rank,stock_id,name,industry,is_cyclical,date,revenue,prev_max_revenue,is_ath,ath_margin,ath_streak,months_since_prev_ath,ttm_revenue,is_ttm_ath,ttm_margin,ttm_yoy,yoy,base_revenue,base_pct,base_ratio,cagr_2y,n_months,g1_ath,g2_ttm_ath,g3_yoy,g4_base,g5_cagr,verdict,score,gates_passed
104,2281,模擬2281,水泥工業,True,2026-05-01,3206216,7120174.0,False,-54.96997685730713,0,43,50985340.0,True,1.9590729791320483,44.2485024256277,110.02,1526595,13.88888888888889,0.47212574804001917,-4.2391605794877885,48,False,True,True,False,False,排除·週期股,,2
105,1277,模擬1277,化學工業,True,2026-05-01,46966405,99875059.0,False,-52.97484129646421,0,7,768635436.0,True,0.3831439861405217,28.239395088458743,109.44,22424290,2.7777777777777777,0.367792910732432,-16.92605215294911,48,False,True,True,False,False,排除·週期股,,2
106,2298,模擬2298,半導體業,False,2026-05-01,134393916,143359938.0,False,-6.254203318642615,0,6,1239495897.0,True,2.0301034334317736,10.339414375647781,108.85,64349261,16.666666666666664,0.6570861252113384,14.16501949910276,48,False,True,True,False,False,假突破·低基期,,2
107,2517,模擬2517,橡膠工業,True,2026-05-01,23693672,57106563.0,False,-58.50972155337032,0,5,440067580.0,True,1.9156873355234971,41.38005192220358,106.82,11456283,5.555555555555555,0.37336512377134307,-22.99799021998169,48,False,True,True,False,False,排除·週期股,,2
108,1621,模擬1621,電腦及週邊設備業,False,2026-05-01,63113984,65945641.0,False,-4.2939259624453445,0,17,585836999.0,True,5.7990028252039805,13.589283307320542,103.57,31003375,41.66666666666667,0.7277959854988586,22.5904069437195,48,False,True,True,False,True,假突破·低基期,,3
109,2008,模擬2008,航運業,True,2026-05-01,58697837,140095400.0,False,-58.10152438980866,0,43,1049806099.0,False,-7.704313413061847,31.430296831535177,98.69,29542505,2.7777777777777777,0.36805736304314374,-18.460499674442588,48,False,False,True,False,False,排除·週期股,,1
110,9201,單月暴衝甲,其他電子業,False,2026-05-01,143243868,73408987.0,True,95.13124190094055,1,13,787010960.0,False,-8.688422608190848,-8.688422608190848,97.78,72426827,88.88888888888889,1.0144821535764954,59.318141913365395,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
111,2153,模擬2153,橡膠工業,True,2026-05-01,9825523,19105240.0,False,-48.571580362246166,0,44,136100455.0,False,-16.431858473545745,15.323967030538688,92.11,5114465,8.333333333333332,0.44723109199460925,-7.466087886643081,48,False,False,True,False,False,排除·週期股,,1
112,4768,晶呈科技,半導體業,False,2026-05-01,137951514,201717090.0,False,-31.611389991794947,0,1,1859967255.0,True,3.686597155951321,40.3813739547183,92.08,71820016,13.88888888888889,0.712564137517129,37.53610688590845,48,False,True,True,False,True,假突破·低基期,,3
113,2288,模擬2288,建材營造業,False,2026-05-01,111283296,120926338.0,False,-7.974310774216942,0,2,1012218287.0,True,5.53974581973633,8.551107072546206,91.37,58152298,41.66666666666667,0.7336775821107481,35.58267389783056,48,False,False,True,False,True,假突破·低基期,,2
114,1635,模擬1635,橡膠工業,True,2026-05-01,11972467,25844430.0,False,-53.6748653384888,0,4,198149627.0,False,-7.170964439699146,9.827519643421878,91.29,6258816,5.555555555555555,0.37680848102283965,-9.07088387426036,48,False,False,True,False,False,排除·週期股,,1
115,2205,模擬2205,綠能環保,False,2026-05-01,110869685,124731958.0,False,-11.113649799356152,0,19,1011377028.0,False,-8.934092334580912,-7.040199955795757,89.09,58632583,33.33333333333333,0.6735963190794909,16.80742451536077,48,False,False,True,False,True,假突破·低基期,,2
116,3260,威剛,半導體業,False,2026-05-01,89459649,107227863.0,False,-16.57051954863634,0,5,872009787.0,True,1.8004117178047396,13.813338240756256,87.03,47831278,44.44444444444444,0.8148437914382376,76.08792546622713,48,False,True,True,False,True,假突破·低基期,,3
117,1394,模擬1394,食品工業,False,2026-05-01,10943321,12631513.0,False,-13.364923109369398,0,6,115722818.0,True,3.064501844713474,12.975785784225824,86.23,5876224,16.666666666666664,0.6860853968623881,10.33097418376121,48,False,True,True,False,False,假突破·低基期,,2
118,6505,台塑化,油電燃氣業,True,2026-05-01,48392772,95213958.0,False,-49.174708187217675,0,44,727713297.0,True,2.4207594373913954,43.48121626920918,85.99,26019677,27.77777777777778,0.5917516393452317,9.016752118894878,48,False,True,True,False,False,排除·週期股,,2
119,1720,模擬1720,橡膠工業,True,2026-05-01,6964197,15981526.0,False,-56.423454180783494,0,42,114745198.0,False,-4.5618484399688075,36.491063416342406,83.81,3788727,13.88888888888889,0.4798687276375224,-10.615120701429259,48,False,False,True,False,False,排除·週期股,,1
120,2123,模擬2123,農業科技業,False,2026-05-01,66164880,135493759.0,False,-51.1675810839376,0,29,822105288.0,False,-23.404387129037254,-13.60463687709672,83.81,35997164,2.7777777777777777,0.42268785048390445,0.021361827664967414,48,False,False,True,False,False,假突破·低基期,,1
121,1423,模擬1423,水泥工業,True,2026-05-01,8752200,19966592.0,False,-56.165779317772405,0,42,153012856.0,True,2.6065947348919316,41.51940690037821,81.84,4813241,13.88888888888889,0.4552058883083011,-14.306724913410129,48,False,True,True,False,False,排除·週期股,,2
122,2296,模擬2296,綜合,False,2026-05-01,78691425,101082103.0,False,-22.150981563966866,0,20,719513009.0,False,-9.587907651172278,-3.0773593043344927,81.57,43339776,16.666666666666664,0.7144757844787659,14.351473831968642,48,False,False,True,False,False,假突破·低基期,,1
123,2213,模擬2213,電腦及週邊設備業,False,2026-05-01,6628180,7145291.0,False,-7.237088034623085,0,16,57366305.0,False,-11.848277749070668,-8.371195408687516,81.37,3654533,13.88888888888889,0.741554732718045,42.693296896033274,48,False,False,True,False,True,假突破·低基期,,2
124,1428,模擬1428,建材營造業,False,2026-05-01,57226823,109691463.0,False,-47.82928275831274,0,5,796190191.0,True,2.8112851349063384,11.304802913140644,80.82,31648736,2.7777777777777777,0.4915162498927726,-6.595177433645638,48,False,True,True,False,False,假突破·低基期,,2
125,2015,豐興,鋼鐵工業,True,2026-05-01,79269897,142396129.0,False,-44.33142420606111,0,43,1140170871.0,False,-6.395834645818709,39.8516698631354,78.56,44395102,25.0,0.5617514685996423,-4.6368975018305285,48,False,False,True,False,False,排除·週期股,,1
126,1438,模擬1438,半導體業,False,2026-05-01,65719129,121989254.0,False,-46.12711624582933,0,6,971609394.0,True,3.0622994460032693,17.842143417154443,78.34,36849611,13.88888888888889,0.5617430970172049,2.1145851103689273,48,False,True,True,False,False,假突破·低基期,,2
127,2523,模擬2523,生技醫療業,False,2026-05-01,29531129,44875187.0,False,-34.192744422435496,0,3,379028498.0,True,1.982088658439607,15.388249220609463,77.86,16603164,8.333333333333332,0.5825170103338647,14.016696976238062,48,False,True,True,False,False,假突破·低基期,,2
128,1639,模擬1639,生技醫療業,False,2026-05-01,27544580,39987418.0,False,-31.11688281548961,0,1,349981442.0,True,3.5641733578761103,23.210237068960595,77.71,15499927,30.555555555555557,0.662516303053567,7.707584028915138,48,False,True,True,False,False,假突破·低基期,,2
129,1434,模擬1434,電子商務,False,2026-05-01,44181341,80566709.0,False,-45.16179008875738,0,2,640490422.0,True,3.076607218191163,44.10293769874494,76.27,25064128,19.444444444444446,0.6489450812575344,16.078686916803964,48,False,True,True,False,True,假突破·低基期,,3
130,2094,模擬2094,電子商務,False,2026-05-01,84998065,155980194.0,False,-45.50714240039989,0,3,1231608653.0,True,3.048850514087875,17.09136874692787,75.04,48559127,5.555555555555555,0.5883384141234678,13.180343539756034,48,False,True,True,False,False,假突破·低基期,,2
131,1364,模擬1364,電器電纜,False,2026-05-01,35152846,43913837.0,False,-19.95041107430444,0,16,391043719.0,True,1.9849912871913622,4.990716193464606,74.62,20131151,11.11111111111111,0.6425625743319483,12.234222833552511,48,False,False,True,False,False,假突破·低基期,,1
132,3211,順達,電子零組件業,False,2026-05-01,119924667,189338148.0,False,-36.66111754721505,0,6,1678560358.0,True,3.1431560029566263,43.802083053121386,74.38,68772683,27.77777777777778,0.7329220973423461,32.65019838069878,48,False,True,True,False,True,假突破·低基期,,3
133,2561,模擬2561,電腦及週邊設備業,False,2026-05-01,120884876,133632591.0,False,-9.53937576500331,0,7,1093013165.0,True,0.756138332241818,23.40588682232432,74.37,69325138,58.333333333333336,0.9521680483365551,44.110652965947075,48,False,True,True,True,True,高YoY·未創新高,,4
134,1360,模擬1360,鋼鐵工業,True,2026-05-01,23040250,42240858.0,False,-45.45506154254727,0,5,334396306.0,True,0.6675142740224738,31.164192777673815,73.65,13268458,27.77777777777778,0.5960512830787384,1.0066949834571348,48,False,True,True,False,False,排除·週期股,,2
135,1553,模擬1553,化學生技醫療,False,2026-05-01,111487838,156847666.0,False,-28.919670376223515,0,18,1337445534.0,True,3.6628106284668505,13.737407243611631,73.57,64230681,25.0,0.6852572874587516,20.362670612066445,48,False,True,True,False,True,假突破·低基期,,3
136,2563,模擬2563,通信網路業,False,2026-05-01,27424082,30506428.0,False,-10.103923015831285,0,2,294998227.0,True,3.9382217515699036,14.404840357498582,73.3,15824652,36.11111111111111,0.72006922099151,22.4277297881589,48,False,True,True,False,True,假突破·低基期,,3
137,2159,模擬2159,通信網路業,False,2026-05-01,59984849,94297587.0,False,-36.38771583837028,0,18,829621463.0,True,2.313005605605034,14.163660326926486,72.63,34746813,8.333333333333332,0.6149218481659052,10.177830152508815,48,False,True,True,False,False,假突破·低基期,,2
138,1422,模擬1422,食品工業,False,2026-05-01,81487784,90967365.0,False,-10.420859172957242,0,3,820345752.0,True,3.3924155453330274,10.870609744221893,72.03,47368023,19.444444444444446,0.7783872587296253,19.565351254279495,48,False,True,True,False,True,假突破·低基期,,3
139,1601,模擬1601,紡織纖維,False,2026-05-01,127740856,193795994.0,False,-34.084883096190325,0,6,1681458207.0,True,3.1831915370095,32.18981422535363,68.37,75868032,16.666666666666664,0.6960743425580699,15.767745816266432,48,False,True,True,False,True,假突破·低基期,,3
140,1332,模擬1332,資訊服務業,False,2026-05-01,20745633,28114404.0,False,-26.209949177652845,0,31,226109983.0,True,2.456112589411674,8.6004022802042,67.02,12420827,13.88888888888889,0.7223806872459532,22.93019967966705,48,False,False,True,False,True,假突破·低基期,,2
141,2435,模擬2435,其他業,False,2026-05-01,20830526,17174018.0,True,21.290929123283785,1,4,158849242.0,False,-0.9263193223519983,17.594874920689698,66.79,12489299,63.888888888888886,1.1353494295344324,68.90183911832102,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
142,1160,模擬1160,航運業,True,2026-05-01,33034450,95555841.0,False,-65.42916722380163,0,6,677653427.0,False,-0.18365966443911752,52.384097127182685,66.7,19816699,5.555555555555555,0.48432797476832157,-23.853730086954105,48,False,False,True,False,False,排除·週期股,,1
143,1342,模擬1342,水泥工業,True,2026-05-01,18181322,46940904.0,False,-61.26763557855639,0,42,336240609.0,False,-10.81186227987624,34.524707952004974,65.25,11002226,8.333333333333332,0.47181195870799597,-28.384290803163026,48,False,False,True,False,False,排除·週期股,,1
144,2002,中鋼,鋼鐵工業,True,2026-05-01,59759081,133041009.0,False,-55.08221002743598,0,43,1122542186.0,False,-4.4788583429052675,40.262299510543585,63.89,36462098,11.11111111111111,0.5257919115534495,-10.80827659293664,48,False,False,True,False,False,排除·週期股,,1
145,1551,模擬1551,農業科技業,False,2026-05-01,89167381,94521621.0,False,-5.664566417031713,0,28,743185458.0,False,-11.141811493263031,-7.800706832071535,63.78,54444454,25.0,0.7592926049827736,2.5713278862501854,48,False,False,True,False,False,假突破·低基期,,1
146,1796,模擬1796,化學工業,True,2026-05-01,43022462,101795613.0,False,-57.73642818969026,0,42,697384959.0,False,-0.14185474780263885,39.34674244897855,63.73,26275823,13.88888888888889,0.5861347764831936,-10.666821478960642,48,False,False,True,False,False,排除·週期股,,1
147,1464,模擬1464,綜合,False,2026-05-01,78866694,117009053.0,False,-32.59778454920065,0,18,1029758048.0,True,0.7494540439783037,5.779191048631005,63.05,48369749,13.88888888888889,0.6577735233890288,21.117165028751515,48,False,False,True,False,True,假突破·低基期,,2
148,2147,模擬2147,生技醫療業,False,2026-05-01,52019482,89282481.0,False,-41.73607025996511,0,16,739799313.0,True,2.74877420411046,34.29087956490848,61.41,32228090,11.11111111111111,0.7387129777683841,9.12846535181937,48,False,True,True,False,False,假突破·低基期,,2
149,2282,模擬2282,食品工業,False,2026-05-01,55411257,70973602.0,False,-21.926948275782877,0,45,612596636.0,False,-4.290868142072024,13.244164260567736,60.93,34432160,19.444444444444446,0.775827681343104,40.257932300233975,48,False,False,True,False,True,假突破·低基期,,2
150,2305,模擬2305,電子通路業,False,2026-05-01,136838767,166307747.0,False,-17.71954736420066,0,7,1376900847.0,True,3.441333276033065,25.01287791192017,60.88,85056059,61.111111111111114,0.9289125777789415,8.967182880158475,48,False,True,True,True,False,假突破·兩年無成長,,3
151,6275,元山,電子零組件業,False,2026-05-01,98119894,110312285.0,False,-11.052613949570533,0,4,973592605.0,True,3.958255262610577,18.136951777222077,60.72,61049937,52.77777777777778,0.9062102788086828,23.95223735701095,48,False,True,True,True,True,高YoY·未創新高,,4
152,1711,永光,光電業,False,2026-05-01,135323955,157872837.0,False,-14.28293962944367,0,5,1364586986.0,True,3.8848365477667013,19.353276241986794,60.54,84294396,50.0,0.8543290565662623,8.064677350548877,48,False,True,True,False,False,假突破·低基期,,2
153,1460,模擬1460,文化創意業,False,2026-05-01,11871182,15966628.0,False,-25.65003706480792,0,16,141399889.0,False,-2.1992298010385603,1.1434237263216351,59.45,7445287,5.555555555555555,0.6206391361369692,6.754681030194054,48,False,False,True,False,False,假突破·低基期,,1
154,1075,模擬1075,生技醫療業,False,2026-05-01,17757203,30241531.0,False,-41.28206339817915,0,33,237873667.0,False,-4.544938402137399,11.968399010492714,58.1,11231335,8.333333333333332,0.6226932456513955,5.32150586370963,48,False,False,True,False,False,假突破·低基期,,1
155,2543,模擬2543,汽車工業,False,2026-05-01,127507408,148240670.0,False,-13.986217142704493,0,8,1157597279.0,True,4.197620270538915,28.931448338801992,57.66,80873389,63.888888888888886,1.0525211761555548,23.53396638589853,48,False,True,True,True,True,高YoY·未創新高,,4
156,2155,模擬2155,其他業,False,2026-05-01,119734548,109529420.0,True,9.317248279046852,1,39,939710471.0,False,-4.331126879957036,3.6522842601016015,57.56,75993292,44.44444444444444,0.942794515925329,11.34852385177596,48,True,False,True,True,False,假突破·兩年無成長,,3
157,1408,模擬1408,綜合,False,2026-05-01,53226564,99399251.0,False,-46.451745395948706,0,30,788098920.0,False,-0.29260750185937656,13.997961191187368,56.82,33940982,2.7777777777777777,0.6147023826308751,5.950892865020907,48,False,False,True,False,False,假突破·低基期,,1
158,2167,模擬2167,汽車工業,False,2026-05-01,14434526,14806983.0,False,-2.515414517596193,0,1,146097933.0,True,3.6783792698328766,16.04086001838285,56.03,9251154,41.66666666666667,0.8627803400711803,22.32091258866753,48,False,True,True,False,True,假突破·低基期,,3
159,1665,模擬1665,運動休閒,False,2026-05-01,90670453,137695480.0,False,-34.151467426527006,0,4,1017423348.0,True,3.2801828156558965,21.726376117914437,55.37,58357046,47.22222222222222,0.8806578158742094,23.614869574929,48,False,True,True,False,True,假突破·低基期,,3
160,1055,模擬1055,其他業,False,2026-05-01,47981871,54606192.0,False,-12.131080299464935,0,9,517476663.0,False,-0.13701549194071738,6.5991010202614,54.94,30967804,19.444444444444446,0.7780372130911519,23.284629252681555,48,False,False,True,False,True,假突破·低基期,,2
161,2003,模擬2003,其他電子業,False,2026-05-01,59104001,93013480.0,False,-36.456521140806686,0,8,708122945.0,True,0.8859331498269007,6.622960840213854,54.83,38174019,25.0,0.6523272983177085,6.448864060328319,48,False,False,True,False,False,假突破·低基期,,1
162,2229,模擬2229,運動休閒,False,2026-05-01,131707053,170476439.0,False,-22.741785449894337,0,5,1413821469.0,True,3.387934984364782,25.1917999925513,54.26,85377322,55.55555555555556,0.9492262646048873,34.91319018424546,48,False,True,True,True,True,高YoY·未創新高,,4
163,1039,模擬1039,汽車工業,False,2026-05-01,63339606,81703358.0,False,-22.476128826920426,0,5,728295290.0,True,1.0130911565866318,15.30015609490858,53.97,41138671,25.0,0.8241398438611217,13.893267363662588,48,False,True,True,False,False,假突破·低基期,,2
164,2466,模擬2466,航運業,True,2026-05-01,5884959,13545616.0,False,-56.554511806624376,0,7,120076829.0,True,1.743112801572111,61.63220124763487,53.74,3827744,16.666666666666664,0.5243153104556945,-24.098706599990972,48,False,True,True,False,False,排除·週期股,,2
165,1388,模擬1388,資訊服務業,False,2026-05-01,35955100,44021269.0,False,-18.32334501760956,0,8,399639352.0,True,1.4951338853246288,14.168663831144102,53.72,23389560,38.88888888888889,0.8634139613120145,65.81529752542019,48,False,True,True,False,True,假突破·低基期,,3
166,1169,模擬1169,水泥工業,True,2026-05-01,69094335,142252105.0,False,-51.428251272626156,0,43,1074288007.0,True,2.295422449369666,49.08257399606326,53.58,44988224,27.77777777777778,0.6169870029690809,-9.32693972087353,48,False,True,True,False,False,排除·週期股,,2
167,3044,健鼎,電子零組件業,False,2026-05-01,97007089,175913148.0,False,-44.85512305197336,0,6,1421731201.0,False,-2.861178183409885,23.05211346813847,53.18,63329051,27.77777777777778,0.6966111428026448,10.86874901015118,48,False,False,True,False,False,假突破·低基期,,1
168,1662,模擬1662,油電燃氣業,True,2026-05-01,7940474,14976009.0,False,-46.97870440649441,0,6,131534961.0,True,2.139077986422011,61.12165670472691,53.12,5185764,33.33333333333333,0.7390621905811173,4.239750715509638,48,False,True,True,False,False,排除·週期股,,2
169,1366,模擬1366,食品工業,False,2026-05-01,110494523,127434400.0,False,-13.293017427005582,0,7,1150128492.0,True,1.1629082657058198,20.982894459707357,52.49,72459186,33.33333333333333,0.96026365536829,22.92998255971397,48,False,True,True,False,True,假突破·低基期,,3
170,1681,模擬1681,電子通路業,False,2026-05-01,111143239,110129205.0,True,0.9207675656970338,1,16,946164273.0,False,-2.969574876283998,-2.794511612807793,52.13,73057265,52.77777777777778,0.944477211291088,21.88542341125683,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
171,1673,模擬1673,化學生技醫療,False,2026-05-01,99517942,124431436.0,False,-20.02186489272695,0,8,1076298881.0,False,-3.0378218049145977,11.210712222887098,51.93,65502471,38.88888888888889,0.8483837209568894,23.700206067439368,48,False,False,True,False,True,假突破·低基期,,2
172,1869,模擬1869,鋼鐵工業,True,2026-05-01,13210353,31914059.0,False,-58.60647810421107,0,44,236397832.0,False,-1.6433254373779183,41.48616914825449,51.38,8726892,16.666666666666664,0.547802839005928,-11.962324063810325,48,False,False,True,False,False,排除·週期股,,1
173,1506,模擬1506,水泥工業,True,2026-05-01,47748181,120997613.0,False,-60.537914909114775,0,5,899632633.0,True,1.8258725742515525,54.222785820114595,51.02,31616578,25.0,0.6023366064656688,-12.975580926549613,48,False,True,True,False,False,排除·週期股,,2
174,1047,模擬1047,生技醫療業,False,2026-05-01,15640399,16141028.0,False,-3.1015930336035558,0,7,143921493.0,False,-0.3779755515330496,9.988948716709679,50.7,10378792,44.44444444444444,0.9693756522215062,34.02097049804374,48,False,False,True,True,True,高YoY·未創新高,,3
175,1067,模擬1067,汽車工業,False,2026-05-01,87802561,110570103.0,False,-20.59104711153249,0,9,988867528.0,True,3.0592939243142103,13.72120604456304,50.22,58448232,36.11111111111111,0.8796533612424909,29.982775876114264,48,False,True,True,False,True,假突破·低基期,,3
176,1484,模擬1484,建材營造業,False,2026-05-01,73293768,116662782.0,False,-37.174678382005325,0,14,954786820.0,False,-4.423756159693914,1.8910397097529508,50.2,48796836,13.88888888888889,0.6151859044357798,-14.896401398245695,48,False,False,True,False,False,假突破·低基期,,1
177,1352,模擬1352,綜合,False,2026-05-01,115983382,182559001.0,False,-36.4680013778121,0,18,1225854561.0,False,-5.671682284380031,-1.5691195419127668,49.92,77366042,41.66666666666667,0.734832024424988,20.777821099424433,48,False,False,True,False,True,假突破·低基期,,2
178,1627,模擬1627,其他電子業,False,2026-05-01,32339302,36329318.0,False,-10.982909175448874,0,6,325634886.0,True,0.8153178333921707,7.730772680466913,49.74,21597668,44.44444444444444,0.9428389120463536,48.629911355604015,48,False,False,True,True,True,高YoY·未創新高,,3
179,2248,模擬2248,資訊服務業,False,2026-05-01,72168026,89007561.0,False,-18.919218559421036,0,6,710111913.0,True,3.314628607098058,15.945734492402664,49.61,48236693,33.33333333333333,0.9641347177623409,5.156133940739793,48,False,True,True,False,False,假突破·低基期,,2
180,1719,模擬1719,汽車工業,False,2026-05-01,8302252,10705345.0,False,-22.447599773757876,0,46,86558819.0,False,-4.273038474048951,1.9512181734954392,49.12,5567661,22.22222222222222,0.7959994873153805,23.228878545508813,48,False,False,True,False,True,假突破·低基期,,2
181,1061,模擬1061,電子通路業,False,2026-05-01,20960994,34174185.0,False,-38.66424612613293,0,6,241867053.0,True,2.923617421780267,19.996059088313434,48.76,14090591,30.555555555555557,0.8670725799151707,7.395332398236132,48,False,True,True,False,False,假突破·低基期,,2
182,2490,模擬2490,居家生活,False,2026-05-01,66148813,78722214.0,False,-15.971858972360709,0,8,750279514.0,True,2.957687358723926,17.445739905439517,48.33,44595374,33.33333333333333,0.8364145841721792,10.044196388816374,48,False,True,True,False,False,假突破·低基期,,2
183,2294,模擬2294,電子商務,False,2026-05-01,52207124,73674098.0,False,-29.137749334915508,0,4,658735336.0,True,1.6707133488864212,23.11824359347412,47.57,35379001,44.44444444444444,0.7766601417396486,11.91299118505147,48,False,True,True,False,False,假突破·低基期,,2
184,2036,模擬2036,綜合,False,2026-05-01,20963616,30695233.0,False,-31.704001074043,0,30,235716367.0,False,-3.4126600844485933,-1.3183993043384135,47.34,14228014,27.77777777777778,0.70795605133771,3.9324847804458996,48,False,False,True,False,False,假突破·低基期,,1
185,1031,模擬1031,通信網路業,False,2026-05-01,136827365,171831493.0,False,-20.37119470294074,0,2,1592128410.0,True,2.837069554450755,25.603946997746352,47.28,92903719,63.888888888888886,0.8659565867667585,38.38072855011632,48,False,True,True,False,True,假突破·低基期,,3
186,1470,模擬1470,電子零組件業,False,2026-05-01,71949438,105580218.0,False,-31.853296609029545,0,18,805483851.0,True,2.9239642524757192,5.0516668541114695,46.64,49066468,19.444444444444446,0.8446643201027924,20.27419905721135,48,False,False,True,False,True,假突破·低基期,,2
187,2262,模擬2262,金融保險業,False,2026-05-01,73853948,100378001.0,False,-26.424169375518847,0,18,864140546.0,False,-3.823722588712586,-2.314858309201151,46.03,50576182,13.88888888888889,0.691530703843874,10.112648151399096,48,False,False,True,False,False,假突破·低基期,,1
188,1444,模擬1444,資訊服務業,False,2026-05-01,55114328,91423262.0,False,-39.71520289879834,0,4,758058749.0,True,1.551274434427552,12.816726159285153,45.86,37785806,13.88888888888889,0.6416132603154473,-3.0818777751982163,48,False,True,True,False,False,假突破·低基期,,2
189,1043,模擬1043,觀光事業,False,2026-05-01,40431025,70862967.0,False,-42.94477537188077,0,14,646589459.0,False,-0.9717976942510753,5.1018477971663145,45.84,27722154,8.333333333333332,0.5280561360060244,16.68592353437026,48,False,False,True,False,True,假突破·低基期,,2
190,6205,詮欣,汽車工業,False,2026-05-01,170398487,176303010.0,False,-3.349076683375962,0,2,1684693326.0,True,3.219815355371547,20.76255223965202,44.59,117846548,77.77777777777779,0.9983828477462012,25.849762750338478,48,False,True,True,True,True,高YoY·未創新高,,4
191,2252,模擬2252,電器電纜,False,2026-05-01,82098317,124327167.0,False,-33.96590706518713,0,29,1005187620.0,True,2.581911981798579,17.989325848908557,44.54,56798477,25.0,0.782852228910007,17.882893471966344,48,False,True,True,False,True,假突破·低基期,,3
192,2121,模擬2121,綠能環保,False,2026-05-01,29473427,43080737.0,False,-31.58560170407484,0,5,407459489.0,True,1.8676588398075733,17.191517605998353,44.15,20446397,19.444444444444446,0.6675963727227953,-6.045559101136289,48,False,True,True,False,False,假突破·低基期,,2
193,1693,模擬1693,運動休閒,False,2026-05-01,132844565,156808287.0,False,-15.282178294569338,0,5,1388961703.0,True,2.745748644470103,19.84441341662673,43.75,92413085,66.66666666666666,0.928692294010105,28.60205860724607,48,False,True,True,True,True,高YoY·未創新高,,4
194,2143,模擬2143,觀光事業,False,2026-05-01,105917054,146293098.0,False,-27.599418258269438,0,9,1333023228.0,False,-1.5920799626765736,33.4665471132952,43.69,73713914,38.88888888888889,0.9470356640398047,21.982295222315763,48,False,False,True,False,True,假突破·低基期,,2
195,1559,模擬1559,通信網路業,False,2026-05-01,8156304,9361364.0,False,-12.872696756583768,0,7,88203191.0,True,2.892340196711829,20.119950820694644,43.68,5676881,72.22222222222221,0.8888339325298745,8.563099253734174,48,False,True,True,False,False,假突破·低基期,,2
196,1046,模擬1046,建材營造業,False,2026-05-01,159731154,161980480.0,False,-1.3886401620738509,0,5,1741987539.0,True,2.8625933904329326,30.40141253916495,43.57,111252870,83.33333333333334,0.9924037223626094,35.151500648747856,48,False,True,True,True,True,高YoY·未創新高,,4
197,1610,模擬1610,金融保險業,False,2026-05-01,114768995,144677268.0,False,-20.672406531757293,0,6,1132324461.0,True,3.1563371686324837,26.530881897742265,43.24,80122575,77.77777777777779,1.0487677907897495,31.107359691818882,48,False,True,True,True,True,高YoY·未創新高,,4
198,3362,先進光,光電業,False,2026-05-01,92708969,104381900.0,False,-11.182907189848045,0,31,846028347.0,False,-14.388096923071958,-10.639981787728757,42.58,65020424,16.666666666666664,0.858838105027158,17.66633654115164,48,False,False,True,False,True,假突破·低基期,,2
199,2319,模擬2319,觀光事業,False,2026-05-01,61750581,118648518.0,False,-47.955033875770795,0,42,940106010.0,False,-3.58460100833371,1.1110858517254796,41.65,43594321,5.555555555555555,0.5412857836589627,11.169029576836763,48,False,False,True,False,False,假突破·低基期,,1
200,2163,模擬2163,其他電子業,False,2026-05-01,143110743,142860105.0,True,0.1754429621901865,1,18,1335367609.0,True,3.1160675513728586,5.379015451779279,41.45,101171392,77.77777777777779,0.983803263992024,21.57100358919073,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
201,2325,模擬2325,綠能環保,False,2026-05-01,18147217,24601955.0,False,-26.23668728765661,0,9,219872575.0,True,2.1641635702007056,16.32555036321246,41.41,12833466,44.44444444444444,0.8051588272299056,22.181596108344117,48,False,True,True,False,True,假突破·低基期,,3
202,1350,模擬1350,電子商務,False,2026-05-01,10498513,14487597.0,False,-27.534476559501208,0,9,124731017.0,False,-1.056647372010855,5.834371467028143,41.19,7435794,36.11111111111111,0.7396237075063292,20.821246795228742,48,False,False,True,False,True,假突破·低基期,,2
203,1498,模擬1498,電子零組件業,False,2026-05-01,19264010,25540105.0,False,-24.573489419875138,0,4,213231228.0,True,0.8251852949411109,33.12386002854977,41.16,13646602,58.333333333333336,0.9736892876641877,10.862016838870826,48,False,True,True,True,False,假突破·兩年無成長,,3
204,2554,模擬2554,文化創意業,False,2026-05-01,102146748,115636126.0,False,-11.665366582758052,0,6,1211311999.0,True,2.4780407545978766,31.190723963927034,40.2,72855785,75.0,0.9318350113046849,27.52342421237215,48,False,True,True,True,True,高YoY·未創新高,,4
205,2886,兆豐金,金融保險,False,2026-05-01,114923598,124817788.0,False,-7.926907020656381,0,5,1339784068.0,True,2.5204183973375205,27.216178302071746,40.18,81985609,75.0,0.933220267891133,30.793884705597364,48,False,True,True,True,True,高YoY·未創新高,,4
206,1700,模擬1700,電子商務,False,2026-05-01,107116352,112091132.0,False,-4.438156624201106,0,4,1222891766.0,True,2.5747697917159584,27.646495150917172,40.17,76420063,77.77777777777779,0.9591710996287639,30.54542642338145,48,False,True,True,True,True,高YoY·未創新高,,4
207,1984,模擬1984,運動休閒,False,2026-05-01,33639552,43984119.0,False,-23.5188682533348,0,6,416120331.0,True,2.370453722036747,12.757076825997139,40.14,24004018,27.77777777777778,0.7708004664039352,19.27529061773199,48,False,True,True,False,True,假突破·低基期,,3
