stock_id,name,industry,market,year,month,date,revenue,revenue_prev_month,revenue_prev_year,mom,yoy,cum_revenue,cum_revenue_prev_year,cum_yoy
1248,模擬1248,運動休閒,sii,2025,2,2025-02-01,75073727,88374353.0,84378198.0,-15.05,-11.03,163448079,166757193.0,-1.98
1248,模擬1248,運動休閒,sii,2025,3,2025-03-01,69526842,75073727.0,72958586.0,-7.39,-4.7,232974922,239715778.0,-2.81
1248,模擬1248,運動休閒,sii,2025,4,2025-04-01,68177870,69526842.0,60796833.0,-1.94,12.14,301152792,300512612.0,0.21
1248,模擬1248,運動休閒,sii,2025,5,2025-05-01,65006185,68177870.0,66093745.0,-4.65,-1.65,366158977,366606357.0,-0.12
1248,模擬1248,運動休閒,sii,2025,6,2025-06-01,67610478,65006185.0,65467819.0,4.01,3.27,433769455,432074176.0,0.39
1248,模擬1248,運動休閒,sii,2025,7,2025-07-01,74724329,67610478.0,74693872.0,10.52,0.04,508493783,506768048.0,0.34
1248,模擬1248,運動休閒,sii,2025,8,2025-08-01,73960684,74724329.0,81146194.0,-1.02,-8.86,582454467,587914242.0,-0.93
1248,模擬1248,運動休閒,sii,2025,9,2025-09-01,92710356,73960684.0,78781204.0,25.35,17.68,675164823,666695446.0,1.27
1248,模擬1248,運動休閒,sii,2025,10,2025-10-01,91706176,92710356.0,91220404.0,-1.08,0.53,766870999,757915850.0,1.18
1248,模擬1248,運動休閒,sii,2025,11,2025-11-01,91951323,91706176.0,87013360.0,0.27,5.67,858822322,844929210.0,1.64
1248,模擬1248,運動休閒,sii,2025,12,2025-12-01,90603834,91951323.0,92186587.0,-1.47,-1.72,949426156,937115797.0,1.31
1248,模擬1248,運動休閒,sii,2026,1,2026-01-01,85828004,90603834.0,88374353.0,-5.27,-2.88,85828004,88374353.0,-2.88
1248,模擬1248,運動休閒,sii,2026,2,2026-02-01,83139820,85828004.0,75073727.0,-3.13,10.74,168967824,163448079.0,3.38
1248,模擬1248,運動休閒,sii,2026,3,2026-03-01,81351211,83139820.0,69526842.0,-2.15,17.01,250319035,232974922.0,7.44
1248,模擬1248,運動休閒,sii,2026,4,2026-04-01,68128985,81351211.0,68177870.0,-16.25,-0.07,318448020,301152792.0,5.74
1248,模擬1248,運動休閒,sii,2026,5,2026-05-01,72338286,68128985.0,65006185.0,6.18,11.28,390786307,366158977.0,6.73
1249,模擬1249,建材營造業,sii,2022,6,2022-06-01,71475333,,,,,71475333,,
1249,模擬1249,建材營造業,sii,2022,7,2022-07-01,75581790,71475333.0,,5.75,,147057123,,
1249,模擬1249,建材營造業,sii,2022,8,2022-08-01,81600896,75581790.0,,7.96,,228658020,,
1249,模擬1249,建材營造業,sii,2022,9,2022-09-01,83552490,81600896.0,,2.39,,312210509,,
1249,模擬1249,建材營造業,sii,2022,10,2022-10-01,96697916,83552490.0,,15.73,,408908425,,
1249,模擬1249,建材營造業,sii,2022,11,2022-11-01,99653815,96697916.0,,3.06,,508562240,,
1249,模擬1249,建材營造業,sii,2022,12,2022-12-01,97657094,99653815.0,,-2.0,,606219334,,
1249,模擬1249,建材營造業,sii,2023,1,2023-01-01,97633951,97657094.0,,-0.02,,97633951,,
1249,模擬1249,建材營造業,sii,2023,2,2023-02-01,98471249,97633951.0,,0.86,,196105200,,
1249,模擬1249,建材營造業,sii,2023,3,2023-03-01,100337883,98471249.0,,1.9,,296443083,,
1249,模擬1249,建材營造業,sii,2023,4,2023-04-01,91314879,100337883.0,,-8.99,,387757962,,
1249,模擬1249,建材營造業,sii,2023,5,2023-05-01,97220406,91314879.0,,6.47,,484978368,,
1249,模擬1249,建材營造業,sii,2023,6,2023-06-01,100554218,97220406.0,71475333.0,3.43,40.68,585532587,71475333.0,719.21
1249,模擬1249,建材營造業,sii,2023,7,2023-07-01,101672931,100554218.0,75581790.0,1.11,34.52,687205518,147057123.0,367.31
1249,模擬1249,建材營造業,sii,2023,8,2023-08-01,117786593,101672931.0,81600896.0,15.85,44.34,804992111,228658020.0,252.05
1249,模擬1249,建材營造業,sii,2023,9,2023-09-01,126302990,117786593.0,83552490.0,7.23,51.17,931295100,312210509.0,198.29
1249,模擬1249,建材營造業,sii,2023,10,2023-10-01,138271469,126302990.0,96697916.0,9.48,42.99,1069566569,408908425.0,161.57
1249,模擬1249,建材營造業,sii,2023,11,2023-11-01,131235125,138271469.0,99653815.0,-5.09,31.69,1200801694,508562240.0,136.12
1249,模擬1249,建材營造業,sii,2023,12,2023-12-01,136789921,131235125.0,97657094.0,4.23,40.07,1337591615,606219334.0,120.64
1249,模擬1249,建材營造業,sii,2024,1,2024-01-01,140938643,136789921.0,97633951.0,3.03,44.35,140938643,97633951.0,44.35
1249,模擬1249,建材營造業,sii,2024,2,2024-02-01,140398009,140938643.0,98471249.0,-0.38,42.58,281336652,196105200.0,43.46
1249,模擬1249,建材營造業,sii,2024,3,2024-03-01,121740868,140398009.0,100337883.0,-13.29,21.33,403077520,296443083.0,35.97
1249,模擬1249,建材營造業,sii,2024,4,2024-04-01,131075996,121740868.0,91314879.0,7.67,43.54,534153516,387757962.0,37.75
1249,模擬1249,建材營造業,sii,2024,5,2024-05-01,140923763,131075996.0,97220406.0,7.51,44.95,675077279,484978368.0,39.2
1249,模擬1249,建材營造業,sii,2024,6,2024-06-01,143856607,140923763.0,100554218.0,2.08,43.06,818933886,585532587.0,39.86
1249,模擬1249,建材營造業,sii,2024,7,2024-07-01,156616535,143856607.0,101672931.0,8.87,54.04,975550421,687205518.0,41.96
1249,模擬1249,建材營造業,sii,2024,8,2024-08-01,159032081,156616535.0,117786593.0,1.54,35.02,1134582503,804992111.0,40.94
1249,模擬1249,建材營造業,sii,2024,9,2024-09-01,172272451,159032081.0,126302990.0,8.33,36.4,1306854954,931295100.0,40.33
1249,模擬1249,建材營造業,sii,2024,10,2024-10-01,184917268,172272451.0,138271469.0,7.34,33.73,1491772222,1069566569.0,39.47
1249,模擬1249,建材營造業,sii,2024,11,2024-11-01,199870825,184917268.0,131235125.0,8.09,52.3,1691643047,1200801694.0,40.88
1249,模擬1249,建材營造業,sii,2024,12,2024-12-01,209346507,199870825.0,136789921.0,4.74,53.04,1900989554,1337591615.0,42.12
1249,模擬1249,建材營造業,sii,2025,1,2025-01-01,197941156,209346507.0,140938643.0,-5.45,40.44,197941156,140938643.0,40.44
1249,模擬1249,建材營造業,sii,2025,2,2025-02-01,196002655,197941156.0,140398009.0,-0.98,39.61,393943811,281336652.0,40.03
1249,模擬1249,建材營造業,sii,2025,3,2025-03-01,212259179,196002655.0,121740868.0,8.29,74.35,606202990,403077520.0,50.39
1249,模擬1249,建材營造業,sii,2025,4,2025-04-01,198226381,212259179.0,131075996.0,-6.61,51.23,804429371,534153516.0,50.6
1249,模擬1249,建材營造業,sii,2025,5,2025-05-01,197022960,198226381.0,140923763.0,-0.61,39.81,1001452331,675077279.0,48.35
1249,模擬1249,建材營造業,sii,2025,6,2025-06-01,188319383,197022960.0,143856607.0,-4.42,30.91,1189771714,818933886.0,45.28
1249,模擬1249,建材營造業,sii,2025,7,2025-07-01,184581647,188319383.0,156616535.0,-1.98,17.86,1374353361,975550421.0,40.88
1249,模擬1249,建材營造業,sii,2025,8,2025-08-01,205275235,184581647.0,159032081.0,11.21,29.08,1579628596,1134582503.0,39.23
1249,模擬1249,建材營造業,sii,2025,9,2025-09-01,201006686,205275235.0,172272451.0,-2.08,16.68,1780635282,1306854954.0,36.25
1249,模擬1249,建材營造業,sii,2025,10,2025-10-01,212475805,201006686.0,184917268.0,5.71,14.9,1993111087,1491772222.0,33.61
1249,模擬1249,建材營造業,sii,2025,11,2025-11-01,192302295,212475805.0,199870825.0,-9.49,-3.79,2185413382,1691643047.0,29.19
1249,模擬1249,建材營造業,sii,2025,12,2025-12-01,186457395,192302295.0,209346507.0,-3.04,-10.93,2371870777,1900989554.0,24.77
1249,模擬1249,建材營造業,sii,2026,1,2026-01-01,186324332,186457395.0,197941156.0,-0.07,-5.87,186324332,197941156.0,-5.87
1249,模擬1249,建材營造業,sii,2026,2,2026-02-01,179512583,186324332.0,196002655.0,-3.66,-8.41,365836915,393943811.0,-7.13
1249,模擬1249,建材營造業,sii,2026,3,2026-03-01,160216293,179512583.0,212259179.0,-10.75,-24.52,526053209,606202990.0,-13.22
1249,模擬1249,建材營造業,sii,2026,4,2026-04-01,149224740,160216293.0,198226381.0,-6.86,-24.72,675277949,804429371.0,-16.06
1249,模擬1249,建材營造業,sii,2026,5,2026-05-01,153317907,149224740.0,197022960.0,2.74,-22.18,828595856,1001452331.0,-17.26
1250,模擬1250,水泥工業,otc,2022,6,2022-06-01,24017727,,,,,24017727,,
1250,模擬1250,水泥工業,otc,2022,7,2022-07-01,21766000,24017727.0,,-9.38,,45783727,,
1250,模擬1250,水泥工業,otc,2022,8,2022-08-01,23486969,21766000.0,,7.91,,69270696,,
1250,模擬1250,水泥工業,otc,2022,9,2022-09-01,18760869,23486969.0,,-20.12,,88031565,,
1250,模擬1250,水泥工業,otc,2022,10,2022-10-01,21236369,18760869.0,,13.2,,109267934,,
1250,模擬1250,水泥工業,otc,2022,11,2022-11-01,23670453,21236369.0,,11.46,,132938387,,
1250,模擬1250,水泥工業,otc,2022,12,2022-12-01,19161169,23670453.0,,-19.05,,152099556,,
1250,模擬1250,水泥工業,otc,2023,1,2023-01-01,12446223,19161169.0,,-35.04,,12446223,,
1250,模擬1250,水泥工業,otc,2023,2,2023-02-01,9918256,12446223.0,,-20.31,,22364479,,
1250,模擬1250,水泥工業,otc,2023,3,2023-03-01,8357843,9918256.0,,-15.73,,30722322,,
1250,模擬1250,水泥工業,otc,2023,4,2023-04-01,7390250,8357843.0,,-11.58,,38112572,,
1250,模擬1250,水泥工業,otc,2023,5,2023-05-01,5661859,7390250.0,,-23.39,,43774431,,
1250,模擬1250,水泥工業,otc,2023,6,2023-06-01,7894832,5661859.0,24017727.0,39.44,-67.13,51669263,24017727.0,115.13
1250,模擬1250,水泥工業,otc,2023,7,2023-07-01,10048747,7894832.0,21766000.0,27.28,-53.83,61718010,45783727.0,34.8
1250,模擬1250,水泥工業,otc,2023,8,2023-08-01,13282460,10048747.0,23486969.0,32.18,-43.45,75000471,69270696.0,8.27
1250,模擬1250,水泥工業,otc,2023,9,2023-09-01,18564266,13282460.0,18760869.0,39.77,-1.05,93564737,88031565.0,6.29
1250,模擬1250,水泥工業,otc,2023,10,2023-10-01,18010957,18564266.0,21236369.0,-2.98,-15.19,111575693,109267934.0,2.11
1250,模擬1250,水泥工業,otc,2023,11,2023-11-01,23527401,18010957.0,23670453.0,30.63,-0.6,135103094,132938387.0,1.63
1250,模擬1250,水泥工業,otc,2023,12,2023-12-01,28161665,23527401.0,19161169.0,19.7,46.97,163264760,152099556.0,7.34
1250,模擬1250,水泥工業,otc,2024,1,2024-01-01,24382749,28161665.0,12446223.0,-13.42,95.9,24382749,12446223.0,95.9
1250,模擬1250,水泥工業,otc,2024,2,2024-02-01,20863388,24382749.0,9918256.0,-14.43,110.35,45246137,22364479.0,102.31
1250,模擬1250,水泥工業,otc,2024,3,2024-03-01,17488384,20863388.0,8357843.0,-16.18,109.25,62734521,30722322.0,104.2
1250,模擬1250,水泥工業,otc,2024,4,2024-04-01,18460199,17488384.0,7390250.0,5.56,149.79,81194720,38112572.0,113.04
1250,模擬1250,水泥工業,otc,2024,5,2024-05-01,20529752,18460199.0,5661859.0,11.21,262.6,101724471,43774431.0,132.38
1250,模擬1250,水泥工業,otc,2024,6,2024-06-01,17811895,20529752.0,7894832.0,-13.24,125.61,119536367,51669263.0,131.35
1250,模擬1250,水泥工業,otc,2024,7,2024-07-01,12679396,17811895.0,10048747.0,-28.82,26.18,132215763,61718010.0,114.23
1250,模擬1250,水泥工業,otc,2024,8,2024-08-01,17395563,12679396.0,13282460.0,37.2,30.97,149611326,75000471.0,99.48
1250,模擬1250,水泥工業,otc,2024,9,2024-09-01,14597163,17395563.0,18564266.0,-16.09,-21.37,164208489,93564737.0,75.5
1250,模擬1250,水泥工業,otc,2024,10,2024-10-01,12336599,14597163.0,18010957.0,-15.49,-31.51,176545088,111575693.0,58.23
1250,模擬1250,水泥工業,otc,2024,11,2024-11-01,11523202,12336599.0,23527401.0,-6.59,-51.02,188068290,135103094.0,39.2
1250,模擬1250,水泥工業,otc,2024,12,2024-12-01,10111201,11523202.0,28161665.0,-12.25,-64.1,198179491,163264760.0,21.39
1250,模擬1250,水泥工業,otc,2025,1,2025-01-01,9453112,10111201.0,24382749.0,-6.51,-61.23,9453112,24382749.0,-61.23
1250,模擬1250,水泥工業,otc,2025,2,2025-02-01,8747430,9453112.0,20863388.0,-7.47,-58.07,18200542,45246137.0,-59.77
1250,模擬1250,水泥工業,otc,2025,3,2025-03-01,10714261,8747430.0,17488384.0,22.48,-38.73,28914803,62734521.0,-53.91
1250,模擬1250,水泥工業,otc,2025,4,2025-04-01,10481435,10714261.0,18460199.0,-2.17,-43.22,39396238,81194720.0,-51.48
1250,模擬1250,水泥工業,otc,2025,5,2025-05-01,12880822,10481435.0,20529752.0,22.89,-37.26,52277060,101724471.0,-48.61
1250,模擬1250,水泥工業,otc,2025,6,2025-06-01,16043582,12880822.0,17811895.0,24.55,-9.93,68320642,119536367.0,-42.85
1250,模擬1250,水泥工業,otc,2025,7,2025-07-01,19636257,16043582.0,12679396.0,22.39,54.87,87956899,132215763.0,-33.47
1250,模擬1250,水泥工業,otc,2025,8,2025-08-01,25883962,19636257.0,17395563.0,31.82,48.8,113840861,149611326.0,-23.91
1250,模擬1250,水泥工業,otc,2025,9,2025-09-01,26165885,25883962.0,14597163.0,1.09,79.25,140006746,164208489.0,-14.74
1250,模擬1250,水泥工業,otc,2025,10,2025-10-01,26683348,26165885.0,12336599.0,1.98,116.29,166690094,176545088.0,-5.58
1250,模擬1250,水泥工業,otc,2025,11,2025-11-01,22607664,26683348.0,11523202.0,-15.27,96.19,189297758,188068290.0,0.65
1250,模擬1250,水泥工業,otc,2025,12,2025-12-01,23236880,22607664.0,10111201.0,2.78,129.81,212534638,198179491.0,7.24
1250,模擬1250,水泥工業,otc,2026,1,2026-01-01,20978484,23236880.0,9453112.0,-9.72,121.92,20978484,9453112.0,121.92
1250,模擬1250,水泥工業,otc,2026,2,2026-02-01,18875490,20978484.0,8747430.0,-10.02,115.78,39853974,18200542.0,118.97
1250,模擬1250,水泥工業,otc,2026,3,2026-03-01,16821886,18875490.0,10714261.0,-10.88,57.0,56675860,28914803.0,96.01
1250,模擬1250,水泥工業,otc,2026,4,2026-04-01,10702458,16821886.0,10481435.0,-36.38,2.11,67378318,39396238.0,71.03
1250,模擬1250,水泥工業,otc,2026,5,2026-05-01,10940327,10702458.0,12880822.0,2.22,-15.06,78318644,52277060.0,49.81
1251,模擬1251,金融保險業,sii,2022,6,2022-06-01,68723126,,,,,68723126,,
1251,模擬1251,金融保險業,sii,2022,7,2022-07-01,75014898,68723126.0,,9.16,,143738024,,
1251,模擬1251,金融保險業,sii,2022,8,2022-08-01,74944177,75014898.0,,-0.09,,218682200,,
1251,模擬1251,金融保險業,sii,2022,9,2022-09-01,77956333,74944177.0,,4.02,,296638533,,
1251,模擬1251,金融保險業,sii,2022,10,2022-10-01,94222883,77956333.0,,20.87,,390861416,,
1251,模擬1251,金融保險業,sii,2022,11,2022-11-01,90738843,94222883.0,,-3.7,,481600259,,
1251,模擬1251,金融保險業,sii,2022,12,2022-12-01,99485066,90738843.0,,9.64,,581085325,,
1251,模擬1251,金融保險業,sii,2023,1,2023-01-01,91447578,99485066.0,,-8.08,,91447578,,
1251,模擬1251,金融保險業,sii,2023,2,2023-02-01,93793531,91447578.0,,2.57,,185241110,,
1251,模擬1251,金融保險業,sii,2023,3,2023-03-01,93096253,93793531.0,,-0.74,,278337363,,
1251,模擬1251,金融保險業,sii,2023,4,2023-04-01,90856922,93096253.0,,-2.41,,369194285,,
1251,模擬1251,金融保險業,sii,2023,5,2023-05-01,92224395,90856922.0,,1.51,,461418680,,
1251,模擬1251,金融保險業,sii,2023,6,2023-06-01,100600826,92224395.0,68723126.0,9.08,46.39,562019506,68723126.0,717.8
1251,模擬1251,金融保險業,sii,2023,7,2023-07-01,106669562,100600826.0,75014898.0,6.03,42.2,668689068,143738024.0,365.21
1251,模擬1251,金融保險業,sii,2023,8,2023-08-01,121888077,106669562.0,74944177.0,14.27,62.64,790577144,218682200.0,261.52
1251,模擬1251,金融保險業,sii,2023,9,2023-09-01,121848920,121888077.0,77956333.0,-0.03,56.3,912426064,296638533.0,207.59
1251,模擬1251,金融保險業,sii,2023,10,2023-10-01,126071910,121848920.0,94222883.0,3.47,33.8,1038497974,390861416.0,165.69
1251,模擬1251,金融保險業,sii,2023,11,2023-11-01,140349616,126071910.0,90738843.0,11.33,54.67,1178847590,481600259.0,144.78
1251,模擬1251,金融保險業,sii,2023,12,2023-12-01,143291142,140349616.0,99485066.0,2.1,44.03,1322138732,581085325.0,127.53
1251,模擬1251,金融保險業,sii,2024,1,2024-01-01,138193823,143291142.0,91447578.0,-3.56,51.12,138193823,91447578.0,51.12
1251,模擬1251,金融保險業,sii,2024,2,2024-02-01,136346908,138193823.0,93793531.0,-1.34,45.37,274540732,185241110.0,48.21
1251,模擬1251,金融保險業,sii,2024,3,2024-03-01,130086127,136346908.0,93096253.0,-4.59,39.73,404626859,278337363.0,45.37
1251,模擬1251,金融保險業,sii,2024,4,2024-04-01,133734168,130086127.0,90856922.0,2.8,47.19,538361026,369194285.0,45.82
1251,模擬1251,金融保險業,sii,2024,5,2024-05-01,127236863,133734168.0,92224395.0,-4.86,37.96,665597890,461418680.0,44.25
1251,模擬1251,金融保險業,sii,2024,6,2024-06-01,125879893,127236863.0,100600826.0,-1.07,25.13,791477783,562019506.0,40.83
1251,模擬1251,金融保險業,sii,2024,7,2024-07-01,150329574,125879893.0,106669562.0,19.42,40.93,941807357,668689068.0,40.84
1251,模擬1251,金融保險業,sii,2024,8,2024-08-01,160860069,150329574.0,121888077.0,7.0,31.97,1102667426,790577144.0,39.48
1251,模擬1251,金融保險業,sii,2024,9,2024-09-01,179250353,160860069.0,121848920.0,11.43,47.11,1281917779,912426064.0,40.5
1251,模擬1251,金融保險業,sii,2024,10,2024-10-01,190809810,179250353.0,126071910.0,6.45,51.35,1472727590,1038497974.0,41.81
1251,模擬1251,金融保險業,sii,2024,11,2024-11-01,180037352,190809810.0,140349616.0,-5.65,28.28,1652764941,1178847590.0,40.2
1251,模擬1251,金融保險業,sii,2024,12,2024-12-01,199017718,180037352.0,143291142.0,10.54,38.89,1851782659,1322138732.0,40.06
1251,模擬1251,金融保險業,sii,2025,1,2025-01-01,192015918,199017718.0,138193823.0,-3.52,38.95,192015918,138193823.0,38.95
1251,模擬1251,金融保險業,sii,2025,2,2025-02-01,191547324,192015918.0,136346908.0,-0.24,40.49,383563241,274540732.0,39.71
1251,模擬1251,金融保險業,sii,2025,3,2025-03-01,186585860,191547324.0,130086127.0,-2.59,43.43,570149101,404626859.0,40.91
1251,模擬1251,金融保險業,sii,2025,4,2025-04-01,189007849,186585860.0,133734168.0,1.3,41.33,759156950,538361026.0,41.01
1251,模擬1251,金融保險業,sii,2025,5,2025-05-01,193434622,189007849.0,127236863.0,2.34,52.03,952591572,665597890.0,43.12
1251,模擬1251,金融保險業,sii,2025,6,2025-06-01,190702630,193434622.0,125879893.0,-1.41,51.5,1143294202,791477783.0,44.45
1251,模擬1251,金融保險業,sii,2025,7,2025-07-01,178950171,190702630.0,150329574.0,-6.16,19.04,1322244374,941807357.0,40.39
1251,模擬1251,金融保險業,sii,2025,8,2025-08-01,190578629,178950171.0,160860069.0,6.5,18.47,1512823003,1102667426.0,37.2
1251,模擬1251,金融保險業,sii,2025,9,2025-09-01,191936958,190578629.0,179250353.0,0.71,7.08,1704759961,1281917779.0,32.99
1251,模擬1251,金融保險業,sii,2025,10,2025-10-01,194424674,191936958.0,190809810.0,1.3,1.89,1899184635,1472727590.0,28.96
1251,模擬1251,金融保險業,sii,2025,11,2025-11-01,199622153,194424674.0,180037352.0,2.67,10.88,2098806788,1652764941.0,26.99
1251,模擬1251,金融保險業,sii,2025,12,2025-12-01,192618872,199622153.0,199017718.0,-3.51,-3.22,2291425660,1851782659.0,23.74
1251,模擬1251,金融保險業,sii,2026,1,2026-01-01,166703245,192618872.0,192015918.0,-13.45,-13.18,166703245,192015918.0,-13.18
1251,模擬1251,金融保險業,sii,2026,2,2026-02-01,165233308,166703245.0,191547324.0,-0.88,-13.74,331936553,383563241.0,-13.46
1251,模擬1251,金融保險業,sii,2026,3,2026-03-01,164871593,165233308.0,186585860.0,-0.22,-11.64,496808146,570149101.0,-12.86
1251,模擬1251,金融保險業,sii,2026,4,2026-04-01,150271991,164871593.0,189007849.0,-8.86,-20.49,647080137,759156950.0,-14.76
1251,模擬1251,金融保險業,sii,2026,5,2026-05-01,138535748,150271991.0,193434622.0,-7.81,-28.38,785615885,952591572.0,-17.53
1252,模擬1252,綠能環保,sii,2022,6,2022-06-01,58024244,,,,,58024244,,
1252,模擬1252,綠能環保,sii,2022,7,2022-07-01,66317107,58024244.0,,14.29,,124341351,,
1252,模擬1252,綠能環保,sii,2022,8,2022-08-01,70920656,66317107.0,,6.94,,195262007,,
1252,模擬1252,綠能環保,sii,2022,9,2022-09-01,83058533,70920656.0,,17.11,,278320540,,
1252,模擬1252,綠能環保,sii,2022,10,2022-10-01,85513873,83058533.0,,2.96,,363834413,,
1252,模擬1252,綠能環保,sii,2022,11,2022-11-01,80873242,85513873.0,,-5.43,,444707654,,
1252,模擬1252,綠能環保,sii,2022,12,2022-12-01,85185096,80873242.0,,5.33,,529892750,,
1252,模擬1252,綠能環保,sii,2023,1,2023-01-01,80008457,85185096.0,,-6.08,,80008457,,
1252,模擬1252,綠能環保,sii,2023,2,2023-02-01,79036011,80008457.0,,-1.22,,159044468,,
1252,模擬1252,綠能環保,sii,2023,3,2023-03-01,72472669,79036011.0,,-8.3,,231517137,,
1252,模擬1252,綠能環保,sii,2023,4,2023-04-01,63605153,72472669.0,,-12.24,,295122290,,
1252,模擬1252,綠能環保,sii,2023,5,2023-05-01,67173705,63605153.0,,5.61,,362295995,,
1252,模擬1252,綠能環保,sii,2023,6,2023-06-01,68944734,67173705.0,58024244.0,2.64,18.82,431240729,58024244.0,643.21
1252,模擬1252,綠能環保,sii,2023,7,2023-07-01,72908476,68944734.0,66317107.0,5.75,9.94,504149205,124341351.0,305.46
1252,模擬1252,綠能環保,sii,2023,8,2023-08-01,78117690,72908476.0,70920656.0,7.14,10.15,582266895,195262007.0,198.2
1252,模擬1252,綠能環保,sii,2023,9,2023-09-01,89430992,78117690.0,83058533.0,14.48,7.67,671697887,278320540.0,141.34
1252,模擬1252,綠能環保,sii,2023,10,2023-10-01,93307449,89430992.0,85513873.0,4.33,9.11,765005336,363834413.0,110.26
1252,模擬1252,綠能環保,sii,2023,11,2023-11-01,93777894,93307449.0,80873242.0,0.5,15.96,858783230,444707654.0,93.11
1252,模擬1252,綠能環保,sii,2023,12,2023-12-01,88987373,93777894.0,85185096.0,-5.11,4.46,947770603,529892750.0,78.86
1252,模擬1252,綠能環保,sii,2024,1,2024-01-01,87706626,88987373.0,80008457.0,-1.44,9.62,87706626,80008457.0,9.62
1252,模擬1252,綠能環保,sii,2024,2,2024-02-01,87345837,87706626.0,79036011.0,-0.41,10.51,175052463,159044468.0,10.07
1252,模擬1252,綠能環保,sii,2024,3,2024-03-01,75159900,87345837.0,72472669.0,-13.95,3.71,250212364,231517137.0,8.08
1252,模擬1252,綠能環保,sii,2024,4,2024-04-01,64429156,75159900.0,63605153.0,-14.28,1.3,314641520,295122290.0,6.61
1252,模擬1252,綠能環保,sii,2024,5,2024-05-01,65839806,64429156.0,67173705.0,2.19,-1.99,380481326,362295995.0,5.02
1252,模擬1252,綠能環保,sii,2024,6,2024-06-01,69882536,65839806.0,68944734.0,6.14,1.36,450363862,431240729.0,4.43
1252,模擬1252,綠能環保,sii,2024,7,2024-07-01,79094023,69882536.0,72908476.0,13.18,8.48,529457885,504149205.0,5.02
1252,模擬1252,綠能環保,sii,2024,8,2024-08-01,81923543,79094023.0,78117690.0,3.58,4.87,611381429,582266895.0,5.0
1252,模擬1252,綠能環保,sii,2024,9,2024-09-01,101689872,81923543.0,89430992.0,24.13,13.71,713071301,671697887.0,6.16
1252,模擬1252,綠能環保,sii,2024,10,2024-10-01,103928275,101689872.0,93307449.0,2.2,11.38,816999576,765005336.0,6.8
1252,模擬1252,綠能環保,sii,2024,11,2024-11-01,102082660,103928275.0,93777894.0,-1.78,8.86,919082236,858783230.0,7.02
1252,模擬1252,綠能環保,sii,2024,12,2024-12-01,100316566,102082660.0,88987373.0,-1.73,12.73,1019398802,947770603.0,7.56
1252,模擬1252,綠能環保,sii,2025,1,2025-01-01,96680236,100316566.0,87706626.0,-3.62,10.23,96680236,87706626.0,10.23
1252,模擬1252,綠能環保,sii,2025,2,2025-02-01,92921378,96680236.0,87345837.0,-3.89,6.38,189601614,175052463.0,8.31
1252,模擬1252,綠能環保,sii,2025,3,2025-03-01,83498011,92921378.0,75159900.0,-10.14,11.09,273099625,250212364.0,9.15
1252,模擬1252,綠能環保,sii,2025,4,2025-04-01,79775960,83498011.0,64429156.0,-4.46,23.82,352875585,314641520.0,12.15
1252,模擬1252,綠能環保,sii,2025,5,2025-05-01,81080869,79775960.0,65839806.0,1.64,23.15,433956454,380481326.0,14.05
1252,模擬1252,綠能環保,sii,2025,6,2025-06-01,77181869,81080869.0,69882536.0,-4.81,10.45,511138323,450363862.0,13.49
1252,模擬1252,綠能環保,sii,2025,7,2025-07-01,83000037,77181869.0,79094023.0,7.54,4.94,594138360,529457885.0,12.22
1252,模擬1252,綠能環保,sii,2025,8,2025-08-01,87252737,83000037.0,81923543.0,5.12,6.51,681391098,611381429.0,11.45
1252,模擬1252,綠能環保,sii,2025,9,2025-09-01,104002628,87252737.0,101689872.0,19.2,2.27,785393725,713071301.0,10.14
1252,模擬1252,綠能環保,sii,2025,10,2025-10-01,118184040,104002628.0,103928275.0,13.64,13.72,903577765,816999576.0,10.6
1252,模擬1252,綠能環保,sii,2025,11,2025-11-01,124987268,118184040.0,102082660.0,5.76,22.44,1028565034,919082236.0,11.91
1252,模擬1252,綠能環保,sii,2025,12,2025-12-01,116271163,124987268.0,100316566.0,-6.97,15.9,1144836197,1019398802.0,12.31
1252,模擬1252,綠能環保,sii,2026,1,2026-01-01,113548321,116271163.0,96680236.0,-2.34,17.45,113548321,96680236.0,17.45
1252,模擬1252,綠能環保,sii,2026,2,2026-02-01,94768237,113548321.0,92921378.0,-16.54,1.99,208316558,189601614.0,9.87
1252,模擬1252,綠能環保,sii,2026,3,2026-03-01,83607671,94768237.0,83498011.0,-11.78,0.13,291924229,273099625.0,6.89
1252,模擬1252,綠能環保,sii,2026,4,2026-04-01,86470425,83607671.0,79775960.0,3.42,8.39,378394654,352875585.0,7.23
1252,模擬1252,綠能環保,sii,2026,5,2026-05-01,80768347,86470425.0,81080869.0,-6.59,-0.39,459163001,433956454.0,5.81
1253,模擬1253,文化創意業,otc,2022,6,2022-06-01,70477504,,,,,70477504,,
1253,模擬1253,文化創意業,otc,2022,7,2022-07-01,73518075,70477504.0,,4.31,,143995580,,
1253,模擬1253,文化創意業,otc,2022,8,2022-08-01,80987101,73518075.0,,10.16,,224982681,,
1253,模擬1253,文化創意業,otc,2022,9,2022-09-01,87565101,80987101.0,,8.12,,312547782,,
1253,模擬1253,文化創意業,otc,2022,10,2022-10-01,93983584,87565101.0,,7.33,,406531366,,
1253,模擬1253,文化創意業,otc,2022,11,2022-11-01,98031361,93983584.0,,4.31,,504562727,,
1253,模擬1253,文化創意業,otc,2022,12,2022-12-01,94457651,98031361.0,,-3.65,,599020378,,
