"AssetId","DisplayName","Category","Group","StylePackId","Usage","Keep","Note","FileName","SourcePath","ManagedPath","IsDuplicate"
"VIA-ICON-237F83917B2B","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-237F83917B2B","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__237F83917B.svg","False"
"VIA-ICON-237F83917B2B","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__237F83917B.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__237F83917B.svg","","True"
"VIA-ICON-237F83917B2B","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\05_file_format_export\picture_as_pdf_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-02F8F2296E75","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__02F8F2296E.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__02F8F2296E.svg","","True"
"VIA-ICON-02F8F2296E75","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__02F8F2296E.svg","False"
"VIA-ICON-02F8F2296E75","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-02F8F2296E75","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\05_file_format_export\sdk_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-DA21CA65A680","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_finance_market_trading\target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-DA21CA65A680","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__DA21CA65A6.svg","False"
"VIA-ICON-DA21CA65A680","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__DA21CA65A6.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__DA21CA65A6.svg","","True"
"VIA-ICON-DA21CA65A680","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\target_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-D813746EE4D4","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__D813746EE4.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__D813746EE4.svg","","True"
"VIA-ICON-D813746EE4D4","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\05_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-D813746EE4D4","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-D813746EE4D4","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\warning_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__D813746EE4.svg","False"
"VIA-ICON-C4F0E922DFF8","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-C4F0E922DFF8","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__C4F0E922DF.svg","False"
"VIA-ICON-C4F0E922DFF8","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\05_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-C4F0E922DFF8","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_EA3323_36DP","Red risk / warning / error / crisis / hardgate.","Y","","youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__C4F0E922DF.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_EA3323_36DP\05_file_format_export\youtube_video_36dp_EA3323_FILL0_wght400_GRAD0_opsz40__C4F0E922DF.svg","","True"
"VIA-ICON-36E036B09A5F","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40__36E036B09A.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_FFFF55_36DP\05_file_format_export\bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40__36E036B09A.svg","","True"
"VIA-ICON-36E036B09A5F","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_FFFF55_36DP\05_file_format_export\bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40__36E036B09A.svg","False"
"VIA-ICON-36E036B09A5F","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\05_file_format_export\bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-36E036B09A5F","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\bolt_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-20E5C2FBDC7D","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\04_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-20E5C2FBDC7D","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40__20E5C2FBDC.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_FFFF55_36DP\05_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40__20E5C2FBDC.svg","","True"
"VIA-ICON-20E5C2FBDC7D","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\05_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","","True"
"VIA-ICON-20E5C2FBDC7D","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40","05_file_format_export","File / Export","MATERIAL_SYMBOL_FFFF55_36DP","Manual review or supporting icon.","Y","","star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_FFFF55_36DP\05_file_format_export\star_36dp_FFFF55_FILL0_wght400_GRAD0_opsz40__20E5C2FBDC.svg","False"
"VIA-ICON-7CDA7AAE826D","infographic-action-plan-for-stock-market-crashes","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","infographic-action-plan-for-stock-market-crashes.jpg","C:\Users\tonyk\Downloads\infographic-action-plan-for-stock-market-crashes.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\infographic-action-plan-for-stock-market-crashes__7CDA7AAE82.jpg","False"
"VIA-ICON-7CDA7AAE826D","infographic-action-plan-for-stock-market-crashes","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","infographic-action-plan-for-stock-market-crashes__7CDA7AAE82.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\infographic-action-plan-for-stock-market-crashes__7CDA7AAE82.jpg","","True"
"VIA-ICON-460172D57109","inforgraphic-stock-market-games-and-simulators","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","inforgraphic-stock-market-games-and-simulators__460172D571.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\inforgraphic-stock-market-games-and-simulators__460172D571.jpg","","True"
"VIA-ICON-460172D57109","inforgraphic-stock-market-games-and-simulators","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","inforgraphic-stock-market-games-and-simulators.jpg","C:\Users\tonyk\Downloads\inforgraphic-stock-market-games-and-simulators.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\inforgraphic-stock-market-games-and-simulators__460172D571.jpg","False"
"VIA-ICON-A75D313A232F","stock-trading-investment-candle-market-260nw-1740797933","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-investment-candle-market-260nw-1740797933.webp","C:\Users\tonyk\Downloads\stock-trading-investment-candle-market-260nw-1740797933.webp","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-investment-candle-market-260nw-1740797933__A75D313A23.webp","False"
"VIA-ICON-A75D313A232F","stock-trading-investment-candle-market-260nw-1740797933","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-investment-candle-market-260nw-1740797933__A75D313A23.webp","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-investment-candle-market-260nw-1740797933__A75D313A23.webp","","True"
"VIA-ICON-C282BEA7B2CF","stock-trading-investment-candle-market-260nw-1865630845","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-investment-candle-market-260nw-1865630845__C282BEA7B2.webp","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-investment-candle-market-260nw-1865630845__C282BEA7B2.webp","","True"
"VIA-ICON-C282BEA7B2CF","stock-trading-investment-candle-market-260nw-1865630845","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-investment-candle-market-260nw-1865630845.webp","C:\Users\tonyk\Downloads\stock-trading-investment-candle-market-260nw-1865630845.webp","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-investment-candle-market-260nw-1865630845__C282BEA7B2.webp","False"
"VIA-ICON-C2CC445A32D9","stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947.webp","C:\Users\tonyk\Downloads\stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947.webp","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947__C2CC445A32.webp","False"
"VIA-ICON-C2CC445A32D9","stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947__C2CC445A32.webp","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-investment-candle-market-chart-diagram-website-header-banner-city-view-skyline-181698947__C2CC445A32.webp","","True"
"VIA-ICON-0F4EF99B5784","stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819.jpg","C:\Users\tonyk\Downloads\stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819__0F4EF99B57.jpg","False"
"VIA-ICON-0F4EF99B5784","stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819__0F4EF99B57.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\stock-trading-website-header-banner-city-view-skyline-investment-candle-stock-market-chart-diagram_161452-4819__0F4EF99B57.jpg","","True"
"VIA-ICON-1BA73171C783","yfinance_asset_class_matrix","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix__1BA73171C7.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix__1BA73171C7.svg","","True"
"VIA-ICON-1BA73171C783","yfinance_asset_class_matrix","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_finance_market_trading\yfinance_asset_class_matrix.svg","","True"
"VIA-ICON-1BA73171C783","yfinance_asset_class_matrix","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\01_finance_market_trading\yfinance_asset_class_matrix.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix__1BA73171C7.svg","False"
"VIA-ICON-1BA73171C783","yfinance_asset_class_matrix","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix.svg","C:\Users\tonyk\Downloads\yfinance_asset_class_matrix.svg","","True"
"VIA-ICON-076C4467AC22","yfinance_asset_class_matrix_(2)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix (2).svg","C:\Users\tonyk\Downloads\yfinance_asset_class_matrix (2).svg","","True"
"VIA-ICON-076C4467AC22","yfinance_asset_class_matrix_(2)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix_(2).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\01_finance_market_trading\yfinance_asset_class_matrix_(2).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix_(2)__076C4467AC.svg","False"
"VIA-ICON-076C4467AC22","yfinance_asset_class_matrix_(2)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix_(2)__076C4467AC.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix_(2)__076C4467AC.svg","","True"
"VIA-ICON-076C4467AC22","yfinance_asset_class_matrix_(2)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix_(2).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_finance_market_trading\yfinance_asset_class_matrix_(2).svg","","True"
"VIA-ICON-4061A7B93DBA","yfinance_asset_class_matrix_(3)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix_(3).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\01_finance_market_trading\yfinance_asset_class_matrix_(3).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix_(3)__4061A7B93D.svg","False"
"VIA-ICON-4061A7B93DBA","yfinance_asset_class_matrix_(3)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix_(3).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_finance_market_trading\yfinance_asset_class_matrix_(3).svg","","True"
"VIA-ICON-4061A7B93DBA","yfinance_asset_class_matrix_(3)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix_(3)__4061A7B93D.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix_(3)__4061A7B93D.svg","","True"
"VIA-ICON-4061A7B93DBA","yfinance_asset_class_matrix_(3)","02_finance_market_trading","Finance / Market","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","yfinance_asset_class_matrix (3).svg","C:\Users\tonyk\Downloads\yfinance_asset_class_matrix (3).svg","","True"
"VIA-ICON-D84FC5292DC1","activation-line-gradient-circle-background-icon-vector (1)","04_vap_chart_visualization","VAP / Visualization","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","activation-line-gradient-circle-background-icon-vector (1).jpg","C:\Users\tonyk\Downloads\activation-line-gradient-circle-background-icon-vector (1).jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\04_vap_chart_visualization\activation-line-gradient-circle-background-icon-vector_(1)__D84FC5292D.jpg","False"
"VIA-ICON-D84FC5292DC1","activation-line-gradient-circle-background-icon-vector (1)","04_vap_chart_visualization","VAP / Visualization","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","activation-line-gradient-circle-background-icon-vector_(1)__D84FC5292D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\04_vap_chart_visualization\activation-line-gradient-circle-background-icon-vector_(1)__D84FC5292D.jpg","","True"
"VIA-ICON-D84FC5292DC1","activation-line-gradient-circle-background-icon-vector (1)","04_vap_chart_visualization","VAP / Visualization","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","activation-line-gradient-circle-background-icon-vector.jpg","C:\Users\tonyk\Downloads\activation-line-gradient-circle-background-icon-vector.jpg","","True"
"VIA-ICON-ABF4CCC8F750","infographic-boom-busts-cycles-and-rule-to-manage-it","04_vap_chart_visualization","VAP / Visualization","MISC_ICON_STYLE","Manual review or supporting icon.","Y","","infographic-boom-busts-cycles-and-rule-to-manage-it__ABF4CCC8F7.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\04_vap_chart_visualization\infographic-boom-busts-cycles-and-rule-to-manage-it__ABF4CCC8F7.jpg","","True"
