Date,A2 銅箔基板 CCL,A4 半導體化學品 / 光阻 / 耗材,A5 矽晶圓 / 靶材 / 研磨材,B1 ABF / FC-BGA 載板,B2 BT 載板 / 記憶體載板,B4 軟板 FPC,B5 PCB 設備 / 鑽針 / 檢測,C1 晶圓代工,C2 先進封裝設備 (CoWoS / SoIC),C3 廠務 / 無塵室 / 機電工程,C4 封測 OSAT,D2 DRAM / NOR / 利基記憶體,E1 AI ASIC 設計服務,E2 矽智財 IP,F1 AI OEM / ODM 整機櫃 (L10/L11),G1 水冷板 / CDU / 液冷系統,G4 風扇 / 馬達,G5 熱交換器 / 漏液感測,H1 伺服器電源 PSU / 電源模組,H2 BBU 備援電池模組,H3 重電 / 變壓器 / 開關設備,I1 CPO 共封裝光學 / 光引擎,I5 交換器 / 白牌網通設備,J1 MLCC 積層陶瓷電容,J3 電感 / TLVR / 磁性元件,J4 鋁電解 / 固態電容,J7 LTCC / 高頻被動模組,K3 AI PC 零組件 · IC,L1 光學鏡頭 / CIS,L2 低軌衛星 / 衛星通訊,L3 軍工航太,L4 機器人 / 自動化,L6 資安 / 系統整合,L7 工控 / 物流 / 供應鏈周邊,L8 生技醫療,M1 貨櫃航運,M2 散裝航運,M3 航空,M4 鋼鐵 · 扁鋼 / 不鏽鋼,M7 觀光餐飲
2026-03-13,92.5938777879652,106.33045159235242,104.47214516845617,108.265615018119,102.27262252309018,97.30708590522006,107.06424026083748,112.56725013033595,99.0650236154808,120.9305074055733,101.75207303909598,99.92531422315865,118.45123457442821,93.74391573077692,114.72301408767214,128.03945601669975,113.91213578337151,108.74662368937283,107.34026152864433,102.25489292297767,105.25897105628978,100.07858066708432,111.25499970791316,102.74544385523136,105.38797523125157,88.12124685830491,101.62321539917754,98.61732930740062,107.13968765932512,98.22676459163932,116.02848393801372,108.16911488116476,101.55870350252111,91.62259473739846,111.32174775525343,107.54113137491179,108.44816182305293,109.89436745926412,93.7266744116822,92.1370080016704
2026-03-16,94.54080584968048,106.3768264877891,108.65297677762551,110.54277366752687,100.0893100141509,99.68958666097244,106.33835726020999,112.00006263631045,100.38942083863526,119.12272168639912,100.24761268423272,99.66997963123085,117.99650037007432,94.28426133085735,113.23182200003168,124.7506885856036,111.97620318695856,107.83416387270073,107.42236417324577,100.74857554227039,104.98077407267347,98.39212513695011,111.61326074423519,100.54244452041459,103.71657388740057,87.73205462770221,101.36917937838777,97.29410112958627,106.72173199454673,97.62649102342203,119.41279305991971,108.49967095998778,100.41209092306146,92.23308796100883,109.54133965622734,106.15407479688207,107.83343695796046,110.54518690606608,93.17972664368365,90.95161999777393
2026-03-17,96.02504235559712,105.71263224021988,110.95299802369603,115.92374870971304,100.51683069803849,102.37293475652967,107.40585558870059,111.58351800598928,101.34751991750673,119.55870598143572,100.72619270382236,99.50657765627973,118.64249912641806,95.59517586683758,113.3997463759151,123.27399607924083,112.59124361114364,109.62068100386702,108.80990673168591,101.8485524886074,105.72363486713785,98.45290190591842,111.35668907315105,99.98502375292952,104.74823049530029,90.00159775565994,101.67609135135007,99.39411158963301,106.03022158209023,98.71750738790462,121.33932658948312,109.39909873469458,101.63793474443692,93.72403948663043,108.75132050070158,106.4927874070147,108.09368448004375,109.45790879543783,93.72726202321434,91.20751953427994
2026-03-18,98.12077460291081,104.34729659272455,108.68002765897586,120.91133775236626,100.2670725507378,105.28637632940381,108.39940073446235,111.89183351735879,101.30999850279059,118.76881347888529,98.4299850523586,99.32909439889072,118.67632667230889,94.73029184714967,113.87916361191324,122.60743364352278,111.82729733839521,109.72281556756596,110.85745380493657,103.03011689289914,105.54887469258969,98.75684554407935,112.70973045361008,101.34091992945666,105.81972479367968,90.05288009010721,100.09006953519093,98.95747506817592,104.03832772891167,98.98949065508339,122.28369676697356,111.6287631869233,104.61561715712597,92.87190805879075,108.97822858217751,107.19247427855363,107.65230219542333,108.88025330727896,93.53785636896193,91.41678173916564
2026-03-19,97.70736758210494,104.59947312927066,107.0438868858974,121.0884115622532,99.9887058875246,106.01354598863047,110.29445199332835,110.59774493399122,99.98761735032429,116.35560479504271,96.75493779775753,99.03127831356187,116.0413925670784,92.88201025325344,113.64493461342087,124.50669326830575,109.8068531322624,108.9058547899752,113.38795884410419,102.02601823500619,104.45689496652697,98.19046501859034,111.61934372042789,101.25712906703839,106.18196328852275,91.47003168521292,99.69569189195094,98.22664773344218,101.66931137185802,99.62120989130818,122.5428922867966,112.4342711347443,107.04834411688361,92.69858647286408,107.05809032373331,106.41755219971701,105.67511183433378,106.68410091370959,92.19876639828995,92.10393714870575
2026-03-20,95.70695312981317,102.34046704357814,105.57314574267492,120.6148029805532,101.22650097237005,105.29664690568912,107.22504264728778,108.10401838990974,98.37727662671475,113.05748640541567,95.107676403327,97.77370136119553,113.59295559203724,91.83958562124816,111.00863269572964,124.76592974272778,106.36300468375623,107.15978757533708,115.9580382445904,98.38879191240395,103.4199866777503,96.27732643985563,110.70419067434791,100.97445597277087,106.87818826634097,90.32221695998513,100.01282747308302,97.07133263682468,100.78903624164903,100.80882378095225,122.67508765196938,112.50856473437393,106.95917469137447,92.60721512942936,103.8629776604226,105.25921340182629,102.5351545855319,103.72700342076303,91.27404254503404,91.2401296705224
2026-03-23,95.92014846954322,99.58650811072857,102.53019641750957,123.27594406125932,104.46105472422715,111.5697526055298,107.06876889817785,107.55379843264393,97.2465223612013,111.74426467951771,96.91544969130629,98.45096800425692,112.04694874722928,93.2359805385567,110.88792033529066,125.59019518578215,106.87212176817964,108.27106571050489,119.26202373737628,96.40261078413639,102.26781683834838,96.48332187542132,111.63047927670522,100.64686249652377,107.16537832043363,88.95488449771298,99.11519289388892,96.25578802320499,101.15187318360938,99.3621268524895,126.88917776224385,113.87044669779861,108.91543545238426,93.62634331990242,101.82049114060723,105.87168025132802,102.48293350578241,101.97786193870753,92.04744810333875,93.01787292152525
2026-03-24,97.89382521404832,99.76256002513763,101.447999172401,122.33947931335966,105.50990059227993,114.83903330016965,104.61245381290061,106.66002335964573,95.67443396466392,111.08348966319267,98.20222470357662,100.05304065461492,111.92023382396155,92.84347501500399,111.00004310737874,124.46024444204596,107.11348041625331,107.35215716060166,121.56649965074996,94.67754584589572,101.7659878000118,94.91999154729896,114.67888059618255,99.81656727972306,109.40167911443928,87.53709816512014,100.082688597116,96.13781546180672,100.48084778728357,100.22379250345362,130.72513604083744,113.0917894487797,109.20396754581407,92.24990991321712,99.44107326709728,104.96320794099358,102.32414656908217,99.45236183515878,90.65411892111575,95.18004992003685
2026-03-25,95.1597775795013,100.95935920304406,104.32497335085485,120.53092586655725,104.39038415159617,112.96874322778683,104.74865301213569,106.72717170454425,93.40086879960595,107.99945277885156,98.76755625759169,100.56621298733545,111.0455691383258,90.71043465465802,109.93049728840292,122.47433132169624,108.47957612229891,106.78686136057335,120.63168946738868,93.21503740493655,102.4891413189954,90.93940818659723,112.60721671858283,99.15681278063133,106.85939142513962,85.01666886548236,97.0862864373759,94.32293196884577,97.82644760135425,98.08717617316984,130.88423169223532,111.04906490699818,108.63823087394962,91.39962585523594,97.5190911253565,105.7443273175946,101.73888278867443,97.8183389520176,89.04721773165208,95.85719571443266
2026-03-26,96.09111186224038,106.70510722566712,106.00413082844727,121.79421078010724,107.46108488384172,112.34996925992498,108.21537485177662,109.30429459255431,94.34088048864675,108.8300439890486,100.99598607690623,103.31999431793652,113.15442490781787,90.5705441515223,111.7532223340811,123.08858485197264,114.61917944813104,105.98762621594138,119.51251305822969,93.5503533229753,104.9511335329861,91.46834294556137,114.97343415420545,100.67288710235248,106.89587808401615,86.54449801960547,99.17904548577691,96.61605692517703,98.82080986257263,100.07556477038597,132.4696811229213,111.92094364321281,109.70164093542277,93.36718116787719,98.00125299266018,106.58397760134756,102.08471653137315,99.10061983553477,89.22868307509742,99.90512400097873
2026-03-27,97.31578139123081,108.63625438479876,107.90465383065032,123.6236876829562,110.04351080653298,109.11517459762341,110.66160028339276,112.56086764856244,98.5043276536248,107.80319276816812,102.46096050083705,107.00554248241588,116.54716330388844,92.67458405641428,116.29749267897765,125.40251648849222,118.36816274233286,107.95696979117193,120.27907889332737,94.07209416234855,107.41149356035164,93.86497583690185,115.93627134583778,100.78331681861995,109.16790449387042,87.50578069848241,99.42600379518541,96.3377148633158,99.35949194625982,100.38558675348071,134.02788584711905,113.78643492748547,110.94873747996829,95.23502080708688,100.40931140767448,108.13479674438626,103.43164213943508,102.42103800806994,90.02227764240531,104.33689318477666
2026-03-30,95.46773925825264,109.33128404338224,110.31492711992742,125.01725579261608,111.78154441025407,107.43003682188987,114.59591410528948,111.09559653673917,101.46211539075675,105.25468465614107,101.26645114205118,107.33448475141911,114.17486398964463,92.41810431925603,116.53078686054303,124.22156043224332,120.54863960803465,106.45834022888494,117.74141521477624,93.46215297597726,106.87435074684286,91.96305081294732,115.98435123822637,98.17615594086777,109.77251868304403,85.26153427578001,100.2167677913015,95.77532300091327,97.78084069586733,99.99218897043818,130.30274845558688,111.64205674626967,110.50883765424636,91.6034830967834,100.87756744969433,107.73978429434237,104.00486401860134,103.86390708113828,88.85634845030775,106.21769719292358
2026-03-31,96.8606319274192,113.82722150703923,111.66239740227485,126.84551731263319,113.8082042156537,106.03274790862112,118.9317559775401,109.40668006994548,105.46757511880166,105.01358359021135,101.46032182798831,106.2794385907335,113.29810865100588,92.202825069793,114.46848703939345,126.70436215743986,122.74270928095105,106.94881139920473,118.4279387222096,94.08149150380585,106.8914235033297,91.41940422727515,118.11712449140049,98.33294572572737,108.41849408424949,86.2561678634537,101.06280421445311,94.8127395207279,97.11234478583037,100.55779864663853,130.17550957624258,114.52237152438563,110.64972312893578,89.34655307239805,101.52446777198998,108.16795865319132,105.90864394837675,106.83250433364293,87.93649992735142,107.82659655770763
2026-04-01,94.60393126123651,115.07943186297263,111.77772281594166,125.0371073734076,114.58194113426445,102.78169376209456,118.79161256632675,104.43794748896407,105.88112231104864,102.17659273067004,99.3894005257716,103.30097476073252,109.78015977635283,92.1618059420832,110.43032495094542,124.08818258620947,119.80881278125896,105.50116372467244,116.85997708484935,93.71321574944332,102.87950489068164,87.8267299819965,115.90610944719953,97.04392361418643,103.39782268554063,85.52495107157414,101.45443382948389,92.91692534833405,96.03721234450494,97.4282281213982,128.21643506701466,114.77358337761675,105.41558911385937,86.75633421446472,98.15788406441118,107.58731694980467,104.58869552533547,109.98427689131161,85.48355805464591,106.14531411215357
2026-04-02,94.36452984546088,114.59249807256538,109.91740996872319,122.68376507480166,114.14094141930708,105.85340826989083,122.17477482803476,103.94331513044875,107.96737200507566,100.71947796633071,97.13972304047863,102.86459118205688,107.03128168503002,91.52336739549368,107.31192979140397,121.07099988493462,119.5167216979301,106.07342328414,115.57479138601354,93.04777576974232,98.99343572759464,87.45192010909336,116.20215084190438,93.97353502644478,102.51898452943917,81.73185596483613,101.26478780709125,92.7920879030884,94.73876563994901,94.20665458756974,130.69824623518673,118.59998875053965,103.6986192172283,85.42258938300034,94.35138297017139,107.41295892905264,104.67385976184845,110.33571120136587,83.50112729741046,103.91382781272432
2026-04-03,90.9965063354716,112.82859194320959,108.55038957124843,125.74295659727194,115.62050435969107,110.5322385363803,123.64463745016923,106.38722770590107,108.1130332472152,101.70420268267947,96.47408446181703,102.68780758977296,109.46384030909705,91.12391386607702,105.23643503300657,119.81416261944764,117.78482116589517,105.2420985914671,112.99677998144102,92.8835756283711,98.57678256009453,87.58824511070202,114.71180371441278,92.66140743715316,104.20920024060268,81.92974391054037,102.54659427909687,92.26359957880173,93.95089495183296,95.25730544252673,132.29928677266867,120.69966615359256,106.22974301044101,86.77998068328932,93.56613658496573,109.85952541073392,105.0590851673403,112.4340161405044,82.39495311226973,102.67913768273209
2026-04-06,90.46500702796558,113.94953645350238,108.24185938183219,129.71822246861382,118.62669916175466,109.71358109406565,125.79379750250548,108.53581551028907,105.51243983882304,102.55710772833368,97.67028504279664,99.84406966939258,111.85434622296039,89.58573331679479,105.13226003073348,116.86164375796044,115.69095402808766,107.80411426743284,110.80275232415498,92.38199921247106,98.49281528833838,87.16979344314987,113.06407142179324,92.37390316411364,106.5861422120027,81.72743392946634,101.15682506034649,92.65276337964592,93.06404086882588,93.23153455448906,132.721376477324,120.8902558038874,109.08281228214784,87.52711946802503,92.08807261775256,110.74700241383846,106.53845185899903,112.59139333612289,81.70364998518092,100.50107391806748
2026-04-07,91.21741240908267,115.06502422626879,109.31175077275884,133.02797835197532,122.23946912222353,107.41432402235837,123.03152103550484,112.1288251072604,102.2857210595839,104.45985283705441,98.43052726928765,97.72596343456098,115.23554717040663,86.57911492056708,104.73047851221038,119.4215492760178,114.32351339634393,108.41196878339068,107.78974100562391,91.86211563453917,98.62261938949237,87.94637823078007,112.33823783764623,91.37074037815825,106.58710683004314,80.84002694591112,102.23826227477342,92.61758336701575,94.11355700146598,92.68969005127227,134.02255556491613,121.50587527985849,109.78690680584825,87.49039006214873,92.55889297550641,110.81349381896855,108.24836458470064,113.39222884248288,81.68444067659048,98.24923394467392
2026-04-08,90.48460554634309,114.17949322729662,109.04302601449382,133.35763341903987,123.86648699089542,109.65298519721439,128.36843240364442,118.06231402260559,102.51773060217995,107.37447135469627,99.84372998680945,99.61626670366702,118.84967158995453,86.39869071419425,104.27677774241481,124.67629781915296,116.49766255006188,109.03765636821232,106.90676605650246,92.88611288190835,100.98068559189404,88.27456807076364,113.16797065629174,91.72728112225374,107.62956301766351,79.4478515597499,103.4431876516219,93.06867459023961,97.60603415176865,94.12165227368625,135.7917150857229,124.34059449534654,111.43361035053698,89.40472260259776,93.2282806169371,111.00386335293149,109.06762260179302,114.19857177206505,82.59282544202817,98.4329624633021
2026-04-09,92.14175415621725,114.90679026639229,109.64005810011615,134.32716977566844,128.09232008209534,111.23062462754785,128.90516860168216,123.54994428528587,103.67754415879672,109.8260887285191,100.56585906175899,100.88166278484151,119.9262607481909,87.49430963704322,104.33148399714787,129.84805638344815,118.36533102400318,109.11719559908599,108.29904163311032,92.71432341343214,101.0797821365959,88.71843248058995,113.9549092571504,91.37223415626386,108.97379535991283,80.36443006375393,103.5827465812291,95.1264781871813,99.76962909684747,95.29368798698601,135.0041901949626,126.50620024543278,112.9489059130446,89.07039248712407,93.33426532387008,111.74527342466143,110.19999963242991,115.50594906119538,82.87053051054811,99.83631914049874
2026-04-10,94.4270847520068,115.2933281147419,112.13417255693037,134.937440485277,126.13617586538788,110.21875059626403,128.7255009775075,126.34976614325785,106.02234947388007,111.69489310271318,101.37259466355921,102.19385504819525,119.72834470284961,87.05725097392587,102.3225977177456,137.50412245333234,118.91109505139946,108.72623657870723,110.31695663498067,92.37697951648481,100.40154802672176,90.38134674014499,115.70754396086792,92.01761593484153,110.29806572781546,79.71538645112841,102.611855075334,96.57680298542415,101.35423553572708,94.50640928544512,134.43272226431847,127.32935724399579,112.77139520539414,89.5403294617928,93.56926621342555,113.6867801292367,111.89876862806629,116.59704551835159,83.92494625106802,101.60413505311419
2026-04-13,95.88188025740376,113.09440478334106,112.2670631704661,135.68660414236334,128.73359740546718,113.62733216847579,130.27599454701664,127.29143331543014,108.35188868414727,116.54981673035347,102.6836145422459,103.87623083959407,120.12031555918428,85.79516288824315,101.83416537110273,144.37337741896678,117.69666419599218,108.5400162846004,110.67481734762505,92.98224836260823,100.30015241727753,90.36259562832069,118.0083226999499,92.92844694719543,111.56656112998084,81.07455538397144,103.71296406724151,97.15813033626902,102.26270062938738,99.74177579531121,135.32903235512475,126.60083042890543,111.25931055985868,89.67012997669823,93.84747752490196,114.726056590559,113.05283506584645,117.97386315772367,86.17396426439821,103.1030629014322
2026-04-14,94.83481327575078,111.59575372420295,113.66697997427224,137.0176776717519,130.45104308041232,114.55585158849175,128.698211539474,126.33954148850253,110.09472049552029,119.74615394599802,104.42060663924416,104.33632315369857,119.89136411009832,84.99699238554562,100.85249669633235,150.53158871242124,117.2986999901105,107.85922333009958,110.09926004383888,93.38020580586598,100.16460541110314,90.67149575894966,118.04315223946938,91.39138370075892,109.37198218020433,81.17160036667583,103.62059158559211,98.25839863099654,103.14318469068348,100.04792393389793,137.5261522968132,124.66420276457796,109.13501021199855,89.66259604321564,95.53593527505944,113.38246761250475,112.16938863595396,119.16778071883486,88.62384233502871,102.69469530843439
2026-04-15,94.82189137203483,116.50897578222607,113.90548847417647,140.23861377008848,131.13532655371276,115.52933205049771,125.56492176448704,126.42847165943726,111.36614108323612,124.51619483179557,106.1847658217919,105.58642911597047,121.38658790395404,85.83784694065851,102.08492200858316,161.07944419447162,118.07736813310368,108.74504483106821,110.52709690330578,95.68589067044748,101.30897175269895,93.07891582110972,120.4462046587625,89.54023542698104,110.01403037445215,82.08070902800979,104.94055212774602,100.01648475228981,106.17601569929882,101.4793810346161,140.9635717284915,126.14304343981158,109.93558545017433,90.1267514085501,96.53807823571886,114.34515721463424,111.74844317094708,121.56513642562636,90.47075168732435,105.10792048805692
2026-04-16,94.93078604461078,116.49836547563102,113.63780535163112,138.55733617397422,129.22166443116478,114.05951724950944,125.53352925966827,123.36898893129205,110.07281740717868,124.838931799789,105.88978796261435,104.54710696435166,123.54162268382031,83.30609935576486,101.39338484991883,167.55723709591936,117.29451507362496,106.58492829774013,107.07724963476005,95.5960652494973,101.90286790607752,92.15809861234509,122.02471503441012,88.29075844085938,109.86787232054158,79.73371490371255,103.51639063685687,100.44625422305282,107.31081779249833,101.42814417654941,138.24655888010147,125.2280595730835,111.64788667048457,89.17916806432677,97.74106283755057,115.05065207004816,109.79129253415606,121.49001039233701,90.38984257585527,104.31736640700126
2026-04-17,95.16571884945262,117.83693573989966,112.87520186915162,137.5815024888269,126.54914209456997,114.09546426252336,125.43049745265549,121.12763362370671,110.00601298383101,126.94965963413364,105.55440059199643,103.39432630167448,124.61160735795586,82.34891786200974,101.70832547815728,171.62822400410712,115.37090138934445,105.44484783638713,105.51216484502123,95.41501609779982,103.09540008744445,92.28731651746199,122.06476237528237,86.96569573383553,109.60898343348366,78.54753349953633,103.80958566899696,99.54374512024751,107.42056763946519,100.97388049573706,136.83829814375827,125.76753565535924,113.53245526156837,89.2374832658051,98.44615184749046,116.30382126453746,108.93522289528678,123.30632134042992,91.88956436788429,104.45752239245738
2026-04-20,95.11795302993013,119.89923087895922,111.78922054242264,138.5686033015694,128.49895422983647,114.43821086848196,125.60100056542099,120.48140296133656,110.61986489435459,130.19965362375686,106.13445944236969,102.17065780891761,123.26484088985148,82.4691931885834,103.46262325596372,171.83885993658723,116.17327564251731,105.79685386580435,105.1555898852712,95.80900258093058,103.06585671813946,91.77199252391652,118.94032728267018,85.7153966098247,108.06303819667468,79.61848946917955,105.0375625825524,99.76919324758428,106.54616991816832,103.42494899666279,136.7610102471165,127.41807936923269,115.63366204560084,87.93271018084195,100.15053271170913,117.11753790621948,108.06488804362867,125.64757837613149,94.54309319679196,105.93837547924196
2026-04-21,95.03884513114085,120.80681787572952,111.80006346609997,138.00901727365002,129.4952712867274,114.05159496766288,124.6288481214029,120.0229100351938,109.46563065908158,131.9406587040021,106.3418419432118,100.00216237902016,121.64808510691735,82.03072568616804,103.53769866188618,167.56540657822495,116.26622445535124,106.1117182105044,104.48050850698212,95.47683437900609,100.5030882846056,91.94088869961642,118.09267806730789,84.91529290322846,108.60500070609632,79.93646871455232,103.91062148187002,99.14711290017149,105.40879683162295,101.36316066637988,135.7271689554402,128.5709444627647,114.21183656769028,85.75932064608352,98.55427532243124,117.50296446688743,107.12569533578345,124.33272173974945,97.15339531940803,106.34492344884526
2026-04-22,93.82169559636799,120.78851938670192,111.84142777372456,141.84375598190275,130.42392232680368,112.8609718700161,122.22778959970853,119.6009194467861,108.20276875020078,134.94589496382136,106.87739269336939,99.70221874747354,119.63036770714432,84.20086323721742,104.38772734673708,169.65706819266552,118.47180724160194,106.31181663148317,104.51638678591269,95.23094392748675,99.40909438676381,92.06506086206579,121.71935445824943,85.30743409909877,107.54234249304378,79.74843721639502,103.16607419521829,98.44667860984943,104.88286977675459,102.92172413904035,138.59300231684912,128.6847787338505,113.7542114004084,84.35023597694044,98.37949896435344,118.16649402204507,106.7152934540445,126.99045897661654,99.02500836211613,108.39126925971732
2026-04-23,93.9926944621147,120.4756888450154,113.47505897584647,142.92886277062772,133.52467941422202,113.50862683082782,123.002440767342,120.0558932830633,107.72601524429912,140.22461118866661,106.79434295434673,100.5122098570693,119.40938409435249,87.67478418875703,105.45224438478981,172.80768670337284,120.32624196908968,106.64233290629157,102.91836420373136,95.73874241196509,98.49421100517502,91.86383963079558,124.10574798686179,85.16736500885963,108.71116926176367,79.8833503404874,103.5618260402071,98.85173764797251,105.15312109502122,102.69220809035045,140.82070472459682,128.35638720675308,114.56415308217504,83.65140688512659,98.10414158857097,120.10771398019112,107.53524751747237,129.13046782646296,98.16804385445901,111.44843196971635
2026-04-24,92.49835104960457,119.6750572720315,114.1213750275341,141.29473029143762,133.86558104825124,112.81163361197461,122.37911998259612,116.60028621376269,107.22797467076833,147.40545244470573,105.18358790786395,101.7578137485715,117.57986989180715,88.50947689181794,104.48480492955596,174.30171834258218,119.99009274235418,103.87025300687702,101.8170665229188,94.61106129163014,97.92358336532412,90.38914920140842,124.0847411538804,85.5098540949198,108.27362834736171,79.93264926993638,106.87072068488057,97.83122072649326,106.48763081651586,100.97325505115072,139.29586447002555,126.68541171567503,115.12068954348621,83.26616040973605,97.82162662653083,122.16902241469877,107.3159191857424,132.15467797418876,97.4340276371945,112.47199057467267
2026-04-27,93.50867565787372,119.785719027977,113.98865067926306,144.4520080463304,138.5569380827226,114.23871587118981,123.75103659588925,118.85469054097275,107.92362148690705,156.08773087179694,106.23657617714206,104.68893974824765,117.68758894919115,89.66324402791822,105.70273862509976,176.60164157985233,120.67601717363675,104.5028306193987,105.32562407328535,96.31024860249335,100.35752737495191,92.89478395092651,129.20927464243286,87.78682067679607,111.16600428065775,81.64242574706259,110.88392278438958,100.0752436362396,108.7755101359719,99.95747905945349,141.82610599403958,130.03343466585096,119.04623844786285,84.58666363423798,100.78197139967637,125.46608858054229,109.02632650011846,133.91516475845526,99.18621122283282,116.0413555237354
2026-04-28,94.33273700782871,121.54621582752844,114.55562794871848,147.57210342216595,136.93207178793827,114.9910090757868,124.49663753665648,118.87171616650092,107.31047360971233,160.7777630031867,106.64025586850441,108.17445133551661,116.37109238460293,92.44296142717212,107.11735359443728,178.7541801708138,123.83835326612508,105.83072152142398,108.09805772059298,98.43095666009908,101.66878109293923,93.13658651300561,133.6277104432631,88.43720603354811,116.0948394617427,82.44326923236275,111.55739991240073,100.36057591262552,109.97071395154369,102.0323459711008,141.93260348201525,133.58598540822842,120.78656081744684,84.08609634789674,102.26051306895931,124.45457261788123,110.31392995108054,132.60093294755924,100.40659188603475,118.96329821400234
2026-04-29,92.21433315763142,121.84259499710919,114.26340577790485,149.2569724122485,136.2518173636267,116.70208335670578,121.72715711220184,119.0904651657761,103.95111937851759,160.25296358722275,106.9249541217538,111.78024369317654,117.7135807906693,92.9849795843492,108.06916156292307,179.6958066138657,124.98089183538674,104.81754387496444,107.86458628791407,100.44238272950982,102.43563194567547,93.80124917760955,131.60581799520713,88.19733011817262,121.17154906952453,82.87439566717998,110.34876778943814,101.96452851528359,110.15687564030736,104.47890684118441,143.19151524871333,134.6087883169654,122.30792869454515,84.70341772044665,103.86976314982921,123.2422851385572,112.1965940191461,130.39828674451405,100.09635318107773,120.31880567919129
2026-04-30,92.05907129912418,123.43616648851985,113.10403130916671,152.427284188676,140.1255125631586,116.44158518400353,120.55756130168909,117.47011277313564,102.41241138053647,161.2428948526438,108.26208552118571,113.00280562603251,118.79249081611943,93.41475644433974,108.30419895708735,177.9987518216667,125.46461484112491,104.24535540247106,106.17321703024152,102.03655753156364,101.75401651359401,92.74457787648053,131.691092151262,88.55823193191857,124.59542677762988,84.13125458969085,111.81467724360883,103.63381865508639,109.92846631157235,102.30676405013479,144.01923283770824,135.1198225637216,123.66774536618819,87.17321883752307,106.09932243497016,120.22715481571676,115.64730207782677,128.6171915865585,99.27610587615546,119.85137991469932
2026-05-01,93.45060071623163,123.51432358440888,114.99213510127531,155.14037770158416,137.0839429834192,114.71994518259555,123.47876186909039,117.9693050653191,101.97423468287971,162.9853538248626,109.23552979489956,113.45569864257355,119.39430919525297,92.59806932260939,109.52720959432159,177.7020149230265,129.6056058969193,103.7530426226553,105.57354273436931,102.16708625727995,102.54107495911991,94.4921539294869,133.67590316314835,90.83202589138034,128.58767340692168,83.07460355629094,111.56826857232542,103.73231403797216,108.83422477362015,102.13121880640347,142.09482818629212,137.4921578516659,125.28218007486826,89.29121641412152,107.81968426967276,118.80074446947857,118.2383069689104,129.0974130031694,98.56973124240619,120.80356172995519
2026-05-04,93.63376562181293,120.10640507497199,117.14527993028899,156.09761756315905,132.29635957697155,109.37457821232412,120.7078505343609,116.86270890285346,99.79381883188708,163.46815514716795,108.88918344359502,114.38304750567016,119.57423297810051,89.59686446021139,109.37504763241654,172.27334554213928,132.45645654369602,102.72378124830179,105.05279630498426,100.99826838837578,102.23078875755935,92.75727071540878,132.27558763651035,92.90971995428298,130.75201949112545,82.46177747314044,110.9890908184122,103.7621887803506,107.27276953791383,102.7434065499849,137.09272416353684,135.4181685505873,124.29871738910121,89.8800977044358,107.83377888563325,116.71516354056321,119.00590115544165,126.99665777294221,97.711561552323,120.51487441625686
2026-05-05,93.49471485279668,118.90093536213612,116.8625428070827,158.03112625391893,131.4752394181794,107.93429795931752,119.84280565902567,114.23390021901803,99.40052905100629,164.2924246112843,108.49051067342116,113.26828809521476,118.56952334062362,88.90283530855642,108.08725387620902,166.78941163567677,134.46368762457107,102.58132585858853,105.57644652815344,98.54753721810128,102.99423165087339,92.06967156200764,130.2593221182713,95.70730111572131,129.07144805590113,84.19986469729933,111.30674276332473,103.84105863672461,106.02668486354426,99.53670340624117,134.98959464277212,132.4880072883696,126.5003156393445,90.63003220995428,109.43961672168825,115.94657920601145,120.98078007966191,125.60979999024296,96.41130179249107,121.21729709509921
2026-05-06,91.5909189242418,118.72583927572346,119.24090251614685,160.3138394781473,130.89186526016275,110.1310686976638,117.59686370294338,115.55629978075252,100.13678410923691,165.29300723191292,110.34954394188675,110.79975032614966,116.12746686828136,90.66743984222641,106.1164040203159,163.30936807885652,134.38788865010542,101.40903447027772,105.79132432981399,97.32970442502324,104.3782858264721,91.5069534530258,131.01429924901615,98.48703105229379,130.64579499075157,88.9547998012981,112.10070121283162,103.21910299945725,105.02601568846221,98.013513702755,135.89148424734535,132.12036511368808,129.2430056915985,91.36920085787006,107.64561783626122,115.89767217238136,121.65693643983845,126.24797456105038,94.73406667212204,121.04137912495085
2026-05-07,90.61459876798736,117.23494178063834,122.4080714408966,159.85359504951165,130.7782883077599,107.03577670690457,116.59621820366843,113.31560305280092,98.75032573958175,164.7363413240918,109.84219516388865,107.38632514677533,114.43832173413615,89.66857018421258,101.95613452828827,159.29609863813138,132.31759799692472,98.89195754541785,103.73440774582356,95.67913918542104,104.42720262752765,90.7279649766691,131.74250222454293,97.70604911951659,128.32057896908748,89.78318469737792,111.86889942868244,102.13484495036012,102.784205726756,96.19454076209006,131.8808952715584,129.90260492972925,130.03481436966237,90.07668349539117,105.9100275917098,114.15399682485821,117.96974207972603,123.22386159778398,93.10390819539539,120.37331792699615
