Date,A1 玻纖布 / 玻纖紗,A2 銅箔基板 CCL,A3 銅箔 / 樹脂 / 化工基材,A4 半導體化學品 / 光阻 / 耗材,A5 矽晶圓 / 靶材 / 研磨材,B1 ABF / FC-BGA 載板,B2 BT 載板 / 記憶體載板,B3 AI 高速板 / HDI / 主板 PCB,B4 軟板 FPC,B5 PCB 設備 / 鑽針 / 檢測,C1 晶圓代工,C2 先進封裝設備 (CoWoS / SoIC),C3 廠務 / 無塵室 / 機電工程,C4 封測 OSAT,C5 測試介面 / 探針卡 / 測試座,C6 材料分析 / 驗證檢測,D2 DRAM / NOR / 利基記憶體,D3 記憶體模組 / 控制 IC,E1 AI ASIC 設計服務,E2 矽智財 IP,E3 高速傳輸 / 介面 IC,E4 電源管理 IC (PMIC),E5 消費 / 網通 IC 設計,F1 AI OEM / ODM 整機櫃 (L10/L11),F2 主機板 / GPU 基板 (L6),F3 機殼 / 機櫃 / 結構件,F4 滑軌 / 導軌 / 精密機構,F5 連接器 / 高速線材 / 端子,G1 水冷板 / CDU / 液冷系統,G2 均熱片 / VC / 熱管,G3 快接頭 QD / 閥件 / 泵浦,G4 風扇 / 馬達,G5 熱交換器 / 漏液感測,H1 伺服器電源 PSU / 電源模組,H2 BBU 備援電池模組,H3 重電 / 變壓器 / 開關設備,H4 UPS / 機房基礎設施,H5 電線電纜 / 匯流排,I1 CPO 共封裝光學 / 光引擎,I2 FAU 光纖陣列 / 精密光學耦合,I3 雷射源 / 三五族磊晶,I4 光收發模組 / 光被動元件,I5 交換器 / 白牌網通設備,J1 MLCC 積層陶瓷電容,J2 晶片電阻 Chip Resistor,J3 電感 / TLVR / 磁性元件,J4 鋁電解 / 固態電容,J5 保護元件,J6 石英 / 頻率元件,J7 LTCC / 高頻被動模組,J8 變壓器 / PoE 磁性元件,J9 被動元件材料 / 設備,K1 AI PC 品牌,K2 NB / PC 代工 ODM,K3 AI PC 零組件 · IC,K5 AI PC 零組件 · 電池電源,L1 光學鏡頭 / CIS,L2 低軌衛星 / 衛星通訊,L3 軍工航太,L4 機器人 / 自動化,L5 電動車 / 車用零組件,L6 資安 / 系統整合,L7 工控 / 物流 / 供應鏈周邊,L8 生技醫療,M1 貨櫃航運,M2 散裝航運,M3 航空,M4 鋼鐵 · 扁鋼 / 不鏽鋼,M5 鋼鐵 · 條鋼 / 型鋼,M6 金融,M7 觀光餐飲,M8 傳產材料 / 其他
2026-03-10,101.53524722932224,95.72670892792799,107.44421582635162,109.21616920615988,99.82417447882031,101.9937644705564,99.94884711139682,98.73750066490005,99.33985742179371,106.39999366896397,110.79703974895955,95.87677564448035,120.22026556758445,102.85777900705448,100.54012187676555,101.41509302472076,93.56364203261823,100.6995508031276,109.29182685538859,99.07729890842717,101.44784540608373,105.93984767228784,101.79088342735322,117.66924466820122,93.28706906445632,101.32829242760415,93.60068001901982,98.99722930462376,120.50869400510805,98.852292363284,105.33815397516956,115.4407143151766,105.29163085441218,104.11692447021616,104.96461472173542,101.98063162305918,112.48644505081623,99.11781583961931,99.59153496328105,93.46726903323142,96.52388424971376,97.70998545443304,107.09186601344996,103.31524617011375,124.90860826972866,100.09013283383406,94.98462081635985,99.70669314515159,101.58514451307768,101.76450156679044,96.27691571231736,107.07815247868223,101.56289856743706,106.70481911076823,98.19641107085631,101.21824415777454,103.78146575432159,96.23503649985143,105.3638811239836,102.86456906495225,100.2351071508333,100.6611103900007,91.48316911235119,112.69333986068833,99.10870651027962,110.45942272660683,106.04747467594609,90.1816988812662,101.37559514022655,100.07044008240317,91.36689731891106,102.49443258449959
2026-03-11,101.37856774723735,96.54569931181197,107.99817164490614,107.70011186154677,102.51092979603573,100.88589463576874,98.43439429785428,99.71180168017315,99.30083454443165,105.86668923816833,110.39234363398458,96.36777883297329,121.17460120843869,103.33426980957795,100.59619794064983,102.18573800918585,97.7625297714169,100.88783238758197,111.27654234305759,96.48588482894687,102.11081279203086,105.85199862297279,101.27099573187728,118.28448902958425,93.57977863255326,102.02106187460622,93.92403308637185,99.12508277257511,120.93132006880015,97.97611597321699,106.46359850676758,116.39893431842142,104.99584479393147,104.18240576097682,102.91394258618166,103.8503459849193,111.19198560084902,99.23652625949482,99.20970279143111,93.97300488642892,96.88523879803682,97.88293586543553,107.56886496862849,103.06858442702347,126.76283277354713,99.61858051943737,94.12962731001672,100.37912846628201,100.59067935167717,100.41555928766232,96.41345132284144,105.78626723143404,102.96011040943641,105.90765632616633,99.34543502850806,101.49726474050695,104.7887989210748,95.22488172942283,106.78889727631727,104.59730113456203,100.64764787836201,100.60266174136272,90.79715350571469,113.38338887180844,102.32530671597048,110.22623777799,105.50389545326681,90.89664080933589,101.61895210560297,100.56941930136338,92.05551192405025,102.86984280693117
2026-03-12,100.44961148428125,98.06096266880834,109.37315907278067,106.52555827733529,102.99119596937963,103.39258184682416,99.4244865116171,100.46781465709759,99.84670489374047,106.11068856611963,110.9373958908528,96.98003937293487,120.75432286935799,102.87529138198047,100.96527002496745,102.70060029687954,99.59018409894252,99.79982694034015,114.27967614451015,95.89385843292935,101.80664037557494,106.46778929423492,101.33620176182758,116.06623542836458,92.4426228736201,102.15627546002737,96.09474639690029,98.82288394669868,121.44242587362949,98.55080805400398,106.25229133552615,114.86979801648671,106.99897940877008,104.54074420731838,102.82134333445694,104.59292690786512,110.21247317110598,99.51554769139936,99.2644050186986,93.4966630940941,98.6894668815589,98.75618406371204,108.24899940236894,104.37555186203977,125.13498183610484,99.43921859909707,93.33975998673961,100.53448574679557,100.68874954207259,102.08412726424369,96.52417278935684,105.77572337335005,103.32505731952628,105.9975084151256,98.78082857132527,101.48872154920898,105.27297035581603,95.26273653158262,106.40130155203107,105.8779070023913,101.36668194613999,100.16511491210633,90.61047126570824,111.70931332842376,105.28732380099912,108.92537982456533,109.13617312116997,92.63162659846877,101.92677827279358,101.3121709241116,91.98810043060351,103.18071976554687
2026-03-13,101.2870111600901,98.81136186919392,111.2803467631674,106.86057053798379,104.02314142087997,108.265615018119,102.27262252309018,101.91076065267536,100.66296083251484,106.05776479808208,112.56725013033595,99.20009920623515,119.27230485048655,103.49694652358744,100.79470524078587,102.5748818058275,99.92531422315865,100.05850057672403,115.8684189364815,95.59387734265087,102.64961688918368,107.94131365566352,102.7639766189044,114.72301408767214,92.73022220973655,102.48262572458077,95.49785792009905,98.94259915131428,122.44885034275873,98.9938759508441,107.10784674039876,113.91213578337151,108.74662368937283,106.29569855014581,102.25489292297767,105.25897105628978,110.90275072759042,100.94894543804038,100.07858066708432,94.37649467541405,100.19977156510558,99.37664241761418,109.19293433523168,103.79331154058548,125.88103126533133,99.895266502647,93.23066218043564,102.19183642993188,101.48261971346625,101.62321539917754,97.0520331457393,107.32073489228435,103.41568305081995,106.14699466903377,98.61732930740062,103.56234156485108,107.13968765932512,94.05625277177333,109.02066342544076,107.57827957475334,102.42412848748307,99.99818185528747,91.62259473739846,111.32174775525343,107.54113137491179,108.44816182305293,109.89436745926412,93.7266744116822,102.68070936026125,102.29078898004008,92.1370080016704,103.41713205570746
2026-03-16,100.70105977431449,98.90779113241175,109.48565711796826,106.88310464604284,106.9145518472714,110.54277366752687,100.0893100141509,101.56494919521153,102.64307419311731,105.53623943304795,112.00006263631045,100.51314116575135,117.6973016962885,102.47224407241158,99.8447379102007,101.81227143296394,99.66997963123085,99.77610225085277,116.76722150137473,95.79962043188597,101.37352315909192,106.53490404422662,102.29194686101125,113.23182200003168,91.86714299467994,101.2164562378186,94.84415570270593,98.49715601092367,119.56263992988848,98.41136027738747,106.03026671304242,111.97620318695856,107.83416387270073,105.9180368634724,100.74857554227039,104.98077407267347,110.03057138834777,100.51407919207912,98.39212513695011,93.93858332877022,99.60966690594178,98.27725503025965,108.68025256613848,102.41789111405403,125.48027094334216,99.53269899697031,92.75998910287186,101.25800075152148,99.50881815371774,101.36917937838777,96.60514252202984,103.31545447291055,103.29040054196037,106.09532951496593,97.29410112958627,102.79053496391504,106.72173199454673,93.68467892297666,110.5674914083861,107.69555079587676,102.79921674716248,99.138832376941,92.23308796100883,109.54133965622734,106.15407479688207,107.83343695796046,110.54518690606608,93.17972664368365,102.02207519933191,101.75980382268338,90.95161999777393,103.99112120070582
2026-03-17,100.89994681340649,99.83880491744,110.07804990184789,106.98738412331568,108.6225943978933,115.92374870971304,100.51683069803849,101.85930820441827,104.69879473852119,105.75528582271728,111.58351800598928,101.5273369383323,117.63496652935919,102.92125300796233,100.42157519233835,101.97899378793437,99.50657765627973,99.7491408197255,117.41682650088396,97.39261322636189,102.67595687186393,106.7554765223412,103.91074118542242,113.3997463759151,93.35497795844798,101.53277029025979,93.55639590056664,98.41254038561914,118.24774747260798,98.37829922533992,106.980103683694,112.59124361114364,109.62068100386702,106.71158375897213,101.8485524886074,105.72363486713785,110.41094398275212,100.24902625127902,98.45290190591842,94.53480904490948,99.84257798083198,99.58157915629383,108.65351121405347,101.94697784423846,128.64375297844964,100.34484172734949,94.00344374222503,103.59149773793388,99.18091177323316,101.67609135135007,95.7602676117371,101.48220672325678,103.10304204074535,105.6404205324709,99.39411158963301,103.31821499878436,106.03022158209023,94.13503140491831,112.0237001802712,108.29884710867205,104.61225786441047,100.10155980627238,93.72403948663043,108.75132050070158,106.4927874070147,108.09368448004375,109.45790879543783,93.72726202321434,102.01211337893025,103.64510468038796,91.20751953427994,105.06207841846339
2026-03-18,101.29964671142834,101.15615936572468,111.22511699465817,106.6026504925506,106.79562781010848,120.91133775236626,100.2670725507378,102.04078189420092,107.49023285271059,105.87461902707109,111.89183351735879,101.41999606833951,117.009791268118,101.65619634240605,100.66959996250282,102.23943186367057,99.32909439889072,100.3812336042544,117.72255522905449,96.70169353444358,102.55812480415142,107.62478639143744,103.6352713258613,113.87916361191324,94.30285132418982,102.44303552938032,93.9873704158359,98.28439659408454,117.88859570342849,98.90135515429444,107.46772027130582,111.82729733839521,109.72281556756596,108.10231114995834,103.03011689289914,105.54887469258969,111.27656978005705,99.90207031636834,98.75684554407935,95.12545326102027,102.60829327617353,99.85477238484637,109.22450447522968,102.78530046117298,130.16899615967023,101.58993961405251,94.22828696233307,105.61455269598629,100.01176249604696,100.09006953519093,95.86674602906318,101.00580614969942,104.62522828875109,104.51872939341986,98.95747506817592,103.81473529748473,104.03832772891167,94.24675716826214,112.70132474944315,109.5648283254797,104.72692245129234,102.68141226728105,92.87190805879075,108.97822858217751,107.19247427855363,107.65230219542333,108.88025330727896,93.53785636896193,101.79746325475546,103.62383551923422,91.41678173916564,105.59679935227079
2026-03-19,100.50178783073534,100.12323081090179,110.41686160032458,106.30133477403349,105.80389227269153,121.0884115622532,99.9887058875246,101.16082120851675,107.43165890101947,105.05189974026464,110.59774493399122,100.32491806857155,114.85160745494557,99.98113185097,100.30654815417958,101.08305767972338,99.03127831356187,98.87957466739752,115.53624483523718,95.25377239092232,102.15118864415649,107.59306756519717,103.88614479611532,113.64493461342087,93.26371660237442,101.34023667463003,93.24184262525525,96.93470969335719,119.86268767324832,99.44612455387448,105.33472631329685,109.8068531322624,108.9058547899752,110.15033102683856,102.02601823500619,104.45689496652697,111.13231916271546,100.99570356063255,98.19046501859034,92.64550265266928,101.1146832935437,97.90885212581294,108.75920739231155,102.36001540226599,131.26582207072437,102.25904887619306,95.002218398835,106.01209259132584,100.06336118297571,99.69569189195094,95.84204028686149,99.28426650177965,104.47204927010947,103.10190102221428,98.22664773344218,103.19093929695023,101.66931137185802,93.94386484144013,112.1956730284389,110.2460756162794,105.06880890222668,104.71692212800687,92.69858647286408,107.05809032373331,106.41755219971701,105.67511183433378,106.68410091370959,92.19876639828995,100.53943753583808,104.26399050552455,92.10393714870575,104.68185680356606
2026-03-20,99.10843605706934,98.36260748799882,108.68920154346313,105.00221520599708,103.8580668180346,120.6148029805532,101.22650097237005,99.47426138337745,106.45568646930924,103.56808149864779,108.10401838990974,98.897545140477,111.86942306733009,98.37487346766929,98.66493756028167,99.89443316184331,97.77370136119553,97.39623136484312,113.19265190191496,93.72773633805997,100.44676473896135,106.15389590859577,101.7045820158561,111.00863269572964,92.57060990998326,100.78787324331051,93.33504283678114,96.4048202641573,119.88572774092023,98.7051702736111,103.35383943479907,106.36300468375623,107.15978757533708,111.67341791454412,98.38879191240395,103.4199866777503,110.63228482627352,99.36506818655214,96.27732643985563,91.31094609076344,100.01754981811075,96.01027809647688,108.14971025672192,101.80448663420975,132.14478971460102,101.85673311867849,94.34813240578819,105.20660207767084,98.32715039535553,100.01282747308302,93.95768140418582,100.18414274535701,102.96265229290715,102.07221919818932,97.07133263682468,102.00022841575864,100.78903624164903,93.2462698430288,112.08759620677893,109.83667471213232,105.39011381096918,104.65448444626125,92.60721512942936,103.8629776604226,105.25921340182629,102.5351545855319,103.72700342076303,91.27404254503404,99.06865668232493,102.90324928442942,91.2401296705224,104.330241048188
2026-03-23,98.36825227284464,97.70661906819798,109.14728674874493,103.59830278810169,102.03727038974371,123.27594406125932,104.46105472422715,99.2158085546058,110.82508531653981,103.81669835807021,107.55379843264393,97.81742832419329,110.85127289586954,99.92805374968347,98.19737470936093,100.16333124014982,98.45096800425692,97.43802696306719,112.13606969933812,94.28274969300469,99.40671778914492,105.67699457371808,101.28960599255872,110.88792033529066,92.91527534932922,99.69471220103033,91.43449670919978,97.17927462213356,120.24258613435538,98.2826456347722,103.54206890760163,106.87212176817964,108.27106571050489,114.36992420480524,96.40261078413639,102.26781683834838,113.10713466314289,98.42322725887327,96.48332187542132,90.53393428775547,100.29946956791142,97.02688268262352,109.6040764697437,101.31971584872137,132.53089447437515,101.6590990642084,93.61569450462585,105.52866512733327,97.81246567623812,99.11519289388892,93.55659130226115,99.73348590066769,101.75722603338076,102.27269327707293,96.25578802320499,101.9044110121996,101.15187318360938,92.80176674268127,114.60665293765483,110.73655723807465,105.8160267395785,106.04320282759059,93.62634331990242,101.82049114060723,105.87168025132802,102.48293350578241,101.97786193870753,92.04744810333875,98.44587325137151,103.32252653488536,93.01787292152525,103.24579372625486
2026-03-24,97.19008146318792,98.65190694454748,108.84746922838364,103.05153880095492,101.76719349357006,122.33947931335966,105.50990059227993,98.32297719017556,113.35169652859196,102.24423041103641,106.66002335964573,96.37084013006145,110.52444564295898,100.69478633574654,97.22773074976175,98.82203971250408,100.05304065461492,95.8997204451916,111.22878397998787,93.65537365629754,99.91989710927912,104.25491188462723,100.80630527523527,111.00004310737874,92.81994675609758,98.71299079950847,89.78217177743093,95.91353493458588,119.33146085924453,97.87920553252079,103.4380374297772,107.11348041625331,107.35215716060166,116.10940262411182,94.67754584589572,101.7659878000118,112.51322674978724,96.96721189064694,94.91999154729896,90.39304159142445,99.20014716770858,95.98735918610268,111.1574095199561,100.16323352304809,131.43734900439756,101.4781392774764,92.47294341610792,104.1164644019201,96.37089027913974,100.082688597116,92.96479565736479,100.24544123017282,100.28580083778033,101.7994545298933,96.13781546180672,100.27984213579238,100.48084778728357,93.60112172989406,116.35678426811043,109.71800204658344,103.93754768640063,105.71194946063103,92.24990991321712,99.44107326709728,104.96320794099358,102.32414656908217,99.45236183515878,90.65411892111575,97.59738127594315,101.61115232924168,95.18004992003685,103.44953549734574
2026-03-25,96.18808148284158,96.48443972794288,108.40691596961574,103.25535139398583,104.18750259412761,120.53092586655725,104.39038415159617,97.256005146945,111.77433486030982,101.9417921447713,106.72717170454425,94.17096287988875,107.98536524998302,100.59499140477658,96.9576176459075,97.80989868185374,100.56621298733545,92.88764514212372,110.07743685489015,90.89437287820431,99.79115563710157,102.69251603662825,99.50935660699731,109.93049728840292,90.80125166336512,97.4491142483173,88.09139869268974,95.35319539272328,117.40665229961972,97.2725002371609,102.53133425691264,108.47957612229891,106.78686136057335,115.27095021747303,93.21503740493655,102.4891413189954,110.8303367741169,95.68890735650398,90.93940818659723,89.76305315284304,97.26280242790259,94.16607528316152,110.99987766158817,99.14315785862873,127.56585619219312,99.70951970981821,90.728058323411,102.1123051465321,94.2758560362763,97.0862864373759,91.8411439234462,99.14067358004806,98.91911777873008,100.54382565382252,94.32293196884577,98.30359691328786,97.82644760135425,91.58732851748249,115.82073802347197,108.07970498547543,101.69610688920183,104.94336225929764,91.39962585523594,97.5190911253565,105.7443273175946,101.73888278867443,97.8183389520176,89.04721773165208,95.78949474441836,100.1284663448137,95.85719571443266,102.09070745672773
2026-03-26,96.230746220298,97.24420995512777,109.54343369308464,107.02469278370631,105.92564098491525,121.79421078010724,107.46108488384172,97.98028998860772,112.06459841251062,102.17856130815356,109.30429459255431,95.35774217095586,108.84455764877349,102.21196692097477,97.60601365358447,98.08404566686424,103.31999431793652,93.94630240186284,111.88846075389068,91.17856571132822,99.30079357105966,102.2251952708596,100.12038794281655,111.7532223340811,92.14570725716665,98.19539414269185,88.73824263433312,96.601277193813,117.52747037688971,97.88251695319394,103.05943661265563,114.61917944813104,105.98762621594138,114.6648984351386,93.5503533229753,104.9511335329861,111.72432223380852,96.10553805909542,91.46834294556137,90.01345465194075,98.47042629298988,95.34318442825932,112.10701563862101,100.55800070170451,123.59311109077046,100.93325048886695,91.3164645111075,104.20573487757677,95.62299706778204,99.17904548577691,91.48930038319699,100.11970788875666,100.2502604108397,102.88607710940315,96.61605692517703,99.92313041346426,98.82080986257263,92.12172787021707,116.75024763893889,108.90198632315014,102.68731316584088,106.04389036392361,93.36718116787719,98.00125299266018,106.58397760134756,102.08471653137315,99.10061983553477,89.22868307509742,96.55937753836201,100.63741836440303,99.90512400097873,102.71011126986917
2026-03-27,98.11932949217079,98.64392654269241,113.59735462177989,109.61357239967704,107.7790343710585,123.6236876829562,110.04351080653298,99.57571949062903,110.45040729646503,103.83347079584316,112.56086764856244,99.29043045242801,108.00030270647335,103.63409246398632,98.56721226023276,98.81006130370525,107.00554248241588,95.31636089065728,115.00394295049114,93.32268435206113,100.15269027466563,103.66771865139687,101.89350774593159,116.29749267897765,94.21408651450008,99.72366910775325,88.69198950996287,97.53903907146079,119.57557154102042,98.70093861990344,103.88581822028262,118.36816274233286,107.95696979117193,115.76170400206861,94.07209416234855,107.41149356035164,111.65051557494036,97.71208500428891,93.86497583690185,91.8890764696335,100.86895874355358,96.0433328767706,113.5089542249882,100.82774777158069,123.25384836092239,102.55447108815737,91.45435244749291,106.73018756622677,96.89232205627343,99.42600379518541,92.51266212981568,102.48578913045111,102.67321804760215,102.86733221111399,96.3377148633158,101.56457722086954,99.35949194625982,93.20390547807446,118.27083761510457,110.58984100155976,105.04259739178595,107.54372932096256,95.23502080708688,100.40931140767448,108.13479674438626,103.43164213943508,102.42103800806994,90.02227764240531,96.98074122972949,102.08682480126711,104.33689318477666,103.76937158812899
2026-03-30,97.31491078566859,97.01680480041094,113.21543668953272,109.12085909478303,109.2895845527546,125.01725579261608,111.78154441025407,97.8800962981023,108.86656684276275,104.5801237236407,111.09559653673917,101.75010940237031,105.39940914849203,102.52488414715819,97.8703463443131,99.5866601412326,107.33448475141911,93.54680652189577,113.42255190092547,92.99389326278052,99.12565998504307,102.57823888848736,99.53068503893802,116.53078686054303,92.5970569513535,99.56202233379706,88.68305470727364,96.7080958014981,118.75517796046441,97.39902785920103,102.38267603878286,120.54863960803465,106.45834022888494,113.6206660221309,93.46215297597726,106.87435074684286,112.34385564317506,96.74707164131962,91.96305081294732,90.95451969005039,99.80476162057235,95.30120636994907,114.10248726713954,98.08857952149398,117.88220747173052,101.85941002161248,89.40045953466355,106.03646268214324,95.5707409530839,100.2167677913015,91.60994863344301,102.55434449160572,101.78082330337814,101.91490688823683,95.77532300091327,100.26967069804324,97.78084069586733,92.85659070975655,116.05959539216065,108.54269374328108,104.90315049277592,106.63767832844573,91.6034830967834,100.87756744969433,107.73978429434237,104.00486401860134,103.86390708113828,88.85634845030775,95.46721076144753,102.13077657413426,106.21769719292358,102.19043265616689
2026-03-31,97.29565148700796,97.62680743700696,115.40190012147445,111.72822298826219,110.55865523159056,126.84551731263319,113.8082042156537,97.85585393595544,108.22848986414809,106.39546172606153,109.40668006994548,105.37262182606794,104.99488550901448,102.37910602673749,99.24658239812139,100.14389335052324,106.2794385907335,93.23642321789661,113.5185062406942,92.91020964304876,98.71489406297736,103.97805876115837,99.64467146631426,114.46848703939345,92.67631800217387,100.32846238937516,89.097775165204,97.0686985524703,120.74884851636365,96.93586570829845,101.87046760559895,122.74270928095105,106.94881139920473,113.79059187876689,94.08149150380585,106.8914235033297,111.42929389345107,95.70734949355251,91.41940422727515,89.58121362566521,98.07799062030108,95.81876787106407,116.16371041634099,98.52864825789234,114.59802566316154,101.24176272923171,89.77590703474749,106.2435952775758,95.53992652938217,101.06280421445311,90.92777458438971,103.62294510324945,102.03538135946835,103.9194663028147,94.8127395207279,101.99052491067819,97.11234478583037,92.96060264456192,116.21623074591521,111.05404548182238,106.32410048501056,106.74535014969106,89.34655307239805,101.52446777198998,108.16795865319132,105.90864394837675,106.83250433364293,87.93649992735142,96.12612316741226,102.38237272846443,107.82659655770763,101.70001571992533
2026-04-01,95.55163869515347,95.31629536031923,114.25720329154444,111.88310538666467,110.33674463032065,125.0371073734076,114.58194113426445,95.49670667954193,105.41545432122852,104.6235955117672,104.43794748896407,105.53343688126436,102.07781443594679,100.17660986304385,96.3648735483958,98.25616377033309,103.30097476073252,90.75648589370124,110.10360679376404,92.66544469796617,95.00642018461376,101.50803720504511,97.31297712723938,110.43032495094542,89.94183659970419,98.36946752475156,87.53407148641367,95.34254849102167,118.17130236407039,95.65399503880232,99.86989741230722,119.80881278125896,105.50116372467244,112.32711567817213,93.71321574944332,102.87950489068164,110.83688581249163,93.95972501747379,87.8267299819965,87.3936786082362,94.17945761219521,93.98686306844043,115.42280652086572,97.16793162530843,111.64742196888858,98.59477690541313,88.91350306550629,102.86993862650156,93.65336800427995,101.45443382948389,89.54247248107133,100.69579979196949,99.43497890821463,103.53113033214353,92.91692534833405,99.61407934963759,96.03721234450494,91.10628103274537,114.06877730726885,111.11591759820945,105.03855860132334,102.06581087842989,86.75633421446472,98.15788406441118,107.58731694980467,104.58869552533547,109.98427689131161,85.48355805464591,93.22326453184762,100.40046233012437,106.14531411215357,101.08258868373578
2026-04-02,94.36900370759277,94.15333372486951,112.38961579363112,111.74713911230224,108.73060301961192,122.68376507480166,114.14094141930708,94.95744673799653,107.26106400444459,104.19238987828054,103.94331513044875,107.23189910758579,100.65017177397206,98.1305088224753,95.35344031961797,98.58695293837918,102.86459118205688,88.84366095373078,107.52408426926701,92.03719366298523,93.89926006390272,99.49409342789463,96.58764135232893,107.31192979140397,89.53967263870639,97.80319375165084,86.60138866255802,94.92498011254877,115.9028150767538,95.51073185572903,99.2214505873665,119.5167216979301,106.07342328414,110.86463146657896,93.04777576974232,98.99343572759464,106.12641788538679,93.08883002316514,87.45192010909336,86.34614986691639,93.5768789323441,92.1954982760446,115.6683498629588,94.36729781870258,111.05151499440097,97.59942254529889,86.34647375292347,102.0350301887522,93.04532801316812,101.26478780709125,89.2680606660955,98.0243195161342,98.95003785217015,102.3512455227301,92.7920879030884,98.08643465081757,94.73876563994901,90.06054145524438,114.8010512569472,114.06930061818582,104.67828657354166,100.48224093543497,85.42258938300034,94.35138297017139,107.41295892905264,104.67385976184845,110.33571120136587,83.50112729741046,92.40824315874966,99.89056448082842,103.91382781272432,99.70341242481936
2026-04-03,95.21372364759092,93.26666720441219,113.37324465434574,111.08013047204406,107.60930656347824,125.74295659727194,115.62050435969107,94.58006334357295,110.62934060026757,105.52213030526025,106.38722770590107,107.41424674243436,101.26541698241263,97.51185833741546,95.07521219311823,97.89368622270149,102.68780758977296,89.8203388246205,108.52297602017478,92.09422825919584,94.10667026876327,100.36314553633582,97.63815095314378,105.23643503300657,88.95622929636676,98.26283414446202,87.9197871094392,95.54549986592191,115.11240181173754,96.69955106810689,99.01850706446892,117.78482116589517,105.2420985914671,108.83906771580061,92.8835756283711,98.57678256009453,106.58629374506366,94.32707456749034,87.58824511070202,86.06608407864968,93.40193952601604,93.09126437292954,115.18408211473782,93.89641829562211,113.27619764776725,98.04936253392498,86.82341711255678,103.33144576736431,93.88413701696618,102.54659427909687,90.03712376644197,98.97887135205838,99.63958720116054,102.21768676392887,92.26359957880173,98.75060458896434,93.95089495183296,90.63938895323325,115.87676303398266,116.31767496144946,105.52623468146243,102.64322478635124,86.77998068328932,93.56613658496573,109.85952541073392,105.0590851673403,112.4340161405044,82.39495311226973,92.34669054045642,99.73474982635977,102.67913768273209,100.31211734960921
2026-04-06,96.22695026800874,93.05009842264198,112.84637628810195,111.46468954471788,106.69085148333698,129.71822246861382,118.62669916175466,94.18800411029157,110.2659163960125,105.9860678182646,108.53581551028907,105.17770548058922,102.08880675352235,98.28588231319195,94.67268205001798,98.38281906857719,99.84406966939258,89.78776965128989,110.07446309709445,91.07496045449061,94.17781296188816,101.00210744169291,97.67377029898194,105.13226003073348,89.64879464344409,97.94458615548247,88.5275578980592,94.96574131160156,112.8813147372584,96.80780695927854,98.66989380830302,115.69095402808766,107.80411426743284,107.01803112727153,92.38199921247106,98.49281528833838,109.14135739133619,94.53263601161042,87.16979344314987,87.07430681105092,93.24162259356629,93.35147908445913,114.94869164059374,93.43751484531435,117.12021737329967,99.28724125075817,86.45549356490788,103.734766843378,93.19640325701992,101.15682506034649,88.06285366335166,100.72697745694306,98.83806721537093,103.1236717802289,92.65276337964592,99.4591734229995,93.06404086882588,89.45195688390089,115.74707253892602,116.64287276997138,105.93036367315148,105.00492863568923,87.52711946802503,92.08807261775256,110.74700241383846,106.53845185899903,112.59139333612289,81.70364998518092,91.80665900993208,99.27535164032062,100.50107391806748,99.56267273875392
2026-04-07,95.55376260992595,92.92998312526645,110.95178447623613,112.15471127121991,107.6231456325505,133.02797835197532,122.23946912222353,93.87449963805216,108.35353145858565,104.81890919534116,112.1288251072604,102.19906230102123,103.81937440728144,98.82672406866183,95.01892051977082,98.35550557707472,97.72596343456098,89.13776737955575,112.89038903826601,88.50066596926888,93.45712445198471,101.31144056962634,97.69506491327856,104.73047851221038,89.19486007132973,97.92794357651586,86.80554402814678,93.91614323811218,114.61111994740845,95.91786382711237,98.77953677593081,114.32351339634393,108.41196878339068,104.70823840857238,91.86211563453917,98.62261938949237,109.42389026356537,95.08867328300822,87.94637823078007,85.89099753307109,93.62445111562508,93.08326050075256,114.92027105000766,92.4069310955916,118.87028516935248,98.83519373042743,86.64551917990262,103.23187612346,93.55286408544653,102.23826227477342,88.07345012422871,102.15577568899536,98.83275439887632,102.55028836944561,92.61758336701575,98.7431851859611,94.11355700146598,88.59554097610723,116.69039653477026,117.33563672408619,105.78083547669571,105.5526551676639,87.49039006214873,92.55889297550641,110.81349381896855,108.24836458470064,113.39222884248288,81.68444067659048,92.12461637966814,99.0740718779545,98.24923394467392,98.72881537849678
