id,movie_title,genres,budget,gross,revenue,popularity,imdb_score,release_date,duration,runtime,aspect_ratio,title_year,content_rating,production_companies,production_countries,vote_average,vote_count,num_critic_for_reviews,num_user_for_reviews,num_voted_users,original_language,spoken_languages,original_title,overview,keywords,tagline,status,homepage,movie_imdb_link,facenumber_in_poster,plot_keywords,director_name,actor_1_name,actor_2_name,actor_3_name,movie_facebook_likes,director_facebook_likes,cast_total_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes
44865,The Grandmaster,Action|Biography|Drama,3860000,6594136.0,64076736,19.947265,6.5,2013-01-08,122.0,130.0,2.35,2013.0,PG-13,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Block 2 Pictures"", ""id"": 539}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""Jet Tone Films"", ""id"": 26492}, {""name"": ""Sil-Metropole Organisation Ltd."", ""id"": 35050}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",6.3,273,273.0,111.0,24557,zh,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",一代宗師,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.","[{""id"": 779, ""name"": ""martial arts""}, {""id"": 780, ""name"": ""kung fu""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 185466, ""name"": ""kung fu master""}]","In Martial Arts there is no right or wrong, only the last man standing.",Released,,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,1.0,challenge|china|hong kong|martial arts|martial arts master,Kar-Wai Wong,Tony Chiu Wai Leung,Hye-kyo Song,Elvis Tsui,13000,0.0,943,643.0,290.0,7.0
55787,Water for Elephants,Drama|Romance,38000000,58700247.0,114156230,16.801218,6.9,2011-03-15,120.0,120.0,2.35,2011.0,PG-13,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Flashpoint Entertainment"", ""id"": 7717}, {""name"": ""Big Screen Productions"", ""id"": 10893}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.7,850,279.0,260.0,95367,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Water for Elephants,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.","[{""id"": 3199, ""name"": ""clown""}, {""id"": 14613, ""name"": ""elephant trainer""}, {""id"": 34134, ""name"": ""veterinary""}]",Life is the most spectacular show on earth.,Released,http://waterforelephantsfilm.com/,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,1.0,circus|circus vargas|elephant|fear|train,Francis Lawrence,Robert Pattinson,Christoph Waltz,James Frain,33000,508.0,36062,21000.0,11000.0,1000.0
257932,Dragon Nest: Warriors' Dawn,Adventure|Animation|Family|Fantasy,40000000,,0,5.057695,6.4,2014-05-20,88.0,88.0,,2014.0,,"[{""name"": ""Mili Pictures"", ""id"": 60714}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.8,19,4.0,18.0,2169,zh,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Dragon Nest: Warriors' Dawn,"The land of Altera has observed an uneasy peace for years among Humans, Elves and Evil beasts who are loyal to the legendary Black Dragon. But the Black Dragon begins to stir from its hibernation, sending the Beasts marching across Altera. With a beast conquest perilously close, a small group of Humans and Elves unite to try to find a secret hidden road to the Black Dragon's cave and destroy it. But the fate of all of them may be in the hands of the young warrior Lambert, who must summon the confidence and skill to face the Black Dragon himself just when all may be lost.",[],,Released,,http://www.imdb.com/title/tt2911342/?ref_=fn_tt_tt_1,0.0,,Yuefeng Song,Blythe Auffarth,Bianca Collins,Jiao Xu,0,0.0,196,76.0,47.0,46.0
10400,The Hurricane,Biography|Drama|Sport,50000000,50668906.0,73956241,20.825781,7.6,1999-09-17,146.0,146.0,1.85,1999.0,R,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Azoff Entertainment"", ""id"": 10619}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.2,396,65.0,265.0,76016,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Hurricane,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.","[{""id"": 378, ""name"": ""prison""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 5402, ""name"": ""boxing school""}, {""id"": 5565, ""name"": ""biography""}]",His greatest fight was for justice.,Released,,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,0.0,african american|book|boxer|boxing|murder,Norman Jewison,Denzel Washington,Vincent Pastore,Deborah Kara Unger,0,278.0,20516,18000.0,584.0,494.0
10833,Heartbreakers,Comedy|Crime|Romance,35000000,40334024.0,0,13.932203,6.2,2001-03-23,123.0,123.0,2.35,2001.0,PG-13,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,254,116.0,216.0,44168,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Heartbreakers,"Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark.","[{""id"": 206718, ""name"": ""cons and scams""}]",Caution: Dangerous Curves Ahead,Released,,http://www.imdb.com/title/tt0125022/?ref_=fn_tt_tt_1,3.0,bank|infidelity|millionaire|money|scam,David Mirkin,Sarah Silverman,Anne Bancroft,Jeffrey Jones,989,7.0,2912,931.0,754.0,692.0
5852,Angel Eyes,Drama|Romance,53000000,24044532.0,29700000,6.454634,5.6,2001-05-15,102.0,102.0,1.85,2001.0,R,"[{""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}, {""name"": ""The Canton Company"", ""id"": 22351}, {""name"": ""AE Two Film Productions"", ""id"": 89132}, {""name"": ""Angel Eyes Productions"", ""id"": 89133}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.6,88,106.0,180.0,19686,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Angel Eyes,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.","[{""id"": 9844, ""name"": ""car crash""}, {""id"": 15090, ""name"": ""police officer""}]","The deeper you look, the more you will find.",Released,http://angeleyesmovie.warnerbros.com/index_noflash.html,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,0.0,apartment|fate|gun|love|mysterious man,Luis Mandoki,Sonia Braga,Shirley Knight,Kari Matchett,689,43.0,1440,308.0,285.0,280.0
12312,Joe Somebody,Comedy|Drama,38000000,22770864.0,0,5.257009,5.5,2001-12-21,98.0,99.0,1.85,2001.0,PG,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Kopelson Entertainment"", ""id"": 824}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Atchity Entertainment International (AEI)"", ""id"": 81134}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.5,40,55.0,85.0,8433,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Joe Somebody,"When underappreciated video specialist Joe Scheffer is brutally humiliated by the office bully Mark McKinney in front of his daughter, Joe begins a quest for personal redemption. He proceeds by enduring a personal make-over and takes martial arts lessons from a B-action star. As news spreads of his rematch with Mark, Joe suddenly finds himself the center of attention, ascending the corporate ladder and growing in popularity. He's determined to show everyone in his life that he is not a nobody, but a force to be reckoned with.","[{""id"": 1189, ""name"": ""profession""}, {""id"": 3436, ""name"": ""karate""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9576, ""name"": ""bef\u00f6rderung""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 192828, ""name"": ""parking""}, {""id"": 212330, ""name"": ""slap""}]",Someone just picked on the wrong nobody.,Released,,http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1,1.0,bully|co worker|divorce|fight|karate,John Pasquin,Jim Belushi,Ken Marino,Kelly Lynch,168,11.0,2765,854.0,543.0,466.0
622,The Ninth Gate,Mystery|Thriller,38000000,18653746.0,58401898,30.359164,6.7,1999-08-24,133.0,133.0,2.35,1999.0,R,"[{""name"": ""Bac Films"", ""id"": 208}, {""name"": ""Kino Vision"", ""id"": 353}, {""name"": ""Orly Films"", ""id"": 354}, {""name"": ""R.P. Productions"", ""id"": 355}, {""name"": ""V\u00eda Digital"", ""id"": 357}, {""name"": ""Artisan Entertainment"", ""id"": 2188}, {""name"": ""Origen Producciones Cinematograficas S.A."", ""id"": 3315}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""PT"", ""name"": ""Portugal""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",6.3,756,172.0,638.0,137722,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Ninth Gate,"An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Shadow Kingdom' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship.","[{""id"": 242, ""name"": ""new york""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1745, ""name"": ""passion for collection""}, {""id"": 2335, ""name"": ""southern france""}, {""id"": 2870, ""name"": ""mephisto""}, {""id"": 3095, ""name"": ""antiquary""}, {""id"": 3096, ""name"": ""book""}, {""id"": 3097, ""name"": ""picture puzzle""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3099, ""name"": ""satanism""}, {""id"": 33626, ""name"": ""millionaire""}]",Every book has a life of its own.,Released,,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,1.0,bare butt|gnosticism|lucifer|rare book|sex,Roman Polanski,Johnny Depp,Frank Langella,Lena Olin,0,2000.0,42344,40000.0,903.0,541.0
11306,Extreme Measures,Crime|Drama|Mystery|Thriller,38000000,17305211.0,17380126,3.426555,6.1,1996-09-27,118.0,118.0,2.35,1996.0,R,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Simian Films"", ""id"": 10153}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,80,47.0,75.0,14066,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Extreme Measures,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.","[{""id"": 242, ""name"": ""new york""}, {""id"": 3262, ""name"": ""surgeon""}, {""id"": 6731, ""name"": ""british""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13004, ""name"": ""medical""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 158025, ""name"": ""medical research""}, {""id"": 177127, ""name"": ""emergency room""}, {""id"": 207390, ""name"": ""missing body""}]",Not all surgery is intended to cure.,Released,,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,0.0,cartoon on tv|doctor|emergency room|hospital|nudity,Michael Apted,J.K. Simmons,Paul Guilfoyle,Bill Nunn,352,150.0,24547,24000.0,210.0,182.0
12508,Rock Star,Drama|Music,57000000,16991902.0,16991902,11.60815,6.2,2001-09-04,105.0,105.0,2.35,2001.0,R,"[{""name"": ""Bel Air Entertainment"", ""id"": 788}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Robert Lawrence Productions"", ""id"": 12245}, {""name"": ""Metal Productions Inc."", ""id"": 89134}, {""name"": ""Maysville Pictures"", ""id"": 89135}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.0,190,107.0,191.0,34592,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Rock Star,"Rock Star tells the story of Chris Cole and a rock band called Steel Dragon. Cole is a photocopier technician by day, and the lead singer of a Steel Dragon tribute band called ""Blood Pollution"" by night.Internal struggles between the Steel Dragon band members culminate with the firing of the lead singer, Bobby Beers and the starting of recruitment sessions to find a new vocalist. Loosely inspired by the true story of the heavy metal band Judas Priest.","[{""id"": 2570, ""name"": ""rock star""}, {""id"": 3836, ""name"": ""success""}, {""id"": 3921, ""name"": ""discontentedness and displeasedness""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 5625, ""name"": ""relationship problems""}]",The story of a wanna be who got to be.,Released,,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,0.0,cover band|fired from a job|heavy metal|rock star|tribute band,Stephen Herek,Beth Grant,Dagmara Dominczyk,Matthew Glave,0,65.0,1265,628.0,316.0,108.0
25793,Precious,Drama,10000000,47536959.0,47536959,18.664624,7.3,2009-11-06,109.0,110.0,1.85,2009.0,R,"[{""name"": ""Smokewood Entertainment Group"", ""id"": 4424}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.9,417,323.0,275.0,86955,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Precious,"Set in Harlem in 1987, Claireece ""Precious"" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home, she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret--she can't read.","[{""id"": 740, ""name"": ""aids""}, {""id"": 2073, ""name"": ""illiteracy""}, {""id"": 4528, ""name"": ""song""}, {""id"": 8650, ""name"": ""unwillingly pregnant""}, {""id"": 9903, ""name"": ""balloon""}, {""id"": 10873, ""name"": ""school""}, {""id"": 12544, ""name"": ""crying""}, {""id"": 14735, ""name"": ""motorcycle""}]",Life is hard. Life is short. Life is painful. Life is rich. Life is....Precious.,Released,http://www.weareallprecious.com/,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,0.0,abuse|african american lesbian|lesbian|lesbian couple|school,Lee Daniels,Mo'Nique,Gabourey Sidibe,Mariah Carey,12000,304.0,3277,940.0,906.0,736.0
25793,Precious,Drama,10000000,47536959.0,47536959,18.664624,7.3,2009-11-06,109.0,110.0,1.85,2009.0,R,"[{""name"": ""Smokewood Entertainment Group"", ""id"": 4424}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.9,417,323.0,275.0,86956,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Precious,"Set in Harlem in 1987, Claireece ""Precious"" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home, she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret--she can't read.","[{""id"": 740, ""name"": ""aids""}, {""id"": 2073, ""name"": ""illiteracy""}, {""id"": 4528, ""name"": ""song""}, {""id"": 8650, ""name"": ""unwillingly pregnant""}, {""id"": 9903, ""name"": ""balloon""}, {""id"": 10873, ""name"": ""school""}, {""id"": 12544, ""name"": ""crying""}, {""id"": 14735, ""name"": ""motorcycle""}]",Life is hard. Life is short. Life is painful. Life is rich. Life is....Precious.,Released,http://www.weareallprecious.com/,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,0.0,abuse|african american lesbian|lesbian|lesbian couple|school,Lee Daniels,Mo'Nique,Gabourey Sidibe,Mariah Carey,12000,304.0,3276,939.0,906.0,736.0
10534,White Squall,Adventure|Drama,38000000,10300000.0,10300000,10.047579,6.6,1996-02-02,129.0,129.0,2.35,1996.0,PG-13,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Largo Entertainment"", ""id"": 1644}, {""name"": ""Scott Free Productions"", ""id"": 1645}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.3,86,37.0,89.0,17859,en,"[{""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",White Squall,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,"[{""id"": 2082, ""name"": ""sailing trip""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 3180, ""name"": ""sailing""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 18068, ""name"": ""teenage boy""}, {""id"": 46962, ""name"": ""discipline""}, {""id"": 167836, ""name"": ""squall""}, {""id"": 167837, ""name"": ""sail""}, {""id"": 167843, ""name"": ""ship captain""}, {""id"": 167861, ""name"": ""caribbean""}, {""id"": 167863, ""name"": ""male bonding""}, {""id"": 167868, ""name"": ""seasickness""}, {""id"": 168683, ""name"": ""storm at sea""}, {""id"": 208992, ""name"": ""1960s""}]",,Released,,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,4.0,acrophobia|jamaica|male bonding|prostitute|tragedy,Ridley Scott,Jeff Bridges,Jason Marsden,Ethan Embry,911,0.0,16237,12000.0,1000.0,982.0
10871,Switchback,Crime|Mystery|Thriller,37000000,6482195.0,6482195,4.131546,6.4,1997-10-31,118.0,118.0,2.35,1997.0,R,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Pacific Western"", ""id"": 1280}, {""name"": ""Rysher Entertainment"", ""id"": 11661}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,52,38.0,81.0,9740,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Switchback,FBI agent Dennis Quaid tries to catch a serial killer who kidnapped his son.,"[{""id"": 697, ""name"": ""loss of son""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 13008, ""name"": ""train""}]",The hunter becomes the hunted.,Released,,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,1.0,deputy|fbi agent|knife held to throat|serial killer|sheriff,Jeb Stuart,Gregory Scott Cummins,Claudia Stedelin,Ted Markland,389,11.0,74,37.0,12.0,12.0
13503,Texas Rangers,Action|Adventure|Drama|Thriller|Western,0,623374.0,0,5.641978,5.2,2001-11-30,110.0,110.0,2.35,2001.0,PG-13,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.4,19,31.0,67.0,4757,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Texas Rangers,"Ten years after the Civil War has ended, the Governor of Texas asks Leander McNelly (McDermott) to form a company of Rangers to help uphold the law along the Mexican border. With a few veterans of the war (Patrick, Travis), most of the recruits are young men (Van Der Beek, Kutcher, Raymond) who have little or no experience with guns or policing crime.","[{""id"": 3508, ""name"": ""underwear""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 6984, ""name"": ""racial segregation""}]",,Released,,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,2.0,army|mexican|orphan|texas|texas ranger,Steve Miner,Tom Skerritt,Usher Raymond,Leonor Varela,474,49.0,2120,1000.0,569.0,427.0
13600,City of Ember,Adventure|Family|Fantasy|Sci-Fi,55000000,7871693.0,17869048,23.465539,6.5,2008-10-07,90.0,90.0,2.35,2008.0,PG,"[{""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Walden Media"", ""id"": 10221}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.2,605,118.0,102.0,52908,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",City of Ember,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever.","[{""id"": 1001, ""name"": ""underground world""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9228, ""name"": ""puzzle""}, {""id"": 163190, ""name"": ""box""}, {""id"": 185269, ""name"": ""pipeworks""}]",Escape is the only option,Released,http://www.cityofember.com/,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,0.0,box|food|mayor|pipeworks|scientist,Gil Kenan,Bill Murray,Toby Jones,Harry Treadaway,0,27.0,15494,13000.0,2000.0,260.0
14324,Virgin Territory,Adventure|Comedy|History|Romance,38000000,,5410749,6.760922,4.8,2007-12-17,97.0,93.0,1.85,2007.0,R,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Dino de Laurentiis Cinematografica"", ""id"": 1216}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Zephyr Films"", ""id"": 16923}, {""name"": ""Red Lion Sarl"", ""id"": 17234}, {""name"": ""Carthago Films S.a.r.l."", ""id"": 20395}]","[{""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",4.3,75,21.0,28.0,6691,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Virgin Territory,"The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",[],Anything Can Happen When You're In ... Virgin Territory,Released,,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,2.0,breasts|nude nun|plague|russian nobleman|two word title,David Leland,Hayden Christensen,Ryan Cartwright,David Walliams,366,2.0,4900,4000.0,476.0,217.0
299687,The 5th Wave,Action|Adventure|Sci-Fi|Thriller,38000000,34912982.0,109906372,57.889964,5.2,2016-01-14,112.0,112.0,2.35,2016.0,PG-13,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Material Pictures"", ""id"": 12139}, {""name"": ""LStar Capital"", ""id"": 34034}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.6,1945,194.0,266.0,55617,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The 5th Wave,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 207569, ""name"": ""human subjugation""}, {""id"": 215299, ""name"": ""environmental disaster""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",Protect Your Own,Released,https://www.facebook.com/5thWaveMovie/,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,0.0,alien|attack|based on novel|based on young adult novel|fear,J Blakeson,Chloë Grace Moretz,Maggie Siff,Nick Robinson,14000,5.0,19974,17000.0,1000.0,724.0
7735,The Wave,Action|Adventure|Sci-Fi|Thriller,7500000,34912982.0,19000000,25.281197,5.2,2008-03-11,112.0,107.0,2.35,2016.0,PG-13,"[{""name"": ""Constantin Film Produktion"", ""id"": 5755}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",7.5,841,194.0,266.0,55617,de,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Die Welle,A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.,"[{""id"": 407, ""name"": ""dictator""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 2323, ""name"": ""group dynamics""}, {""id"": 2470, ""name"": ""education""}, {""id"": 3061, ""name"": ""national socialism""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5782, ""name"": ""squatter""}, {""id"": 5879, ""name"": ""anarchist""}, {""id"": 6040, ""name"": ""group""}, {""id"": 6269, ""name"": ""gymnasium""}, {""id"": 6274, ""name"": ""learning and teaching""}, {""id"": 7920, ""name"": ""violence in schools""}, {""id"": 7923, ""name"": ""homepage""}, {""id"": 222173, ""name"": ""social experiment""}]",Evil is something that you learn,Released,http://www.welle.film.de/,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,0.0,alien|attack|based on novel|based on young adult novel|fear,J Blakeson,Chloë Grace Moretz,Maggie Siff,Nick Robinson,14000,5.0,19974,17000.0,1000.0,724.0
