rank,stock_id,name,industry,is_cyclical,date,revenue,prev_max_revenue,is_ath,ath_margin,ath_streak,months_since_prev_ath,ttm_revenue,is_ttm_ath,ttm_margin,ttm_yoy,yoy,base_revenue,base_pct,base_ratio,cagr_2y,n_months,g1_ath,g2_ttm_ath,g3_yoy,g4_base,g5_cagr,verdict,score,gates_passed
104,1326,台化,塑膠工業,True,2026-05-01,13459972,28516049.0,False,-52.79860825039262,0,7,224165027.0,True,3.153101857091989,48.4932824029225,103.7,6607874,13.88888888888889,0.43992292813437667,-14.76949836396223,48,False,True,True,False,False,排除·週期股,,2
105,1396,模擬1396,玻璃陶瓷,True,2026-05-01,71698956,128983580.0,False,-44.41233837671431,0,42,1040252421.0,True,0.6599934066865876,44.23064915749344,98.43,36133641,13.88888888888889,0.4994667178440605,-9.712153953693015,48,False,True,True,False,False,排除·週期股,,2
106,2020,美亞,鋼鐵工業,True,2026-05-01,40066984,61840754.0,False,-35.20941869499198,0,43,509249692.0,False,-4.652024812417189,25.309245688623605,98.11,20224290,22.22222222222222,0.513088855141242,-8.11618719026087,48,False,False,True,False,False,排除·週期股,,1
107,1604,模擬1604,塑膠工業,True,2026-05-01,14774448,31095412.0,False,-52.486726980816336,0,44,229205042.0,False,-4.339318069783027,28.975958425458103,97.98,7462600,8.333333333333332,0.4059965250427406,-14.805312335163002,48,False,False,True,False,False,排除·週期股,,1
108,4934,太極,半導體業,False,2026-05-01,55934725,86614400.0,False,-35.420986579598775,0,18,646532889.0,False,-1.5712858430253607,0.6711626876883869,97.06,28384899,13.88888888888889,0.5218499594491631,14.031326655623634,48,False,False,True,False,False,假突破·低基期,,1
109,2101,南港,橡膠工業,True,2026-05-01,33459318,69870388.0,False,-52.11230543044931,0,6,559765401.0,True,3.01855988730817,59.143486341503326,96.16,17057561,16.666666666666664,0.49076387559226997,-10.048220868812663,48,False,True,True,False,False,排除·週期股,,2
110,1796,模擬1796,化學工業,True,2026-05-01,41338608,77588508.0,False,-46.72070765943843,0,42,567237048.0,False,-4.6601136541263966,42.14606466243698,94.89,21211043,16.666666666666664,0.5406139104410174,-2.2283676952785103,48,False,False,True,False,False,排除·週期股,,1
111,6505,台塑化,油電燃氣業,True,2026-05-01,23357663,50446144.0,False,-53.697822771151735,0,45,391956856.0,False,-2.4027613975233897,28.226350911641028,93.14,12093429,8.333333333333332,0.4426442298084271,-1.6813663979033278,48,False,False,True,False,False,排除·週期股,,1
112,1691,模擬1691,觀光事業,False,2026-05-01,28669017,55386910.0,False,-48.23864158516877,0,4,434082933.0,False,-3.557839847157629,6.847090573726744,91.44,14975816,2.7777777777777777,0.44351312913906993,15.443726418992565,48,False,False,True,False,True,假突破·低基期,,2
113,2143,模擬2143,化學工業,True,2026-05-01,52634761,104264810.0,False,-49.51819218775731,0,42,815262031.0,False,-5.172211939208438,34.1081726827906,91.37,27504343,13.88888888888889,0.4534011989183358,-12.407863019244058,48,False,False,True,False,False,排除·週期股,,1
114,1574,模擬1574,油電燃氣業,True,2026-05-01,52443691,93609156.0,False,-43.97589590488349,0,43,695386545.0,False,-8.04203526183558,17.14080772383415,89.72,27642714,19.444444444444446,0.5349433288608153,-0.6653075726132385,48,False,False,True,False,False,排除·週期股,,1
115,1643,模擬1643,農業科技業,False,2026-05-01,137396093,130249434.0,True,5.486902154215878,1,18,1143708483.0,True,5.668644650392274,14.850588165111557,89.72,72420939,50.0,0.8974621908833832,26.478380143291712,48,True,True,True,False,True,假突破·低基期,,4
116,9957,燁聯,鋼鐵工業,True,2026-05-01,17801756,38067020.0,False,-53.23575105169777,0,5,332644194.0,False,-5.357096907659519,25.871631897866898,89.17,9410501,8.333333333333332,0.3754595244262318,-24.296941009240815,48,False,False,True,False,False,排除·週期股,,1
117,1637,模擬1637,運動休閒,False,2026-05-01,88228221,121087030.0,False,-27.136522383941532,0,32,935952482.0,False,-5.674341725430477,-3.2254156046633287,87.08,47160500,8.333333333333332,0.6148585031454515,17.560022036050093,48,False,False,True,False,True,假突破·低基期,,2
118,3413,京鼎,其他電子業,False,2026-05-01,89459649,107227863.0,False,-16.57051954863634,0,5,872009787.0,True,1.8004117178047396,13.813338240756256,87.03,47831278,44.44444444444444,0.8148437914382376,76.08792546622713,48,False,True,True,False,True,假突破·低基期,,3
119,1416,模擬1416,資訊服務業,False,2026-05-01,10943321,12631513.0,False,-13.364923109369398,0,6,115722818.0,True,3.064501844713474,12.975785784225824,86.23,5876224,16.666666666666664,0.6860853968623881,10.33097418376121,48,False,True,True,False,False,假突破·低基期,,2
120,2008,模擬2008,航運業,True,2026-05-01,28652345,72535000.0,False,-60.49859378231199,0,5,498469777.0,True,0.514903841078751,43.203834896243954,86.15,15392357,11.11111111111111,0.45704122229443,-14.864585025160249,48,False,True,True,False,False,排除·週期股,,2
121,1333,模擬1333,航運業,True,2026-05-01,53939052,127288296.0,False,-57.62449989903236,0,5,1055761039.0,False,-0.5917533325048074,57.62149255498659,85.54,29071460,8.333333333333332,0.46041914647217586,-26.53732277037033,48,False,False,True,False,False,排除·週期股,,1
122,1065,模擬1065,電機機械,False,2026-05-01,58738422,61594067.0,False,-4.636233876227069,0,16,557671403.0,True,5.066642439120139,13.369506165812162,84.45,31845761,52.77777777777778,0.7875690032267052,27.46990598540462,48,False,True,True,False,True,假突破·低基期,,3
123,1057,模擬1057,電腦及週邊設備業,False,2026-05-01,26163093,32544663.0,False,-19.60865288419179,0,4,261887146.0,True,2.071076237440539,7.807672852308212,82.87,14306627,13.88888888888889,0.7136707630268201,20.84160615462207,48,False,False,True,False,True,假突破·低基期,,2
124,1498,模擬1498,電子零組件業,False,2026-05-01,74619596,112312753.0,False,-33.560887782707994,0,44,856215159.0,False,-4.129233104671792,14.91872946921038,81.1,41204572,5.555555555555555,0.6677534444577035,9.54040944198622,48,False,False,True,False,False,假突破·低基期,,1
125,1045,模擬1045,造紙工業,True,2026-05-01,47454693,106987405.0,False,-55.644598539426205,0,44,760432821.0,False,-1.4851086477520758,29.65191234241542,78.98,26514006,11.11111111111111,0.4735712212223588,-9.544283485260275,48,False,False,True,False,False,排除·週期股,,1
126,1369,模擬1369,化學工業,True,2026-05-01,39694657,71905075.0,False,-44.79575050856981,0,42,598597616.0,True,3.0129244098836994,55.62836931984185,78.91,22186860,25.0,0.6341350594156318,-0.8999452095002858,48,False,True,True,False,False,排除·週期股,,2
127,4147,中裕,生技醫療業,False,2026-05-01,42792721,64023203.0,False,-33.16060585097562,0,5,568060592.0,True,3.3845631221812944,26.89858104677061,76.86,24195777,11.11111111111111,0.6324786119240701,6.968911077386064,48,False,True,True,False,False,假突破·低基期,,2
128,1313,聯成,塑膠工業,True,2026-05-01,20361454,45281631.0,False,-55.033744257135965,0,6,364736327.0,False,-4.077174811076234,40.79244028466715,76.75,11519837,5.555555555555555,0.4564984323297081,-20.922539785701233,48,False,False,True,False,False,排除·週期股,,1
129,1308,亞聚,塑膠工業,True,2026-05-01,38989917,87445863.0,False,-55.41250819378385,0,43,603647542.0,False,-1.4213677532354252,35.65884546771121,74.71,22316413,19.444444444444446,0.48831577980438057,-18.237303858626742,48,False,False,True,False,False,排除·週期股,,1
130,2484,模擬2484,塑膠工業,True,2026-05-01,17730854,33977766.0,False,-47.816304344435125,0,44,263323274.0,True,1.54616302247077,43.10020133880605,74.43,10165042,25.0,0.6016085401190157,-1.1135363514347962,48,False,True,True,False,False,排除·週期股,,2
131,1444,模擬1444,資訊服務業,False,2026-05-01,81487784,90967365.0,False,-10.420859172957242,0,3,820345752.0,True,3.3924155453330274,10.870609744221893,72.03,47368023,19.444444444444446,0.7783872587296253,19.565351254279495,48,False,True,True,False,True,假突破·低基期,,3
132,1801,模擬1801,電子通路業,False,2026-05-01,143547931,163412666.0,False,-12.156178273231276,0,5,1388618395.0,False,-2.86301856835125,12.358917481078336,71.76,83576604,38.88888888888889,0.8535758881016016,39.749114493638956,48,False,False,True,False,True,假突破·低基期,,2
133,2342,模擬2342,數位雲端,False,2026-05-01,26855951,41062671.0,False,-34.597651964724854,0,18,280826775.0,False,-22.241479188894473,-17.378873486794035,71.12,15694535,5.555555555555555,0.5144473519566279,-9.74866899286515,48,False,False,True,False,False,假突破·低基期,,1
134,1555,模擬1555,造紙工業,True,2026-05-01,75017531,150961267.0,False,-50.3067690866691,0,45,1149026270.0,True,2.785251407205047,54.80754725990202,70.95,43881478,27.77777777777778,0.6210874638829034,-7.3906483631323905,48,False,True,True,False,False,排除·週期股,,2
135,2003,模擬2003,其他電子業,False,2026-05-01,66381437,82149339.0,False,-19.194192177249292,0,6,735433779.0,True,3.813488873258608,18.54027279780075,68.63,39365983,27.77777777777778,0.7779366778913812,74.54113229797879,48,False,True,True,False,True,假突破·低基期,,3
136,2482,模擬2482,食品工業,False,2026-05-01,92997873,102854301.0,False,-9.58290310096026,0,3,879967543.0,True,1.9118950497703402,9.240847876653824,68.55,55175326,22.22222222222222,0.7958474820500853,28.016343355711037,48,False,False,True,False,True,假突破·低基期,,2
137,1480,模擬1480,貿易百貨業,False,2026-05-01,23871059,31664192.0,False,-24.611817032943705,0,19,241152032.0,False,-6.358225258569206,-3.8072575195155833,66.82,14309340,19.444444444444446,0.672335974875746,6.266424559573358,48,False,False,True,False,False,假突破·低基期,,1
138,1090,模擬1090,塑膠工業,True,2026-05-01,10409311,26698778.0,False,-61.01203208626252,0,43,164765839.0,False,-14.373995137710772,14.662520098372722,66.19,6263507,11.11111111111111,0.4408522589843475,-22.094909187059876,48,False,False,True,False,False,排除·週期股,,1
139,1340,模擬1340,貿易百貨業,False,2026-05-01,102690002,178135216.0,False,-42.35277880146955,0,7,1513125932.0,False,-0.0007988696232752446,15.572301931797284,64.83,62302281,19.444444444444446,0.5726831664985885,19.860721783698242,48,False,False,True,False,True,假突破·低基期,,2
140,2021,模擬2021,運動休閒,False,2026-05-01,77813407,128351856.0,False,-39.37492653008461,0,18,1120193039.0,True,2.792186792024687,23.884750271647093,64.21,47385139,13.88888888888889,0.621041021726326,20.914132071792558,48,False,True,True,False,True,假突破·低基期,,3
141,1456,模擬1456,建材營造業,False,2026-05-01,26930979,28805227.0,False,-6.506624648366765,0,30,231183898.0,False,-5.805920376599161,16.284380624240335,63.86,16435606,44.44444444444444,1.0343867252199643,28.93248224865839,48,False,False,True,True,True,高YoY·未創新高,,3
142,2032,模擬2032,文化創意業,False,2026-05-01,61353205,74720298.0,False,-17.889507078786004,0,3,666357525.0,True,3.54070740965855,15.681855189698425,62.1,37849886,33.33333333333333,0.8179115342923463,20.294585572516645,48,False,True,True,False,True,假突破·低基期,,3
143,6443,元晶,光電業,False,2026-05-01,45922104,63788843.0,False,-28.009191199783945,0,24,549815739.0,True,3.2808400604263266,12.991874893979393,61.38,28456546,13.88888888888889,0.6264475438233817,-15.152602396881932,48,False,True,True,False,False,假突破·低基期,,2
144,2519,模擬2519,生技醫療業,False,2026-05-01,100750613,183788935.0,False,-45.18135000891104,0,16,1481668344.0,True,2.6443780256556693,22.415497493615753,61.0,62579100,11.11111111111111,0.6156973560563885,10.5577982169774,48,False,True,True,False,False,假突破·低基期,,2
145,2521,模擬2521,綠能環保,False,2026-05-01,121691813,119405550.0,True,1.9147041322618685,1,18,974015752.0,False,-3.5440531491875538,-0.18995665261510863,60.82,75671732,50.0,0.8994688720436514,9.702309004967113,48,True,False,True,False,False,假突破·低基期,,2
146,2488,模擬2488,建材營造業,False,2026-05-01,20761636,34531669.0,False,-39.87653478318699,0,6,273684967.0,True,2.949977928110381,58.518449216115066,60.7,12919336,36.11111111111111,0.8628656660494834,-5.315415671727419,48,False,True,True,False,False,假突破·低基期,,2
147,1036,模擬1036,橡膠工業,True,2026-05-01,32601672,69956179.0,False,-53.39700871884383,0,42,601826075.0,True,2.083903922378605,45.267515520496524,60.47,20316212,16.666666666666664,0.49625015788558213,-12.918713907162472,48,False,True,True,False,False,排除·週期股,,2
148,6562,聯亞藥,生技醫療業,False,2026-05-01,164881985,150238943.0,True,9.746502276709968,1,14,1286879713.0,False,-0.1366950684121404,13.382263090070579,60.33,102839922,86.11111111111111,1.0688427826120703,30.98258929786759,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
149,1107,模擬1107,生技醫療業,False,2026-05-01,58699163,93426182.0,False,-37.170542835626094,0,19,793124231.0,True,0.45548654784504095,4.5329702039275555,59.73,36749403,11.11111111111111,0.5902675159129271,3.639651817215772,48,False,False,True,False,False,假突破·低基期,,1
150,1727,中華化,化學工業,True,2026-05-01,62750466,138583561.0,False,-54.720122973315725,0,5,958559621.0,False,-7.215718328708487,35.38709505083604,59.1,39441268,25.0,0.6197729386182331,-17.26836921493462,48,False,False,True,False,False,排除·週期股,,1
151,1023,模擬1023,農業科技業,False,2026-05-01,107515943,126285685.0,False,-14.86292132002135,0,21,1050951012.0,False,-6.287144690028567,-3.543825531733802,58.57,67803729,19.444444444444446,0.7622451061299922,19.716511275487548,48,False,False,True,False,True,假突破·低基期,,2
152,2036,模擬2036,綜合,False,2026-05-01,18126535,27699481.0,False,-34.56001937364819,0,32,224307994.0,False,-5.051045519840014,7.361511708786717,57.94,11476876,5.555555555555555,0.6316045057546412,0.8064418311413579,48,False,False,True,False,False,假突破·低基期,,1
153,1105,模擬1105,運動休閒,False,2026-05-01,55549847,73843141.0,False,-24.773179678258806,0,18,563346869.0,False,-8.350900538709515,-7.480631364483347,56.98,35385967,16.666666666666664,0.632581697186313,24.287481910912124,48,False,False,True,False,True,假突破·低基期,,2
154,1430,模擬1430,金融保險業,False,2026-05-01,53226564,99399251.0,False,-46.451745395948706,0,30,788098920.0,False,-0.29260750185937656,13.997961191187368,56.82,33940982,2.7777777777777777,0.6147023826308751,5.950892865020907,48,False,False,True,False,False,假突破·低基期,,1
155,2016,模擬2016,貿易百貨業,False,2026-05-01,9423399,13777103.0,False,-31.601012201186272,0,4,119997376.0,True,2.9285661588812184,29.06571512751772,56.82,6009184,13.88888888888889,0.8147727373647824,13.555974368563772,48,False,True,True,False,False,假突破·低基期,,2
156,2072,世紀風電,電機機械,False,2026-05-01,84245046,104471161.0,False,-19.360476907115064,0,5,977069087.0,True,3.1653516578392438,21.842247550834415,55.24,54266306,38.88888888888889,0.854019183281601,20.83936489267164,48,False,True,True,False,True,假突破·低基期,,3
157,2509,模擬2509,電機機械,False,2026-05-01,21298769,31922170.0,False,-33.279069060781275,0,31,259099464.0,False,-0.8938721842952746,15.582844920454232,55.22,13721818,13.88888888888889,0.7379202805360378,-0.3936579569837839,48,False,False,True,False,False,假突破·低基期,,1
158,1410,模擬1410,半導體業,False,2026-05-01,35955100,44021269.0,False,-18.32334501760956,0,8,399639352.0,True,1.4951338853246288,14.168663831144102,53.72,23389560,38.88888888888889,0.8634139613120145,65.81529752542019,48,False,True,True,False,True,假突破·低基期,,3
159,2161,模擬2161,造紙工業,True,2026-05-01,49124736,120967366.0,False,-59.390092035235355,0,43,850320786.0,True,1.4618582917618195,66.94889777929211,52.82,32145374,22.22222222222222,0.6553704434508586,-13.97620995868788,48,False,True,True,False,False,排除·週期股,,2
160,2432,模擬2432,綜合,False,2026-05-01,18525642,17276096.0,True,7.23280305920968,1,19,145076829.0,True,0.5572008205918744,3.8667475625038694,52.8,12123981,83.33333333333334,1.054585772168234,23.204594774003496,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
161,2388,模擬2388,貿易百貨業,False,2026-05-01,83683206,101204163.0,False,-17.312486443862984,0,6,846562751.0,True,3.413042713854031,8.140714177600739,52.77,54775750,25.0,0.8412956725141816,13.012929026032527,48,False,False,True,False,False,假突破·低基期,,1
162,1724,模擬1724,貿易百貨業,False,2026-05-01,53116161,66804264.0,False,-20.489864239803612,0,18,603101079.0,False,-0.17763003924261556,2.2522434565780847,52.39,34855090,16.666666666666664,0.6905728138600014,12.498794745304465,48,False,False,True,False,False,假突破·低基期,,1
163,1697,模擬1697,綠能環保,False,2026-05-01,30902071,39024639.0,False,-20.81394782409134,0,19,307264679.0,False,-2.4637653533467363,-1.576969135986439,52.18,20305918,19.444444444444446,0.8398003619477252,15.55043631751396,48,False,False,True,False,True,假突破·低基期,,2
164,1703,模擬1703,其他業,False,2026-05-01,111143239,110129205.0,True,0.9207675656970338,1,16,946164273.0,False,-2.969574876283998,-2.794511612807793,52.13,73057265,52.77777777777778,0.944477211291088,21.88542341125683,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
165,1649,模擬1649,電腦及週邊設備業,False,2026-05-01,63354316,109476270.0,False,-42.12963594758937,0,3,953729355.0,True,2.3219770413587693,21.778813308337064,51.89,41711481,19.444444444444446,0.6628787139268265,6.564152875242524,48,False,True,True,False,False,假突破·低基期,,2
166,6806,森崴能源,光電業,False,2026-05-01,35405342,43366438.0,False,-18.357735537329578,0,5,371669911.0,False,-1.360495124944261,5.587681739861328,50.6,23509555,36.11111111111111,0.8092488046229187,12.935912715973252,48,False,False,True,False,False,假突破·低基期,,1
167,2527,模擬2527,其他業,False,2026-05-01,51182468,104054380.0,False,-50.81180821028389,0,4,759698730.0,True,2.3056658511696027,30.836574988410813,50.27,34061115,5.555555555555555,0.7120835004511004,12.282627224144926,48,False,True,True,False,False,假突破·低基期,,2
168,1589,永冠-KY,電機機械,False,2026-05-01,19089199,28487037.0,False,-32.98987535979961,0,31,223376044.0,False,-10.685261137362934,-6.129128843431086,50.21,12708272,8.333333333333332,0.6218278431011419,-3.098086758715013,48,False,False,True,False,False,假突破·低基期,,1
169,1374,模擬1374,金融保險業,False,2026-05-01,115983382,182559001.0,False,-36.4680013778121,0,18,1225854561.0,False,-5.671682284380031,-1.5691195419127668,49.92,77366042,41.66666666666667,0.734832024424988,20.777821099424433,48,False,False,True,False,True,假突破·低基期,,2
170,5263,僑威,電子零組件業,False,2026-05-01,96646181,121968924.0,False,-20.761635152245827,0,8,1055113017.0,True,0.8723669474951512,5.8714050744791635,49.15,64798465,25.0,0.817770851633046,15.424457931150592,48,False,False,True,False,True,假突破·低基期,,2
171,1518,模擬1518,金融保險業,False,2026-05-01,68567129,112018504.0,False,-38.78946196246291,0,7,960722416.0,True,2.397035652069013,17.41112412290624,48.81,46077358,38.88888888888889,0.6591515740721137,103.09353959974699,48,False,True,True,False,True,假突破·低基期,,3
172,1612,宏泰,電機機械,False,2026-05-01,23095769,28309170.0,False,-18.41594437420807,0,20,259451249.0,False,-5.957394065655597,-0.8758721649136381,48.81,15520535,11.11111111111111,0.6659950732653004,11.421371279522807,48,False,False,True,False,False,假突破·低基期,,1
173,1087,模擬1087,通信網路業,False,2026-05-01,28201794,50833707.0,False,-44.52146879628511,0,19,416131653.0,True,2.2731326944939623,15.182981166404886,48.8,18952811,16.666666666666664,0.641188227378513,1.7471089665403117,48,False,True,True,False,False,假突破·低基期,,2
174,1362,模擬1362,數位雲端,False,2026-05-01,68744249,101069487.0,False,-31.98318202604511,0,20,847165070.0,False,-2.658201141446759,4.708610218347498,48.26,46368107,19.444444444444446,0.7071397286532934,15.396377247941672,48,False,False,True,False,True,假突破·低基期,,2
175,2434,模擬2434,半導體業,False,2026-05-01,42783417,72688590.0,False,-41.14149552219957,0,5,629661743.0,True,2.2552468183694385,30.315061483202665,48.06,28896182,16.666666666666664,0.6798471948592338,14.06055385251066,48,False,True,True,False,False,假突破·低基期,,2
176,1330,模擬1330,電子零組件業,False,2026-05-01,118162728,129892085.0,False,-9.030078314625555,0,6,1306392665.0,True,3.02123591245691,29.18937083222628,47.98,79851011,75.0,0.9703276232979456,6.974565276545608,48,False,True,True,True,False,假突破·兩年無成長,,3
177,1160,模擬1160,航運業,True,2026-05-01,52678757,156994929.0,False,-66.44556780556906,0,6,1156965956.0,False,-4.355455821143961,53.004777657236346,47.64,35680173,16.666666666666664,0.5033845534038478,-24.57898065130878,48,False,False,True,False,False,排除·週期股,,1
178,2442,模擬2442,數位雲端,False,2026-05-01,43417006,44872679.0,False,-3.2440073390759716,0,6,406011142.0,True,3.573293577518011,32.25505445646242,47.63,29409563,91.66666666666666,1.1525662144628792,32.80163165366892,48,False,True,True,True,True,高YoY·未創新高,,4
179,2507,模擬2507,其他電子業,False,2026-05-01,95745763,100272992.0,False,-4.51490367416183,0,19,909964874.0,True,2.4070428388504483,7.2721272436588436,47.49,64918111,50.0,0.9829659773417175,40.72135022909957,48,False,False,True,True,True,高YoY·未創新高,,3
180,1075,模擬1075,生技醫療業,False,2026-05-01,65495332,76025692.0,False,-13.851054456696033,0,8,690106615.0,True,2.258154015712943,10.884043266047282,47.43,44424204,52.77777777777778,0.88098204218053,34.85416079556198,48,False,True,True,False,True,假突破·低基期,,3
181,2557,模擬2557,電腦及週邊設備業,False,2026-05-01,12324363,16293521.0,False,-24.36034544037473,0,18,124044712.0,True,0.3575932719990238,15.764781842350972,47.35,8364083,61.111111111111114,0.9445956766316531,17.78041422155634,48,False,True,True,True,True,高YoY·未創新高,,4
182,1496,模擬1496,光電業,False,2026-05-01,178861866,149850254.0,True,19.360402285337464,1,18,1373782277.0,True,1.380831827615836,1.380831827615836,46.29,122263025,86.11111111111111,1.1374396011234027,42.884356455824665,48,True,False,True,True,True,單月暴衝·TTM未創高,,4
183,1553,模擬1553,化學生技醫療,False,2026-05-01,64495624,103036735.0,False,-37.40521378127908,0,6,966358477.0,False,-1.0899591299844968,8.957160919813623,46.22,44109456,8.333333333333332,0.5814941891686941,1.7318712570323358,48,False,False,True,False,False,假突破·低基期,,1
184,1466,模擬1466,半導體業,False,2026-05-01,55114328,91423262.0,False,-39.71520289879834,0,4,758058749.0,True,1.551274434427552,12.816726159285153,45.86,37785806,13.88888888888889,0.6416132603154473,-3.0818777751982163,48,False,True,True,False,False,假突破·低基期,,2
185,2034,模擬2034,電子商務,False,2026-05-01,94236122,99128094.0,False,-4.935000566035297,0,2,892397692.0,True,3.389240251853831,15.316437898067425,45.02,64982109,77.77777777777779,1.0401470692690575,22.47569421197899,48,False,True,True,True,True,高YoY·未創新高,,4
186,1043,模擬1043,觀光事業,False,2026-05-01,24288226,25570270.0,False,-5.013807050140651,0,8,218262437.0,True,3.5658059515528473,17.732583891580077,44.8,16773376,88.88888888888889,1.0666798263079968,43.19348884468164,48,False,True,True,True,True,高YoY·未創新高,,4
187,1005,模擬1005,電子通路業,False,2026-05-01,41550498,70948962.0,False,-41.43607344107444,0,11,680839275.0,True,1.9168673987302487,21.89958838899706,44.55,28745173,30.555555555555557,0.6418869572079575,-0.42533553827216464,48,False,True,True,False,False,假突破·低基期,,2
188,1597,直得,電機機械,False,2026-05-01,96052802,128425493.0,False,-25.207371405613365,0,4,1014202635.0,True,2.997029262433104,38.733822236235646,44.35,66541320,77.77777777777779,1.1287541080007621,4.696997241678558,48,False,True,True,True,False,假突破·兩年無成長,,3
189,1507,模擬1507,汽車工業,False,2026-05-01,70832443,107206373.0,False,-33.92888779102713,0,15,970711049.0,False,-4.203312915097801,-2.45174140235519,44.18,49128083,5.555555555555555,0.587420367685932,4.091637294912709,48,False,False,True,False,False,假突破·低基期,,1
190,1328,模擬1328,光電業,False,2026-05-01,7027656,8414081.0,False,-16.477438237164577,0,23,73809348.0,False,-7.607484888789651,-0.6791942604151058,43.72,4889740,27.77777777777778,0.8058072624068782,13.723020870806192,48,False,False,True,False,False,假突破·低基期,,1
191,2381,模擬2381,電機機械,False,2026-05-01,114625825,138057806.0,False,-16.972586830765657,0,5,1202467163.0,False,-0.18063672432279132,13.791825499118415,42.93,80197657,66.66666666666666,0.929085005489987,23.564019701853802,48,False,False,True,True,True,高YoY·未創新高,,3
192,1053,模擬1053,化學生技醫療,False,2026-05-01,80165123,110393488.0,False,-27.382380562157792,0,5,932925011.0,False,-1.2471734785688304,5.442298510769916,42.91,56096556,19.444444444444446,0.7383781133186199,10.749760687095499,48,False,False,True,False,False,假突破·低基期,,1
193,2480,敦陽科,資訊服務業,False,2026-05-01,82299882,92041296.0,False,-10.583742758250603,0,7,807368540.0,True,0.6796045839382092,11.541405457020426,42.59,57717384,50.0,0.9575994978447145,29.29566918165909,48,False,True,True,True,True,高YoY·未創新高,,4
194,1669,模擬1669,綠能環保,False,2026-05-01,31017407,54708345.0,False,-43.30406631748777,0,9,419206635.0,False,-6.245522928353453,6.533363094773481,42.46,21772591,25.0,0.6826875014276489,39.14224023919755,48,False,False,True,False,True,假突破·低基期,,2
195,2298,模擬2298,鋼鐵工業,True,2026-05-01,5585886,13745058.0,False,-59.36076806660255,0,6,98410251.0,True,1.670375647472877,47.05276878244293,42.42,3922111,22.22222222222222,0.6851353933862024,-21.9345563748815,48,False,True,True,False,False,排除·週期股,,2
196,1657,模擬1657,電機機械,False,2026-05-01,12694533,16727065.0,False,-24.10782764340307,0,3,136385669.0,False,-0.5126558390643798,6.895233474119911,41.4,8977904,66.66666666666666,0.8879446916698266,14.18221291270969,48,False,False,True,False,False,假突破·低基期,,1
197,1627,模擬1627,其他電子業,False,2026-05-01,61484612,88824017.0,False,-30.779293622804737,0,44,669525427.0,False,-15.810983685454715,-3.2991402016852023,41.29,43516678,16.666666666666664,0.7279281711558021,42.227597300530896,48,False,False,True,False,True,假突破·低基期,,2
198,1372,模擬1372,建材營造業,False,2026-05-01,10498513,14487597.0,False,-27.534476559501208,0,9,124731017.0,False,-1.056647372010855,5.834371467028143,41.19,7435794,36.11111111111111,0.7396237075063292,20.821246795228742,48,False,False,True,False,True,假突破·低基期,,2
199,1672,模擬1672,電子商務,False,2026-05-01,148730786,156045486.0,False,-4.687543476906475,0,3,1681263792.0,True,2.631548060566047,24.738793137336778,40.81,105621951,77.77777777777779,0.9286165052160741,30.64305980393709,48,False,True,True,True,True,高YoY·未創新高,,4
200,2608,嘉里大榮,航運業,True,2026-05-01,41987960,97484969.0,False,-56.92878560591224,0,44,777893428.0,True,1.569015474323665,46.863110187158966,40.09,29971236,22.22222222222222,0.5712774351726444,-19.604813608879358,48,False,True,True,False,False,排除·週期股,,2
201,1003,模擬1003,通信網路業,False,2026-05-01,125816525,164066864.0,False,-23.31387220273803,0,8,1453949817.0,True,1.1458502780799185,20.53339084980714,40.07,89823656,61.111111111111114,0.8653058280999288,11.187605685320001,48,False,True,True,False,False,假突破·低基期,,2
202,2536,模擬2536,數位雲端,False,2026-05-01,47376509,51247566.0,False,-7.553640693881924,0,4,535281304.0,True,2.5755998131338,28.76959582118179,39.61,33935979,77.77777777777779,0.9609300537856126,31.403205286891378,48,False,True,True,True,True,高YoY·未創新高,,4
203,2215,模擬2215,鋼鐵工業,True,2026-05-01,41181096,91361922.0,False,-54.92531779267953,0,5,754220310.0,True,1.564034314403906,63.25667604851386,39.28,29566488,22.22222222222222,0.7854698812167101,-19.329910082738966,48,False,True,True,False,False,排除·週期股,,2
204,2387,模擬2387,紡織纖維,False,2026-05-01,75150099,81323899.0,False,-7.591618301527825,0,6,864348307.0,True,2.484516967282002,27.410884917992973,38.66,54195831,77.77777777777779,0.9520957375338835,32.53845733818246,48,False,True,True,True,True,高YoY·未創新高,,4
205,1083,模擬1083,其他業,False,2026-05-01,55389083,77186612.0,False,-28.240038570419436,0,7,566739618.0,True,2.792114222752673,16.184974550186325,38.49,39994889,55.55555555555556,1.086381710447627,24.46357269506001,48,False,True,True,True,True,高YoY·未創新高,,4
206,1395,模擬1395,紡織纖維,False,2026-05-01,62595549,67002156.0,False,-6.576813737157949,0,4,715265795.0,True,2.479997127156186,29.84303979615357,38.22,45286248,80.55555555555556,0.9605592941779557,28.882025549423208,48,False,True,True,True,True,高YoY·未創新高,,4
207,1452,模擬1452,貿易百貨業,False,2026-05-01,141142178,199716681.0,False,-29.328798529352685,0,6,1796040254.0,True,2.2140026528036705,23.817836252953263,38.05,102239114,52.77777777777778,0.9070550776884679,19.875578293551975,48,False,True,True,True,True,高YoY·未創新高,,4
