canonical_family,symbol,date,value,source,unit,frequency,description,route,vdf_mapping_gate,vdf_mapping_policy,vdf_target_table,vdf_seeded_at,vdf_original_row_hash,_vdf_overlap_existing,_vdf_dryrun_action,_vdf_dryrun_policy,_vdf_dryrun_at,_vdf_key_repair_gate,_vdf_key_repair_policy,_vdf_key_repair_at,_vdf_key_repair_row_hash
VDF_Global_Commodity,STEEL,2026-04-07,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,9f5fc2cf52c86435,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,290786794054f5ad
VDF_Global_Commodity,STEEL,2026-04-08,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,f632e2eaede1bb5f,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,357fa5dae290258e
VDF_Global_Commodity,STEEL,2026-04-09,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,51bc4ad097cb9d24,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,14618a793f86059e
VDF_Global_Commodity,STEEL,2026-04-10,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,9d11d180293623af,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,f33414cb64b8140f
VDF_Global_Commodity,STEEL,2026-04-11,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,a8380275186e8229,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,6d4161a707c8ef2c
VDF_Global_Commodity,STEEL,2026-04-12,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,41bd59213f7741b8,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,6fa90217aedc5c47
VDF_Global_Commodity,STEEL,2026-04-13,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,da76094cf64d3b45,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,99894c9ce61e8813
VDF_Global_Commodity,STEEL,2026-04-14,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,fcfa21e569e7c3a5,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,d20612913f9b08bf
VDF_Global_Commodity,STEEL,2026-04-15,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,edfec6429754fa01,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,f992039c502b39d9
VDF_Global_Commodity,STEEL,2026-04-16,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,ac042e70ac8b8d69,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,04432d57cea180e3
VDF_Global_Commodity,STEEL,2026-04-17,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,0dbc5e25a9bc6d2c,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,11114a86d0d20dde
VDF_Global_Commodity,STEEL,2026-04-18,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,27facf1c0a1e1d03,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,78e8407b7d93d02f
VDF_Global_Commodity,STEEL,2026-04-19,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,ea30de9dd6a37bf9,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,d83ab02dd2eccf14
VDF_Global_Commodity,STEEL,2026-04-20,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,27933be90d9ebe4a,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,c27be1d307fef64d
VDF_Global_Commodity,STEEL,2026-04-21,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,46d92f1ada391788,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,92e2322f22372a8d
VDF_Global_Commodity,STEEL,2026-04-22,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,f91a63abba8cc482,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,0bfb9aa607700ec6
VDF_Global_Commodity,STEEL,2026-04-23,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,d16c5ff1bd674378,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,866392576419b2fe
VDF_Global_Commodity,STEEL,2026-04-24,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,26bc57ad9cbd1f3c,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,374aa16d5472ec74
VDF_Global_Commodity,STEEL,2026-04-25,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,de568d4a5dac8ce2,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3604b8f4f9d74f4a
VDF_Global_Commodity,STEEL,2026-04-26,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,f5988f66b272629e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,dffefa5947d4a979
VDF_Global_Commodity,STEEL,2026-04-27,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,91475892ffe9d810,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,180f7bc70708ceda
VDF_Global_Commodity,STEEL,2026-04-28,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,891e352b8da62a27,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,efa9f831f3195c68
VDF_Global_Commodity,STEEL,2026-04-29,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,30304b5d6940e0a4,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,43d887ad6288b32c
VDF_Global_Commodity,STEEL,2026-04-30,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,51ed4ea967d80607,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3c7192f174dbc9f0
VDF_Global_Commodity,STEEL,2026-05-01,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,5788f3c7b6f2f13c,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,af000e6698735e95
VDF_Global_Commodity,STEEL,2026-05-02,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,d9615ec1503895fc,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,2981b51749b8bd88
VDF_Global_Commodity,STEEL,2026-05-03,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,5fea67218864f25a,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,2ea7b56827011cd6
VDF_Global_Commodity,STEEL,2026-05-04,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,94c5e739c0423990,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,cc782ac730c2a5fc
VDF_Global_Commodity,STEEL,2026-05-05,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,3a7550f068ef5492,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,ab571c532cea28a6
VDF_Global_Commodity,STEEL,2026-05-06,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,46671818c77893a3,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,9472c5c023429e30
VDF_Global_Commodity,STEEL,2026-05-07,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,84d7630c6f8767a6,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3487b54bf6399bb7
VDF_Global_Commodity,STEEL,2026-05-08,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,647c9578f60e4982,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,db2393845c867f85
VDF_Global_Commodity,STEEL,2026-05-09,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,4d725fc1c1b4b54e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,669df15244c2432b
VDF_Global_Commodity,STEEL,2026-05-10,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,d9111cc55c60a669,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,e36413cce2bc84cf
VDF_Global_Commodity,STEEL,2026-05-11,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,3fa543a12d9a8639,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3721ef9d0e534cde
VDF_Global_Commodity,STEEL,2026-05-12,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,30bed848daa09b96,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,4bdbf8b6a636cb61
VDF_Global_Commodity,STEEL,2026-05-13,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,a9ff9b19c708de0a,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,4d42d18ae2d0f5f3
VDF_Global_Commodity,STEEL,2026-05-14,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,b16a301dee35ed47,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,5ca66f1a4a45dd68
VDF_Global_Commodity,STEEL,2026-05-15,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,a585105d016aa2de,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,bb84d608b7f41313
VDF_Global_Commodity,STEEL,2026-05-16,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,104addbe1f270dec,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,e50c4e084549ce93
VDF_Global_Commodity,STEEL,2026-05-17,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,d4e02c8ad0b90374,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,67a238b18edfe05a
VDF_Global_Commodity,STEEL,2026-05-18,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,fefcd372d469ffda,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,19f377a23d1f9b80
VDF_Global_Commodity,STEEL,2026-05-19,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,a150ab7061c116e0,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,08891fe4af08cc2c
VDF_Global_Commodity,STEEL,2026-05-20,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,716b95c92338a230,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,9c19b69c35431908
VDF_Global_Commodity,STEEL,2026-05-21,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,726656cb1305f67e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,f0fba7416a5ab1f9
VDF_Global_Commodity,STEEL,2026-05-22,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,516070d60627a41e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,9955fc47d2b11bf7
VDF_Global_Commodity,STEEL,2026-05-23,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,170ea7960b94ee13,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,23a4d5183a43bbc6
VDF_Global_Commodity,STEEL,2026-05-24,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,90512da68dddf876,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,9f3c431dda37a9a7
VDF_Global_Commodity,STEEL,2026-05-25,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,a8b621f447f59f53,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,55e63794c4641602
VDF_Global_Commodity,STEEL,2026-05-26,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,9b6451e7a5a53779,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,644a7e2930bba2b5
VDF_Global_Commodity,STEEL,2026-05-27,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,bd41869305419303,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,40399e6cd96f81b7
VDF_Global_Commodity,STEEL,2026-05-28,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,3e56ab0ce2afa61d,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,a146768ad1385266
VDF_Global_Commodity,STEEL,2026-05-29,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,40e8296c0ed61094,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,8f5804f3b0541988
VDF_Global_Commodity,STEEL,2026-05-30,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,e53d73801e8f4112,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,cc3362903e9d0769
VDF_Global_Commodity,STEEL,2026-05-31,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,fef82514d2108ea1,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,bbf383aac78d93bb
VDF_Global_Commodity,STEEL,2026-06-01,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,518388a4bd633bdf,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,81097540101d9ed7
