"AssetID","FileName","FullPath","Extension","AssetType","VisualRole","SizeKB","ModifiedAt","Sha256","IsDuplicate","DuplicateGroup","Status"
"VAP_AST_001279","page1_img3__DUP__C6EC737DFE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__C6EC737DFE.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","499.05","2025-12-11 16:38:54","C6EC737DFE0C89171A1C00E4F876F02211B9060F39A7695285C6169CC072EEFD","True","DUP_0890","DUPLICATE_REVIEW"
"VAP_AST_001280","page1_img3__DUP__D45092087E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__D45092087E.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","12.16","2025-12-11 16:37:58","D45092087E099A35FB981FA727AEB45A1026D6A036F97A393FF0652CFD8CAF2B","True","DUP_0941","DUPLICATE_REVIEW"
"VAP_AST_001281","page1_img3__DUP__E8369D46C8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__E8369D46C8.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","18.65","2025-12-11 16:37:48","E8369D46C85E1472A87E55E6406D14862740E33D93B7EA84A9AED4010B73B30A","True","DUP_1022","DUPLICATE_REVIEW"
"VAP_AST_001282","page1_img3__DUP__EDA436333E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__EDA436333E.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","14.95","2025-12-11 16:37:50","EDA436333E9F478888572B4526E499D8A7E44A7E52D345A2F353303CD4AE82B4","True","DUP_1046","DUPLICATE_REVIEW"
"VAP_AST_001283","page1_img3__DUP__F233938102.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__F233938102.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","14.24","2025-12-11 16:38:42","F233938102CA974F3E6E564E2BD06F03212FDC10AF1F961600DC8571F50F3E6E","True","DUP_1065","DUPLICATE_REVIEW"
"VAP_AST_001284","page1_img4__DUP__5F25B1E0C6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img4__DUP__5F25B1E0C6.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","47.22","2025-12-11 16:37:58","5F25B1E0C6EAF11471C15CD2282F203C0A703607818CAB1873BE85FC7287588F","True","DUP_0444","DUPLICATE_REVIEW"
"VAP_AST_001285","page1_img4__DUP__BDA5205D04.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img4__DUP__BDA5205D04.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","234.47","2025-12-11 16:39:14","BDA5205D045FB5EB945F965DBFD9FCA46D723338654E16D2DD888F0C97730783","True","DUP_0840","DUPLICATE_REVIEW"
"VAP_AST_001286","page1_img4__DUP__F6853EC8E9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img4__DUP__F6853EC8E9.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","38.29","2025-12-11 16:39:08","F6853EC8E9D48E3E5D5F4436BDA13FB7A8E634FC64EBF132779AEDB5310950F5","True","DUP_1084","DUPLICATE_REVIEW"
"VAP_AST_001287","page1_img5__DUP__52E235D352.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img5__DUP__52E235D352.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","18.61","2025-12-11 16:39:14","52E235D35269AC028E033AD6FF841619921551C2A36F8B39AC2EFA053962E8D5","True","DUP_0390","DUPLICATE_REVIEW"
"VAP_AST_001288","page1_img5__DUP__FB3C0DD722.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img5__DUP__FB3C0DD722.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","1.78","2025-12-11 16:37:58","FB3C0DD722C27B15FC17CA2EB7CBA183576AECC6EAD11690CC8694B3B6C511B4","True","DUP_1114","DUPLICATE_REVIEW"
"VAP_AST_001289","page1_img6__DUP__3B7BE0F400.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img6__DUP__3B7BE0F400.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","22.12","2025-12-11 16:37:58","3B7BE0F400D20CD764D0F9F535F68E6EF08EFBD78711A77D09252B39D26DA136","True","DUP_0282","DUPLICATE_REVIEW"
"VAP_AST_001290","page1_img7__DUP__2C340E2829.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img7__DUP__2C340E2829.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","45.73","2025-12-11 16:37:58","2C340E2829BF4EF388522953B03A10EB2791ABB293F70C0F50CAADD210BD6517","True","DUP_0210","DUPLICATE_REVIEW"
"VAP_AST_001291","page1_img8__DUP__FD9637BF4C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img8__DUP__FD9637BF4C.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","6.51","2025-12-11 16:37:58","FD9637BF4C22C95C09AC725F449D4DE11630328AADB488EA63160034FB8582F2","True","DUP_1127","DUPLICATE_REVIEW"
"VAP_AST_001292","page1_img9__DUP__260C9AEACA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img9__DUP__260C9AEACA.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","39.15","2025-12-11 16:37:58","260C9AEACAEAA979768A8F7AE282F7B878F38B951A8F49E658EE815A006B444E","True","DUP_0184","DUPLICATE_REVIEW"
"VAP_AST_001293","page10_img1__DUP__0215BF4551.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img1__DUP__0215BF4551.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","278.44","2025-12-11 16:39:00","0215BF4551E975800E9999B6A724137A6BE4676875F5AC08A02DF9B66AE797B2","True","DUP_0011","DUPLICATE_REVIEW"
"VAP_AST_001294","page10_img1__DUP__13C579E7A2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img1__DUP__13C579E7A2.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","93.8","2025-12-11 16:39:10","13C579E7A2263AE4434E718A9624EF230E297EA3C49F357C2B83274125B4EF0D","True","DUP_0090","DUPLICATE_REVIEW"
"VAP_AST_001295","page10_img1__DUP__18E1D284FB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img1__DUP__18E1D284FB.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","68.8","2025-12-11 16:38:54","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","True","DUP_0122","DUPLICATE_REVIEW"
"VAP_AST_001296","page10_img1__DUP__70A3C65E8B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img1__DUP__70A3C65E8B.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","11.64","2025-12-11 16:38:54","70A3C65E8B5004EB74138E314097BBE24FABF98B5908E28C1491B56269EA1207","True","DUP_0510","DUPLICATE_REVIEW"
"VAP_AST_001297","page10_img1__DUP__7C489035FC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img1__DUP__7C489035FC.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.91","2025-12-11 16:38:44","7C489035FCC6C249068E724689CEF7CBBB46BC2375DB75C12187FCC5C08764D1","True","DUP_0559","DUPLICATE_REVIEW"
"VAP_AST_001298","page10_img1__DUP__930CD63F64.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img1__DUP__930CD63F64.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","18.99","2025-12-11 16:38:16","930CD63F64332DE4280F8D746D04F872CE794595817F3B4B5605477F18997B91","True","DUP_0675","DUPLICATE_REVIEW"
"VAP_AST_001299","page10_img10__DUP__4CE2ED552A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img10__DUP__4CE2ED552A.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:50","4CE2ED552A5AF74903BCF0E1075C7300291289775C7043108EF5D28109C25114","True","DUP_0357","DUPLICATE_REVIEW"
"VAP_AST_001300","page10_img11__DUP__4CE2ED552A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img11__DUP__4CE2ED552A.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:50","4CE2ED552A5AF74903BCF0E1075C7300291289775C7043108EF5D28109C25114","True","DUP_0357","DUPLICATE_REVIEW"
"VAP_AST_001301","page10_img12__DUP__C7860540CF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img12__DUP__C7860540CF.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.45","2025-12-11 16:38:50","C7860540CF04E3CBEB1E3F669D2D3657F6DEEC834991FFB2318676A169D5DEBA","True","DUP_0892","DUPLICATE_REVIEW"
"VAP_AST_001302","page10_img13__DUP__4CE2ED552A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img13__DUP__4CE2ED552A.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:54","4CE2ED552A5AF74903BCF0E1075C7300291289775C7043108EF5D28109C25114","True","DUP_0357","DUPLICATE_REVIEW"
"VAP_AST_001303","page10_img13__DUP__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img13__DUP__7F150C31D1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:50","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","True","DUP_0581","DUPLICATE_REVIEW"
"VAP_AST_001304","page10_img14__DUP__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img14__DUP__7F150C31D1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:54","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","True","DUP_0581","DUPLICATE_REVIEW"
"VAP_AST_001305","page10_img2__DUP__1AEE2BF604.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img2__DUP__1AEE2BF604.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","2.46","2025-12-11 16:38:54","1AEE2BF604AAD02CB7233085F437F64F9C845EDFC64C2E9B349B772AF972DE19","True","DUP_0130","DUPLICATE_REVIEW"
"VAP_AST_001306","page10_img2__DUP__6AE15597A0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img2__DUP__6AE15597A0.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","5.54","2025-12-11 16:38:54","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","True","DUP_0490","DUPLICATE_REVIEW"
"VAP_AST_001307","page10_img2__DUP__7AE0BE383B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img2__DUP__7AE0BE383B.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","1.24","2025-12-11 16:38:44","7AE0BE383B1F43C3C9168BA7ABEF061E26BAC507C2F0D09505B462707CF83501","True","DUP_0553","DUPLICATE_REVIEW"
"VAP_AST_001308","page10_img2__DUP__956241D1BC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img2__DUP__956241D1BC.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","477.91","2025-12-11 16:39:12","956241D1BC38B177114335785280C401AC0A8AC3B2A706F402C7758D3E13899F","True","DUP_0685","DUPLICATE_REVIEW"
"VAP_AST_001309","page10_img2__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img2__DUP__C3C0DE948A.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:24","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_001310","page10_img3__DUP__505DA78F2C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img3__DUP__505DA78F2C.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","7.08","2025-12-11 16:38:54","505DA78F2CAC6CE7B0F319AFCBC5005CD464F09C3FE30F4352A67E23C4BD8650","True","DUP_0377","DUPLICATE_REVIEW"
"VAP_AST_001311","page10_img3__DUP__85C7D60A77.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img3__DUP__85C7D60A77.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","50.86","2025-12-11 16:39:12","85C7D60A77F09766AC0D6E37E82E02A2AE3EBC3788A94FC5BFA7D8C14ED55217","True","DUP_0611","DUPLICATE_REVIEW"
"VAP_AST_001312","page10_img4__DUP__197AD390DC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img4__DUP__197AD390DC.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","101.8","2025-12-11 16:38:54","197AD390DCF2CE7B2C440A969EEA3166CA36E5FE0357AAAB93A15532498C64A7","True","DUP_0123","DUPLICATE_REVIEW"
"VAP_AST_001313","page10_img4__DUP__39983B7484.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img4__DUP__39983B7484.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","31.85","2025-12-11 16:38:48","39983B74848D17A6A582CB4DCD7C40DE3E2C3A0FB9BF737285C012704BD64F8B","True","DUP_0277","DUPLICATE_REVIEW"
"VAP_AST_001314","page10_img4__DUP__ABF971A71B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img4__DUP__ABF971A71B.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.4","2025-12-11 16:38:50","ABF971A71BF0A604A0969273D63175DEFAC24E103BE6DD83641C24CACD457CA8","True","DUP_0779","DUPLICATE_REVIEW"
"VAP_AST_001315","page10_img5__DUP__342453A133.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img5__DUP__342453A133.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","166.53","2025-12-11 16:38:54","342453A1337FD70B42C38383AC04D89EDE5EFCD8419B1557C08F9144A0DBDD30","True","DUP_0256","DUPLICATE_REVIEW"
"VAP_AST_001316","page10_img5__DUP__659B6C38EC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img5__DUP__659B6C38EC.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","38.91","2025-12-11 16:38:20","659B6C38EC724AF8698C126B156AD8736FCBECA7E7FE15E713FA6A14ACAF46F5","True","DUP_0464","DUPLICATE_REVIEW"
"VAP_AST_001317","page10_img5__DUP__ABF971A71B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img5__DUP__ABF971A71B.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.4","2025-12-11 16:38:50","ABF971A71BF0A604A0969273D63175DEFAC24E103BE6DD83641C24CACD457CA8","True","DUP_0779","DUPLICATE_REVIEW"
"VAP_AST_001318","page10_img5__DUP__B40CC97153.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img5__DUP__B40CC97153.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","9.31","2025-12-11 16:38:48","B40CC97153FBDC72E79BEDC398B8BDB3AB15E33C6E4D99A4D60B92A6A774FE09","True","DUP_0809","DUPLICATE_REVIEW"
"VAP_AST_001319","page10_img5__DUP__D22374DA1C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img5__DUP__D22374DA1C.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.35","2025-12-11 16:38:54","D22374DA1C7882357F3FD2852940DFC018589B9240EDE1C478B27645FC5B8B01","True","DUP_0935","DUPLICATE_REVIEW"
"VAP_AST_001320","page10_img6__DUP__5104A7665C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__5104A7665C.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","3.07","2025-12-11 16:38:48","5104A7665C1E49803ADC18CD4EAF21088365753E47DDC9A47DC847FFC3121BDA","True","DUP_0382","DUPLICATE_REVIEW"
"VAP_AST_001321","page10_img6__DUP__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__7F150C31D1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:50","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","True","DUP_0581","DUPLICATE_REVIEW"
"VAP_AST_001322","page10_img6__DUP__ABF971A71B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__ABF971A71B.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.4","2025-12-11 16:38:54","ABF971A71BF0A604A0969273D63175DEFAC24E103BE6DD83641C24CACD457CA8","True","DUP_0779","DUPLICATE_REVIEW"
"VAP_AST_001323","page10_img6__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__C3C0DE948A.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:38","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_001324","page10_img6__DUP__DBE4A4DD26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__DBE4A4DD26.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","111.06","2025-12-11 16:38:54","DBE4A4DD265354E2AB1550E93F4B42047EE71902455BABB348531C406F24655B","True","DUP_0974","DUPLICATE_REVIEW"
"VAP_AST_001325","page10_img7__DUP__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img7__DUP__7F150C31D1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:54","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","True","DUP_0581","DUPLICATE_REVIEW"
"VAP_AST_001326","page10_img7__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img7__DUP__C3C0DE948A.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:20","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_001327","page10_img8__DUP__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img8__DUP__7F150C31D1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:54","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","True","DUP_0581","DUPLICATE_REVIEW"
"VAP_AST_001328","page10_img9__DUP__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img9__DUP__7F150C31D1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.43","2025-12-11 16:38:54","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","True","DUP_0581","DUPLICATE_REVIEW"
"VAP_AST_001329","page11_img1__DUP__01EE109EA8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img1__DUP__01EE109EA8.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","172.98","2025-12-11 16:38:20","01EE109EA8B31AFDE727350CD4E5CD3664FD78BE0C89B9A3D83BE19463A22E37","True","DUP_0010","DUPLICATE_REVIEW"
"VAP_AST_001330","page11_img1__DUP__13C579E7A2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img1__DUP__13C579E7A2.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","93.8","2025-12-11 16:39:12","13C579E7A2263AE4434E718A9624EF230E297EA3C49F357C2B83274125B4EF0D","True","DUP_0090","DUPLICATE_REVIEW"
"VAP_AST_001331","page11_img1__DUP__18E1D284FB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img1__DUP__18E1D284FB.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","68.8","2025-12-11 16:38:54","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","True","DUP_0122","DUPLICATE_REVIEW"
"VAP_AST_001332","page11_img1__DUP__5B72332186.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img1__DUP__5B72332186.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","16.82","2025-12-11 16:38:24","5B72332186577597B2A6085FB4ABAB74FC34FF51E7785DC1FA1AEECB1723316B","True","DUP_0419","DUPLICATE_REVIEW"
