file_id,file_name,file_path,file_size,page_count,pages_extracted,text_chars,has_text_layer,ocr_required,elapsed_sec,status
f79edee33434,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,7550269,8,8,0,False,True,0.3211,OK_EXTRACTED
2ffbf03c7485,凱基投顧_6147 頎邦_劉宇程_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf,667687,6,6,15642,True,False,0.3705,OK_EXTRACTED
ce36e08fe808,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,6333698,6,6,0,False,True,0.1099,OK_EXTRACTED
13ebbb01df60,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,7156773,8,8,0,False,True,0.41,OK_EXTRACTED
a4cfa1c72212,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,5321889,5,5,0,False,True,0.1866,OK_EXTRACTED
4f916ed039a2,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,5732334,6,6,0,False,True,0.4101,OK_EXTRACTED
fc9e9d1ffdf9,20251128兆豐訪談速報-神達(3706).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251128兆豐訪談速報-神達(3706).pdf,397184,5,5,8087,True,False,0.0898,OK_EXTRACTED
8a93ba4e9f95,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,7403632,8,8,0,False,True,0.2671,OK_EXTRACTED
4c4bcf631547,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf,5984045,6,6,0,False,True,0.2772,OK_EXTRACTED
e6d8af42762f,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf,5178163,5,5,0,False,True,0.243,OK_EXTRACTED
77e934d7e175,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf,4195421,4,4,0,False,True,0.2767,OK_EXTRACTED
a647dd1af7a3,20251204兆豐個股報告-志強-KY(6768).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251204兆豐個股報告-志強-KY(6768).pdf,608844,7,7,11126,True,False,0.387,OK_EXTRACTED
144913c917d9,20250819兆豐個股報告-泓德能源(6873).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20250819兆豐個股報告-泓德能源(6873).pdf,698089,8,8,11754,True,False,0.3734,OK_EXTRACTED
dc367a89b6fb,20260519兆豐個股報告-望隼(4771).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20260519兆豐個股報告-望隼(4771).pdf,818339,9,9,12111,True,False,0.4846,OK_EXTRACTED
aaf37d8b44ad,凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,634863,8,8,20319,True,False,0.46,OK_EXTRACTED
e337b0a2e05d,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,1572918,13,13,17447,True,False,0.6706,OK_EXTRACTED
bec2e8821841,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2606-裕民-1141202.pdf,1080042,8,8,8168,True,False,0.5101,OK_EXTRACTED
e6270450a0cb,"晶心科(6533,N,中立)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\晶心科(6533,N,中立)-CTBC251208.pdf",1496311,15,15,8542,True,False,0.4834,OK_EXTRACTED
9db99ee86da3,第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,3762097,57,57,33624,True,False,0.986,OK_EXTRACTED
cd1804f88763,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2637-慧洋-KY-1141202.pdf,1122849,7,7,8050,True,False,0.7885,OK_EXTRACTED
2ffbf03c7485,凱基投顧_6147 頎邦_劉宇程_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf,667687,6,6,15642,True,False,0.5727,OK_EXTRACTED
7f6338fb959d,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-3017-奇鋐-1141202.pdf,1048912,8,8,10387,True,False,0.5843,OK_EXTRACTED
513089807e2e,凱基投顧_2891 中信金_施志鴻_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_2891 中信金_施志鴻_20260519.pdf,747972,13,13,25982,True,False,0.6984,OK_EXTRACTED
b94683a9c9e6,3014TT-20231005.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\3014TT-20231005.pdf,1129733,9,9,15119,True,False,1.2248,OK_EXTRACTED
a9762ff02efe,"瑞基(4171,NR_未評等)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\瑞基(4171,NR_未評等)-CTBC251208.pdf",729214,8,8,2975,True,False,0.218,OK_EXTRACTED
c0e1841bbcfd,Daiwa-6278 20260521.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-6278 20260521.pdf,1018815,4,4,30084,True,False,0.2519,OK_EXTRACTED
482e52f26cf4,6933_AMAX-KY_個股介紹報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\6933_AMAX-KY_個股介紹報告.pdf,1109127,9,9,12127,True,False,0.8455,OK_EXTRACTED
8bc5fab0f44d,GS-1590 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20251203.pdf,508885,8,8,37367,True,False,0.3642,OK_EXTRACTED
8578b17590da,凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf,1030556,10,10,21113,True,False,0.5299,OK_EXTRACTED
0e3a7ffea317,Citi-3231 20250604.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Citi-3231 20250604.pdf,677991,13,13,53169,True,False,0.9377,OK_EXTRACTED
857093b8833a,CLST-6669 20251001.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\CLST-6669 20251001.pdf,530185,11,11,49796,True,False,0.6002,OK_EXTRACTED
1ce8f7a19d5b,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-6143-振曜-1141128.pdf,1032324,8,8,9703,True,False,0.5629,OK_EXTRACTED
c8bcf1de430d,GS-1590 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20231012.pdf,1001187,8,8,41827,True,False,0.4388,OK_EXTRACTED
9015d064e179,GS-3706 20251130.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-3706 20251130.pdf,685565,8,8,42449,True,False,0.4606,OK_EXTRACTED
73c0ed880dcd,Daiwa-3653 20251002.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-3653 20251002.pdf,969997,4,4,28885,True,False,0.497,OK_EXTRACTED
d04a4946c88f,Daiwa-1319 20231011.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-1319 20231011.pdf,931065,5,5,17228,True,False,0.6691,OK_EXTRACTED
60182f2345d3,JP-2330 20250718.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-2330 20250718.pdf,1381011,26,26,92974,True,False,0.5517,OK_EXTRACTED
2bdd74d5ad28,MS-1590 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-1590 20251202.pdf,231874,9,9,42614,True,False,0.4731,OK_EXTRACTED
da66bcad430c,GS-6415 20260517.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-6415 20260517.pdf,1945114,13,13,53399,True,False,0.2567,OK_EXTRACTED
002075ad1390,GS-2317 20251205.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2317 20251205.pdf,536180,8,8,38822,True,False,0.3527,OK_EXTRACTED
55c6a90bffa6,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-8210 20251007.pdf,246018,9,9,41760,True,False,0.1811,OK_EXTRACTED
6ad043d05d31,GS-2383 20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2383 20260519.pdf,846483,8,8,42938,True,False,0.579,OK_EXTRACTED
9fa64d802d5c,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-2308 20251128.pdf,1077594,16,16,61536,True,False,0.5041,OK_EXTRACTED
d7fc40eba962,MQ-1560 20260520.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MQ-1560 20260520.pdf,1147112,4,4,0,False,True,0.5335,OK_EXTRACTED
ee80f5489c73,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-3653 20251003.pdf,983562,13,13,57524,True,False,0.4489,OK_EXTRACTED
3635a2681a48,GS-2382 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2382 20231012.pdf,570820,8,8,42538,True,False,0.8109,OK_EXTRACTED
1c6725421e5f,20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf,5123436,5,5,0,False,True,0.3297,OK_EXTRACTED
12548b012a8b,20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,6308457,6,6,0,False,True,0.0776,OK_EXTRACTED
8837f1ff87a8,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,7142756,7,7,0,False,True,0.254,OK_EXTRACTED
f411c84d8859,20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,6545782,6,6,0,False,True,0.3113,OK_EXTRACTED
012d1f99030a,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-6669 20251007.pdf,252084,9,9,41999,True,False,0.2203,OK_EXTRACTED
bb3578cff8f2,MS-3661 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3661 20251203.pdf,1033562,17,17,62754,True,False,0.6367,OK_EXTRACTED
f076f1152b4b,20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,7015701,7,7,0,False,True,0.3225,OK_EXTRACTED
4f916ed039a2,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,5732334,6,6,0,False,True,0.3113,OK_EXTRACTED
415d87f21003,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3665 20251202.pdf,238127,9,9,43708,True,False,0.4785,OK_EXTRACTED
4c4bcf631547,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf,5984045,6,6,0,False,True,0.4096,OK_EXTRACTED
a4cfa1c72212,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,5321889,5,5,0,False,True,0.2585,OK_EXTRACTED
13ebbb01df60,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,7156773,8,8,0,False,True,0.2274,OK_EXTRACTED
77e934d7e175,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf,4195421,4,4,0,False,True,0.14,OK_EXTRACTED
ce36e08fe808,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,6333698,6,6,0,False,True,0.1173,OK_EXTRACTED
8a93ba4e9f95,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,7403632,8,8,0,False,True,0.319,OK_EXTRACTED
21ed3184655d,Citi-3231 20250604__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Citi-3231 20250604__COVER_FIN.pdf,1078181,1,1,0,False,True,0.1038,OK_EXTRACTED
f79edee33434,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,7550269,8,8,0,False,True,0.1189,OK_EXTRACTED
59819ed7f346,Daiwa-1319 20231011__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-1319 20231011__COVER_FIN.pdf,4413399,4,4,0,False,True,0.0766,OK_EXTRACTED
b1e34f85bb6a,Daiwa-3653 20251002__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-3653 20251002__COVER_FIN.pdf,2071584,2,2,0,False,True,0.1144,OK_EXTRACTED
e6d8af42762f,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf,5178163,5,5,0,False,True,0.158,OK_EXTRACTED
0d53c37028e9,Daiwa-6278 20260521__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-6278 20260521__COVER_FIN.pdf,2267522,2,2,0,False,True,0.1452,OK_EXTRACTED
099ded919098,CLST-6669 20251001__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\CLST-6669 20251001__COVER_FIN.pdf,12046377,7,7,0,False,True,0.1974,OK_EXTRACTED
3ed5f4090ca0,GS-2382 20231012__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2382 20231012__COVER_FIN.pdf,3918464,4,4,0,False,True,0.0914,OK_EXTRACTED
3e7f91a00285,GS-1590 20251203__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20251203__COVER_FIN.pdf,3365152,4,4,0,False,True,0.1563,OK_EXTRACTED
d0bc27d62403,GS-1590 20231012__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20231012__COVER_FIN.pdf,2747073,3,3,0,False,True,0.1133,OK_EXTRACTED
deb1667b6c7b,GS-2317 20251205__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2317 20251205__COVER_FIN.pdf,4452699,5,5,0,False,True,0.1835,OK_EXTRACTED
7b56b105e93d,GS-6415 20260517__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-6415 20260517__COVER_FIN.pdf,7165656,8,8,0,False,True,0.1496,OK_EXTRACTED
5ef5877ed521,MS-2308 20251128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-2308 20251128__COVER_FIN.pdf,3997513,5,5,0,False,True,0.1304,OK_EXTRACTED
