"AssetId","DisplayName","FileName","SourcePath","ManagedPath","Category","Group","StylePackId","Extension","SizeHint","ColorHint","Sha256","IsDuplicate","DuplicateOf","Keep","Usage","Note","Bytes","Modified"
"VIA-ICON-BAF7C2EB8FD0","payments_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","payments_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\01_finance_market_trading\payments_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","02_finance_market_trading","Finance / Market","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","BAF7C2EB8FD0D38769FB6FB37469DEF07F385CAACC470435D50198B580E22B57","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\02_finance_market_trading\payments_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__BAF7C2EB8F.svg","Y","Blue system UI / data / tools / general buttons.","","705","2026-03-23 10:48:41"
"VIA-ICON-91485374CD55","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__91485374CD.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","False","","Y","Blue system UI / data / tools / general buttons.","","736","2026-03-23 11:06:42"
"VIA-ICON-91485374CD55","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__91485374CD.svg","Y","Blue system UI / data / tools / general buttons.","","736","2026-03-23 11:06:42"
"VIA-ICON-91485374CD55","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__91485374CD.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__91485374CD.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__91485374CD.svg","Y","Blue system UI / data / tools / general buttons.","","736","2026-03-23 11:06:42"
"VIA-ICON-91485374CD55","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__91485374CD.svg","Y","Blue system UI / data / tools / general buttons.","","736","2026-03-23 11:06:42"
"VIA-ICON-7553BAFE787B","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__7553BAFE78.svg","Y","Blue system UI / data / tools / general buttons.","","825","2026-03-23 11:07:10"
"VIA-ICON-7553BAFE787B","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__7553BAFE78.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__7553BAFE78.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__7553BAFE78.svg","Y","Blue system UI / data / tools / general buttons.","","825","2026-03-23 11:07:10"
"VIA-ICON-7553BAFE787B","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__7553BAFE78.svg","Y","Blue system UI / data / tools / general buttons.","","825","2026-03-23 11:07:10"
"VIA-ICON-7553BAFE787B","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__7553BAFE78.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","False","","Y","Blue system UI / data / tools / general buttons.","","825","2026-03-23 11:07:10"
"VIA-ICON-14D482E100DF","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__14D482E100.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","14D482E100DF60499962809E47C030FE2FE35FD5D52DAEA870271C7C8DF8866F","False","","Y","Blue system UI / data / tools / general buttons.","","1489","2026-03-23 11:05:24"
"VIA-ICON-14D482E100DF","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","14D482E100DF60499962809E47C030FE2FE35FD5D52DAEA870271C7C8DF8866F","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__14D482E100.svg","Y","Blue system UI / data / tools / general buttons.","","1489","2026-03-23 11:05:24"
"VIA-ICON-14D482E100DF","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__14D482E100.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__14D482E100.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","14D482E100DF60499962809E47C030FE2FE35FD5D52DAEA870271C7C8DF8866F","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__14D482E100.svg","Y","Blue system UI / data / tools / general buttons.","","1489","2026-03-23 11:05:24"
"VIA-ICON-14D482E100DF","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","14D482E100DF60499962809E47C030FE2FE35FD5D52DAEA870271C7C8DF8866F","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__14D482E100.svg","Y","Blue system UI / data / tools / general buttons.","","1489","2026-03-23 11:05:24"
"VIA-ICON-8A953B18219B","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8A953B1821.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","8A953B18219B6F022B5E795F9A4BA9F08A89D259A3E177191F080AAAD1F5E045","False","","Y","Blue system UI / data / tools / general buttons.","","540","2026-03-23 10:41:15"
"VIA-ICON-8A953B18219B","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8A953B1821.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8A953B1821.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","8A953B18219B6F022B5E795F9A4BA9F08A89D259A3E177191F080AAAD1F5E045","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8A953B1821.svg","Y","Blue system UI / data / tools / general buttons.","","540","2026-03-23 10:41:15"
"VIA-ICON-8A953B18219B","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","8A953B18219B6F022B5E795F9A4BA9F08A89D259A3E177191F080AAAD1F5E045","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8A953B1821.svg","Y","Blue system UI / data / tools / general buttons.","","540","2026-03-23 10:41:15"
"VIA-ICON-8A953B18219B","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","8A953B18219B6F022B5E795F9A4BA9F08A89D259A3E177191F080AAAD1F5E045","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8A953B1821.svg","Y","Blue system UI / data / tools / general buttons.","","540","2026-03-23 10:41:15"
"VIA-ICON-FA6C16966058","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__FA6C169660.svg","Y","Blue system UI / data / tools / general buttons.","","890","2026-03-23 10:42:00"
"VIA-ICON-FA6C16966058","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__FA6C169660.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","False","","Y","Blue system UI / data / tools / general buttons.","","890","2026-03-23 10:42:00"
"VIA-ICON-FA6C16966058","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__FA6C169660.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__FA6C169660.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__FA6C169660.svg","Y","Blue system UI / data / tools / general buttons.","","890","2026-03-23 10:42:00"
"VIA-ICON-FA6C16966058","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__FA6C169660.svg","Y","Blue system UI / data / tools / general buttons.","","890","2026-03-23 10:42:00"
"VIA-ICON-C4801F298DC4","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__C4801F298D.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","C4801F298DC49D0AFAF1EE220FEC8CD5181A0F70B05AA7D625805C52AE8C6177","False","","Y","Blue system UI / data / tools / general buttons.","","1096","2026-03-23 10:51:05"
"VIA-ICON-C4801F298DC4","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","C4801F298DC49D0AFAF1EE220FEC8CD5181A0F70B05AA7D625805C52AE8C6177","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__C4801F298D.svg","Y","Blue system UI / data / tools / general buttons.","","1096","2026-03-23 10:51:05"
"VIA-ICON-C4801F298DC4","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__C4801F298D.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__C4801F298D.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","C4801F298DC49D0AFAF1EE220FEC8CD5181A0F70B05AA7D625805C52AE8C6177","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__C4801F298D.svg","Y","Blue system UI / data / tools / general buttons.","","1096","2026-03-23 10:51:05"
"VIA-ICON-C4801F298DC4","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","C4801F298DC49D0AFAF1EE220FEC8CD5181A0F70B05AA7D625805C52AE8C6177","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__C4801F298D.svg","Y","Blue system UI / data / tools / general buttons.","","1096","2026-03-23 10:51:05"
"VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\02_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1).svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","0D0C4A7965BD609EE13A0DD3227B3F6B60BBF078A7C167D876FB68E8112351E4","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","Y","Blue system UI / data / tools / general buttons.","","727","2026-03-23 10:55:48"
"VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1).svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","0D0C4A7965BD609EE13A0DD3227B3F6B60BBF078A7C167D876FB68E8112351E4","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","Y","Blue system UI / data / tools / general buttons.","","727","2026-03-23 10:55:48"
"VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","0D0C4A7965BD609EE13A0DD3227B3F6B60BBF078A7C167D876FB68E8112351E4","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","Y","Blue system UI / data / tools / general buttons.","","727","2026-03-23 10:55:48"
"VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40 (1).svg","C:\Users\tonyk\Downloads\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40 (1).svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","0D0C4A7965BD609EE13A0DD3227B3F6B60BBF078A7C167D876FB68E8112351E4","False","","Y","Blue system UI / data / tools / general buttons.","","727","2026-03-23 10:55:48"
"VIA-ICON-0D0C4A7965BD","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)","sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","0D0C4A7965BD609EE13A0DD3227B3F6B60BBF078A7C167D876FB68E8112351E4","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sql_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__0D0C4A7965.svg","Y","Blue system UI / data / tools / general buttons.","","727","2026-03-23 10:55:48"
"VIA-ICON-8651543B4E92","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","True","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8651543B4E.svg","Y","Blue system UI / data / tools / general buttons.","","480","2026-03-23 10:42:26"
"VIA-ICON-8651543B4E92","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40","sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__8651543B4E.svg","03_data_database_dataset","Data / Database","MATERIAL_SYMBOL_0000F5_36DP",".svg","36","#0000F5","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","False","","Y","Blue system UI / data / tools / general buttons.","","480","2026-03-23 10:42:26"
