date,GSPC,TWII,KOSPI,DJI,IXIC,SOX,N225,SSEC,HSI,STOXX,XLK,XLF,XLV,XLY,XLP,XLE,XLI,XLB,XLU,XLRE,XLC,BRENT,WTI,GOLD,DXY,VIX,TNX,SHY,IEI,IEF,TLT,T10Y2Y,T10Y3M,DGS10,DGS2,DGS3MO,CPI,PPI,RETAIL,NFP,UNRATE,ICSA,U_LT5,U_5_14,U_15_26,U_27,UMCSENT,OECDCC,yield_curve_10y3m,hy_oas,sahm,leverage_margin,sovereign_debt
2011-04-14,1314.52001953125,8802.6904296875,2141.06005859375,12285.150390625,2760.219970703125,428.20281982421875,9653.919921875,3042.635009765625,24014.0,2917.719970703125,10.5630464553833,9.91128158569336,25.99567985534668,16.27727699279785,20.385940551757812,22.779888153076172,27.89985466003418,14.294044494628906,9.494620323181152,,,122.36000061035156,108.11000061035156,1471.699951171875,74.68000030517578,16.270000457763672,3.484999895095825,66.64401245117188,87.5575942993164,66.19183349609375,59.238033294677734,2.74,3.44,3.51,0.77,0.07,224.093,203.1,372820.0,131597.0,9.1,416000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.44,,0.0,237264.0,92.1938
2011-04-15,1319.6800537109375,8718.080078125,2140.5,12341.830078125,2764.64990234375,431.0214538574219,9591.51953125,3050.52587890625,24008.0703125,2919.050048828125,10.542566299438477,9.917427062988281,26.227632522583008,16.3564453125,20.47224235534668,22.967344284057617,27.997879028320312,14.389095306396484,9.599281311035156,,,123.44999694824219,109.66000366210938,1485.300048828125,74.83000183105469,15.319999694824219,3.4100000858306885,66.77130126953125,87.93314361572266,66.67723846435547,60.04145431518555,2.72,3.36,3.43,0.71,0.07,224.093,203.1,372820.0,131597.0,9.1,416000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.36,,0.0,237264.0,92.1938
2011-04-16,1319.6800537109375,8718.080078125,2140.5,12341.830078125,2764.64990234375,431.0214538574219,9591.51953125,3050.52587890625,24008.0703125,2919.050048828125,10.542566299438477,9.917427062988281,26.227632522583008,16.3564453125,20.47224235534668,22.967344284057617,27.997879028320312,14.389095306396484,9.599281311035156,,,123.44999694824219,109.66000366210938,1485.300048828125,74.83000183105469,15.319999694824219,3.4100000858306885,66.77130126953125,87.93314361572266,66.67723846435547,60.04145431518555,2.72,3.36,3.43,0.71,0.07,224.093,203.1,372820.0,131597.0,9.1,402000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.36,,0.0,237264.0,92.1938
2011-04-18,1305.1400146484375,8714.4404296875,2137.719970703125,12201.58984375,2735.3798828125,423.2351989746094,9556.650390625,3057.3291015625,23830.310546875,2847.9599609375,10.448359489440918,9.782244682312012,25.933820724487305,16.210599899291992,20.359390258789062,22.625171661376953,27.598230361938477,14.188031196594238,9.515552520751953,,,121.61000061035156,107.12000274658203,1492.300048828125,75.5,16.959999084472656,3.371000051498413,66.78713989257812,88.1860580444336,66.84135437011719,60.177513122558594,2.71,3.33,3.4,0.69,0.07,224.093,203.1,372820.0,131597.0,9.1,402000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.33,,0.0,237264.0,92.1938
2011-04-19,1312.6199951171875,8638.509765625,2122.679931640625,12266.75,2744.969970703125,425.0543518066406,9441.0302734375,2999.041015625,23520.619140625,2857.610107421875,10.477035522460938,9.812967300415039,26.150320053100586,16.24810028076172,20.399215698242188,22.85428237915039,27.83953285217285,14.440271377563477,9.51854419708252,,,121.33000183105469,108.1500015258789,1494.5,75.02999877929688,15.829999923706055,3.3559999465942383,66.80311584472656,88.224365234375,66.92703247070312,60.436702728271484,2.71,3.33,3.39,0.68,0.06,224.093,203.1,372820.0,131597.0,9.1,402000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.33,,0.0,237264.0,92.1938
2011-04-20,1330.3599853515625,8813.240234375,2169.909912109375,12453.5400390625,2802.510009765625,443.20556640625,9606.8203125,3007.037109375,23896.099609375,2921.429931640625,10.698212623596191,9.837543487548828,26.405481338500977,16.539810180664062,20.50543212890625,23.392833709716797,28.291975021362305,14.630376815795898,9.64115047454834,,,121.33000183105469,111.44999694824219,1498.300048828125,74.37000274658203,15.069999694824219,3.4000000953674316,66.79508972167969,88.00981903076172,66.6629638671875,60.047943115234375,2.74,3.37,3.43,0.69,0.06,224.093,203.1,372820.0,131597.0,9.1,402000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.37,,0.0,237264.0,92.1938
2011-04-21,1337.3800048828125,8957.609375,2198.5400390625,12505.990234375,2820.159912109375,442.98565673828125,9685.76953125,3026.6669921875,24138.310546875,2936.300048828125,10.792409896850586,9.892851829528809,26.482805252075195,16.63148307800293,20.512069702148438,23.499958038330078,28.374906539916992,14.787576675415039,9.64115047454834,,,123.98999786376953,112.29000091552734,1503.199951171875,74.0,14.6899995803833,3.4000000953674316,66.77919006347656,88.02510833740234,66.71290588378906,59.996089935302734,2.74,3.36,3.42,0.68,0.06,224.093,203.1,372820.0,131597.0,9.1,402000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.36,,0.0,237264.0,92.1938
2011-04-22,1337.3800048828125,8969.388671875,2197.820068359375,12505.990234375,2820.159912109375,442.98565673828125,9682.2099609375,3010.51708984375,24138.310546875,2936.300048828125,10.792409896850586,9.892851829528809,26.482805252075195,16.63148307800293,20.512069702148438,23.499958038330078,28.374906539916992,14.787576675415039,9.64115047454834,,,123.98999786376953,112.29000091552734,1503.199951171875,74.0,14.6899995803833,3.4000000953674316,66.77919006347656,88.02510833740234,66.71290588378906,59.996089935302734,2.74,3.36,3.42,0.68,0.06,224.093,203.1,372820.0,131597.0,9.1,402000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.36,,0.0,237264.0,92.1938
2011-04-23,1337.3800048828125,8969.388671875,2197.820068359375,12505.990234375,2820.159912109375,442.98565673828125,9682.2099609375,3010.51708984375,24138.310546875,2936.300048828125,10.792409896850586,9.892851829528809,26.482805252075195,16.63148307800293,20.512069702148438,23.499958038330078,28.374906539916992,14.787576675415039,9.64115047454834,,,123.98999786376953,112.29000091552734,1503.199951171875,74.0,14.6899995803833,3.4000000953674316,66.77919006347656,88.02510833740234,66.71290588378906,59.996089935302734,2.74,3.36,3.42,0.68,0.06,224.093,203.1,372820.0,131597.0,9.1,422000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.36,,0.0,237264.0,92.1938
2011-04-25,1335.25,8950.708984375,2216.0,12479.8798828125,2825.8798828125,443.195556640625,9671.9599609375,2964.950927734375,24138.310546875,2936.300048828125,10.800599098205566,9.880556106567383,26.513731002807617,16.614822387695312,20.458961486816406,23.37796401977539,28.291975021362305,14.674240112304688,9.65311336517334,,,123.66000366210938,112.27999877929688,1508.5999755859375,73.98999786376953,15.770000457763672,3.36299991607666,66.78713989257812,88.19369506835938,66.94849395751953,60.222904205322266,2.72,3.32,3.39,0.67,0.07,224.093,203.1,372820.0,131597.0,9.1,422000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.32,,0.0,237264.0,92.1938
2011-04-26,1347.239990234375,8948.0986328125,2206.300048828125,12595.3701171875,2847.5400390625,450.26214599609375,9558.6904296875,2938.98095703125,24007.380859375,2955.360107421875,10.890707015991211,9.94200325012207,26.82301139831543,16.643993377685547,20.598371505737305,23.610036849975586,28.834880828857422,14.838754653930664,9.730865478515625,,,124.13999938964844,112.20999908447266,1503.0,73.83999633789062,15.619999885559082,3.319999933242798,66.85075378417969,88.4159927368164,67.23401641845703,60.80604553222656,2.69,3.27,3.34,0.65,0.07,224.093,203.1,372820.0,131597.0,9.1,422000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.27,,0.0,237264.0,92.1938
2011-04-27,1355.6600341796875,9049.208984375,2206.699951171875,12690.9599609375,2869.8798828125,450.42205810546875,9691.83984375,2925.407958984375,23892.83984375,2977.590087890625,10.956239700317383,10.003451347351074,27.12458038330078,16.844018936157227,20.731122970581055,23.598140716552734,28.96306037902832,14.886276245117188,9.808613777160645,,,125.12999725341797,112.76000213623047,1516.699951171875,73.5199966430664,15.350000381469727,3.368000030517578,66.8746337890625,88.40061950683594,67.04126739501953,60.184024810791016,2.74,3.33,3.39,0.65,0.06,224.093,203.1,372820.0,131597.0,9.1,422000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.33,,0.0,237264.0,92.1938
2011-04-28,1360.47998046875,9040.728515625,2208.35009765625,12763.3095703125,2872.530029296875,447.3235778808594,9849.740234375,2887.04296875,23805.630859375,3005.330078125,10.96033763885498,10.083333015441895,27.263757705688477,16.91069984436035,20.863893508911133,23.595165252685547,29.061092376708984,14.882620811462402,9.895339012145996,,,125.0199966430664,112.86000061035156,1530.800048828125,73.12000274658203,14.619999885559082,3.312000036239624,66.8746337890625,88.6152114868164,67.29824829101562,60.644012451171875,2.72,3.3,3.34,0.62,0.04,224.093,203.1,372820.0,131597.0,9.1,422000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.3,,0.0,237264.0,92.1938
2011-04-29,1363.6099853515625,9007.8291015625,2192.360107421875,12810.5400390625,2873.5400390625,449.34259033203125,9849.740234375,2911.510009765625,23720.810546875,3011.25,10.952146530151367,10.064897537231445,27.248291015625,16.898195266723633,20.92363739013672,23.946258544921875,29.181743621826172,14.941119194030762,9.916272163391113,,,125.88999938964844,113.93000030517578,1556.0,72.93000030517578,14.75,3.2960000038146973,66.90640258789062,88.73786163330078,67.43388366699219,60.83195495605469,2.71,3.28,3.32,0.61,0.04,224.093,203.1,372820.0,131597.0,9.1,422000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.28,,0.0,237264.0,92.1938
2011-04-30,1363.6099853515625,9007.8291015625,2192.360107421875,12810.5400390625,2873.5400390625,449.34259033203125,9849.740234375,2911.510009765625,23720.810546875,3011.25,10.952146530151367,10.064897537231445,27.248291015625,16.898195266723633,20.92363739013672,23.946258544921875,29.181743621826172,14.941119194030762,9.916272163391113,,,125.88999938964844,113.93000030517578,1556.0,72.93000030517578,14.75,3.2960000038146973,66.90640258789062,88.73786163330078,67.43388366699219,60.83195495605469,2.71,3.28,3.32,0.61,0.04,224.093,203.1,372820.0,131597.0,9.1,468000.0,2787.0,2987.0,2090.0,5925.0,69.8,98.29892,3.28,,0.0,237264.0,92.1938
2011-05-01,1363.6099853515625,9007.8291015625,2192.360107421875,12810.5400390625,2873.5400390625,449.34259033203125,9849.740234375,2911.510009765625,23720.810546875,3011.25,10.952146530151367,10.064897537231445,27.248291015625,16.898195266723633,20.92363739013672,23.946258544921875,29.181743621826172,14.941119194030762,9.916272163391113,,,125.88999938964844,113.93000030517578,1556.0,72.93000030517578,14.75,3.2960000038146973,66.90640258789062,88.73786163330078,67.43388366699219,60.83195495605469,2.71,3.28,3.32,0.61,0.04,224.806,204.1,372505.0,131703.0,9.0,468000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.28,,0.07,237264.0,92.1938
2011-05-02,1361.219970703125,9007.8291015625,2228.9599609375,12807.3603515625,2864.080078125,444.8447570800781,10004.2001953125,2911.510009765625,23720.810546875,3008.889892578125,10.911186218261719,10.021885871887207,27.52665138244629,16.95653533935547,20.950183868408203,23.627893447875977,29.136493682861328,14.835100173950195,9.919260025024414,,,125.12000274658203,113.5199966430664,1556.699951171875,72.94999694824219,15.989999771118164,3.2860000133514404,66.89532470703125,88.78614807128906,67.41312408447266,60.92951965332031,2.7,3.26,3.31,0.61,0.05,224.806,204.1,372505.0,131703.0,9.0,468000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.26,,0.07,237264.0,92.1938
2011-05-03,1356.6199951171875,8946.0390625,2200.72998046875,12807.509765625,2841.6201171875,439.21746826171875,10004.2001953125,2932.18798828125,23633.25,3000.389892578125,10.915282249450684,10.064897537231445,27.457059860229492,16.860681533813477,21.0033016204834,23.03577995300293,29.015846252441406,14.699833869934082,9.982061386108398,,,122.44999694824219,111.05000305175781,1540.0999755859375,73.13999938964844,16.700000762939453,3.255000114440918,66.9192123413086,88.8629379272461,67.59204864501953,61.27437210083008,2.67,3.25,3.28,0.61,0.03,224.806,204.1,372505.0,131703.0,9.0,468000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.25,,0.07,237264.0,92.1938
2011-05-04,1347.3199462890625,8947.30859375,2180.639892578125,12723.580078125,2828.22998046875,439.48736572265625,10004.2001953125,2866.01708984375,23315.240234375,2952.02001953125,10.88251781463623,9.97887134552002,27.43386459350586,16.82318115234375,20.97674560546875,22.628150939941406,28.593570709228516,14.440271377563477,9.970099449157715,,,121.19000244140625,109.23999786376953,1514.9000244140625,73.02999877929688,17.079999923706055,3.2230000495910645,66.95098876953125,88.90133666992188,67.76376342773438,61.54767608642578,2.65,3.22,3.25,0.6,0.03,224.806,204.1,372505.0,131703.0,9.0,468000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.22,,0.07,237264.0,92.1938
2011-05-05,1335.0999755859375,9018.5693359375,2180.639892578125,12584.169921875,2814.719970703125,440.13702392578125,10004.2001953125,2872.404052734375,23261.609375,2926.5400390625,10.825175285339355,9.849836349487305,27.25602149963379,16.777341842651367,20.817420959472656,22.15803337097168,28.45785140991211,14.268450736999512,9.898324966430664,,,110.80000305175781,99.80000305175781,1480.9000244140625,74.19000244140625,18.200000762939453,3.1679999828338623,66.96692657470703,89.1393051147461,68.10010528564453,62.13325119018555,2.6,3.16,3.18,0.58,0.02,224.806,204.1,372505.0,131703.0,9.0,468000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.16,,0.07,237264.0,92.1938
2011-05-06,1340.199951171875,8977.189453125,2147.449951171875,12638.740234375,2827.56005859375,443.4454345703125,9859.2001953125,2863.885986328125,23159.140625,2952.89990234375,10.845654487609863,9.898993492126465,27.449337005615234,16.789846420288086,20.870527267456055,22.256221771240234,28.706682205200195,14.3854398727417,9.955143928527832,,,109.12999725341797,97.18000030517578,1491.199951171875,74.83999633789062,18.399999618530273,3.1570000648498535,66.97489166259766,89.20835876464844,68.1358871459961,61.859989166259766,2.62,3.17,3.19,0.57,0.02,224.806,204.1,372505.0,131703.0,9.0,468000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.17,,0.07,237264.0,92.1938
2011-05-07,1340.199951171875,8977.189453125,2147.449951171875,12638.740234375,2827.56005859375,443.4454345703125,9859.2001953125,2863.885986328125,23159.140625,2952.89990234375,10.845654487609863,9.898993492126465,27.449337005615234,16.789846420288086,20.870527267456055,22.256221771240234,28.706682205200195,14.3854398727417,9.955143928527832,,,109.12999725341797,97.18000030517578,1491.199951171875,74.83999633789062,18.399999618530273,3.1570000648498535,66.97489166259766,89.20835876464844,68.1358871459961,61.859989166259766,2.62,3.17,3.19,0.57,0.02,224.806,204.1,372505.0,131703.0,9.0,435000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.17,,0.07,237264.0,92.1938
2011-05-09,1346.2900390625,9035.439453125,2139.169921875,12684.6796875,2843.25,442.14605712890625,9794.3798828125,2872.4599609375,23336.0,2902.39990234375,10.890707015991211,9.874414443969727,27.603973388671875,16.810680389404297,20.94354820251465,22.6460018157959,28.827329635620117,14.593815803527832,9.976078033447266,,,115.9000015258789,102.55000305175781,1502.9000244140625,74.73999786376953,17.15999984741211,3.1419999599456787,67.00670623779297,89.3005142211914,68.236083984375,61.794921875,2.6,3.14,3.17,0.57,0.03,224.806,204.1,372505.0,131703.0,9.0,435000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.14,,0.07,237264.0,92.1938
2011-05-10,1357.1600341796875,9023.2392578125,2139.169921875,12760.3603515625,2871.889892578125,444.3749694824219,9818.759765625,2890.634033203125,23336.0,2939.02001953125,10.989006996154785,9.966584205627441,27.774084091186523,17.02737808227539,21.069679260253906,22.753116607666016,29.091249465942383,14.718116760253906,10.119620323181152,,,117.62999725341797,103.87999725341797,1516.5999755859375,74.61000061035156,15.90999984741211,3.194999933242798,66.94306945800781,89.0779037475586,67.90685272216797,61.35247039794922,2.64,3.2,3.23,0.59,0.03,224.806,204.1,372505.0,131703.0,9.0,435000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.2,,0.07,237264.0,92.1938
2011-05-11,1342.0799560546875,9020.359375,2166.6298828125,12630.0302734375,2845.06005859375,440.6767883300781,9864.259765625,2883.419921875,23291.80078125,2942.429931640625,10.890707015991211,9.831402778625488,27.727691650390625,16.864852905273438,21.029848098754883,22.09554672241211,28.699138641357422,14.326945304870605,10.086723327636719,,,112.56999969482422,98.20999908447266,1501.0999755859375,75.33000183105469,16.950000762939453,3.1570000648498535,67.00670623779297,89.28511810302734,68.15025329589844,61.7038459777832,2.63,3.16,3.19,0.56,0.03,224.806,204.1,372505.0,131703.0,9.0,435000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.16,,0.07,237264.0,92.1938
2011-05-12,1348.6500244140625,9033.638671875,2122.64990234375,12695.919921875,2863.0400390625,446.91375732421875,9716.650390625,2844.0830078125,23073.759765625,2917.050048828125,10.972623825073242,9.831402778625488,27.98284912109375,17.03154754638672,21.34185028076172,22.06281280517578,28.75948143005371,14.312318801879883,10.188397407531738,,,112.9800033569336,98.97000122070312,1506.5999755859375,75.23999786376953,16.030000686645508,3.2300000190734863,66.97489166259766,89.2160873413086,67.99995422363281,61.31343078613281,2.65,3.2,3.22,0.57,0.02,224.806,204.1,372505.0,131703.0,9.0,435000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.2,,0.07,237264.0,92.1938
2011-05-13,1337.77001953125,9006.5693359375,2120.080078125,12595.75,2828.469970703125,440.73675537109375,9648.76953125,2871.031005859375,23276.26953125,2894.60009765625,10.837462425231934,9.690075874328613,27.897790908813477,16.902359008789062,21.315298080444336,21.9556941986084,28.412616729736328,14.129532814025879,10.14055061340332,,,113.83000183105469,99.6500015258789,1493.4000244140625,75.76000213623047,17.06999969482422,3.187000036239624,67.00670623779297,89.35423278808594,68.26470184326172,61.86649703979492,2.61,3.15,3.18,0.57,0.03,224.806,204.1,372505.0,131703.0,9.0,435000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.15,,0.07,237264.0,92.1938
2011-05-14,1337.77001953125,9006.5693359375,2120.080078125,12595.75,2828.469970703125,440.73675537109375,9648.76953125,2871.031005859375,23276.26953125,2894.60009765625,10.837462425231934,9.690075874328613,27.897790908813477,16.902359008789062,21.315298080444336,21.9556941986084,28.412616729736328,14.129532814025879,10.14055061340332,,,113.83000183105469,99.6500015258789,1493.4000244140625,75.76000213623047,17.06999969482422,3.187000036239624,67.00670623779297,89.35423278808594,68.26470184326172,61.86649703979492,2.61,3.15,3.18,0.57,0.03,224.806,204.1,372505.0,131703.0,9.0,414000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.15,,0.07,237264.0,92.1938
2011-05-16,1329.469970703125,8911.6689453125,2104.179931640625,12548.3701171875,2782.31005859375,434.4797668457031,9558.2998046875,2849.06689453125,22960.630859375,2881.31005859375,10.681825637817383,9.677787780761719,27.94419288635254,16.67733383178711,21.32193374633789,21.789079666137695,28.307039260864258,14.078349113464355,10.152520179748535,,,112.7300033569336,97.37000274658203,1490.4000244140625,75.47000122070312,18.239999771118164,3.1489999294281006,67.03858947753906,89.50777435302734,68.42930603027344,62.21135330200195,2.61,3.11,3.15,0.54,0.04,224.806,204.1,372505.0,131703.0,9.0,414000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.11,,0.07,237264.0,92.1938
2011-05-17,1328.97998046875,8884.048828125,2102.409912109375,12479.580078125,2783.2099609375,429.2723083496094,9567.01953125,2852.77294921875,22901.080078125,2849.60009765625,10.681825637817383,9.7515230178833,27.94419288635254,16.694005966186523,21.368398666381836,21.789079666137695,27.9224910736084,13.913843154907227,10.227275848388672,,,109.98999786376953,96.91000366210938,1479.800048828125,75.4000015258789,17.549999237060547,3.121000051498413,67.04655456542969,89.61527252197266,68.62967681884766,62.8490104675293,2.57,3.08,3.12,0.55,0.04,224.806,204.1,372505.0,131703.0,9.0,414000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.08,,0.07,237264.0,92.1938
2011-05-18,1340.6800537109375,8944.798828125,2135.780029296875,12560.1796875,2815.0,437.37835693359375,9662.080078125,2872.77099609375,23011.140625,2867.300048828125,10.759642601013184,9.794530868530273,28.16069221496582,16.88985824584961,21.40159034729004,22.229442596435547,28.299497604370117,14.224581718444824,10.194382667541504,,,112.30000305175781,100.0999984741211,1495.5999755859375,75.47000122070312,16.229999542236328,3.1710000038146973,67.01464080810547,89.35423278808594,68.236083984375,62.01615905761719,2.6,3.13,3.18,0.58,0.05,224.806,204.1,372505.0,131703.0,9.0,414000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.13,,0.07,237264.0,92.1938
2011-05-19,1343.5999755859375,8892.8388671875,2095.510009765625,12605.3203125,2823.31005859375,433.66015625,9620.8203125,2859.573974609375,23163.380859375,2890.60009765625,10.780121803283691,9.794530868530273,28.098833084106445,16.944034576416016,21.521080017089844,22.232412338256836,28.48047637939453,14.220930099487305,10.218301773071289,,,111.41999816894531,98.44000244140625,1492.199951171875,75.12000274658203,15.520000457763672,3.1710000038146973,67.02265930175781,89.438720703125,68.30766296386719,61.99018859863281,2.62,3.12,3.17,0.55,0.05,224.806,204.1,372505.0,131703.0,9.0,414000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.12,,0.07,237264.0,92.1938
2011-05-20,1333.27001953125,8836.990234375,2111.5,12512.0400390625,2803.320068359375,432.3507995605469,9607.080078125,2858.458984375,23199.390625,2853.97998046875,10.718687057495117,9.65934944152832,27.866872787475586,16.781511306762695,21.454694747924805,22.20562744140625,28.178857803344727,14.078349113464355,10.206342697143555,,,112.38999938964844,99.48999786376953,1508.800048828125,75.43000030517578,17.43000030517578,3.1519999504089355,67.04655456542969,89.5691909790039,68.47223663330078,62.02263259887695,2.6,3.1,3.15,0.55,0.05,224.806,204.1,372505.0,131703.0,9.0,414000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.1,,0.07,237264.0,92.1938
2011-05-21,1333.27001953125,8836.990234375,2111.5,12512.0400390625,2803.320068359375,432.3507995605469,9607.080078125,2858.458984375,23199.390625,2853.97998046875,10.718687057495117,9.65934944152832,27.866872787475586,16.781511306762695,21.454694747924805,22.20562744140625,28.178857803344727,14.078349113464355,10.206342697143555,,,112.38999938964844,99.48999786376953,1508.800048828125,75.43000030517578,17.43000030517578,3.1519999504089355,67.04655456542969,89.5691909790039,68.47223663330078,62.02263259887695,2.6,3.1,3.15,0.55,0.05,224.806,204.1,372505.0,131703.0,9.0,423000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.1,,0.07,237264.0,92.1938
2011-05-23,1317.3699951171875,8747.4697265625,2055.7099609375,12381.259765625,2758.89990234375,423.13525390625,9460.6298828125,2774.569091796875,22711.01953125,2794.260009765625,10.567136764526367,9.524168968200684,27.580766677856445,16.623153686523438,21.30865478515625,21.860485076904297,27.779207229614258,13.932125091552734,10.086723327636719,,,110.0999984741211,97.69999694824219,1515.300048828125,76.0999984741211,18.270000457763672,3.134000062942505,67.05450439453125,89.62287902832031,68.5653305053711,62.32196044921875,2.58,3.07,3.13,0.55,0.06,224.806,204.1,372505.0,131703.0,9.0,423000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.07,,0.07,237264.0,92.1938
2011-05-24,1316.280029296875,8756.5703125,2061.760009765625,12356.2099609375,2746.159912109375,420.00677490234375,9477.169921875,2767.055908203125,22730.779296875,2801.27001953125,10.53437328338623,9.511879920959473,27.503454208374023,16.539810180664062,21.288732528686523,22.169937133789062,27.635940551757812,14.001582145690918,10.077757835388184,,,112.52999877929688,99.58999633789062,1523.199951171875,75.87999725341797,17.81999969482422,3.122999906539917,67.05450439453125,89.67662811279297,68.63680267333984,62.556251525878906,2.56,3.06,3.12,0.56,0.06,224.806,204.1,372505.0,131703.0,9.0,423000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.06,,0.07,237264.0,92.1938
2011-05-25,1320.469970703125,8727.0498046875,2035.8699951171875,12394.66015625,2761.3798828125,424.00482177734375,9422.8798828125,2741.740966796875,22747.279296875,2816.840087890625,10.567136764526367,9.518027305603027,27.54212188720703,16.543975830078125,21.14933967590332,22.54483985900879,27.869688034057617,14.198992729187012,10.056818962097168,,,114.93000030517578,101.31999969482422,1526.5999755859375,75.93000030517578,17.06999969482422,3.128999948501587,67.08637237548828,89.69970703125,68.64400482177734,62.263397216796875,2.59,3.07,3.13,0.54,0.06,224.806,204.1,372505.0,131703.0,9.0,423000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.07,,0.07,237264.0,92.1938
2011-05-26,1325.68994140625,8788.3603515625,2091.909912109375,12402.759765625,2782.919921875,428.0328674316406,9562.0498046875,2736.527099609375,22900.7890625,2799.820068359375,10.636770248413086,9.567183494567871,27.580766677856445,16.694005966186523,21.182531356811523,22.65790367126465,27.982803344726562,14.23189640045166,10.05383014678955,,,115.05000305175781,100.2300033569336,1522.800048828125,75.55000305175781,16.09000015258789,3.061000108718872,67.12615203857422,90.01443481445312,69.02326965332031,62.7969970703125,2.59,3.02,3.07,0.48,0.05,224.806,204.1,372505.0,131703.0,9.0,423000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.02,,0.07,237264.0,92.1938
2011-05-27,1331.0999755859375,8809.9599609375,2100.239990234375,12441.580078125,2796.860107421875,432.88055419921875,9521.9404296875,2709.947021484375,23118.0703125,2819.39990234375,10.690014839172363,9.634774208068848,27.596235275268555,16.735671997070312,21.26882553100586,22.714435577392578,28.1185359954834,14.3854398727417,10.05383014678955,,,115.02999877929688,100.58999633789062,1536.300048828125,74.94999694824219,15.979999542236328,3.063999891281128,67.14997100830078,90.06815338134766,69.01616668701172,62.770965576171875,2.59,3.02,3.07,0.48,0.05,224.806,204.1,372505.0,131703.0,9.0,423000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.02,,0.07,237264.0,92.1938
2011-05-28,1331.0999755859375,8809.9599609375,2100.239990234375,12441.580078125,2796.860107421875,432.88055419921875,9521.9404296875,2709.947021484375,23118.0703125,2819.39990234375,10.690014839172363,9.634774208068848,27.596235275268555,16.735671997070312,21.26882553100586,22.714435577392578,28.1185359954834,14.3854398727417,10.05383014678955,,,115.02999877929688,100.58999633789062,1536.300048828125,74.94999694824219,15.979999542236328,3.063999891281128,67.14997100830078,90.06815338134766,69.01616668701172,62.770965576171875,2.59,3.02,3.07,0.48,0.05,224.806,204.1,372505.0,131703.0,9.0,418000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.02,,0.07,237264.0,92.1938
2011-05-30,1331.0999755859375,8823.6396484375,2093.7900390625,12441.580078125,2796.860107421875,432.88055419921875,9504.9697265625,2706.361083984375,23184.3203125,2819.39990234375,10.690014839172363,9.634774208068848,27.596235275268555,16.735671997070312,21.26882553100586,22.714435577392578,28.1185359954834,14.3854398727417,10.05383014678955,,,115.02999877929688,100.58999633789062,1536.300048828125,74.94999694824219,15.979999542236328,3.063999891281128,67.14997100830078,90.06815338134766,69.01616668701172,62.770965576171875,2.59,3.02,3.07,0.48,0.05,224.806,204.1,372505.0,131703.0,9.0,418000.0,2668.0,2903.0,2052.0,6153.0,74.3,98.28327,3.02,,0.07,237264.0,92.1938
