date,GSPC,TWII,KOSPI,DJI,IXIC,SOX,N225,SSEC,HSI,STOXX,XLK,XLF,XLV,XLY,XLP,XLE,XLI,XLB,XLU,XLRE,XLC,BRENT,WTI,GOLD,DXY,VIX,TNX,SHY,IEI,IEF,TLT,T10Y2Y,T10Y3M,DGS10,DGS2,DGS3MO,CPI,PPI,RETAIL,NFP,UNRATE,ICSA,U_LT5,U_5_14,U_15_26,U_27,UMCSENT,OECDCC,yield_curve_10y3m,hy_oas,sahm,leverage_margin,sovereign_debt
2007-05-19,25.94763699174376,35.18781199168692,67.20676796330736,31.978779205119302,13.269425555554204,9.787358328912239,43.61393936865968,123.53050297640205,106.53059477622489,92.02202905352183,8.547484241321904,44.70097580851058,19.544322744866964,14.22093771271989,21.97349669948046,45.84047914327388,20.51014327052065,32.82029487303625,30.038549028759043,,,,64.94000244140625,661.0,82.19999694824219,12.760000228881836,0.48039999008178713,57.59328842163086,68.36326599121094,50.577964782714844,47.80155563354492,-0.01,-0.03,4.81,4.82,4.84,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.03,,0.0,299152.0,61.57219
2007-05-21,25.98768054022077,35.658420883121195,67.87164293147873,31.946579016792658,13.374919619229148,9.770438894978156,44.008201506276016,124.81682499653908,106.64734441841162,91.70842991350528,8.584632078334147,44.74825499931418,19.587045430285748,14.274646158686654,21.806852920034682,46.22571646717428,20.628107280749845,32.8691892759282,29.99646317183834,,,,66.2699966430664,662.9000244140625,82.36000061035156,13.300000190734863,0.47880001068115235,57.60771942138672,68.45887756347656,50.64567947387695,47.944541931152344,-0.02,-0.09,4.79,4.81,4.88,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.09,,0.0,299152.0,61.57219
2007-05-22,25.970981687840457,35.864447137150805,68.4835821241845,31.939668116450697,13.422791002702253,9.813433340152967,44.31696968237155,125.98626851598951,106.22014822128487,91.7975569290288,8.574503715181802,44.783707311665154,19.576366892647112,14.260318264724273,21.846533386075212,45.79320934534512,20.585212757427836,32.67363287770525,29.94036086074219,,,,64.97000122070312,659.0999755859375,82.38999938964844,13.0600004196167,0.48309998512268065,57.622154235839844,68.28810119628906,50.50412368774414,47.697052001953125,0.0,-0.1,4.83,4.83,4.93,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.1,,0.0,299152.0,61.57219
2007-05-23,25.939628698063615,36.00967150170466,68.63823213744514,31.905936011881586,13.3658951429552,9.685843548522604,44.379806250894696,127.92738402134178,105.99108801111561,92.40976365998364,8.544107843811815,44.74825499931418,19.645807970561773,14.267484392776822,21.783051729372588,45.88779505807867,20.687090766262138,32.82029487303625,29.470456432262125,,,,65.7699966430664,661.9000244140625,82.30999755859375,13.239999771118164,0.4859000205993652,57.60771942138672,68.28810119628906,50.405616760253906,47.5595703125,0.01,-0.05,4.86,4.85,4.91,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.05,,0.0,299152.0,61.57219
2007-05-24,25.687947788421294,35.98610865768778,68.63823213744514,31.706558840649475,13.162946358928354,9.531184485812568,44.359381306299554,127.23540702438368,105.99108801111561,91.44473909440013,8.436040730285173,44.34636771598012,19.57102833506648,14.152910969504715,21.687816585457544,45.049786857022376,20.520864310655178,32.46993055505141,28.811195625177128,,,,64.18000030517578,653.0,82.41000366210938,14.079999923706055,0.485699987411499,57.629337310791016,68.31546020507812,50.473331451416016,47.60355758666992,0.01,-0.05,4.86,4.85,4.91,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.05,,0.0,299152.0,61.57219
2007-05-25,25.828015965001466,35.7389233461206,68.55361529516719,31.86260236310405,13.26289050264978,9.566813750676777,43.8185559936246,128.1133389955438,104.5728237090356,91.66694493789538,8.50696166555541,44.42911540371007,19.560336995131486,14.203038096302292,21.82273472718534,45.75265416456604,20.64418884095164,32.852899784104714,28.825219899579942,,,,65.19999694824219,655.0999755859375,82.33000183105469,13.34000015258789,0.4861000061035156,57.665260314941406,68.24715423583984,50.41790771484375,47.49359893798828,0.01,-0.02,4.86,4.85,4.88,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.02,,0.0,299152.0,61.57219
2007-05-26,25.828015965001466,35.7389233461206,68.55361529516719,31.86260236310405,13.26289050264978,9.566813750676777,43.8185559936246,128.1133389955438,104.5728237090356,91.66694493789538,8.50696166555541,44.42911540371007,19.560336995131486,14.203038096302292,21.82273472718534,45.75265416456604,20.64418884095164,32.852899784104714,28.825219899579942,,,,65.19999694824219,655.0999755859375,82.33000183105469,13.34000015258789,0.4861000061035156,57.665260314941406,68.24715423583984,50.41790771484375,47.49359893798828,0.01,-0.02,4.86,4.85,4.88,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.02,,0.0,299152.0,61.57219
2007-05-28,25.828015965001466,35.72512524577599,69.11011007669606,31.86260236310405,13.26289050264978,9.566813750676777,44.085206289002976,130.94347642263037,104.61919511423152,91.66694493789538,8.50696166555541,44.42911540371007,19.560336995131486,14.203038096302292,21.82273472718534,45.75265416456604,20.64418884095164,32.852899784104714,28.825219899579942,,,,65.19999694824219,655.0999755859375,82.33000183105469,13.34000015258789,0.4861000061035156,57.665260314941406,68.24715423583984,50.41790771484375,47.49359893798828,0.01,-0.02,4.86,4.85,4.88,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.02,,0.0,299152.0,61.57219
2007-05-29,25.868571212243495,35.83317686076536,69.27226564304831,31.89576777384512,13.340014510071352,9.617372106582321,44.29819459547741,132.86874272736458,104.31257054246284,91.89880754511127,8.557619239497603,44.61823621306832,19.57102833506648,14.192281052366582,21.90208553217751,45.448536425599,20.778243293768817,32.746948554621675,28.90938379319398,,,,63.150001525878906,657.0999755859375,82.30999755859375,13.529999732971191,0.4881999969482422,57.60771942138672,68.18572235107422,50.31333541870117,47.48810958862305,0.0,-0.02,4.88,4.88,4.9,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,-0.02,,0.0,299152.0,61.57219
2007-05-30,26.07509574591119,35.683604768685065,69.31061265870811,32.15935412015439,13.446493706697202,9.582538978875212,44.08688552102506,124.23025491171815,103.41654440965289,91.773740922968,8.62177991534639,44.925532745644425,19.576366892647112,14.321182369601072,22.005250186692884,46.401458658342015,20.86941062525248,33.16250855251354,29.267070565769465,,,,63.4900016784668,653.0999755859375,82.43000030517578,12.829999923706055,0.48779997825622556,57.65089797973633,68.22669982910156,50.36255645751953,47.58708572387695,-0.01,0.03,4.88,4.89,4.85,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,0.03,,0.0,299152.0,61.57219
2007-05-31,26.081741589627576,35.67313857167848,70.90256845624155,32.146520578219366,13.508368413183296,9.718686941075251,44.80751105306745,125.96404371625592,105.15279970220381,92.67592131592708,8.662305808624561,44.79552205168625,19.619100957884882,14.35698509215044,22.036991015044197,46.158141408730366,20.98200375263052,33.32546946782129,29.344206681727382,,,,64.01000213623047,661.0,82.30000305175781,13.050000190734863,0.4889999866485596,57.61492919921875,68.1651840209961,50.3441047668457,47.499107360839844,-0.02,0.17,4.9,4.92,4.73,0.0,0.0,0.0,0.0,4.4,310.0,35.819159761593255,31.734263701119346,15.990696322139847,16.455880215147552,88.3,100.1968,0.17,,0.0,299152.0,61.57219
2007-06-01,26.179209803981934,36.13278939334124,71.54159887922502,32.241987755543214,13.557121098113772,9.752923269783679,45.01588759113138,122.62581144839095,104.99175884878682,93.58612394250666,8.662305808624561,44.93738794710395,19.64046799050377,14.439337112042368,22.140137947154017,46.577140897570914,21.06243079880957,33.78992151156679,29.182896245185606,,,,65.08000183105469,671.2000122070312,82.31999969482422,12.779999732971191,0.49559998512268066,57.58529281616211,67.95471954345703,50.12718200683594,47.249595642089844,-0.02,0.16,4.95,4.97,4.79,0.23167517109623503,0.2885170225043199,-0.7852155831279184,78.0,4.6,310.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.16,,0.03,299152.0,61.57219
2007-06-02,26.179209803981934,36.13278939334124,71.54159887922502,32.241987755543214,13.557121098113772,9.752923269783679,45.01588759113138,122.62581144839095,104.99175884878682,93.58612394250666,8.662305808624561,44.93738794710395,19.64046799050377,14.439337112042368,22.140137947154017,46.577140897570914,21.06243079880957,33.78992151156679,29.182896245185606,,,,65.08000183105469,671.2000122070312,82.31999969482422,12.779999732971191,0.49559998512268066,57.58529281616211,67.95471954345703,50.12718200683594,47.249595642089844,-0.02,0.16,4.95,4.97,4.79,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.16,,0.03,299152.0,61.57219
2007-06-04,26.22760485872538,36.32939735321127,72.43157428950654,32.26135440193483,13.57978675341104,9.762079454828612,45.05233133215875,112.50060426012745,105.63752470852401,93.19263338342215,8.692696703727032,44.87826164712851,19.603083862665613,14.467979813538989,22.219491283918405,47.307032694467026,21.06780168166073,33.586230974104545,29.07068901625085,,,,66.20999908447266,670.7000122070312,82.05999755859375,13.289999961853027,0.4928999900817871,57.60697555541992,68.04385375976562,50.20751953125,47.46488952636719,-0.04,0.12,4.93,4.97,4.81,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.12,,0.03,299152.0,61.57219
2007-06-05,26.08736403581392,36.369692425544365,72.62332463333719,32.07061124886327,13.543169690847554,9.698383620354353,45.25383917480874,115.46453947146883,106.21113072974,92.68681149806689,8.662305808624561,44.606413380759534,19.555009817369836,14.382056943620386,22.08459845991283,47.13806968407542,21.00345619568347,33.4721338201906,28.684956301612196,,,,65.61000061035156,669.5999755859375,81.88999938964844,13.630000114440918,0.49759998321533205,57.55644607543945,67.89991760253906,50.046878814697266,47.16672134399414,-0.01,0.15,4.98,4.99,4.83,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.15,,0.03,299152.0,61.57219
2007-06-06,25.856132356085766,36.416510158455736,72.62332463333719,31.764446845547184,13.418433878686727,9.589106806552138,45.22155190021504,115.74701143791461,106.09116624233363,91.12826197807222,8.560989001984337,44.228191992762255,19.37339217382537,14.199443690704957,21.941763466445817,46.53659955185464,20.778243293768817,33.04029375862853,28.22907354079249,,,,65.95999908447266,669.2999877929688,81.9000015258789,14.869999885559082,0.49699997901916504,57.62865447998047,68.0095443725586,50.07155227661133,47.144691467285156,0.0,0.17,4.97,4.97,4.8,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.17,,0.03,299152.0,61.57219
2007-06-07,25.40184577648831,36.594243035616294,73.07561180689143,31.295164461459795,13.180891479982707,9.428078038847021,45.25276211636891,119.25609778911883,105.99714943755139,89.98148368202473,8.439416298417342,43.483576095220336,19.08496070434707,13.934511570182234,21.66401792656767,45.712094372099365,20.440428382089937,32.29882607235108,27.35239998606957,,,,66.93000030517578,660.0999755859375,82.29000091552734,17.059999465942383,0.5098999977111817,57.563663482666016,67.70105743408203,49.57107162475586,46.3000373840332,0.08,0.31,5.11,5.03,4.8,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.31,,0.03,299152.0,61.57219
2007-06-08,25.690674768425108,36.35532546365424,72.00180377522706,31.66706995609551,13.347690443166996,9.720677283968,44.56522186130973,119.94059168852355,104.51417020166933,89.878177368577,8.557619239497603,43.99181222331963,19.14905468981686,14.11353041750033,21.790988835289582,45.901334972880505,20.724623289119183,32.91808603585847,27.54877632210328,,,,64.76000213623047,645.5,82.69000244140625,14.84000015258789,0.5118000030517578,57.58529281616211,67.70105743408203,49.66372299194336,46.261436462402344,0.11,0.35,5.12,5.01,4.77,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.35,,0.03,299152.0,61.57219
2007-06-09,25.690674768425108,36.35532546365424,72.00180377522706,31.66706995609551,13.347690443166996,9.720677283968,44.56522186130973,119.94059168852355,104.51417020166933,89.878177368577,8.557619239497603,43.99181222331963,19.14905468981686,14.11353041750033,21.790988835289582,45.901334972880505,20.724623289119183,32.91808603585847,27.54877632210328,,,,64.76000213623047,645.5,82.69000244140625,14.84000015258789,0.5118000030517578,57.58529281616211,67.70105743408203,49.66372299194336,46.261436462402344,0.11,0.35,5.12,5.01,4.77,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.35,,0.03,299152.0,61.57219
2007-06-11,25.71538191448557,36.52250232356417,71.55494095394104,31.668415278028743,13.340480485554556,9.681066725580006,44.70406448564291,122.47065690371872,105.05607565934186,90.68076173113785,8.574503715181802,44.19273968041128,19.154390402442747,14.066979375300685,21.910017574550057,46.25277323833995,20.751434771841698,32.632879685167566,27.913480445365074,,,,65.97000122070312,654.2999877929688,82.70999908447266,14.710000038146973,0.513700008392334,57.5925178527832,67.71482849121094,49.53399658203125,46.128936767578125,0.13,0.41,5.14,5.01,4.73,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.41,,0.03,299152.0,61.57219
2007-06-12,25.440697441256567,36.659940128391625,72.11018396186955,31.361873078827294,13.224407005678012,9.590102281867656,44.519652497864975,124.8141535307125,105.16258358099917,90.01372303338702,8.473189396675336,43.58995730913631,19.015513936522915,13.952419910885263,21.703695860835975,45.685065271059315,20.48332882700274,32.233635106520694,27.45760289803028,,,,65.3499984741211,648.5,82.88999938964844,16.670000076293945,0.5248000144958496,57.542022705078125,67.42686462402344,49.181732177734375,45.460941314697266,0.18,0.54,5.26,5.08,4.72,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.54,,0.03,299152.0,61.57219
2007-06-13,25.826994647547714,36.55539364149661,71.78128808114099,31.80379290482741,13.39317623476412,9.728241194698734,44.44911496149712,128.01228724618267,104.86884824935254,90.39694513343733,8.581255680824059,44.417308755976656,19.170421722435744,14.11353041750033,21.870339640281752,46.597423099648054,20.971285673291387,32.991411140928165,28.004653869438073,,,,66.26000213623047,648.2000122070312,83.04000091552734,14.729999542236328,0.5199999809265137,57.55644607543945,67.53655242919922,49.342384338378906,46.0019645690918,0.12,0.54,5.2,5.08,4.66,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.54,,0.03,299152.0,61.57219
2007-06-14,25.951385289201323,37.012339162952316,73.74840958602117,31.972174688025834,13.481864791338205,9.833537322715449,44.72363757492655,126.134314117986,106.33908754133017,92.10889981583959,8.662305808624561,44.34636771598012,19.223831480357408,14.213777691667143,21.90208553217751,47.38137771031186,21.078527162988355,33.24398193905246,28.179993793867563,,,,67.6500015258789,651.5999755859375,83.12999725341797,13.640000343322754,0.5217000007629394,57.55644607543945,67.5091552734375,49.35478591918945,45.88603210449219,0.13,0.58,5.23,5.1,4.65,0.23167517109623503,0.2885170225043199,-0.7852155831279184,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.58,,0.03,299152.0,61.57219
2007-06-15,26.120763820650833,37.55070459704286,73.87679779622714,32.17445213376812,13.623456760108931,10.001931270731168,45.04749436061992,126.67558153021862,107.10241919591049,93.46351412940966,8.712323932190857,44.50563202992204,19.370444800708643,14.285517490761505,21.949194217918343,48.10862239852396,21.191962636656992,33.63932090520454,28.558500618423583,,,,68.0,654.5,82.8499984741211,13.9399995803833,0.5171000003814697,57.63587951660156,67.70793914794922,49.57107162475586,46.200687408447266,0.11,0.6,5.16,5.05,4.56,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.6,,0.03,299152.0,61.57219
2007-06-16,26.120763820650833,37.55070459704286,73.87679779622714,32.17445213376812,13.623456760108931,10.001931270731168,45.04749436061992,126.67558153021862,107.10241919591049,93.46351412940966,8.712323932190857,44.50563202992204,19.370444800708643,14.285517490761505,21.949194217918343,48.10862239852396,21.191962636656992,33.63932090520454,28.558500618423583,,,,68.0,654.5,82.8499984741211,13.9399995803833,0.5171000003814697,57.63587951660156,67.70793914794922,49.57107162475586,46.200687408447266,0.11,0.6,5.16,5.05,4.56,0.0,0.0,0.0,0.0,4.6,320.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.6,,0.03,299152.0,61.57219
2007-06-18,26.089069698363975,37.55070459704286,75.3199350136138,32.11194073654164,13.622886953132184,10.015864886456985,45.49374415083831,130.36838540945638,109.98592634321807,93.03676138417624,8.735981937343219,44.493752551599464,19.25766368219534,14.224532118317224,21.837408878985944,48.16282817460735,21.181201625784595,33.63932090520454,28.24777431115788,,,,69.08999633789062,655.7999877929688,82.70999908447266,13.420000076293945,0.5142000198364258,57.63587951660156,67.75592803955078,49.54633331298828,46.106815338134766,0.14,0.52,5.15,5.01,4.63,0.0,0.0,0.0,0.0,4.6,320.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.52,,0.03,299152.0,61.57219
2007-06-19,26.134223994262317,37.55070459704286,75.36036831860751,32.16487362589417,13.623716338842783,9.96849107917984,45.529061876224056,130.86418552095452,109.98592634321807,92.97515062997095,8.732602222321454,44.68389703534994,19.25766368219534,14.271156444514489,21.67772240960712,48.217043174065935,21.245714396701814,33.80301721646785,28.431390642878995,,,,69.0999984741211,660.7000122070312,82.54000091552734,12.850000381469727,0.5085999965667725,57.73696517944336,67.9410400390625,49.787322998046875,46.537418365478516,0.15,0.44,5.09,4.94,4.65,0.0,0.0,0.0,0.0,4.6,320.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.44,,0.03,299152.0,61.57219
2007-06-20,25.77877015905927,38.34888150271835,74.35742797365943,31.820471210986014,13.484717624935119,9.904397783865317,45.649555341318845,128.16076686783728,110.50459135634618,93.35281733323907,8.681908155750802,43.89953586683979,19.016008958648698,14.246054930474076,21.65376931261169,46.81406634816507,21.12745430693287,33.377409164221554,27.689887111368588,,,,68.19000244140625,656.0999755859375,82.5199966430664,14.670000076293945,0.5123000144958496,57.67918014526367,67.8449935913086,49.62667465209961,46.162071228027344,0.17,0.4,5.14,4.97,4.74,0.0,0.0,0.0,0.0,4.6,320.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.4,,0.03,299152.0,61.57219
2007-06-21,25.938093601768564,38.76982621493642,74.79303500956334,31.953561329771485,13.572888290279225,10.2011776606685,45.72129722485123,129.67797986298447,111.88050529802511,92.18324586591739,8.725841133522081,43.97087342893292,19.06970463452232,14.220952544005122,21.71763833046433,47.749404216078595,21.17046282087768,33.56564460142529,27.866426137326943,,,,68.6500015258789,650.5999755859375,82.7300033569336,14.210000038146973,0.5163000106811524,57.700862884521484,67.79702758789062,49.564876556396484,45.94123077392578,0.18,0.46,5.16,4.98,4.7,0.0,0.0,0.0,0.0,4.6,320.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.46,,0.03,299152.0,61.57219
2007-06-22,25.603600695244694,38.74529673400761,73.82343967438418,31.51579265124344,13.427666017947754,10.04651799022018,45.59178094746285,125.40593185143058,112.1110485172895,91.9922465112058,8.627834374158388,43.41230731757253,18.779711284888535,14.12770214675351,21.597872845487156,47.274963018877116,21.046796318712808,33.467440956897214,27.336793418997146,,,,69.13999938964844,653.5,82.33999633789062,15.75,0.5138000011444092,57.780330657958984,67.9410400390625,49.71321105957031,46.23936080932617,0.22,0.41,5.14,4.92,4.73,0.0,0.0,0.0,0.0,4.6,320.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.41,,0.03,299152.0,61.57219
2007-06-23,25.603600695244694,38.74529673400761,73.82343967438418,31.51579265124344,13.427666017947754,10.04651799022018,45.59178094746285,125.40593185143058,112.1110485172895,91.9922465112058,8.627834374158388,43.41230731757253,18.779711284888535,14.12770214675351,21.597872845487156,47.274963018877116,21.046796318712808,33.467440956897214,27.336793418997146,,,,69.13999938964844,653.5,82.33999633789062,15.75,0.5138000011444092,57.780330657958984,67.9410400390625,49.71321105957031,46.23936080932617,0.22,0.41,5.14,4.92,4.73,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.41,,0.03,299152.0,61.57219
2007-06-25,25.52146680323061,39.15174189254676,73.27111238301259,31.49642600485182,13.36605089019551,9.896237074135904,45.33823649500901,120.79715941616872,111.2062039545582,91.82322807661434,8.597417768340415,43.06766892347083,18.74749074991414,14.070310307478017,21.50206045750542,46.895402682415764,20.993053441054176,32.94359861862469,27.485096210693193,,,,69.18000030517578,651.2999877929688,82.31999969482422,16.649999618530273,0.5078000068664551,57.83088684082031,68.03012084960938,49.873878479003906,46.49327850341797,0.22,0.27,5.09,4.87,4.82,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.27,,0.03,299152.0,61.57219
2007-06-26,25.438823292527786,38.83009132152525,72.93013128967894,31.462481966005555,13.350905420753575,9.870560131473725,45.2846675247885,121.78687389858158,111.11050507905733,91.04098007628141,8.56700448003412,42.66362504546854,18.844159467224188,13.97347684620013,21.44617918101422,45.88552149609049,20.81564554162837,32.534386124926236,27.336793418997146,,,,67.7699966430664,642.0999755859375,82.29000091552734,18.889999389648438,0.510099983215332,57.79476547241211,68.06439208984375,49.88621520996094,46.50431823730469,0.2,0.28,5.1,4.9,4.82,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.28,,0.03,299152.0,61.57219
2007-06-27,25.668010257272154,38.735792896758475,72.24440869369995,31.67495068611879,13.512673621452054,10.087123416185403,44.74115935745435,125.01219370746325,110.61104951259762,90.61134935473665,8.651492379310751,43.30534750508701,18.999895134968067,14.116940740675082,21.613843264665594,46.597178680205104,21.01992858087774,32.820841705926284,27.739316161782362,,,,68.97000122070312,641.7000122070312,82.31999969482422,15.529999732971191,0.5070000171661377,57.78755187988281,68.14665985107422,49.879974365234375,46.54850387573242,0.18,0.32,5.09,4.91,4.77,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.32,,0.03,299152.0,61.57219
2007-06-28,25.657274983588195,38.94869253803353,73.02183642718168,31.6620941078493,13.528336982123964,9.996955109630152,44.94918340366525,119.9733601727099,111.79668044836639,91.55338019320547,8.681908155750802,43.23404635828847,19.016008958648698,14.088248310751508,21.573914684947276,46.597178680205104,20.912413217606503,32.94359861862469,27.73225449647433,,,,69.56999969482422,647.5,82.33000183105469,15.539999961853027,0.5118000030517578,57.77306365966797,68.05073547363281,49.84914016723633,46.537418365478516,0.16,0.34,5.12,4.96,4.78,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.34,,0.03,299152.0,61.57219
2007-06-29,25.617060868856186,38.906558289275075,72.68210201893781,31.629870883188183,13.501677613038563,9.975458190911892,45.465770005724075,117.10747598861073,110.95334592729871,92.20603903719157,8.651492379310751,42.99637182281613,18.962301902956092,14.106178462168115,21.597872845487156,46.75984673701888,20.98768107780532,33.14823904252955,27.95118176147806,,,,70.68000030517578,648.0999755859375,81.91999816894531,16.229999542236328,0.5032999992370606,57.88861846923828,68.2701187133789,50.10866165161133,47.0177001953125,0.16,0.21,5.03,4.87,4.82,0.0,0.0,0.0,0.0,4.6,313.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.21,,0.03,299152.0,61.57219
2007-06-30,25.617060868856186,38.906558289275075,72.68210201893781,31.629870883188183,13.501677613038563,9.975458190911892,45.465770005724075,117.10747598861073,110.95334592729871,92.20603903719157,8.651492379310751,42.99637182281613,18.962301902956092,14.106178462168115,21.597872845487156,46.75984673701888,20.98768107780532,33.14823904252955,27.95118176147806,,,,70.68000030517578,648.0999755859375,81.91999816894531,16.229999542236328,0.5032999992370606,57.88861846923828,68.2701187133789,50.10866165161133,47.0177001953125,0.16,0.21,5.03,4.87,4.82,0.0,0.0,0.0,0.0,4.6,317.0,36.620729256388174,30.63451047947172,16.33649153028998,16.40826873385013,85.3,100.1562,0.21,,0.03,299152.0,61.57219
2007-07-01,25.617060868856186,38.906558289275075,72.68210201893781,31.629870883188183,13.501677613038563,9.975458190911892,45.465770005724075,117.10747598861073,110.95334592729871,92.20603903719157,8.651492379310751,42.99637182281613,18.962301902956092,14.106178462168115,21.597872845487156,46.75984673701888,20.98768107780532,33.14823904252955,27.95118176147806,,,,70.68000030517578,648.0999755859375,81.91999816894531,16.229999542236328,0.5032999992370606,57.88861846923828,68.2701187133789,50.10866165161133,47.0177001953125,0.16,0.21,5.03,4.87,4.82,0.17805958481715844,0.7479861910241636,0.42638951348290544,-26.0,4.7,317.0,35.393973687933226,31.164238223228182,15.178950346583676,18.262837742254916,90.4,100.1331,0.21,,0.07,251019.0,61.84826
2007-07-02,25.89106515714144,39.15305497897137,73.83886294992355,31.929004597223056,13.652449805323547,10.060052929629157,45.485676003980025,117.58535408146848,110.95334592729871,91.80535855122471,8.725841133522081,43.36477321970683,19.06970463452232,14.18149260100332,21.773537329361083,47.58673615926482,21.138201994225973,33.680262660807756,28.35369668403591,,,,71.08999633789062,656.5,81.38999938964844,15.399999618530273,0.4998000144958496,57.92633056640625,68.37060546875,50.18491744995117,47.26487350463867,0.14,0.05,5.0,4.86,4.95,0.17805958481715844,0.7479861910241636,0.42638951348290544,0.0,4.7,317.0,35.393973687933226,31.164238223228182,15.178950346583676,18.262837742254916,90.4,100.1331,0.05,,0.07,251019.0,61.84826
