"FileName","Path","SizeBytes","ModifiedTime","Status","Risk"
"Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json","1057","2026-06-08 20:10:15","FOUND","LOW"
"Invoke-VRN-MQ-NoOCR-Staging-v222.ps1","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1","2233","2026-05-25 01:52:32","FOUND","LOW"
"Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json","1069","2026-06-08 20:10:15","FOUND","LOW"
"Invoke-VRN-PURE-NOHANG-v2192.ps1","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1","1877","2026-05-24 22:15:22","FOUND","LOW"
"Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json","1053","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_BrokerAlias_Compatibility_v0222.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_BrokerAlias_Compatibility_v0222.cpython-313.pyc","5370","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_BrokerAlias_Extension_v0224.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_BrokerAlias_Extension_v0224.cpython-313.pyc","5697","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_BrokerAnalystAdapters_v06146.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_BrokerAnalystAdapters_v06146.cpython-313.pyc","14806","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","9681","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05910.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05910.cpython-313.pyc","18937","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05911.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05911.cpython-313.pyc","27096","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05912.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05912.cpython-313.pyc","27228","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0599.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0599.cpython-313.pyc","15949","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0600.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0600.cpython-313.pyc","27532","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","14723","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","9324","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_InputRoutePolicy_v0224.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_InputRoutePolicy_v0224.cpython-313.pyc","7106","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_NewReportCompatibilityGate_v01.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_NewReportCompatibilityGate_v01.cpython-313.pyc","15100","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_Q1_AliasRoutePatch_v0100.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_Q1_AliasRoutePatch_v0100.cpython-313.pyc","8262","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_TableGeometryReconstructor_v0101.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_TableGeometryReconstructor_v0101.cpython-313.pyc","18588","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.cpython-313.pyc","17385","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_TWOfficialYFinance_v06051.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_TWOfficialYFinance_v06051.cpython-313.pyc","4954","2026-06-10 12:33:57","FOUND","LOW"
"VIS_VRN_BrokerAlias_Compatibility_v0222.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py","4922","2026-05-26 16:35:46","FOUND","LOW"
"VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json","1112","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_BrokerAlias_Extension_v0224.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py","4801","2026-05-26 16:35:46","FOUND","LOW"
"VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json","1096","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_BrokerAnalystAdapters_v06146.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py","14701","2026-05-26 16:35:46","FOUND","LOW"
"VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json","1101","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialRescueRules_v06126.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py","9644","2026-05-26 16:35:46","FOUND","LOW"
"VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","1096","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05910.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py","18265","2026-05-21 15:05:07","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json","1092","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05911.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py","26447","2026-05-21 15:23:25","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json","1092","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05912.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py","26597","2026-05-21 15:32:32","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json","1092","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0599.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py","15529","2026-05-26 16:35:46","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json","1072","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0600.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py","26861","2026-05-21 15:40:23","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json","1088","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0608.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py","17050","2026-05-26 16:35:47","FOUND","LOW"
"VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","1063","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_HistoricalValidationPolicy_v0100.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py","8849","2026-05-31 06:47:07","FOUND","LOW"
"VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","1117","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_InputRoutePolicy_v0224.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py","5859","2026-05-26 16:35:47","FOUND","LOW"
"VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json","1076","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_NewReportCompatibilityGate_v01.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py","12017","2026-05-26 16:35:47","FOUND","LOW"
"VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json","1109","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_Q1_AliasRoutePatch_v0100.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py","17160","2026-06-01 21:46:52","FOUND","LOW"
"VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json","1084","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_SupportiveGapRegistry_v0224.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json","1891","2026-05-25 12:27:25","FOUND","LOW"
"VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json","1041","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_TableGeometryReconstructor_v0101.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py","15350","2026-05-31 18:18:27","FOUND","LOW"
"VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json","1117","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_TableGeometryReconstructorPolicy_v0101.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json","711","2026-05-31 18:18:27","FOUND","LOW"
"VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json","1085","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py","13791","2026-05-31 20:58:00","FOUND","LOW"
"VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json","1141","2026-06-08 20:10:15","FOUND","LOW"
"VIS_VRN_TWOfficialYFinance_v06051.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py","4451","2026-05-26 16:35:47","FOUND","LOW"
"VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json","1088","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIA_HardGate_SealEngine.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_HardGate_SealEngine.cpython-313.pyc","5057","2026-06-10 12:33:57","FOUND","LOW"
"VETF_VIA_RegistryCore_v1.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_RegistryCore_v1.cpython-313.pyc","47273","2026-06-10 12:33:57","FOUND","LOW"
"VETF_VIA_Runtime_Bridge_All_in_One.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_Runtime_Bridge_All_in_One.cpython-313.pyc","25596","2026-06-10 12:33:57","FOUND","LOW"
"VETF_VIA_RuntimeImportFirewall.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_RuntimeImportFirewall.cpython-313.pyc","12302","2026-06-10 12:33:57","FOUND","LOW"
"VETF_VIA_SSOT_Unified.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_SSOT_Unified.cpython-313.pyc","273852","2026-06-10 12:33:58","FOUND","LOW"
"VETF_VIA_Supportive_Runtime_HardGate_Bridge.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_Supportive_Runtime_HardGate_Bridge.cpython-313.pyc","17914","2026-06-10 12:33:58","FOUND","LOW"
"VETF_VIS_InstallHealthRegistry.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_InstallHealthRegistry.cpython-313.pyc","7272","2026-06-10 12:33:58","FOUND","LOW"
"VETF_VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","9697","2026-06-10 12:33:58","FOUND","LOW"
"VETF_VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","14739","2026-06-10 12:33:58","FOUND","LOW"
"VETF_VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","9340","2026-06-10 12:33:58","FOUND","LOW"
"VETF_VIA_HardGate_SealEngine.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py","4582","2026-05-26 16:35:45","FOUND","LOW"
"VETF_VIA_HardGate_SealEngine.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py.freeze.lock.json","1080","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIA_RegistryCore_v1.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py","49130","2026-05-26 16:47:57","FOUND","LOW"
"VETF_VIA_RegistryCore_v1.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py.freeze.lock.json","1066","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIA_Runtime_Bridge_All_in_One.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py","29537","2026-05-26 16:47:58","FOUND","LOW"
"VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json","1105","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIA_RuntimeImportFirewall.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py","9658","2026-05-26 16:35:45","FOUND","LOW"
"VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json","1089","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIA_SSOT_Unified.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py","306724","2026-05-26 16:47:58","FOUND","LOW"
"VETF_VIA_SSOT_Unified.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_SSOT_Unified.py.freeze.lock.json","1055","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIA_Supportive_Runtime_HardGate_Bridge.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py","14829","2026-05-26 16:47:59","FOUND","LOW"
"VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json","1141","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIS_InstallHealthRegistry_VRN_v02143.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json","4508","2026-05-24 19:43:02","FOUND","LOW"
"VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry_VRN_v02143.json.freeze.lock.json","1077","2026-06-08 20:10:16","FOUND","LOW"
"VETF_VIS_InstallHealthRegistry.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py","5107","2026-05-26 16:35:46","FOUND","LOW"
"VETF_VIS_InstallHealthRegistry.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_InstallHealthRegistry.py.freeze.lock.json","1088","2026-06-08 20:10:15","FOUND","LOW"
"VETF_VIS_VRN_FinancialRescueRules_v06126.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py","9644","2026-05-26 16:35:46","FOUND","LOW"
"VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","1128","2026-06-08 20:10:16","FOUND","LOW"
"VETF_VIS_VRN_FinancialSSOT_v0608.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py","17050","2026-05-26 16:35:47","FOUND","LOW"
"VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","1095","2026-06-08 20:10:16","FOUND","LOW"
"VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py","8849","2026-05-31 06:47:07","FOUND","LOW"
"VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","1149","2026-06-08 20:10:16","FOUND","LOW"
"Invoke-VeritasNexusCore.ps1","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1","18954","2026-06-10 20:10:35","FOUND","LOW"
"Read_Me_VeritasNexusCore.md","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md","11108","2026-06-08 20:22:08","FOUND","LOW"
