Group,Date,GroupRealTurnover,AdjustedMarketRealTurnover,ForeignNet,TrustNet,DealerNet,WhaleNet,MeanRet,AdvanceRatio,StockCount,TsmcReal,GroupRealTurnoverExTsmc,TurnoverShare,CapitalVelocity3D,VolSurgeSpike,DynSurgeThreshold,DynContractionThreshold,InstNetFlow,SmartMoneyNet,InstFlowPurity,TrustFlowPurity,HHI,NGroups,DynQuantileCutoff,DynVelocityHigh,DynVelocityLow,TrustPurityZ,InstPurityZ,TrustPurityZCutHigh,TrustPurityZCutLow,InstPurityZCutHigh,InstPurityZCutLow,DynTrustZThreshold,DynInstZHigh,DynInstZLow,MacroStressIndex,StressState,ExposureMultiplier,MigrationState,StrategySignal
E IC 設計與 IP,2025-03-24,13121659118.407349,222044635402.35513,-14521981.840668157,60625533.82638939,36828777.055421546,-20184831.85880187,0.00870521076015959,0.7619047619047619,21,0.0,13121659118.407349,0.05909469100494275,3.4291472740404534,0.8805614466071257,1.5271826563512452,0.4728173436487547,46103551.98572123,62747497.182340905,0.0035135459296489545,0.004620264349143362,0.12975429093342386,13,0.837361156426902,3.568337445179349,-3.9673005914422035,2.7815435900745618,0.9749590678364304,4.447799995300146,-4.447799995300146,4.470583732764659,-4.497266490825027,4.447799995300146,4.470583732764659,-4.497266490825027,0.10258450007221721,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-03-25,9481805999.871717,186616878854.3011,12636614.855324697,59990004.0628028,8300088.116276821,-9007795.982789546,-0.002536507765750952,0.38095238095238093,21,0.0,9481805999.871717,0.05080894106730038,0.385186003659406,0.7240830681787879,1.527553139178628,0.472446860821372,72626618.91812749,71918911.05161476,0.007659576553149272,0.006326854194613814,0.13165419084044175,13,0.8423008961851485,4.877479905962737,-3.4644836143502866,3.766321295603419,2.386378630951531,4.446982456414876,-4.446982456414876,4.485005832891904,-4.51394485675417,4.446982456414876,4.485005832891904,-4.51394485675417,-0.030801424360378943,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-03-26,13220864422.75147,177311813411.63248,12158955.691583166,26845588.57104955,-13287707.942772288,-34911954.96616353,0.010343441195434214,0.8095238095238095,21,0.0,13220864422.75147,0.07456279515938964,-4.4072292164600695,1.0063916531021362,1.5124117167042994,0.4875882832957006,39004544.26263271,-9195118.646303106,0.002950226476531347,0.0020305471497651557,0.10614340833464644,13,0.7759728616700807,1.8983950678687782,-2.084962099060454,1.2886785933176101,0.7385457403644918,4.447799995300146,-4.447799995300146,4.470105227770669,-4.49253488781937,4.447799995300146,4.470105227770669,-4.49253488781937,0.046724629135812844,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-03-27,13447142793.658484,202788857370.73425,-89577408.41164857,45074855.82398671,-16572619.68486246,-10231682.591073178,0.008419890352916423,0.6190476190476191,21,0.0,13447142793.658484,0.0663110536151141,0.7216362610171341,1.0156212252703323,1.5106490894412918,0.48935091055870816,-44502552.58766186,-71306854.8635975,-0.0033094429999396416,0.003352002467412147,0.10840585728265109,13,0.7818552289348928,3.2149188549063825,-2.805898385560786,1.9698714135236663,-1.4176381046943636,4.447517919234632,-4.447517919234632,4.485549706677255,-4.509976198935724,4.447517919234632,4.485549706677255,-4.509976198935724,-0.2084470997580415,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-03-28,17743550005.098404,198517130077.99402,39451471.095347114,62235989.020359635,21534311.48230649,42519587.56275526,0.016781853802279065,0.9523809523809523,21,0.0,17743550005.098404,0.08938044791463218,3.8571506847331802,1.2036549938141352,1.511604893001004,0.4883951069989959,101687460.11570674,165741359.1607685,0.005730953506287525,0.0035075274678673008,0.11550859608753693,13,0.800322349827596,1.9142696135512427,-0.6094263150620923,1.93822373459581,1.6797829659900438,4.4445996286391996,-4.4445996286391996,4.493798404607036,-4.520481162667403,4.4445996286391996,4.493798404607036,-4.520481162667403,-0.2893312391653643,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-03-31,32609457971.955006,258374470989.35635,4528828.042603273,17919831.382208932,9045980.54058912,30915940.092400346,0.009811552334255664,0.8571428571428571,21,0.0,32609457971.955006,0.12621006188068148,5.164726672129184,1.5755329659302721,1.5888688339738373,0.41113116602616284,22448659.424812205,62410580.05780167,0.0006884094621909583,0.0005495286489465867,0.0932849438162424,13,0.7425408539222302,4.3849628139474595,-3.21076303154175,0.36581449844842145,-0.031197174492415772,4.442216800863523,-4.442216800863523,4.497566021681541,-4.526505045543807,4.442216800863523,4.497566021681541,-4.526505045543807,0.4834282608534733,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-01,17745230497.84365,184474359614.30923,12273538.153011579,-19537062.57361194,23581545.412190523,22759948.88096186,0.039515850950394275,1.0,21,0.0,17745230497.84365,0.09619347932658277,2.988242571146868,0.9001629851873437,1.5499529673292303,0.45004703267076984,-7263524.420600362,39077969.87255202,-0.000409322630184094,-0.0011009754184926495,0.09390649818425384,13,0.7441568952790599,2.8510395715296326,-1.8043997142909434,-0.5554962340893153,-0.4077379674781142,4.441521675772032,-4.441521675772032,4.4842259485170874,-4.506655608565788,4.441521675772032,4.4842259485170874,-4.506655608565788,-0.13135744761814488,MID,0.5,RETAIL_WHALE_SPECULATION,HOLD
E IC 設計與 IP,2025-04-02,7201345453.264467,206011536273.77216,148389.7251236008,-14530007.9579508,4648788.671117533,-18364456.86108693,0.028470381432767193,0.9523809523809523,21,0.0,7201345453.264467,0.03495603005306693,-5.442441786156524,0.46332702908740564,1.5383314045719843,0.46166859542801586,-14381618.2328272,-28097286.4227966,-0.0019970737865807864,-0.002017679620044356,0.0998589540331502,13,0.7596332804861905,3.5153924878849168,-3.101415541590064,-1.0360978494736883,-0.9623948759216046,4.442216800863523,-4.442216800863523,4.485549706677255,-4.509976198935724,4.442216800863523,4.485549706677255,-4.509976198935724,-0.002896187658772739,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-03,10446774180.411882,220808632144.2166,23679702.3402452,-8201655.246999111,5644167.517679717,-4409384.442655288,0.008542557505851565,0.9047619047619048,21,0.0,10446774180.411882,0.04731143922665481,-7.889862265402667,0.7546040579560993,1.5233204415547208,0.4766795584452791,15478047.093246087,16712830.168270517,0.001481610191428091,-0.0007850897420925917,0.10607334116337293,13,0.7757906870247696,2.075413941689874,-1.8318583461748574,-0.340085917471796,0.26084307692177966,4.436816048571443,-4.436816048571443,4.485998367443317,-4.5126811255036845,4.436816048571443,4.485998367443317,-4.5126811255036845,-0.4965719037082454,LOW,1.0,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-04,16073814482.19448,203916966661.4122,-47702526.34850833,-2183065.4944936344,3394601.2731654476,-30249949.21316565,-0.006687773464855316,0.23809523809523808,21,0.0,16073814482.19448,0.07882529220280018,-1.7368187123782588,1.1019044809245733,1.5009753470351224,0.4990246529648775,-49885591.84300196,-76740939.78300217,-0.0031035316413700028,-0.00013581502367791362,0.1247928711710525,13,0.8244614650447365,1.5392921492778688,-3.9424937232747577,0.02542893082740978,-1.35395192535376,4.4336160005365635,-4.4336160005365635,4.484864175954572,-4.517989387384985,4.4336160005365635,4.484864175954572,-4.517989387384985,0.05924139985271492,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-07,15080467868.18792,276078025811.08276,-35755951.77397622,-18249921.173142415,-4120814.663386903,-7347394.801299657,0.01317473514262693,0.8571428571428571,21,0.0,15080467868.18792,0.054623934026923684,1.9667903973856753,1.0222873844281943,1.4745389378441436,0.5254610621558564,-54005872.94711864,-65474082.4118052,-0.003581180200718005,-0.0012101694279419819,0.19249121558408938,13,0.8999999999999999,1.874569437989982,-9.309819317341226,-0.5937167824099948,-1.51824518929684,4.436816048571443,-4.436816048571443,4.495896324317825,-4.5315973306717305,4.436816048571443,4.495896324317825,-4.5315973306717305,0.3629605645456596,MID,0.5,RETAIL_WHALE_SPECULATION,HOLD
E IC 設計與 IP,2025-04-08,9424992453.934746,233922145913.43787,43614089.88459833,19442465.720144767,-304151.8162915971,-13434324.491185566,0.025215577259062497,1.0,21,0.0,9424992453.934746,0.04029115078921358,-0.7020288437441229,0.7263333593838837,1.4893088855276575,0.5106911144723425,63056555.60474309,49318079.297265925,0.006690356083883998,0.002062862735983192,0.13083590881907337,13,0.8401733629295907,3.187006139340823,-2.6384173077559603,1.3193201686693,2.1003979562694375,4.392850070396808,-4.392850070396808,4.489409321681893,-4.528769306881938,4.392850070396808,4.489409321681893,-4.528769306881938,0.618584916084618,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-09,12075999827.046343,187856418445.67517,14210019.903889503,-30073249.077638816,22046087.7210016,-3749282.3176613715,-0.004928854868719037,0.42857142857142855,21,0.0,12075999827.046343,0.06428313670069523,-1.4542155502104956,0.9526601847252353,1.4952869845784975,0.5047130154215025,-15863229.173749313,2433576.2295909147,-0.0013136162140563133,-0.0024903320228843034,0.10247088049320867,13,0.7664242892823425,3.523715812744538,-2.6824513140431843,-1.3265192595276956,-0.7136099666561783,4.440421323643433,-4.440421323643433,4.488608922477819,-4.524309928831724,4.440421323643433,4.488608922477819,-4.524309928831724,0.08320014079101114,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-10,9572641355.875687,194320210063.09705,-86186872.2520114,-37222647.49192319,-6584447.467108689,-2957898.132029812,0.016121427166873977,1.0,21,0.0,9572641355.875687,0.04926220156291199,-0.5361732464011691,0.8222786552652908,1.5065745283050578,0.4934254716949422,-123409519.7439346,-132951865.34307311,-0.012891898396275532,-0.0038884406203180204,0.11237324829760159,13,0.7921704455737641,2.9912723755855097,-0.8182621918703995,-2.0687238784817157,-4.775272064045555,4.440826550680541,-4.440826550680541,4.488787738731934,-4.527064540009332,4.440826550680541,4.488787738731934,-4.527064540009332,0.6293877932492572,MID,0.5,OUTFLOW_DRAINING,DYNAMIC_EXIT
E IC 設計與 IP,2025-04-11,9142907283.397482,182465731007.02707,701441.696778622,14255306.793484082,8072087.5808017235,9810269.242884742,0.00753077596173106,0.7142857142857143,21,0.0,9142907283.397482,0.05010753105768322,0.9816380268469642,0.8458837553586475,1.5133836306614254,0.48661636933857466,14956748.490262704,32839105.313949168,0.0016358853947280555,0.0015591656298834134,0.09846182856015774,13,0.7560007542564101,1.7680554627996912,-1.9316110227115573,0.9999999994306376,0.33300785653351433,4.441521675772032,-4.441521675772032,4.474064238236393,-4.505765052213393,4.441521675772032,4.474064238236393,-4.505765052213393,-0.35843774791108834,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-14,12958468369.72326,202927284017.79132,-8964590.973850962,70194149.38056864,-6581299.8312895605,-21233531.770708807,0.011839018853219294,0.8571428571428571,21,0.0,12958468369.72326,0.06385769381601317,-0.04254428846820618,1.1243505236394147,1.4963747831537102,0.5036252168462897,61229558.40671767,33414726.804719307,0.0047250613776067185,0.005416855401258173,0.09752243130655927,13,0.753558321397054,1.0761547402222904,-1.2770940317229176,3.1289478808899527,1.4087144591363556,4.442216800863523,-4.442216800863523,4.467161750083506,-4.496100773945773,4.442216800863523,4.467161750083506,-4.496100773945773,-0.13919024943536024,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-15,6953463322.41998,279329551907.1216,12580242.903460346,-12657449.964750951,2247232.3608681257,18335859.873003688,-0.00893794307057718,0.23809523809523808,21,0.0,6953463322.41998,0.02489340377681213,-2.4368797786099865,0.6952525238914871,1.492521151061309,0.507478848938691,-77207.061290605,20505885.172581207,-1.1103396640012044e-05,-0.0018203087264355973,0.16224756733049187,13,0.8999999999999999,6.1724716586747155,-5.708894505650177,-0.9241456618430491,-0.2514189559508894,4.4472501878247535,-4.4472501878247535,4.470455953862029,-4.500063674054957,4.4472501878247535,4.470455953862029,-4.500063674054957,-0.5619295468102634,LOW,1.0,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-16,7147487379.792855,336763218078.70087,-11543400.552072205,-4446752.081363679,-1129703.970319919,221194.6911682512,-0.005101458171218621,0.3333333333333333,21,0.0,7147487379.792855,0.021224073758917765,-2.888345729876546,0.7897722027548392,1.485073688088687,0.514926311911313,-15990152.633435883,-16898661.91258755,-0.002237171160125826,-0.0006221419983105381,0.15582789410442713,13,0.8999999999999999,8.904324328515557,-5.201380542697996,-0.22968380169323208,-1.029971513834133,4.447799995610254,-4.447799995610254,4.4726903442459855,-4.501629368108252,4.447799995610254,4.4726903442459855,-4.501629368108252,-0.4626474985570404,LOW,1.0,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-17,9434527756.007511,272791640422.4719,9254608.860937184,3375161.8812904735,16616735.708454965,1892214.342129451,0.016094431555851822,0.8571428571428571,21,0.0,9434527756.007511,0.03458510583900693,-2.9272587977006235,1.0279259593886572,1.493892169041601,0.5061078309583991,12629770.742227657,31138720.79281207,0.001338675455608846,0.000357745715374181,0.2270252212070342,13,0.8999999999999999,0.4631528255352249,-5.177295820576528,0.3210113426814844,0.22754420172998532,4.447799995300146,-4.447799995300146,4.463251817102347,-4.485681477151048,4.447799995300146,4.463251817102347,-4.485681477151048,-0.2946375031832622,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-18,6510218747.482594,213699691207.56268,15090754.947016684,18967876.69580345,9780931.416783193,7355934.743699622,0.014224816642608714,0.9047619047619048,21,0.0,6510218747.482594,0.030464333900975714,0.5570930124163584,0.7854155552333864,1.4713563737951194,0.5286436262048807,34058631.642820135,51195497.80330295,0.005231564861931884,0.0029135544336567876,0.16887023937166745,13,0.8999999999999999,5.786465612474194,-8.171524701977873,1.7934618153492328,1.586977851506524,4.447799995610254,-4.447799995610254,4.458026512921362,-4.478459340760295,4.447799995610254,4.458026512921362,-4.478459340760295,0.06447505921561182,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-21,10449175649.897926,245673931625.56848,-7002289.750122328,30731958.63262029,-2206352.476720031,-13450730.07456587,0.0009047078277530929,0.47619047619047616,21,0.0,10449175649.897926,0.04253270007427369,2.1308626315355927,1.1598620404695192,1.4776583482164942,0.5223416517835058,23729668.882497963,8072586.3312120605,0.0022709608563934677,0.0029410892937684033,0.0937284578943639,13,0.7436939905253461,3.6014856725244924,0.0012861692688570792,1.8034289274794721,0.5369839813120967,4.447799995300146,-4.447799995300146,4.459601549996326,-4.476415062819821,4.447799995300146,4.459601549996326,-4.476415062819821,-0.6322374645513389,LOW,1.0,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-22,16729216097.586449,234177769837.18808,70693692.74475332,-2890697.719178642,-33631808.01992382,-27507002.23189759,-0.01877048308482853,0.0,21,0.0,16729216097.586449,0.07143810494573172,3.6852999106724784,1.444366122204504,1.4670170289257258,0.5329829710742742,67802995.02557467,6664184.773753259,0.004052969047088627,-0.00017279337551241792,0.12143595207193597,13,0.8157334753870334,3.9230572551749603,-1.7313625392433332,-0.003482941396608948,1.1356200517039166,4.447517919234632,-4.447517919234632,4.47514746208872,-4.499573954347189,4.447517919234632,4.47514746208872,-4.499573954347189,-0.7564009981152182,LOW,1.0,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-23,9032264718.971102,179562494951.05728,-29819439.00670927,13407869.616884112,-3640576.02166844,12555216.776538098,-0.020357643613694167,0.047619047619047616,21,0.0,9032264718.971102,0.050301510465384176,1.9837176564408463,0.8415924288662741,1.4791955052473176,0.5208044947526824,-16411569.389825158,-7496928.634955501,-0.0018169938437870164,0.0014844416139312901,0.09668277935125348,13,0.751375226313259,2.7475236942769006,0.4685818009807212,0.9721880300956109,-0.9039011154550181,4.441521675772032,-4.441521675772032,4.4814398768676025,-4.51104759706053,4.441521675772032,4.4814398768676025,-4.51104759706053,-0.4374317825880465,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-24,8495558541.53008,246460182896.91226,76757439.23318024,-32979009.559711497,7154259.992707413,-13612492.84599378,0.0031700088900299458,0.5714285714285714,21,0.0,8495558541.53008,0.034470308516664314,-0.8062391557609377,0.8506827521050876,1.493820474187299,0.5061795258127011,43778429.67346874,37320196.820182376,0.005153096110098029,-0.003881911871773396,0.13955275480902254,13,0.8628371625034585,2.705816200898002,-4.844573161950431,-2.1698118128312305,1.5171401810801328,4.447517919234632,-4.447517919234632,4.485005832891904,-4.51394485675417,4.447517919234632,4.485005832891904,-4.51394485675417,0.10226037583483424,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-25,10218695286.161783,298474369044.0382,14081607.922940271,48146993.943623506,30887496.266891662,-18002951.897105046,-0.0014137179870822303,0.47619047619047616,21,0.0,10218695286.161783,0.03423642478545309,-3.7201680160278623,1.0153643827545629,1.4987208087547823,0.5012791912452178,62228601.866563775,75113146.23635039,0.00608968171805985,0.004711657662287322,0.12381113439014224,13,0.8219089494143698,3.924414297780696,-4.140579873410204,2.8328098430493522,1.8022175332627035,4.447658957112335,-4.447658957112335,4.489865770124398,-4.519473490317326,4.447658957112335,4.489865770124398,-4.519473490317326,0.33828541073851126,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-28,7028733181.036149,225424661656.97754,22385303.060149517,3803503.4659393094,-3581241.170054995,-14411685.043381678,0.004671452041813258,0.5714285714285714,21,0.0,7028733181.036149,0.031179965534257194,-1.9121544931126981,0.7764592004034863,1.3255330234574632,0.6744669765425368,26188806.526088826,8195880.312652154,0.0037259639612935444,0.0005411364136287517,0.11022631031300897,13,0.7865884068138232,3.096474254972159,-2.553650151618593,0.40676111289280653,0.9784928088953999,4.447517919234632,-4.447517919234632,4.494439294357326,-4.533799279557371,4.447517919234632,4.494439294357326,-4.533799279557371,0.06532910125995314,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-29,10329911288.610033,237966396845.3943,5633550.205125766,39666197.54694877,4252470.655801136,-13628034.296210865,0.00884846912838057,0.8571428571428571,21,0.0,10329911288.610033,0.04340911752898175,0.8938809012317438,1.08986425830165,1.2942791201731714,0.7057208798268286,45299747.75207453,35924184.11166481,0.004385298816846853,0.003839935933494948,0.11523937351009755,13,0.7996223711262536,2.139321240602486,-2.7006798794848517,2.3454323554544483,1.1718345456377892,4.4445996286391996,-4.4445996286391996,4.488727274084997,-4.520428088061998,4.4445996286391996,4.488727274084997,-4.520428088061998,0.5994246341875579,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-04-30,15150487109.248623,334181778402.415,-3462647.2913227826,8921696.413795028,-15445059.254243677,-21204358.817053437,-0.011771592770896577,0.09523809523809523,21,0.0,15150487109.248623,0.0453360658431972,1.1099641057744107,1.3326211596407602,1.2930786341969185,0.7069213658030816,5459049.122472245,-31190368.948824868,0.0003603216901943546,0.0005888719187351259,0.1386009437926253,13,0.8603624538608258,3.6758076348550826,-3.403622897462939,0.40197127254757825,-0.1634636001296543,4.44632554089385,-4.445470239486466,4.486831205021409,-4.515770228883675,4.44632554089385,4.486831205021409,-4.515770228883675,0.5357615009815818,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-01,13366314772.340925,308577370083.5489,-5539778.721879484,37985524.21926234,401759.3524922114,7520299.503432635,-0.016829255479523925,0.0,21,0.0,13366314772.340925,0.04331592679243435,1.2135961258177157,1.1106451590871487,1.2946543054139796,0.7053456945860204,32445745.497382857,40367804.35330771,0.0024274264110944943,0.0028418846081543912,0.13559758116443385,13,0.852553711027528,1.7534957349421192,-3.3862948947767784,1.6551202090954784,0.5236871648456715,4.441124769166663,-4.437252602696635,4.4851189897106325,-4.51472670990356,4.441124769166663,4.4851189897106325,-4.51472670990356,-0.13950637952872377,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-02,8366369284.338885,242730278649.4125,-16478666.760460285,-29546269.78113689,6529229.685818638,-3451291.7270141095,0.008338518618078576,0.8095238095238095,21,0.0,8366369284.338885,0.03446776121582611,-0.8941356313155637,0.7738081062868601,1.284466732762441,0.7155332672375591,-46024936.54159717,-42946998.58279265,-0.005501183963723888,-0.003531552191515731,0.1551446476296961,13,0.8999999999999999,2.7919891464370252,-7.233942216093261,-1.8845078228673868,-2.152261995463114,4.446982456414876,-4.446982456414876,4.488787738731934,-4.527064540009332,4.446982456414876,4.488787738731934,-4.527064540009332,-0.3817870547385236,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-05,6510364735.519916,265170854269.65735,14633946.189027939,831311.600855412,-20321291.96831031,-8321774.4804157615,0.022536560513300826,1.0,21,0.0,6510364735.519916,0.024551584877044594,-2.0784480966152605,0.6942105594989207,1.286777454601499,0.713222545398501,15465257.789883351,-13177808.658842722,0.0023754825448574963,0.00012769048043036004,0.19851130178195092,13,0.8999999999999999,3.316598535645695,-8.250623073126386,0.11289571593782927,0.5061655606768583,4.446921730064241,-4.446494079360549,4.488608922477819,-4.524309928831724,4.446921730064241,4.488608922477819,-4.524309928831724,-0.11041907166619444,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-06,7044077709.530333,266579383872.33118,5294264.972206614,11491813.003188951,-8233156.4675805895,-4471530.649420042,0.02469676447567502,0.9523809523809523,21,0.0,7044077709.530333,0.026423940243270445,-1.6891986549163907,0.8190710216715718,1.2975424383530512,0.7024575616469488,16786077.975395564,4081390.858394932,0.0023830057911889196,0.0016314148533087625,0.1366931629292918,13,0.8554022236161586,4.4490361292500005,-3.875844290802268,0.8965698435207291,0.5157802830922593,4.442896780140337,-4.440052522660254,4.484864175954572,-4.517989387384985,4.442896780140337,4.484864175954572,-4.517989387384985,0.7026999028046094,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-07,7492491045.970012,244237992437.982,8439941.4688024,-2337631.844001092,-2823037.209209392,-379336.4618215496,-0.006440611436769449,0.19047619047619047,21,0.0,7492491045.970012,0.03067700881087343,-0.3790752404952684,0.9102898668048406,1.3040197498995874,0.6959802501004126,6102309.624801308,2899935.9537703665,0.0008144567123751932,-0.0003119966149653839,0.10184797783259858,13,0.7648047423647563,5.563747473012007,-2.018679146494847,-0.13776818889036677,-0.021054021092332294,4.42826389795404,-4.417013211047437,4.4814398768676025,-4.51104759706053,4.42826389795404,4.4814398768676025,-4.51104759706053,0.43788792954102923,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-08,10804087896.946568,227604853021.21616,1585523.3049034,47990059.82292815,-4570924.544804251,8604608.84467458,0.007670369873096962,0.6666666666666666,21,0.0,10804087896.946568,0.04746861832484506,2.2917033447800463,1.1887491030957444,1.3033689814409433,0.6966310185590567,49575583.127831556,53609267.42770188,0.004588594946718503,0.0044418427803138314,0.09961976889127688,13,0.7590113991173199,3.6650323822971136,-0.2753667048700535,2.4683962737969045,1.2710707582992613,4.427599104994899,-4.415880970717261,4.477647607205843,-4.506586631068109,4.427599104994899,4.477647607205843,-4.506586631068109,0.04534667658315668,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-09,16342855280.213144,262088972120.20416,-3372406.989754645,-78090909.0029873,50005977.70942465,22926408.609830335,-0.0014458561267578867,0.38095238095238093,21,0.0,16342855280.213144,0.062356134819429476,3.593219457615903,1.4202906387103502,1.3278280304172656,0.6721719695827344,-81463315.99274194,-8530929.673486955,-0.004984644029209044,-0.004778290431142387,0.12558868220742045,13,0.8265305737392932,2.516307620950675,-4.2593939561118646,-2.674717685589902,-1.9765380539282151,4.434281763403022,-4.426440105905249,4.4763975346472815,-4.503080292707649,4.434281763403022,4.4763975346472815,-4.503080292707649,0.2528734745439844,MID,0.5,RETAIL_WHALE_SPECULATION,HOLD
E IC 設計與 IP,2025-05-12,19523066516.169514,215081883603.63074,-44283274.364326596,59000215.80907133,4702562.729468927,28396243.729465097,-0.008794192989734939,0.2857142857142857,21,0.0,19523066516.169514,0.09077039027679387,6.009338146592044,1.3769175059883827,1.3739893033832604,0.6260106966167396,14716941.444744736,47815747.90367876,0.0007538232496701161,0.003022077282798059,0.09002775238204082,13,0.7340721561933061,2.0427714330907536,-3.2021273331925433,1.6572707297888842,-0.031249395436347603,4.439352756695725,-4.43445268123575,4.483472843263845,-4.516598054694258,4.439352756695725,4.483472843263845,-4.516598054694258,0.124881178335218,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-13,25588228404.792587,214888715812.49966,53324341.92574569,166623709.29147184,-31972687.841241706,48383839.90288537,0.003353917444016189,0.5714285714285714,21,0.0,25588228404.792587,0.11907665001413802,7.160803168929296,1.4229946671850853,1.449321306183736,0.550678693816264,219948051.21721753,236359203.2788612,0.008595673281391455,0.006511732920918581,0.12187992017526107,13,0.8168877924556788,0.555486255174682,-2.9916745234849706,3.6008053209505464,2.604348230461232,4.434281763810923,-4.426440106313151,4.479234359359344,-4.510935173336344,4.434281763810923,4.479234359359344,-4.510935173336344,0.15400141998239772,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-14,9241311239.005064,207238374701.2464,25630494.359808553,-4663641.255141919,12018744.631510248,5059825.932943161,0.0028051291313048016,0.6666666666666666,21,0.0,9241311239.005064,0.04459266413533344,-1.7763470684096032,0.6132904771861507,1.439156446178763,0.5608435538212371,20966853.104666635,38045423.66912004,0.0022688179807397076,-0.0005046514649845312,0.140865921178219,13,0.8662513950633693,1.8417450557122705,-2.5838503935670456,-0.29505735115514903,0.476677367936547,4.429210770472149,-4.418427530936579,4.479906912994714,-4.513032124425127,4.429210770472149,4.479906912994714,-4.513032124425127,0.05107400268702564,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-15,7947970536.717821,202164015874.39517,11611885.239893397,2552997.7492310405,10124947.188317394,-5542650.553108565,-0.015205396058058152,0.09523809523809523,21,0.0,7947970536.717821,0.0393144670298591,-5.145592324693477,0.6260744397303357,1.445701658575579,0.5542983414244208,14164882.989124438,18747179.624333266,0.001782201245423079,0.00032121379129889445,0.12662269732715936,13,0.8292190130506143,2.3538992439782485,-3.3576972127299776,0.1117788259979769,0.3141592019290576,4.41993720583423,-4.403774556314343,4.468177908722947,-4.494860666783315,4.41993720583423,4.468177908722947,-4.494860666783315,-0.3558283076255013,MID,0.5,NEUTRAL_ROTATION,HOLD
E IC 設計與 IP,2025-05-16,9745556201.972746,259918177781.21976,-14176358.482027883,-4678052.784182996,-11945667.627476608,-137673.26482460485,0.02317501228511248,1.0,21,0.0,9745556201.972746,0.03749470808531078,-8.158194192882723,0.8321139606507438,1.429702057564542,0.570297942435458,-18854411.266210876,-30937752.158512093,-0.0019346675423609243,-0.0004800190658421363,0.1850174276458675,13,0.8999999999999999,5.457760926638924,-7.467533077802131,-0.28432065646788957,-0.9806680249606662,4.427599105099956,-4.415880970822318,4.473750157640551,-4.504026574164139,4.427599105099956,4.473750157640551,-4.504026574164139,1.0841410366967779,HIGH,0.0,NEUTRAL_ROTATION,DYNAMIC_EXIT
