file_id,old_report_id,new_report_id,ticker,report_date,broker,path
4c4bcf631547,7dcf3246e506ffbb,e55efb18e93a4139cb1e,3014,2023-10-05,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf
e6d8af42762f,c2b777e897c2328f,4a70084b19231f5e8242,6143,2025-11-28,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf
77e934d7e175,6651dd825926b214,a4c5cf2ed64ff8b22279,2606,2025-12-02,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf
a647dd1af7a3,2cf78d2783736269,5ade8fa2ce6af4d97a68,6768,2025-12-04,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251204兆豐個股報告-志強-KY(6768).pdf
144913c917d9,650b2d77cd95cd86,c18a1b391bbf755cd230,6873,2025-08-19,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20250819兆豐個股報告-泓德能源(6873).pdf
dc367a89b6fb,f6122b1c603b9188,33280450a5af073c2547,4771,2026-05-19,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20260519兆豐個股報告-望隼(4771).pdf
aaf37d8b44ad,b49c22e4ac8a2438,b5f7ce57261b17b6db61,1476,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf
e337b0a2e05d,c3b657104541af37,7b71b1e70bc8d6523aed,3706,2025-08-22,國泰,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf
bec2e8821841,a3394c0f7f4d9226,5b7ac7814a9fdeee5c1c,2606,2025-09-12,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2606-裕民-1141202.pdf
e6270450a0cb,3d74d4a63b622a51,835fbe5841d304414705,6533,2025-12-06,,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\晶心科(6533,N,中立)-CTBC251208.pdf"
9db99ee86da3,6ccc261ef835def2,6741dbe2ca65fb08fdca,2026,2025-12-01,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf
cd1804f88763,d170e4b7e87097fd,c1cc4db685debe7d1e8e,2637,2025-08-14,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2637-慧洋-KY-1141202.pdf
2ffbf03c7485,9a9d42d20071aef6,888b39c40bb59eec5f33,6147,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf
7f6338fb959d,7ac7606fd4866328,1b91a4a2b7b382bac661,3017,2025-11-13,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-3017-奇鋐-1141202.pdf
513089807e2e,63599359bfd4ec19,74801d7fa94b37b0670c,2891,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_2891 中信金_施志鴻_20260519.pdf
b94683a9c9e6,3ffaefe3e51bf439,46d380df4ef3ffcec6ee,3014,2023-10-05,國泰,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\3014TT-20231005.pdf
a9762ff02efe,ede46dd062be6786,c89f56e1e1a37e2ea349,4171,2025-12-08,GS,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\瑞基(4171,NR_未評等)-CTBC251208.pdf"
c0e1841bbcfd,1d489cab23abc675,99adb79c62caffbcfd80,6278,2026-05-21,Daiwa,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-6278 20260521.pdf
482e52f26cf4,20e610218fae9c70,d9145c5341c54a618cd4,6933,2026-05-25,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\6933_AMAX-KY_個股介紹報告.pdf
8bc5fab0f44d,a4d2f2b9ae3493b6,438b13b81dbe68dd867a,1590,2025-12-03,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20251203.pdf
8578b17590da,8d2bd5a5c8b87d14,c8697c2c7d605102341f,3665,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf
0e3a7ffea317,f7dffa467cb93ad0,0a3f684b322ede5d5f5c,3231,2025-06-04,Citi,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Citi-3231 20250604.pdf
857093b8833a,4f74e5e567c0b63d,c07ae704c6686e3a1888,6669,2025-10-01,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\CLST-6669 20251001.pdf
1ce8f7a19d5b,e24e1a849b0bf2f4,c18c26ef54fbba9ed681,6143,2025-09-09,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-6143-振曜-1141128.pdf
c8bcf1de430d,793fe61ac7f49533,b6cd9fe75d5cec17c7fa,1590,2023-10-12,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20231012.pdf
9015d064e179,6d6f973872095581,cd1997832d5b9c162bb5,3706,2025-11-30,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-3706 20251130.pdf
73c0ed880dcd,a40792e841722321,ba89292d7c3846499de5,3653,2025-10-02,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-3653 20251002.pdf
d04a4946c88f,c15bda4dd19ee51e,2937c02b5e6e0eda7b5b,1319,2023-10-11,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-1319 20231011.pdf
60182f2345d3,8e20915ae91de7e5,fcef70800b3421bf6db9,2330,2025-07-18,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-2330 20250718.pdf
2bdd74d5ad28,dbe74d23dbf27807,f57b605b7178e4546015,1590,2025-12-02,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-1590 20251202.pdf
da66bcad430c,568b37420b9e60cd,90da75c8158a137c4718,6415,2026-05-17,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-6415 20260517.pdf
002075ad1390,e9f290c4edbc253d,6f593c1750e8b997b815,2317,2025-12-05,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2317 20251205.pdf
55c6a90bffa6,f50d71ff8e4ce4b7,66bd5db252db3f2fdd9c,8210,2025-10-07,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-8210 20251007.pdf
6ad043d05d31,2f6ecc09c8c0e5d2,1a01c837fb5b90eb792f,2383,2026-05-19,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2383 20260519.pdf
9fa64d802d5c,b1ef29be25141dfe,a9010049c705d835f4e3,2308,2025-11-28,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-2308 20251128.pdf
d7fc40eba962,22b7951d4862a6af,dd17581d273242f6edde,1560,2026-05-20,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MQ-1560 20260520.pdf
ee80f5489c73,e5c78bcc7b718f99,fe10fa9e63e32a2bb42a,3653,2025-10-03,JPM,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-3653 20251003.pdf
3635a2681a48,7f2b3f146aeeda29,81648b99cebd6efacd07,2382,2023-10-12,Goldman,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2382 20231012.pdf
1c6725421e5f,adad68980797ecdf,c10ec5e0c297f0d36f52,3706,2025-11-28,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf
12548b012a8b,71f1cc55ced26185,c9dddcbfcb9268f4933e,6768,2025-12-04,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf
8837f1ff87a8,1eb63a0d806a85fe,6386e6698160bcbc9fc5,3706,2025-08-22,國泰,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf
f411c84d8859,18957c38378fbd39,fbdd9648bf1b062b5835,6873,2025-08-19,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf
012d1f99030a,b95e9dcf3934e81f,5095edb22e925622d8a2,6669,2025-10-07,Morgan Stanley,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-6669 20251007.pdf
bb3578cff8f2,111bdc28b6000db4,888733484f600716cee3,3661,2025-12-03,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3661 20251203.pdf
f076f1152b4b,517a9e18dfd65500,fe5be4fe27ba0147959f,4771,2026-05-19,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf
4f916ed039a2,acce6de8c0bd1a16,2b50514e7df79d738638,6147,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf
415d87f21003,93153a7a7f704799,1c03dc34c1803bb8c2b1,3665,2025-12-02,Morgan Stanley,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3665 20251202.pdf
4c4bcf631547,7dcf3246e506ffbb,98e2ff5b4fb9fc65e199,3014,2023-10-05,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf
a4cfa1c72212,397b36f48509bb3a,d439e1f860018986a492,2637,2025-12-02,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf
13ebbb01df60,f5b43493ced94600,b22fae314ca52018911f,2891,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf
77e934d7e175,6651dd825926b214,17ce33692c5db6c92008,2606,2025-12-02,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf
ce36e08fe808,fa908e89c78b3684,5ce8cd2df577f4e685cf,3017,2025-12-02,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf
8a93ba4e9f95,72a83771e5ba28c0,e28112645377c3e9aa9b,1476,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf
21ed3184655d,24aa791b3208bcf2,3a4ac2e1f076053c7430,3231,2025-06-04,Citi,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Citi-3231 20250604__COVER_FIN.pdf
f79edee33434,ccc5c019dddb23d2,3a796b9a026e1ecff786,3665,2026-05-19,凱基,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf
59819ed7f346,daacd528b1cf27ea,94d5fc9e41e199bc203d,1319,2023-10-11,Daiwa,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-1319 20231011__COVER_FIN.pdf
b1e34f85bb6a,9a2b2aff74576d22,5d2d4a591c5704bf4bd8,3653,2025-10-02,Daiwa,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-3653 20251002__COVER_FIN.pdf
e6d8af42762f,c2b777e897c2328f,2c1e86733c7e8d64e4be,6143,2025-11-28,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf
0d53c37028e9,3fce2b49d0251972,69c3024ada3514d116c3,6278,2026-05-21,Daiwa,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-6278 20260521__COVER_FIN.pdf
099ded919098,07e66364f6e37935,6e0f2b3d5ac5554276c1,6669,2025-10-01,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\CLST-6669 20251001__COVER_FIN.pdf
3ed5f4090ca0,df140d7631613acf,d334461897e1b9f51c92,2382,2023-10-12,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2382 20231012__COVER_FIN.pdf
3e7f91a00285,5bb65ad9bbdb518a,c6dcabb00451dad3182c,1590,2025-12-03,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20251203__COVER_FIN.pdf
d0bc27d62403,0657997c44d04c32,eaac8fc9e1d0441d3a28,1590,2023-10-12,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20231012__COVER_FIN.pdf
deb1667b6c7b,417f0871fb5fc4be,5c0b60635888df7e810d,2317,2025-12-05,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2317 20251205__COVER_FIN.pdf
7b56b105e93d,e74fad7a9d6b5d86,72f6b7ca31d3762a0cae,6415,2026-05-17,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-6415 20260517__COVER_FIN.pdf
5ef5877ed521,12b1f9b9bb4b30d5,f485a4cd99f64281051d,2308,2025-11-28,MS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-2308 20251128__COVER_FIN.pdf
3b12a0f9beb2,3ca8a6b8d566d8ac,a644a2f114fc69c52821,2383,2026-05-19,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2383 20260519__COVER_FIN.pdf
c848238a8c42,fbeb0fc7bf953aab,6f3cbb1cb4d91d2f6b54,3706,2025-11-30,GS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-3706 20251130__COVER_FIN.pdf
4c57755ba695,928a666963b773fe,5b5f11d72cf09e19a1d3,3665,2025-12-02,MS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3665 20251202__COVER_FIN.pdf
af1d4131f1bf,796a9b2c24885d9b,8076e1a26825aa12ccf8,1590,2025-12-02,MS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-1590 20251202__COVER_FIN.pdf
c1254c68f553,44d7f8cba190e55e,99ffa3f0e04531044160,2330,2025-07-18,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-2330 20250718__COVER_FIN.pdf
6766920adafc,46f5200ce87bcd26,39e5d56e6eff63d496a9,8210,2025-10-07,MS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-8210 20251007__COVER_FIN.pdf
6453e5de5809,38b90fd82f838b39,8721b44a8e0c389a3124,3653,2025-10-03,,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-3653 20251003__COVER_FIN.pdf
b0d4c04388cf,f0fa0c21355921d8,71db8d82a237ddfd5c8f,6669,2025-10-07,MS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-6669 20251007__COVER_FIN.pdf
144db0014918,bba867a300d11365,8a44f5a0863fd01b44b0,3661,2025-12-03,MS,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3661 20251203__COVER_FIN.pdf
144913c917d9,650b2d77cd95cd86,9e79a5e9e8ceabf7643c,6873,2025-08-19,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20250819兆豐個股報告-泓德能源(6873).pdf
e337b0a2e05d,c3b657104541af37,db95ce66175e4894f9f3,3706,2025-08-22,國泰,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf
e6270450a0cb,3d74d4a63b622a51,3586ecc2f1b6c12b2d2b,6533,2025-12-06,,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶心科(6533,N,中立)-CTBC251208.pdf"
a647dd1af7a3,2cf78d2783736269,88c884540417859b8278,6768,2025-12-04,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251204兆豐個股報告-志強-KY(6768).pdf
bec2e8821841,a3394c0f7f4d9226,db4f5a1f3a6854b28711,2606,2025-09-12,華南,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-2606-裕民-1141202.pdf
fc9e9d1ffdf9,3dac424a61e86cfe,325379a4db1a874fc972,3706,2025-11-28,兆豐,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251128兆豐訪談速報-神達(3706).pdf
b94683a9c9e6,3ffaefe3e51bf439,b14d44a9bec5254c9a28,3014,2023-10-05,國泰,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\3014TT-20231005.pdf
