report_id,file_id,tw_ticker,company_name,broker,report_date,period,fiscal_year,fiscal_quarter,statement,account_canonical,account_alias,value,value_raw,unit,currency,source_table_id,source_page,source_text,source_text_hash,historical_check_confidence,historical_check,add_sub_check_confidence,add_sub_check,division_check_confidence,division_check,final_trust_confidence,final_trust_band,validation_status,source_stage,source_path,ingested_at,record_hash
adfbc94a0a2ac47c2d49,e6270450a0cb,2021,,,2025-12-06,2025Q3,2025,Q3,IS,revenue,營業收入,12.0,12,%,TWD,,1,"個股報告 
                                       2025/12/06 
 
 
 
1 
 
 
 
 
潛在漲幅      
11.1%
前日收盤價    
270.00 元
目標價       
300.00 元
前次目標價 
330.00 元
前次評等 
中立
 
公司基本資訊 
目前股本(百萬元) 
507
市值(億元) 
137
目前每股淨值(元) 
89.96
外資持股比(%) 
16.86
董監持股比(%) 
12.64
 
營業比重 
 
 
個股與大盤走勢(%) 
 
黎光岱 
David.li@ctbcsis.com 
 
 
 
晶心科 (6533 TT) 
 
 
維持評等 
中立(Neutral) 
RISC-V 生態系發展快速，惟短期運營存在不確定性 
⚫ 
受部分案件遞延影響，3Q25 營收略低於預期 
⚫ 
除既有亞太市場外，積極擴大歐美市場開發 
⚫ 
公司仍維持每年營收成長30%的長期目標 
受部分案件遞延影響，3Q25 營收略低於預期:3Q25 營收為4.7 億元
(YoY+8.8%，QoQ+66.9%)，略低於我們和市場的預期，其中授權金收
入為3.4 億元(YoY+10.5%，QoQ+109.2%)，權利金收入為0.7 億元
(YoY-9.3%，QoQ+22.6%)。3Q25 營業費用為4.9 億元(YoY+21.3%，
QoQ+8.5%)，主要為研發費用3.3 億元，占營業費用67%。3Q25 單季
EPS 為0.17 元。前三季累計營收10.2 億元(YoY+10.6%)，成長主要來
自於授權金(YoY+9.5%)，前三季累計EPS 為-7.68 元。 
除既有亞太市場外，積極擴大歐美市場開發：前三季營收區域以台灣
(41%)、美國(33%)、中國(18%)為主。未來來自美國的營收比重有望
持續提升，與大客戶Meta 的合作仍然持續，由於北美CSP 客戶案件
開發周期較長，目前相關營收主要仍以授權金為主，除了和Meta 合
作開發MTIA 系列晶片外，公司也持續開發具量產潛力的產品，例如
Meta AI 眼鏡，未來量產後對權利金的挹注值得期待。歐洲目前營收
比重雖然不高，但公司已在德國設立辦事處，積極與車用電子供應商
合作發展車規產品，目前已打入主流車企。 
公司仍維持每年營收成",dab6a9ea5b0a6dd8c943f359,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_晶心科(6533,N,中立)-CTBC251208_雜訊版.pdf",2026-06-15T15:30:32.313080,4dd1353b20feb5197722c25df400592019aab413
adfbc94a0a2ac47c2d49,e6270450a0cb,2021,,,2025-12-06,2025,2025,,IS,revenue,營業收入,12.0,12,%,TWD,,3,"個股報告 
                                       2025/12/06 
 
 
 
3 
表一、季度財報與預估差異 
實際數
中信預估
差異
市場共識
差異
調整前
調整後
差異
市場共識
差異
營業收入
467
507
-8.1%
462
1.1%
596
639
7.3%
660
-3.1%
營業毛利
466
507
-8.1%
416
12.2%
595
639
7.3%
723
-11.6%
營業利益
(24)
76
-
29
-
185
163
-12.2%
235
-30.7%
稅前純益
5
106
-95.5%
40
-87.9%
215
193
-10.6%
247
-22.1%
稅後淨利
8
78
-89.2%
27
-68.1%
159
152
-4.2%
201
-24.3%
EPS(元)
0.17
1.55
-89.0%
0.35
-51.1%
3.13
3.00
-4.2%
4.04
-25.7%
毛利率
100.0%
100.0%
0.0 ppts
90.0%
9.9 ppts
56.5%
100.0%
43.5 ppts
109.5%
-9.6 ppts
營益率
-5.2%
15.1%
-20.2 ppts
6.3%
-11.5 ppts
21.9%
25.5%
3.5 ppts
35.6%
-10.1 ppts
稅後淨利率
1.8%
15.5%
-13.7 ppts
5.7%
-3.9 ppts
16.9%
23.8%
6.9 ppts
30.5%
-6.7 ppts
損益表
(單位：百萬元)
3Q25
4Q25(F)
財務比率(%/百分點)
 
資料來源:Bloomberg、中信投顧整理 
 
表二、年度財報與預估差異 
 
資料來源:Bloomberg、中信投顧整理 
 
 
 
",1ba76ea9088082ab8d713531,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_晶心科(6533,N,中立)-CTBC251208_雜訊版.pdf",2026-06-15T15:30:32.314918,eb3acb29cf1e9144f137f4e4b767c0691da2d696
adfbc94a0a2ac47c2d49,e6270450a0cb,2021,,,2025-12-06,2025,2025,,IS,revenue,營業收入,12.0,12,%,TWD,,4,"個股報告 
                                       2025/12/06 
 
 
 
4 
(百萬元) 
1Q25 
2Q25 
3Q25 
4Q25F 
1Q26F 
2Q26F 
3Q26F 
4Q26F 
營業收入 
271 
280 
467 
639 
369 
412 
683 
705 
營業成本 
0 
0 
0 
0 
0 
0 
0 
0 
營業毛利 
271 
279 
466 
639 
369 
412 
683 
704 
營業費用 
435 
452 
490 
476 
468 
477 
473 
454 
營業利益 
-164 
-173 
-24 
163 
-100 
-66 
210 
250 
營業外收支淨額 
43 
-152 
29 
30 
39 
21 
13 
19 
稅前純益 
-121 
-324 
5 
193 
-61 
-45 
223 
269 
所得稅 
-7 
-42 
-4 
40 
-13 
-9 
47 
56 
稅後純益 
-115 
-283 
8 
152 
-48 
-35 
177 
213 
調整後EPS(元) 
-2.26 
-5.58 
0.17 
3.00 
-0.95 
-0.70 
3.48 
4.19 
毛利率(%) 
99.89% 
99.88% 
99.97% 
99.96% 
99.94% 
99.94% 
99.94% 
99.94% 
營業利益率(%) 
-60.61% 
-61.79% 
-5.16% 
25.46% 
-27.02% 
-15.91% 
30.74% 
35.50% 
稅後純益率(%) 
-42.22% 
-101.20% 
1.81% 
23.80% 
-13.08% 
-8.60% 
25.84% 
30.17% 
營業收入 
 
 
 
 
 
 
 
 
QoQ(%) 
-41.20% 
3.04% 
66.91% 
37.06% 
-42.33% 
11.76% 
65.79% 
3.17% 
YoY(%) 
27.27% 
0.39% 
8.84% 
38.61% 
35.93% 
47.44% 
46.45% 
10.24% 
營業利益 
 
 
 
 
 
 
 
 
QoQ(%) ",a3287bd57af2ef3f9a7c6982,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_晶心科(6533,N,中立)-CTBC251208_雜訊版.pdf",2026-06-15T15:30:32.316768,27b731aa1186bce5d67800597fc917e9785b924e
adfbc94a0a2ac47c2d49,e6270450a0cb,2021,,,2025-12-06,2025,2025,,BS,cash_and_equivalents,現金及約當現金,12.0,12,%,TWD,,5,"個股報告 
                                       2025/12/06 
 
 
 
5 
資產負債表 
2013   
  
  
  
 損益表 
  
 
 
 
 
(百萬元) 
2021 
2022 
2023 
2024 
3Q25 
 (百萬元) 
2023 
2024 
2025F 
2026F 
2027F 
資產總計 
5,029 
5,424 
5,336 
5,301 
6,334  營業收入淨額 
1,058 
1,382 
1,657 
2,169 
2,948 
流動資產 
4,495 
4,422 
3,602 
2,767 
2,370  營業成本 
1 
1 
1 
1 
2 
現金及約當現金 
4,005 
4,098 
1,890 
2,083 
984  營業毛利淨額 
1,057 
1,381 
1,656 
2,168 
2,946 
應收帳款與票據 
155 
111 
200 
224 
270  營業費用 
1,325 
1,657 
1,854 
1,873 
2,022 
存貨 
1 
2 
2 
4 
5  營業利益 
-268 
-276 
-198 
295 
924 
採權益法之投資 
- - 
- - 
- - 
- - 
- -  EBITDA 
22 
377 
281 
870 
1,469 
不動產、廠房設備 
25 
75 
96 
131 
1,297  業外收入及支出 
169 
288 
-50 
91 
60 
負債總計 
258 
435 
525 
480 
1,778  稅前純益 
-99 
12 
-248 
387 
984 
流動負債 
175 
321 
399 
365 
317  所得稅 
3 
10 
-11 
81 
206 
應付帳款及票據 
3 
0 
0 
0 
1  稅後純益 
-102 
2 
-237 
306 
778 
非流動負債 
83 
114 
127 
115 
1,461  公告基本EPS(元) 
-2.01 
0.04 
- - 
- - 
- - 
權益總計 
4,771 
4,989 
4,811 
4,821 
4,557  調整後EPS(元) 
-2.01 
0.04 
-4.67 
6",96ec03c1fd197c42ce7acd01,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_晶心科(6533,N,中立)-CTBC251208_雜訊版.pdf",2026-06-15T15:30:32.320395,d94da4d0e9d44e78d39a9b0aaa6012e991ba2c42
7a7d0cb29011251e6497,bec2e8821841,2021,,華南,2025-09-12,2025,2025,,IS,eps,EPS,1.0,1,%,TWD,,1," 
 
- 1- 
本資料之內容，本公司已力求其正確性，惟純屬研究性質，投資人應審慎考量投資風險，
本公司不負任何法律責任。本圖文非經同意請勿轉載，版權所有，翻印必究。 
0727                                訪談報告  2025年12月2日 
 
 
::投資評等:: 
投資評等 
買進 
目標價 
70.00 
收盤價 
61.90 
隱含漲幅(%) 
13.09 
評價區間 
10X - 14X(PER) 
訪談類型 
評等調整 
 
::基本資料:: 
市值(億元) 
523.1 
月均量(張) 
7,592 
每股淨值(元) 
41.94 
PER 
12.21 
PBR 
1.48 
外資持股(%) 
9.20 
投信持股(%) 
11.29 
資使用率(%) 
4.43 
券使用率(%) 
0.08 
 
報告日期 
評等 
目標價 
20250912 
買進 
65.00 
20250318 
買進 
81.00 
 
::近一年個股與大盤報酬率比較:: 
 
 
::研究員聯絡方式:: 
研究員 
林子期 
電子信箱 
450@entrust.com.tw 
 
裕民(2606)  
-  俄烏停火預期心理有助推升股價  
投資建議 
標題 
  裕民投資評等建議買進，目標價70元；隱含漲幅13.0%，預估2026
年稅後EPS 5.07元，投資建議在本益比10~14倍區間操作： 
1. 
市場對俄烏停火預期升高，烏國總統稱美烏版和平協議可望敲
定。散裝航運業者將受惠二大商機，一是烏克蘭重建，載運鋼
材、水泥、等原材料；二是烏克蘭穀物、俄羅斯動力煤等原物
料出口增加。 
2. 
海岬型散裝船日租金走高，近一週漲幅約2成。裕民船隊在現
貨市場占比約65％，交率先受惠。 
3. 
中國對美國恢復大豆採購，美方預期美中將簽署1,200萬噸大
豆採購合約，預期心理已推升運價向上。散裝航運隨上述題材
推進與受挫波動，但2026年展望可望優於今年。   
 
內容摘要 
 
  中國對美國恢復大豆採購   
 川習熱線中國對美的大豆採購，美方預期美中將簽署1,200萬噸大豆
採購合約，近期將散裝船舶運能推升運價向上。川普政府表示中國同
意在2026年1月前購買1,200萬噸美國大豆，後續採購總量可能再翻
倍，達到2,500萬公",a4966c77345e1e4e5fec7c13,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_華南投顧-2606-裕民-1141202_雜訊版.pdf,2026-06-15T15:30:32.325301,53163cd8ae55e3bea4ea94f351a7a71240d60c8a
7a7d0cb29011251e6497,bec2e8821841,2021,,華南,2025-09-12,2025,2025,,IS,revenue,營業收入,5.0,5,%,TWD,,5," 
 
- 5- 
本資料之內容，本公司已力求其正確性，惟純屬研究性質，投資人應審慎考量投資風險，
本公司不負任何法律責任。本圖文非經同意請勿轉載，版權所有，翻印必究。 
0727                                訪談報告  2025年12月2日 
 
::表 季EPS回顧(單位：億元):: 
項目 
2025Q3 
QoQ 
YoY 
華南預估 
差異(%) 市場同業 差異(%) 
原因簡述 
營業收入 
42.9 
18.7 
-3.9 
43.4 
1.0 
43.8 
2.0 
 
營業毛利 
15.2 
83.8 
-14.0 
15.3 
0.9 
15.1 
-0.7 
 
營業利益 
12.9 
100.9 
-18.5 
13.3 
3.2 
13.1 
1.5 
 
稅前純益 
14.5 
82.0 
-10.7 
13.6 
-6.3 
13.9 
-4.6 
 
稅後純益 
14.5 
123.7 
-6.6 
13.2 
-9.0 
13.6 
-6.5 
 
稅後EPS 
1.72 
123.4 
-6.5 
1.56 
-9.3 
1.61 
-6.4 
 
毛利率 
35.3 
 
 
35.3 
-- 
34.4 
-- 
 
營益率 
30.1 
 
 
30.8 
-- 
30.0 
-- 
 
稅後淨利率 
33.8 
 
 
30.5 
-- 
31.0 
-- 
 
資料來源：公開資訊觀測站、CMoney、華南投顧整理 
::表 獲利預估修正(單位：億元):: 
年度 
2024 
-- 
2025(F) 
 
 
項目 
實際 
原估 
新估 
差異(%) 
修正理由簡述 
營業收入 
163.4 
156.8 
155.3 
-1.0 
-- 
營業毛利 
52.2 
45.1 
44.0 
-2.5 
-- 
營業利益 
44.9 
37.7 
36.2 
-3.9 
-- 
稅後純益 
46.7 
34.8 
35.4 
1.7 
-- 
稅後EPS 
5.54 
4.12 
4.19 
1.70 
-- 
毛利率 
32.0 
28.7 
28.3 
-- 
-- 
營益率 
27.4 
24.0 
23.3 
-- 
-- 
稅後淨利率 
28.6 
22.2 
22.8 
-- ",5a5a2b0b9be354a8f7c73f43,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_華南投顧-2606-裕民-1141202_雜訊版.pdf,2026-06-15T15:30:32.329582,7179fa4998558249d1eae0553409a8b7867a0eac
7a7d0cb29011251e6497,bec2e8821841,2021,,華南,2025-09-12,2025,2025,,BS,accounts_receivable,應收帳款,6.0,6,%,TWD,,6," 
 
- 6- 
本資料之內容，本公司已力求其正確性，惟純屬研究性質，投資人應審慎考量投資風險，
本公司不負任何法律責任。本圖文非經同意請勿轉載，版權所有，翻印必究。 
0727                                訪談報告  2025年12月2日 
 
::各季EPS預估::                                                                                                                                單位：億元、元 
年季 
營收 
毛利率(%) 營益率(%) 業外收支率(%) 
股本 
稅前純益 稅前EPS 
稅後EPS 
202501 
34.4 
18.9 
14.0 
-7.2 
84.5 
2.3 
0.27 
0.27 
202502 
36.2 
22.8 
17.8 
4.3 
84.5 
8.0 
0.94 
0.77 
202503 
42.9 
35.3 
30.1 
3.7 
84.5 
14.5 
1.72 
1.72 
202504(F) 
41.8 
33.6 
28.9 
0.8 
84.5 
12.4 
1.47 
1.43 
202601(F) 
37.2 
25.1 
20.2 
1.3 
84.5 
8.0 
0.95 
0.91 
202602(F) 
39.0 
28.7 
23.9 
1.0 
84.5 
9.7 
1.15 
1.11 
202603(F) 
44.5 
38.3 
34.0 
0.5 
84.5 
15.3 
1.81 
1.76 
202604(F) 
40.8 
32.1 
27.5 
0.5 
84.5 
11.4 
1.35 
1.30 
 
::單 月 營 收 概 況 及 預 估 ::                                                                                                     單位：億元 
年\月 
一 
二 
三 
四 
五 
六 
七 
八 
九 
十 
十一 
十二 
2025 
12.1 
9.8 
12.5 
12.2 ",da9ba97bb2f6e98caa2f8eee,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_華南投顧-2606-裕民-1141202_雜訊版.pdf,2026-06-15T15:30:32.332820,5282fe4409216781659ec957d48adc5885fca57f
7a7d0cb29011251e6497,bec2e8821841,2021,,華南,2025-09-12,2025,2025,,IS,eps,EPS,7.0,7,%,TWD,,7," 
 
- 7- 
本資料之內容，本公司已力求其正確性，惟純屬研究性質，投資人應審慎考量投資風險，
本公司不負任何法律責任。本圖文非經同意請勿轉載，版權所有，翻印必究。 
0727                                訪談報告  2025年12月2日 
 
近五年營收走勢(單位：千元) 
 
毛利率、營益率、EPS走勢(%，元) 
 
 
 
外資買賣超(張)、外資持股(張) 
 
營運狀況年增率  
 
 
 
存貨及A/R週轉天數 
 
歷史PE區間 
 
 
",7cb56444e23d89960bdc7141,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_華南投顧-2606-裕民-1141202_雜訊版.pdf,2026-06-15T15:30:32.333308,3c748e419bcda33309a2673ec7feaadfcf47c805
73bfb4fb5ed85aa397cd,9db99ee86da3,2021,,華南,2025-12-01,2026,2026,,CF,capex,資本支出,11.0,(11,%,TWD,,6,"雲端CSP大廠擴大資本支出+各國赴美投資，固定投資加速成長

亞特蘭大銀行GDP Now預測(11/25)，3Q25 GDP季增年率4.0%。

科技巨頭對AI的資本支出維持強勁，以及美國政府吸引各國赴美投資，累計金額已超過兆元的背景下，預期固定
投資對GDP貢獻將提高。根據彭博預估(11/27)，2026年民間投資成長1.9%、2027年成長3.4%。
聯準會視關稅影響為一次性，美國通膨預期穩定且趨勢回落

聯準會認為關稅對通膨影響是「一次性」，一旦企業調整供應鏈或吸收部分成本，衝擊會逐漸消退。根據9月
FOMC經濟展望預估，2026核心PCE回落至2.6%、2027年則降至2.1%。

根據市場數據(11/26)，長期通膨預期穩定在2.2~2.3%區間，顯示當前市場對通膨預期溫和。
美國經濟展現「金髮經濟(Goldilocks)」的面貌

美國GDP成長由AI資本支出與兆元外資驅動，投資成為新引擎；此外，通膨預期穩定且趨勢回落，聯準會視關稅
影響為一次性，物價壓力溫和；加上AI巨額投資驅動生產力提升，美國經濟展現「金髮經濟」的面貌。
5
資料來源：Fed；2025/9；(**)為前次預估
美國：固定投資加速成長，通膨預期穩定且趨勢回落
2025/9
2025年
2026年
2027年
GDP成長率%
1.6 (1.4)
1.8 (1.6)
1.9 (1.8)
失業率%
4.5 (4.5) 
4.4 (4.5)
4.3 (4.4)
PCE通膨率%
3.0 (3.0)
2.6 (2.4)
2.1 (2.1)
核心
PCE通膨率%
3.1 (3.1) 
2.6 (2.4)
2.1 (2.1)
亞特蘭大Fed GDPNow預估
聯準會經濟展望預估
",985098e6cca39795565cdcd9,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_第一場 2026年投資大趨勢 - 華南投顧 -1141201_雜訊版.pdf,2026-06-15T15:30:32.338663,20c3a517df085799f19497c12215c8206671d449
73bfb4fb5ed85aa397cd,9db99ee86da3,2021,,華南,2025-12-01,2025,2025,,CF,capex,資本支出,7.0,7,%,TWD,,8,"7
AI投資熱潮持續，輝達CEO強調AI並無泡沫化問題

M7科技巨頭預計2025年投入創紀錄的6,000億美元資本支
出，2026年將持續攀升至7,000億美元以上。

Nvidia CEO Jensen Huang於GTC大會強調，AI並無泡沫
化問題，因為人們願意為AI相關工具付費。

聯準會主席鮑爾表示，與90年代的網際網路泡沫不同，現
在的科技公司有真實獲利與商業模式支撐。
AI相關資本投入貢獻比例超越消費者支出

BEA數據顯示，1H25 AI相關資本投入對GDP增長的貢獻
達到1.1%，超過消費者支出對GDP增長的貢獻。

哈佛經濟學家Jason Furman指出，訊息處理設備和軟體投
資僅佔GDP的4%，但1H25卻貢獻GDP增長的92%。
AI帶動生產力提升，美國潛在GDP成長率加速

高盛報告預估，美國潛在GDP成長率在2025-2029年平均
達到2.1%，並在2030年代初期加速至2.3%。

AI對生產力的顯著提升，特別是科技及相關服務業（如科
學研究、工程、諮詢）。
美國: AI投資熱潮持續，成為經濟另一具成長引擎
M7科技巨頭資本支出金額
個人消費、資訊投資對GDP成長貢獻
生產力提升拉動GDP成長預估
",935b8d55fcda31add99c9369,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_第一場 2026年投資大趨勢 - 華南投顧 -1141201_雜訊版.pdf,2026-06-15T15:30:32.339771,0b81624c50885c7e3c2569865dca8166838e11b2
73bfb4fb5ed85aa397cd,9db99ee86da3,2021,,華南,2025-12-01,2025Q4,2025,Q4,CF,capex,資本支出,50.0,50,%,TWD,,21,"終端需求回溫、科技巨頭擴增資本支出，製造業景氣有望保持穩健

短期AI需求持續、產業旺季及客戶庫存回補等因素帶動下，研判至2025年底製造業PMI維持在景氣榮枯線50以上。
中長期來看，全球終端需求逐步回溫，科技巨頭持續擴增資本支出，製造業景氣有望保持穩健。
出口再創新高，2025年經濟成長率上修

出口市場結構轉變，美國取代中國成為最大出口國。其中，10月對美出口年增1.4倍，佔總出口比重攀升至34.2%，
穩居第一大出口市場，顯示台灣供應鏈重心已經與美國為首的AI科技生態系緊密結合。

展望未來，第四季出口規模有望超越第三季，且2025年全年累計出口金額將突破6,000億美元。因此，我們將
2025年台灣經濟成長率上修至6.4%。
項目
經濟指標/年月
2025年
1月
2月
3月
4月
5月
6月
7月
8月
9月
10月
GDP
GDP年增率（%）
-
-
5.37
-
-
8.01
-
-
7.64
-
景氣
景氣對策信號/分數
34
37
35
33
31
29
29
31
35
-
景氣對策信號/燈號
黃紅
黃紅
黃紅
黃紅
綠
綠
綠
綠
黃紅
-
PMI
製造業PMI
48.7
54.0
54.2
48.9
51.0
49.6
48.0
47.9
48.3
50.3
非製造業NMI
55.0
49.2
53.8
51.0
51.9
54.3
52.8
50.7
52.1
54.4
貿易
外銷接單（億美元）
469.7
494.5
530.4
564.0
579.3
567.7
576.4
600.2
702.2
693.7
外銷訂單YOY（%）
-3.0
31.1
12.5
19.8
18.5
24.6
15.2
19.5
30.6
25.1
出口金額（億美元）
387.1
413.1
495.7
486.6
517.4
533.2
566.8
584.9
542.5
618.0
出口YOY（%）
4.4
31.5
18.6
29.9
38.6
33.7
42.0
34.1
33.8
49.7
貿易收支（億美元）
99.7
65.5
69.5
72.0
126.2
120.7
143.4
168.3
124.0
225.8
20
台灣: 出口再創新高，2025年經濟成長率上修
",1f69321b639b68d7c2bd7d00,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_第一場 2026年投資大趨勢 - 華南投顧 -1141201_雜訊版.pdf,2026-06-15T15:30:32.350060,b5d4ec4939ffa344162bac0417ad3a47c4c98ad1
73bfb4fb5ed85aa397cd,9db99ee86da3,2021,,華南,2025-12-01,2026,2026,,CF,capex,資本支出,26.0,26,%,TWD,,27,"26
主要伺服器生產業者對主要客戶出貨占各廠總出貨比例預估(台廠囊括全球伺服器約9成代工訂單)
品牌廠
全球出貨比
代工廠
品牌
英業達
(2356)
緯穎
(6669)
緯創
(3231)
鴻海
(2317)
廣達
(2382)
神雲
(神達3706)
24.3%
Meta
86.8%
0.0%
43.2%
13.7%
Amazon 
24.7%
6.7%
20.3%
19.9%
33.0%
9.0%
Dell 
8.3%
35.8%
17.4%
0.0%
8.6%
Microsoft 
10.9%
5.5%
23.8%
11.3%
7.8%
Supermicro
24.0%
6.6%
Google
13.4%
2.6%
21.2%
6.3%
HPE
10.8%
20.6%
19.3%
6.0%
Inspur
0.0%
54.8%
3.6%
Lenovo
4.1%
0.7%
14.1%
Others
27.8%
1.0%
18.9%
16.6%
4.4%
12.2%
100.0%
合計
100.0%
100.0%
100.0%
100.0%
100.0%
100.0%
2026年GB200+GB300出貨量將超過6萬櫃
根據研調機構TrendForce最新報告預估，全球八大雲端服務供應商(CSP)2025年資本支出總計將逾
4,200億美元(約新台幣12.9兆元)，YoY 61%，創新高；2026年再成長24%、達5,200億美元(近新台
幣16兆元)，再寫新猷。
預估2025年GB200+GB300出貨上看3萬櫃，2026年出貨量將超過6萬櫃，成長逾1倍。
國內其他供應Tier 2 CSP的華碩(2357)、技嘉(2376)、華擎(3515)、永擎(7711)等，預計也將受惠
於此波AI基建浪潮。
",5aadd0ab0ac61a8f7b7084b1,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_第一場 2026年投資大趨勢 - 華南投顧 -1141201_雜訊版.pdf,2026-06-15T15:30:32.353775,1a851421e13f9b7a94a0c6c361b3b74cd322315b
