report_id,file_id,report_date,ticker,company_name,broker,analyst,rating,target_price,currency,identity_score,source_confidence,review_required,file_name,path,_csv_overflow,_ragged,report_id_original
3e7877f3d139915bf1e8,f411c84d8859,2025-08-19,6873,,兆豐,,,,,85,0.85,False,20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,,False,18957c38378fbd39
22e8e61527a9045e51f6,1ce8f7a19d5b,2025-09-09,6143,,華南,,買進,,,100,1.0,False,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\華南投顧-6143-振曜-1141128.pdf,,False,e24e1a849b0bf2f4
cd666b913c09cc7bf163,dc367a89b6fb,2026-05-19,4771,,兆豐,,買進,,,100,1.0,False,20260519兆豐個股報告-望隼(4771).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\20260519兆豐個股報告-望隼(4771).pdf,,False,f6122b1c603b9188
822824dc0ca62547aa3f,aaf37d8b44ad,2026-05-19,1476,,凱基,,持有,,,100,1.0,False,凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,,False,b49c22e4ac8a2438
88f08c57eac98da0cfcb,bec2e8821841,2025-09-12,2606,,華南,,買進,,,100,1.0,False,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\華南投顧-2606-裕民-1141202.pdf,,False,a3394c0f7f4d9226
9bca0d78176057d4ea38,12548b012a8b,2025-12-04,6768,,兆豐,,,,,85,0.85,False,20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,,False,71f1cc55ced26185
075ef1ffa059d0ffa533,cd1804f88763,2025-08-14,2637,,華南,,買進,,,100,1.0,False,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\華南投顧-2637-慧洋-KY-1141202.pdf,,False,d170e4b7e87097fd
85c9e55fef0ee92f4285,f076f1152b4b,2026-05-19,4771,,兆豐,,,,,85,0.85,False,20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,,False,517a9e18dfd65500
c2c42b09b3d7faf5b8a5,8837f1ff87a8,2025-08-22,3706,,國泰,,買進,,,90,0.9,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,,False,1eb63a0d806a85fe
12839c3ffc1f96cda68e,7f6338fb959d,2025-11-13,3017,,華南,,買進,,,100,1.0,False,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\華南投顧-3017-奇鋐-1141202.pdf,,False,7ac7606fd4866328
dd192502ddf69b6e55ba,f79edee33434,2026-05-19,3665,,凱基,,,,,85,0.85,False,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,,False,ccc5c019dddb23d2
7a06fbbe1f0d71b7f9ff,2ffbf03c7485,2026-05-19,6147,,凱基,,持有,,,100,1.0,False,凱基投顧_6147 頎邦_劉宇程_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf,,False,9a9d42d20071aef6
0808c1c9c4e064b7c2e4,ce36e08fe808,2025-12-02,3017,,華南,,,,,85,0.85,False,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,,False,fa908e89c78b3684
08be4065bab7c9423b21,13ebbb01df60,2026-05-19,2891,,凱基,,,,,85,0.85,False,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,,False,f5b43493ced94600
7c6f42d5b2f511b58576,a4cfa1c72212,2025-12-02,2637,,華南,,,,,85,0.85,False,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,,False,397b36f48509bb3a
54cce34246704e9ca925,4f916ed039a2,2026-05-19,6147,,凱基,,,,,85,0.85,False,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,,False,acce6de8c0bd1a16
1695195c6f1dc8ceecfb,fc9e9d1ffdf9,2025-11-28,3706,,兆豐,,買進,,,100,1.0,False,20251128兆豐訪談速報-神達(3706).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251128兆豐訪談速報-神達(3706).pdf,,False,3dac424a61e86cfe
ffeb79c197b71a3b6ee9,8a93ba4e9f95,2026-05-19,1476,,凱基,,,,,85,0.85,False,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,,False,72a83771e5ba28c0
e55efb18e93a4139cb1e,4c4bcf631547,2023-10-05,3014,,,,,,,65,0.65,False,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf,,False,7dcf3246e506ffbb
4a70084b19231f5e8242,e6d8af42762f,2025-11-28,6143,,華南,,,,,85,0.85,False,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf,,False,c2b777e897c2328f
a4c5cf2ed64ff8b22279,77e934d7e175,2025-12-02,2606,,華南,,,,,85,0.85,False,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf,,False,6651dd825926b214
5ade8fa2ce6af4d97a68,a647dd1af7a3,2025-12-04,6768,,兆豐,,買進,,,100,1.0,False,20251204兆豐個股報告-志強-KY(6768).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251204兆豐個股報告-志強-KY(6768).pdf,,False,2cf78d2783736269
c18a1b391bbf755cd230,144913c917d9,2025-08-19,6873,,兆豐,,買進,,,100,1.0,False,20250819兆豐個股報告-泓德能源(6873).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20250819兆豐個股報告-泓德能源(6873).pdf,,False,650b2d77cd95cd86
33280450a5af073c2547,dc367a89b6fb,2026-05-19,4771,,兆豐,,買進,,,100,1.0,False,20260519兆豐個股報告-望隼(4771).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20260519兆豐個股報告-望隼(4771).pdf,,False,f6122b1c603b9188
b5f7ce57261b17b6db61,aaf37d8b44ad,2026-05-19,1476,,凱基,,持有,,,100,1.0,False,凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,,False,b49c22e4ac8a2438
7b71b1e70bc8d6523aed,e337b0a2e05d,2025-08-22,3706,,國泰,,買進,,,100,1.0,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,,False,c3b657104541af37
5b7ac7814a9fdeee5c1c,bec2e8821841,2025-09-12,2606,,華南,,買進,,,100,1.0,False,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2606-裕民-1141202.pdf,,False,a3394c0f7f4d9226
835fbe5841d304414705,e6270450a0cb,2025-12-06,6533,,,,Neutral,,,80,0.8,False,"晶心科(6533,N,中立)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\晶心科(6533,N,中立)-CTBC251208.pdf",,False,3d74d4a63b622a51
6741dbe2ca65fb08fdca,9db99ee86da3,2025-12-01,2026,,華南,,,,,95,0.95,False,第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,,False,6ccc261ef835def2
c1cc4db685debe7d1e8e,cd1804f88763,2025-08-14,2637,,華南,,買進,,,100,1.0,False,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2637-慧洋-KY-1141202.pdf,,False,d170e4b7e87097fd
888b39c40bb59eec5f33,2ffbf03c7485,2026-05-19,6147,,凱基,,持有,,,100,1.0,False,凱基投顧_6147 頎邦_劉宇程_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf,,False,9a9d42d20071aef6
1b91a4a2b7b382bac661,7f6338fb959d,2025-11-13,3017,,華南,,買進,,,100,1.0,False,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-3017-奇鋐-1141202.pdf,,False,7ac7606fd4866328
74801d7fa94b37b0670c,513089807e2e,2026-05-19,2891,,凱基,,持有,,,100,1.0,False,凱基投顧_2891 中信金_施志鴻_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_2891 中信金_施志鴻_20260519.pdf,,False,63599359bfd4ec19
46d380df4ef3ffcec6ee,b94683a9c9e6,2023-10-05,3014,,國泰,,買進,,,100,1.0,False,3014TT-20231005.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\3014TT-20231005.pdf,,False,3ffaefe3e51bf439
c89f56e1e1a37e2ea349,a9762ff02efe,2025-12-08,4171,,GS,,,,,95,0.95,False,"瑞基(4171,NR_未評等)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\瑞基(4171,NR_未評等)-CTBC251208.pdf",,False,ede46dd062be6786
99adb79c62caffbcfd80,c0e1841bbcfd,2026-05-21,6278,,Daiwa,,Hold,,,100,1.0,False,Daiwa-6278 20260521.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-6278 20260521.pdf,,False,1d489cab23abc675
d9145c5341c54a618cd4,482e52f26cf4,2026-05-25,6933,,,,,,,45,0.45,False,6933_AMAX-KY_個股介紹報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\6933_AMAX-KY_個股介紹報告.pdf,,False,20e610218fae9c70
438b13b81dbe68dd867a,8bc5fab0f44d,2025-12-03,1590,,Goldman,,,,,95,0.95,False,GS-1590 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20251203.pdf,,False,a4d2f2b9ae3493b6
c8697c2c7d605102341f,8578b17590da,2026-05-19,3665,,凱基,,持有,,,100,1.0,False,凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf,,False,8d2bd5a5c8b87d14
0a3f684b322ede5d5f5c,0e3a7ffea317,2025-06-04,3231,,Citi,,Buy,,,100,1.0,False,Citi-3231 20250604.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Citi-3231 20250604.pdf,,False,f7dffa467cb93ad0
c07ae704c6686e3a1888,857093b8833a,2025-10-01,6669,,GS,,Hold,,,100,1.0,False,CLST-6669 20251001.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\CLST-6669 20251001.pdf,,False,4f74e5e567c0b63d
c18c26ef54fbba9ed681,1ce8f7a19d5b,2025-09-09,6143,,華南,,買進,,,100,1.0,False,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-6143-振曜-1141128.pdf,,False,e24e1a849b0bf2f4
b6cd9fe75d5cec17c7fa,c8bcf1de430d,2023-10-12,1590,,Goldman,,Buy,,,100,1.0,False,GS-1590 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20231012.pdf,,False,793fe61ac7f49533
cd1997832d5b9c162bb5,9015d064e179,2025-11-30,3706,,Goldman,,Buy,,,100,1.0,False,GS-3706 20251130.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-3706 20251130.pdf,,False,6d6f973872095581
ba89292d7c3846499de5,73c0ed880dcd,2025-10-02,3653,,GS,,Hold,,,100,1.0,False,Daiwa-3653 20251002.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-3653 20251002.pdf,,False,a40792e841722321
2937c02b5e6e0eda7b5b,d04a4946c88f,2023-10-11,1319,,GS,,Buy,,,100,1.0,False,Daiwa-1319 20231011.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-1319 20231011.pdf,,False,c15bda4dd19ee51e
fcef70800b3421bf6db9,60182f2345d3,2025-07-18,2330,,GS,,Overweight,,,100,1.0,False,JP-2330 20250718.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-2330 20250718.pdf,,False,8e20915ae91de7e5
f57b605b7178e4546015,2bdd74d5ad28,2025-12-02,1590,,GS,,Overweight,,,100,1.0,False,MS-1590 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-1590 20251202.pdf,,False,dbe74d23dbf27807
90da75c8158a137c4718,da66bcad430c,2026-05-17,6415,,Goldman,,Buy,,,100,1.0,False,GS-6415 20260517.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-6415 20260517.pdf,,False,568b37420b9e60cd
6f593c1750e8b997b815,002075ad1390,2025-12-05,2317,,Goldman,,Buy,,,100,1.0,False,GS-2317 20251205.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2317 20251205.pdf,,False,e9f290c4edbc253d
66bd5db252db3f2fdd9c,55c6a90bffa6,2025-10-07,8210,,GS,,Overweight,,,100,1.0,False,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-8210 20251007.pdf,,False,f50d71ff8e4ce4b7
1a01c837fb5b90eb792f,6ad043d05d31,2026-05-19,2383,,Goldman,,Buy,,,100,1.0,False,GS-2383 20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2383 20260519.pdf,,False,2f6ecc09c8c0e5d2
a9010049c705d835f4e3,9fa64d802d5c,2025-11-28,2308,,GS,,Overweight,,,100,1.0,False,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-2308 20251128.pdf,,False,b1ef29be25141dfe
dd17581d273242f6edde,d7fc40eba962,2026-05-20,1560,,,,,,,65,0.65,False,MQ-1560 20260520.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MQ-1560 20260520.pdf,,False,22b7951d4862a6af
fe10fa9e63e32a2bb42a,ee80f5489c73,2025-10-03,3653,,JPM,,Buy,,,100,1.0,False,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-3653 20251003.pdf,,False,e5c78bcc7b718f99
81648b99cebd6efacd07,3635a2681a48,2023-10-12,2382,,Goldman,,Buy,,,100,1.0,False,GS-2382 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2382 20231012.pdf,,False,7f2b3f146aeeda29
c10ec5e0c297f0d36f52,1c6725421e5f,2025-11-28,3706,,兆豐,,,,,85,0.85,False,20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf,,False,adad68980797ecdf
c9dddcbfcb9268f4933e,12548b012a8b,2025-12-04,6768,,兆豐,,,,,85,0.85,False,20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,,False,71f1cc55ced26185
6386e6698160bcbc9fc5,8837f1ff87a8,2025-08-22,3706,,國泰,,買進,,,90,0.9,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,,False,1eb63a0d806a85fe
fbdd9648bf1b062b5835,f411c84d8859,2025-08-19,6873,,兆豐,,,,,85,0.85,False,20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,,False,18957c38378fbd39
5095edb22e925622d8a2,012d1f99030a,2025-10-07,6669,,Morgan Stanley,,Equal-weight,,,100,1.0,False,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-6669 20251007.pdf,,False,b95e9dcf3934e81f
888733484f600716cee3,bb3578cff8f2,2025-12-03,3661,,GS,,Overweight,,,100,1.0,False,MS-3661 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3661 20251203.pdf,,False,111bdc28b6000db4
fe5be4fe27ba0147959f,f076f1152b4b,2026-05-19,4771,,兆豐,,,,,85,0.85,False,20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,,False,517a9e18dfd65500
2b50514e7df79d738638,4f916ed039a2,2026-05-19,6147,,凱基,,,,,85,0.85,False,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,,False,acce6de8c0bd1a16
1c03dc34c1803bb8c2b1,415d87f21003,2025-12-02,3665,,Morgan Stanley,,Hold,,,100,1.0,False,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3665 20251202.pdf,,False,93153a7a7f704799
