Date,ticker,open,high,low,close,adj_close,volume
2023-02-07,NVDA,230.88,232.94,224.97,230.27,230.19,3987217
2023-02-08,NVDA,230.88,230.06,229.23,229.88,229.98,2055248
2023-02-09,NVDA,225.8,228.83,223.6,226.33,226.47,3110012
2023-02-10,NVDA,234.1,238.65,232.97,234.45,234.35,2448089
2023-02-13,NVDA,240.89,240.83,240.03,240.25,240.91,10152645
2023-02-14,NVDA,240.6,243.99,242.17,242.43,242.38,6817298
2023-02-15,NVDA,238.94,241.78,238.56,240.25,239.84,5562308
2023-02-16,NVDA,245.66,249.43,244.59,246.88,247.18,1551673
2023-02-17,NVDA,242.07,244.74,243.36,244.26,244.41,5035777
2023-02-20,NVDA,255.47,257.56,253.41,254.09,254.15,3590612
2023-02-21,NVDA,252.52,257.45,254.58,255.05,254.94,6026820
2023-02-22,NVDA,263.6,264.71,260.71,263.15,263.25,3840824
2023-02-23,NVDA,263.73,264.01,261.1,262.67,263.09,3258055
2023-02-24,NVDA,263.01,265.27,261.54,263.4,263.45,3674369
2023-02-27,NVDA,270.82,272.54,271.42,271.73,271.33,1325344
2023-02-28,NVDA,287.24,292.22,283.84,286.91,285.92,2227294
2023-03-01,NVDA,298.39,299.95,296.81,298.39,298.5,3939907
2023-03-02,NVDA,306.76,308.63,305.04,305.23,304.93,5778728
2023-03-03,NVDA,305.95,311.27,307.89,310.03,310.0,2482442
2023-03-06,NVDA,305.0,307.36,301.56,306.41,306.16,3202994
2023-03-07,NVDA,309.84,312.58,307.24,308.98,308.7,1468135
2023-03-08,NVDA,302.31,304.25,301.02,302.23,302.0,6781137
2023-03-09,NVDA,306.52,306.02,305.12,305.37,305.17,5705098
2023-03-10,NVDA,309.44,309.68,305.02,309.04,309.28,4529179
2023-03-13,NVDA,294.0,295.78,293.56,294.2,294.37,4006397
2023-03-14,NVDA,294.33,296.76,293.86,294.78,294.42,7104752
2023-03-15,NVDA,301.6,300.26,295.04,298.13,297.81,2185804
2023-03-16,NVDA,300.09,302.05,297.45,297.8,297.92,2070745
2023-03-17,NVDA,301.51,306.38,299.14,300.77,301.08,5558061
2023-03-20,NVDA,291.09,293.68,289.54,290.98,291.28,5374395
2023-03-21,NVDA,286.4,287.54,283.1,285.63,285.34,1799918
2023-03-22,NVDA,294.52,296.65,293.04,293.3,293.59,2506304
2023-03-23,NVDA,294.22,295.17,291.23,293.6,293.08,7606749
2023-03-24,NVDA,295.28,298.39,294.61,296.39,296.33,4016147
2023-03-27,NVDA,295.25,295.26,291.77,292.64,292.78,4845595
2023-03-28,NVDA,293.43,293.78,292.38,293.07,292.46,1831190
2023-03-29,NVDA,279.28,277.41,275.34,276.5,277.08,4539476
2023-03-30,NVDA,282.89,283.34,281.86,282.62,283.0,1607561
2023-03-31,NVDA,295.32,298.22,291.38,295.68,295.87,1214799
2023-04-03,NVDA,290.1,289.01,284.06,288.1,287.82,4701593
2023-04-04,NVDA,282.04,285.1,279.68,281.62,281.6,6697350
2023-04-05,NVDA,285.19,285.96,283.15,285.0,285.23,2879441
2023-04-06,NVDA,294.01,296.24,291.07,295.79,295.46,2487340
2023-04-07,NVDA,297.05,296.68,294.31,296.07,296.02,7689946
2023-04-10,NVDA,286.56,288.08,286.31,287.27,287.53,2965654
2023-04-11,NVDA,285.42,287.99,280.53,286.06,285.63,3163266
2023-04-12,NVDA,278.29,280.87,276.49,278.98,279.07,7625272
2023-04-13,NVDA,275.19,278.25,270.6,274.59,274.11,2739285
2023-04-14,NVDA,270.68,274.49,267.15,272.78,272.52,2357202
2023-04-17,NVDA,266.43,269.21,263.92,266.71,266.58,4914763
2023-04-18,NVDA,263.08,266.24,261.49,261.79,261.93,2290021
2023-04-19,NVDA,260.91,262.98,259.07,262.54,262.36,3041006
2023-04-20,NVDA,264.45,266.13,263.55,264.22,264.25,1690306
2023-04-21,NVDA,254.27,257.89,253.63,255.07,254.9,3586540
2023-04-24,NVDA,257.34,259.13,253.05,257.86,257.72,3382239
2023-04-25,NVDA,257.77,260.18,252.76,255.65,255.97,5304203
2023-04-26,NVDA,258.36,261.88,260.46,260.51,260.21,5018432
2023-04-27,NVDA,266.87,266.6,263.92,265.86,266.06,4307029
2023-04-28,NVDA,261.88,268.17,261.76,262.5,262.5,3981335
2023-05-01,NVDA,266.09,267.02,266.39,266.8,266.64,3151449
2023-05-02,NVDA,260.03,261.89,261.04,261.48,261.16,4433846
2023-05-03,NVDA,271.41,273.6,269.81,270.4,270.09,1874465
2023-05-04,NVDA,265.01,265.98,260.96,265.26,265.07,1010056
2023-05-05,NVDA,267.44,267.89,267.51,267.87,267.83,5844191
2023-05-08,NVDA,267.03,270.06,262.56,266.88,267.04,4579407
2023-05-09,NVDA,260.14,262.76,258.89,260.36,260.28,3067909
2023-05-10,NVDA,263.82,268.72,265.55,266.49,266.42,5594414
2023-05-11,NVDA,262.02,263.42,262.36,262.66,262.64,2267642
2023-05-12,NVDA,252.89,252.26,249.31,251.76,251.88,2297319
2023-05-15,NVDA,232.11,235.57,233.61,233.87,234.02,2143458
2023-05-16,NVDA,227.74,229.45,226.86,228.99,228.67,4341849
2023-05-17,NVDA,236.59,241.67,234.81,237.1,237.03,1481433
2023-05-18,NVDA,243.9,245.98,243.75,244.79,245.09,2227786
2023-05-19,NVDA,240.6,242.59,238.45,240.64,240.32,3778574
2023-05-22,NVDA,237.32,239.55,238.47,238.62,238.64,1790354
2023-05-23,NVDA,235.63,239.53,233.59,236.09,236.05,2349809
2023-05-24,NVDA,228.4,228.76,227.76,228.45,228.32,1081885
2023-05-25,NVDA,223.99,223.27,221.65,223.26,223.62,4425542
2023-05-26,NVDA,230.39,230.13,225.73,228.96,228.97,2317691
2023-05-29,NVDA,231.77,233.25,230.81,232.08,232.43,1886736
2023-05-30,NVDA,236.1,236.04,231.51,233.89,233.89,1710829
2023-05-31,NVDA,226.11,226.46,221.19,226.32,226.42,2652181
2023-06-01,NVDA,228.06,227.2,226.36,227.12,226.98,1483511
2023-06-02,NVDA,216.33,214.84,212.46,214.26,214.14,8633752
2023-06-05,NVDA,219.14,219.62,215.27,218.99,219.08,992148
2023-06-06,NVDA,219.11,226.33,217.4,220.63,220.72,2609555
2023-06-07,NVDA,213.52,215.94,210.85,213.43,213.55,3448512
2023-06-08,NVDA,221.58,224.44,218.61,222.26,222.35,2218430
2023-06-09,NVDA,212.21,215.02,208.22,212.51,212.22,3634804
2023-06-12,NVDA,217.68,216.6,214.5,215.54,215.36,2191724
2023-06-13,NVDA,217.41,220.17,217.39,218.74,218.93,7025431
2023-06-14,NVDA,212.5,215.71,211.49,212.18,211.77,1868341
2023-06-15,NVDA,211.26,216.85,211.15,212.19,212.26,1008916
2023-06-16,NVDA,203.41,205.11,202.36,203.72,203.7,1707857
2023-06-19,NVDA,190.14,191.65,188.26,189.43,189.59,3965915
2023-06-20,NVDA,184.86,185.25,184.16,184.56,184.64,3081841
2023-06-21,NVDA,181.7,184.81,180.42,181.9,181.78,4761467
2023-06-22,NVDA,184.41,187.81,181.77,185.01,184.88,4201164
2023-06-23,NVDA,185.8,187.57,184.51,185.51,185.41,2378212
2023-06-26,NVDA,187.72,187.12,185.88,186.13,186.24,2559847
2023-06-27,NVDA,180.78,182.35,180.66,181.6,181.18,2696150
2023-06-28,NVDA,181.09,179.77,177.56,179.37,179.4,8386828
2023-06-29,NVDA,176.43,176.24,173.43,175.38,175.23,4617717
2023-06-30,NVDA,171.35,172.6,169.92,170.18,170.22,8417668
2023-07-03,NVDA,168.09,170.37,165.9,167.83,167.89,4977257
2023-07-04,NVDA,169.29,169.01,167.75,168.31,168.03,3166724
2023-07-05,NVDA,165.23,168.91,164.99,166.07,166.03,1963657
2023-07-06,NVDA,164.34,168.45,164.2,164.89,164.92,3615569
2023-07-07,NVDA,168.56,168.32,167.79,167.92,167.94,3171024
2023-07-10,NVDA,166.23,167.07,163.99,165.99,165.97,3119478
2023-07-11,NVDA,160.5,160.72,157.7,160.62,160.42,2944502
2023-07-12,NVDA,161.0,163.16,162.02,163.04,162.87,1171468
2023-07-13,NVDA,163.93,165.61,162.76,164.29,164.06,6140519
2023-07-14,NVDA,164.83,166.89,164.4,165.8,165.89,3187582
2023-07-17,NVDA,168.98,171.39,166.44,168.56,168.54,1611818
2023-07-18,NVDA,170.49,174.44,168.94,170.65,170.64,4159399
2023-07-19,NVDA,170.41,171.08,170.43,170.95,170.65,2130957
2023-07-20,NVDA,183.73,183.1,179.77,181.34,181.33,4329966
2023-07-21,NVDA,176.61,178.31,172.66,175.69,175.81,5080032
2023-07-24,NVDA,174.21,175.25,172.95,173.29,172.97,5442876
2023-07-25,NVDA,179.61,178.33,176.08,177.66,177.56,3016300
2023-07-26,NVDA,179.18,179.19,177.55,178.47,178.19,2658070
2023-07-27,NVDA,181.33,184.69,181.55,182.03,181.95,2391020
2023-07-28,NVDA,182.17,183.0,182.91,182.98,182.82,2277803
2023-07-31,NVDA,190.37,192.78,187.11,189.45,189.52,3240975
2023-08-01,NVDA,182.97,185.31,183.34,184.87,184.9,2944143
2023-08-02,NVDA,191.18,193.91,187.96,191.26,191.51,2163738
2023-08-03,NVDA,194.91,199.43,194.51,197.05,197.04,1845217
2023-08-04,NVDA,191.38,192.39,189.79,191.28,191.35,3096001
2023-08-07,NVDA,195.32,194.87,191.76,194.49,194.38,2631070
2023-08-08,NVDA,194.75,195.62,193.86,194.48,194.26,1847449
2023-08-09,NVDA,192.62,192.41,191.54,191.72,191.88,4951917
2023-08-10,NVDA,184.66,184.31,181.97,182.86,183.09,7929070
2023-08-11,NVDA,178.3,179.16,178.1,178.42,178.55,5289816
2023-08-14,NVDA,184.31,183.79,179.24,181.76,181.78,2280501
2023-08-15,NVDA,185.84,186.28,183.81,185.64,185.46,3187938
2023-08-16,NVDA,185.73,185.23,183.93,184.85,185.06,7061827
2023-08-17,NVDA,188.23,189.21,188.75,188.81,188.92,1817822
2023-08-18,NVDA,195.03,193.49,192.12,193.46,193.85,4834544
2023-08-21,NVDA,195.41,197.5,191.83,194.4,194.18,1584783
2023-08-22,NVDA,192.49,191.55,188.75,191.08,191.25,7587546
2023-08-23,NVDA,193.43,193.39,192.68,193.38,193.49,2636183
2023-08-24,NVDA,194.7,196.4,194.94,195.93,195.86,9964325
2023-08-25,NVDA,199.89,201.11,198.2,199.43,199.7,7756423
2023-08-28,NVDA,202.21,205.38,203.84,203.94,204.02,3099603
2023-08-29,NVDA,196.87,197.74,196.99,197.2,197.02,2281394
2023-08-30,NVDA,195.07,197.14,191.29,194.88,194.86,3603397
2023-08-31,NVDA,188.04,187.5,184.22,185.83,185.65,2987419
2023-09-01,NVDA,189.79,189.83,189.07,189.48,189.4,2674348
2023-09-04,NVDA,188.8,191.21,188.45,188.67,188.8,1426798
2023-09-05,NVDA,190.83,191.37,189.46,190.89,191.08,2527454
2023-09-06,NVDA,182.8,185.13,182.37,184.04,184.08,1876202
2023-09-07,NVDA,190.75,194.02,187.81,190.67,190.52,4307308
2023-09-08,NVDA,185.26,187.97,181.88,185.16,185.24,5365690
2023-09-11,NVDA,188.02,190.01,186.94,188.94,189.07,4734288
2023-09-12,NVDA,188.56,191.19,186.87,189.68,189.31,3879386
2023-09-13,NVDA,188.52,190.79,187.76,188.97,188.99,2134080
2023-09-14,NVDA,187.95,188.19,187.27,187.89,187.85,3622592
2023-09-15,NVDA,184.65,185.23,182.77,185.08,185.25,4859191
2023-09-18,NVDA,190.25,194.1,190.4,191.25,191.33,2438472
2023-09-19,NVDA,191.78,191.85,191.06,191.51,191.6,3469403
2023-09-20,NVDA,186.12,186.71,185.2,185.62,185.53,3039699
2023-09-21,NVDA,184.14,185.63,183.17,184.02,184.02,7505775
2023-09-22,NVDA,184.28,185.99,183.86,184.8,184.97,5004129
2023-09-25,NVDA,189.69,189.37,184.98,189.13,189.12,4432967
2023-09-26,NVDA,186.28,186.52,186.1,186.46,186.49,1385612
2023-09-27,NVDA,183.05,185.57,183.84,184.14,183.86,3564087
2023-09-28,NVDA,185.39,185.86,182.15,184.43,184.42,3025216
2023-09-29,NVDA,188.98,190.85,188.55,188.64,188.27,3012170
2023-10-02,NVDA,182.27,183.38,178.98,182.38,182.28,1495981
2023-10-03,NVDA,183.41,185.97,183.04,184.86,184.88,1897628
2023-10-04,NVDA,182.22,183.72,181.91,182.91,183.05,3159711
2023-10-05,NVDA,183.44,182.66,181.55,181.6,181.42,5706850
2023-10-06,NVDA,189.43,192.36,188.4,190.87,190.94,2433248
2023-10-09,NVDA,189.89,191.22,188.28,190.13,190.41,2676527
2023-10-10,NVDA,193.89,193.94,193.61,193.9,193.78,7964828
2023-10-11,NVDA,197.9,200.31,196.61,197.58,197.28,2818143
2023-10-12,NVDA,190.51,194.29,189.95,191.95,192.01,3065144
2023-10-13,NVDA,183.45,183.84,182.39,183.29,183.07,3085973
2023-10-16,NVDA,185.65,187.79,187.08,187.23,187.08,1668186
2023-10-17,NVDA,182.44,182.57,179.49,182.35,182.52,4350925
2023-10-18,NVDA,174.37,176.46,171.31,174.94,175.27,2358560
2023-10-19,NVDA,178.83,179.67,178.58,179.61,179.43,3220234
2023-10-20,NVDA,175.94,176.19,172.43,175.21,175.08,4082362
2023-10-23,NVDA,171.8,174.09,168.79,172.0,171.93,8634520
2023-10-24,NVDA,181.09,180.99,178.62,180.66,180.56,1691480
2023-10-25,NVDA,173.79,174.35,173.18,173.35,173.68,5037855
2023-10-26,NVDA,169.14,168.88,167.63,168.08,167.99,5047288
2023-10-27,NVDA,165.31,167.93,166.0,166.31,166.25,2375913
2023-10-30,NVDA,166.24,167.15,163.6,165.48,165.75,4411617
2023-10-31,NVDA,161.96,162.27,161.28,161.95,162.04,7435066
2023-11-01,NVDA,157.12,157.81,157.21,157.42,157.57,2230005
2023-11-02,NVDA,162.58,164.26,162.28,163.52,163.37,3688516
2023-11-03,NVDA,165.26,165.8,163.76,164.76,164.67,4002383
2023-11-06,NVDA,166.56,168.26,165.28,167.33,167.16,4269850
2023-11-07,NVDA,167.36,169.42,166.25,166.93,167.06,4802493
2023-11-08,NVDA,169.92,170.04,167.9,168.3,168.51,3552465
2023-11-09,NVDA,173.24,174.32,171.65,172.39,172.29,4225795
2023-11-10,NVDA,169.44,168.73,168.18,168.27,168.21,2072493
2023-11-13,NVDA,168.95,169.78,169.42,169.56,169.5,3548380
2023-11-14,NVDA,173.33,172.96,172.28,172.68,172.41,2576208
2023-11-15,NVDA,178.49,182.48,177.82,179.52,179.4,1767515
2023-11-16,NVDA,188.22,194.16,187.32,188.44,188.58,2534299
2023-11-17,NVDA,190.6,192.04,187.15,188.96,188.79,3740493
2023-11-20,NVDA,193.93,196.44,192.87,194.52,194.54,4064895
2023-11-21,NVDA,182.74,182.02,180.81,181.73,181.49,1733703
2023-11-22,NVDA,189.93,190.95,187.73,188.97,188.94,2045518
2023-11-23,NVDA,186.72,187.5,184.48,185.73,185.62,4696500
2023-11-24,NVDA,183.62,187.4,183.54,184.79,184.57,4214637
2023-11-27,NVDA,187.51,187.55,185.87,187.02,187.16,5093884
2023-11-28,NVDA,186.34,188.14,184.73,186.49,186.64,6477953
2023-11-29,NVDA,188.61,189.33,186.69,187.59,187.41,4277774
2023-11-30,NVDA,193.61,195.45,195.17,195.22,195.18,2656702
2023-12-01,NVDA,193.9,193.99,190.86,193.54,193.55,3462234
2023-12-04,NVDA,188.69,189.37,187.66,188.48,188.13,7496513
2023-12-05,NVDA,195.25,199.19,192.9,197.21,196.93,13022959
2023-12-06,NVDA,199.12,203.21,199.6,200.0,200.26,4120760
2023-12-07,NVDA,207.89,212.32,204.99,209.81,209.59,4272787
2023-12-08,NVDA,213.77,215.89,211.46,214.55,214.82,4698971
2023-12-11,NVDA,208.24,208.44,206.11,207.67,207.39,3308139
2023-12-12,NVDA,211.43,214.33,205.87,211.23,211.37,5849852
2023-12-13,NVDA,206.42,206.55,206.24,206.24,206.18,5411422
2023-12-14,NVDA,205.41,208.21,205.18,206.49,206.45,3902735
2023-12-15,NVDA,207.46,209.56,204.57,206.3,206.69,2788432
2023-12-18,NVDA,198.15,199.72,196.58,198.17,197.92,1528277
2023-12-19,NVDA,194.37,196.33,192.32,194.34,194.45,4714751
2023-12-20,NVDA,206.21,206.57,204.15,205.25,205.36,3636125
2023-12-21,NVDA,205.65,209.41,206.33,206.67,207.37,2260544
2023-12-22,NVDA,206.21,206.79,205.08,205.97,205.75,1858053
2023-12-25,NVDA,215.97,217.05,213.07,215.51,215.38,4550357
2023-12-26,NVDA,213.01,214.4,210.24,213.59,213.77,1467956
2023-12-27,NVDA,214.02,214.59,213.22,213.32,213.28,3797374
2023-12-28,NVDA,219.34,219.39,216.44,218.82,218.72,4984158
2023-12-29,NVDA,216.73,217.35,214.58,216.84,217.05,4303531
2024-01-01,NVDA,212.87,213.57,210.95,213.01,212.96,2688866
2024-01-02,NVDA,201.75,202.91,198.78,201.23,201.05,1750326
2024-01-03,NVDA,197.49,198.31,195.72,196.72,196.86,4384164
2024-01-04,NVDA,192.32,193.61,190.26,192.26,192.33,5958096
2024-01-05,NVDA,194.3,196.61,192.35,193.21,193.15,2454990
2024-01-08,NVDA,191.09,190.61,188.51,190.46,190.39,4212025
2024-01-09,NVDA,199.13,201.57,197.7,200.92,200.74,7208399
2024-01-10,NVDA,194.44,196.99,194.22,195.81,195.95,3872549
2024-01-11,NVDA,204.06,205.76,202.72,202.86,202.79,2680623
2024-01-12,NVDA,203.93,204.21,201.6,204.18,204.03,5500924
2024-01-15,NVDA,208.68,209.22,205.21,208.5,208.24,2260777
2024-01-16,NVDA,213.81,216.65,211.01,212.6,212.69,1708120
2024-01-17,NVDA,201.02,203.18,200.52,201.02,200.92,4906937
2024-01-18,NVDA,201.2,201.35,196.67,201.17,200.76,2668211
2024-01-19,NVDA,199.18,201.08,197.91,200.05,199.81,2790522
2024-01-22,NVDA,194.94,194.94,191.26,194.58,194.54,2389344
2024-01-23,NVDA,197.59,198.12,194.17,197.01,196.97,2580751
2024-01-24,NVDA,205.07,207.89,203.8,205.67,205.62,6592984
2024-01-25,NVDA,191.24,195.18,190.99,192.13,192.05,7506271
2024-01-26,NVDA,192.24,189.91,189.45,189.75,189.47,8020323
2024-01-29,NVDA,183.95,186.3,182.63,184.03,183.87,5638114
2024-01-30,NVDA,183.92,186.14,184.26,184.55,184.77,4127306
2024-01-31,NVDA,183.88,184.94,182.86,183.23,183.42,1597351
2024-02-01,NVDA,180.59,180.98,179.67,180.64,180.74,2976437
2024-02-02,NVDA,182.93,184.98,183.14,183.93,184.02,9610600
2024-02-05,NVDA,192.1,192.98,191.32,191.64,191.81,2629197
2024-02-06,NVDA,203.71,205.85,204.09,204.58,204.35,6969626
2024-02-07,NVDA,202.59,201.43,199.26,201.0,201.01,3360223
2024-02-08,NVDA,192.53,194.39,190.53,192.05,191.84,856773
2024-02-09,NVDA,194.66,198.73,189.04,194.93,194.72,4502947
2024-02-12,NVDA,203.09,206.79,201.6,202.97,203.05,6157167
2024-02-13,NVDA,208.24,209.84,205.38,207.31,207.5,3189906
2024-02-14,NVDA,216.04,216.98,215.41,215.84,215.8,6055790
2024-02-15,NVDA,217.12,218.08,214.26,214.84,215.19,1419884
2024-02-16,NVDA,212.98,212.09,210.58,211.78,211.82,1635105
2024-02-19,NVDA,213.12,213.88,211.54,212.6,212.44,3621620
2024-02-20,NVDA,210.07,214.07,209.26,211.06,210.83,4149744
2024-02-21,NVDA,214.61,217.86,214.65,214.77,214.99,6441612
2024-02-22,NVDA,220.72,221.02,214.7,220.19,220.22,4499434
2024-02-23,NVDA,225.25,229.46,222.64,226.18,226.33,1799798
2024-02-26,NVDA,230.78,230.2,228.92,229.29,228.68,3636465
2024-02-27,NVDA,229.81,232.21,228.22,230.93,230.99,4414317
2024-02-28,NVDA,235.0,237.39,233.67,235.75,235.63,1280655
2024-02-29,NVDA,223.78,225.95,220.87,224.41,224.1,3198470
2024-03-01,NVDA,226.66,226.44,222.81,225.82,225.81,2764053
2024-03-04,NVDA,225.43,226.44,224.91,226.34,226.59,2356418
2024-03-05,NVDA,225.72,228.71,227.17,227.77,228.29,4194935
2024-03-06,NVDA,228.74,227.54,226.15,227.5,227.56,1839784
2024-03-07,NVDA,229.68,234.25,228.84,230.19,230.02,4026627
2024-03-08,NVDA,225.9,228.48,226.7,227.11,226.94,4324233
2024-03-11,NVDA,232.87,236.3,233.18,233.75,233.98,5620221
2024-03-12,NVDA,238.78,238.93,233.23,236.75,236.52,1864102
2024-03-13,NVDA,237.1,240.49,236.25,237.88,238.03,1540138
2024-03-14,NVDA,233.83,235.47,233.21,233.97,234.04,3758204
2024-03-15,NVDA,238.44,242.56,233.96,238.97,239.02,2833049
2024-03-18,NVDA,238.97,241.75,239.27,240.45,240.07,13954674
2024-03-19,NVDA,235.27,237.36,233.86,236.15,236.06,4111297
2024-03-20,NVDA,234.51,239.7,235.44,236.05,235.7,3365478
2024-03-21,NVDA,241.14,240.31,238.71,240.0,239.86,2998389
2024-03-22,NVDA,243.67,244.86,241.87,243.55,243.77,1777945
2024-03-25,NVDA,249.82,247.13,244.16,246.75,247.06,4333737
2024-03-26,NVDA,246.69,247.84,247.36,247.57,247.63,3142180
2024-03-27,NVDA,253.08,255.01,253.25,254.17,254.02,3143486
2024-03-28,NVDA,264.3,268.76,258.41,262.29,262.7,3427088
2024-03-29,NVDA,268.8,270.55,265.4,267.39,267.23,3651345
2024-04-01,NVDA,264.23,266.03,262.04,263.73,263.43,1370069
2024-04-02,NVDA,255.58,257.05,255.92,257.01,257.19,4967918
2024-04-03,NVDA,255.99,255.94,250.56,253.78,253.89,2140987
2024-04-04,NVDA,266.33,266.55,262.71,266.42,266.28,3051012
2024-04-05,NVDA,267.99,272.31,265.82,268.57,268.59,6217960
2024-04-08,NVDA,284.73,284.8,283.08,283.11,283.24,7958286
2024-04-09,NVDA,282.51,282.68,282.44,282.55,282.6,1396881
2024-04-10,NVDA,279.36,285.36,280.85,281.0,281.13,3318828
2024-04-11,NVDA,280.82,282.18,279.89,280.76,280.62,3746964
2024-04-12,NVDA,279.3,283.1,279.48,280.39,280.54,1538371
2024-04-15,NVDA,271.11,279.25,274.19,275.25,275.26,4883123
2024-04-16,NVDA,266.44,270.51,264.59,267.62,267.49,3464681
2024-04-17,NVDA,270.53,277.15,269.94,271.24,271.18,3602288
2024-04-18,NVDA,277.06,284.18,271.87,278.67,278.64,2066203
2024-04-19,NVDA,296.83,297.27,290.18,295.98,295.55,4018596
2024-04-22,NVDA,291.93,295.27,289.17,293.07,292.88,4970902
2024-04-23,NVDA,291.47,291.79,288.97,290.78,290.79,3483851
2024-04-24,NVDA,283.7,287.18,279.73,285.46,285.07,2528235
2024-04-25,NVDA,295.11,295.41,292.93,293.78,293.6,2628608
2024-04-26,NVDA,298.14,302.1,297.56,300.06,300.77,3649854
2024-04-29,NVDA,290.34,297.77,292.24,293.78,293.45,3349758
2024-04-30,NVDA,289.23,289.24,284.57,287.45,287.34,5139215
2024-05-01,NVDA,293.32,296.21,294.22,294.58,294.33,2571168
2024-05-02,NVDA,300.31,298.55,296.8,297.7,297.66,1777662
2024-05-03,NVDA,304.5,304.98,303.03,303.64,303.39,3912523
2024-05-06,NVDA,298.42,298.57,297.2,297.24,297.17,2574678
2024-05-07,NVDA,285.07,285.93,283.21,283.59,283.38,4837172
2024-05-08,NVDA,277.82,277.68,272.84,277.67,277.96,3281362
2024-05-09,NVDA,282.89,284.19,280.96,282.72,282.74,4535321
2024-05-10,NVDA,299.83,298.84,295.17,297.92,297.62,1968616
2024-05-13,NVDA,295.18,296.52,294.46,295.02,295.27,3511989
2024-05-14,NVDA,310.96,314.47,307.06,312.1,311.8,2304486
2024-05-15,NVDA,319.82,323.93,313.1,318.89,318.39,1775891
2024-05-16,NVDA,304.85,309.16,301.68,308.1,308.1,2125347
2024-05-17,NVDA,312.1,310.43,308.41,310.06,310.65,2489920
2024-05-20,NVDA,319.19,321.25,315.11,317.07,316.49,6091148
2024-05-21,NVDA,299.94,298.73,297.42,298.16,297.76,2457192
2024-05-22,NVDA,305.02,304.87,301.59,303.26,303.49,1731034
2024-05-23,NVDA,312.32,314.83,310.34,312.45,312.25,3491139
2024-05-24,NVDA,315.71,320.81,310.28,315.88,316.07,3317063
2024-05-27,NVDA,313.77,317.35,310.97,315.71,315.44,2556049
2024-05-28,NVDA,317.41,315.53,312.11,314.66,314.7,3015837
2024-05-29,NVDA,312.4,314.55,310.12,313.15,313.7,5326013
2024-05-30,NVDA,304.78,306.27,303.09,304.26,303.9,4571504
2024-05-31,NVDA,299.72,302.24,298.92,299.34,299.64,4378054
2024-06-03,NVDA,294.53,299.34,293.27,296.52,296.72,1808775
2024-06-04,NVDA,295.06,300.86,292.62,297.66,297.21,13842775
2024-06-05,NVDA,293.82,295.93,293.72,293.81,293.97,5529600
2024-06-06,NVDA,287.07,289.59,284.97,287.72,287.74,4233392
2024-06-07,NVDA,293.34,296.74,290.75,293.47,293.5,1826375
2024-06-10,NVDA,298.06,298.09,295.65,296.48,296.58,5250663
2024-06-11,NVDA,293.11,295.86,291.88,292.78,292.68,2544477
2024-06-12,NVDA,297.91,303.99,292.72,296.78,296.8,2966414
2024-06-13,NVDA,294.37,294.19,289.36,293.72,293.79,1410719
2024-06-14,NVDA,294.01,295.23,292.34,294.47,294.69,1757246
2024-06-17,NVDA,300.43,302.29,301.4,301.95,301.49,4070487
2024-06-18,NVDA,298.09,306.23,296.76,297.69,298.08,5406526
2024-06-19,NVDA,289.39,290.36,286.07,289.26,288.93,4604074
2024-06-20,NVDA,289.82,288.93,286.0,288.5,288.72,4526273
2024-06-21,NVDA,278.75,280.16,278.69,278.96,278.98,3164851
2024-06-24,NVDA,276.89,278.53,276.46,277.3,276.95,2667484
2024-06-25,NVDA,275.32,278.2,274.72,275.63,275.78,3777026
2024-06-26,NVDA,257.74,259.87,255.13,258.93,258.69,4929283
2024-06-27,NVDA,264.53,263.45,262.22,262.63,262.91,3276974
2024-06-28,NVDA,263.18,263.32,261.04,261.69,261.5,5987149
2024-07-01,NVDA,268.05,273.9,268.45,269.68,269.28,2935726
2024-07-02,NVDA,272.5,272.77,268.9,271.41,271.82,2002407
2024-07-03,NVDA,274.12,277.45,273.16,276.67,276.72,3252123
2024-07-04,NVDA,286.58,286.44,284.51,285.18,285.42,3446901
2024-07-05,NVDA,283.53,285.35,278.93,284.52,284.28,3137650
2024-07-08,NVDA,285.31,285.46,282.47,284.8,284.26,6201661
2024-07-09,NVDA,271.24,275.06,270.67,273.88,274.34,4889746
2024-07-10,NVDA,280.95,285.4,278.16,282.64,282.64,1598425
2024-07-11,NVDA,282.56,282.44,281.77,281.9,282.04,7040456
2024-07-12,NVDA,274.13,276.85,273.22,275.09,275.27,830091
2024-07-15,NVDA,279.28,284.77,279.02,280.45,280.36,9583104
2024-07-16,NVDA,267.3,265.89,264.93,265.45,265.51,2831585
2024-07-17,NVDA,265.77,266.91,260.61,262.87,263.29,2973398
2024-07-18,NVDA,270.36,273.02,267.33,269.1,269.09,3172377
2024-07-19,NVDA,264.97,266.74,265.22,266.42,266.67,3963360
2024-07-22,NVDA,264.22,264.0,259.46,261.91,261.39,3268587
2024-07-23,NVDA,257.42,265.41,258.61,259.45,259.74,3058094
2024-07-24,NVDA,246.29,247.88,246.5,246.67,246.29,6289921
2024-07-25,NVDA,251.4,252.92,249.65,251.33,251.58,4337453
2024-07-26,NVDA,253.22,253.73,250.37,250.81,250.9,2024023
2024-07-29,NVDA,250.49,252.19,248.6,249.35,249.33,4734264
2024-07-30,NVDA,247.35,250.07,246.05,247.92,247.9,4248402
2024-07-31,NVDA,247.09,249.18,246.34,248.26,248.2,2488929
2024-08-01,NVDA,253.83,257.23,245.82,252.56,252.36,4857668
