Date,Ticker,ETFId,ActiveETFFlowAmount
2025-12-30,2029.TW,FETF29,525309.2616556996
2025-12-31,2029.TW,FETF29,-598724.5728503771
2026-01-01,2029.TW,FETF29,159429.41120916477
2026-01-02,2029.TW,FETF29,-1296325.6131284945
2026-01-05,2029.TW,FETF29,-2195398.032729533
2026-01-06,2029.TW,FETF29,3865.1463402958543
2026-01-07,2029.TW,FETF29,-531627.907391155
2026-01-08,2029.TW,FETF29,1236461.9230839445
2026-01-09,2029.TW,FETF29,256648.2804692169
2026-01-12,2029.TW,FETF29,-475290.8859518865
2026-01-13,2029.TW,FETF29,915959.4107071362
2026-01-14,2029.TW,FETF29,887344.0692975103
2026-01-15,2029.TW,FETF29,741998.0350888177
2026-01-16,2029.TW,FETF29,520828.8587007186
2026-01-19,2029.TW,FETF29,-666610.0841986939
2026-01-20,2029.TW,FETF29,-29577.223461965346
2026-01-21,2029.TW,FETF29,-1627296.9564899064
2026-01-22,2029.TW,FETF29,2853674.6065747607
2026-01-23,2029.TW,FETF29,2126791.035846463
2026-01-26,2029.TW,FETF29,1896714.0594309976
2026-01-27,2029.TW,FETF29,867163.8120027775
2026-01-28,2029.TW,FETF29,2987834.313174227
2026-01-29,2029.TW,FETF29,591475.2742627893
2026-01-30,2029.TW,FETF29,139703.37820728662
2026-02-02,2029.TW,FETF29,1617786.4244829488
2026-02-03,2029.TW,FETF29,1783315.4654281363
2026-02-04,2029.TW,FETF29,732621.8587722647
2026-02-05,2029.TW,FETF29,1202012.615780735
2026-02-06,2029.TW,FETF29,1496579.4826868812
2026-02-09,2029.TW,FETF29,-214090.35067534848
2026-02-10,2029.TW,FETF29,995101.7614407991
2026-02-11,2029.TW,FETF29,322834.3876419199
2026-02-12,2029.TW,FETF29,942023.2757823169
2026-02-13,2029.TW,FETF29,1679516.3294865128
2026-02-16,2029.TW,FETF29,394165.9114372429
2026-02-17,2029.TW,FETF29,3611425.908604273
2026-02-18,2029.TW,FETF29,1874734.2271386397
2026-02-19,2029.TW,FETF29,1078969.6254462965
2026-02-20,2029.TW,FETF29,358294.13986742025
2026-02-23,2029.TW,FETF29,-251284.67400886884
2026-02-24,2029.TW,FETF29,-227403.26656193146
2026-02-25,2029.TW,FETF29,1192203.8775362736
2026-02-26,2029.TW,FETF29,-1121426.6730932265
2026-02-27,2029.TW,FETF29,1222424.4200223133
2026-03-02,2029.TW,FETF29,690049.0741102782
2026-03-03,2029.TW,FETF29,1645462.3344933833
2026-03-04,2029.TW,FETF29,105547.58878492494
2026-03-05,2029.TW,FETF29,-271812.51226691104
2026-03-06,2029.TW,FETF29,-55542.42877498081
2026-03-09,2029.TW,FETF29,1365545.1787215474
2026-03-10,2029.TW,FETF29,342957.35039405985
2026-03-11,2029.TW,FETF29,996893.8870457567
2026-03-12,2029.TW,FETF29,-1143110.2803148606
2026-03-13,2029.TW,FETF29,1734481.2146931717
2026-03-16,2029.TW,FETF29,143331.6703892778
2026-03-17,2029.TW,FETF29,623518.8113857546
2026-03-18,2029.TW,FETF29,-488678.2344562483
2026-03-19,2029.TW,FETF29,-380222.90030563314
2026-03-20,2029.TW,FETF29,-251613.01830412683
2026-03-23,2029.TW,FETF29,1383570.9089348498
2026-03-24,2029.TW,FETF29,2042238.4009813503
2026-03-25,2029.TW,FETF29,1640916.6124336955
2026-03-26,2029.TW,FETF29,717442.4447988151
2026-03-27,2029.TW,FETF29,-1894783.0134325726
2026-03-30,2029.TW,FETF29,-804136.1541546464
2026-03-31,2029.TW,FETF29,-465827.40713219583
2026-04-01,2029.TW,FETF29,2370660.071386375
2026-04-02,2029.TW,FETF29,530506.7302085126
2026-04-03,2029.TW,FETF29,-501168.9546813013
2026-04-06,2029.TW,FETF29,-1883656.0047420836
2026-04-07,2029.TW,FETF29,89894.02291235435
2026-04-08,2029.TW,FETF29,-2544699.6640995922
2026-04-09,2029.TW,FETF29,-1651523.4779452868
2026-04-10,2029.TW,FETF29,5033621.583825494
2026-04-13,2029.TW,FETF29,2788146.994357123
2026-04-14,2029.TW,FETF29,1125174.6523085437
2026-04-15,2029.TW,FETF29,1005855.2762216136
2026-04-16,2029.TW,FETF29,-1086039.323706119
2026-04-17,2029.TW,FETF29,456446.56366273365
2026-04-20,2029.TW,FETF29,260836.37845277146
2026-04-21,2029.TW,FETF29,-3501596.59169765
2026-04-22,2029.TW,FETF29,669231.1958819702
2026-04-23,2029.TW,FETF29,-924358.4614464082
2026-04-24,2029.TW,FETF29,-1163744.1788676095
2026-04-27,2029.TW,FETF29,2329854.83569081
2026-04-28,2029.TW,FETF29,-97820.41009212678
2026-04-29,2029.TW,FETF29,1794106.5915728146
2026-04-30,2029.TW,FETF29,-574349.4424530161
2026-05-01,2029.TW,FETF29,886568.9022153805
2026-05-04,2029.TW,FETF29,3016825.743721189
2026-05-05,2029.TW,FETF29,2399652.351665376
2026-05-06,2029.TW,FETF29,2105033.015952886
2026-05-07,2029.TW,FETF29,64139.42538921669
2026-05-08,2029.TW,FETF29,489116.83397464413
2026-05-11,2029.TW,FETF29,-1833207.3135709148
2026-05-12,2029.TW,FETF29,-2094359.8656665331
2026-05-13,2029.TW,FETF29,2952835.0798828653
2026-05-14,2029.TW,FETF29,443978.90669719223
2026-05-15,2029.TW,FETF29,3152892.916443763
2026-05-18,2029.TW,FETF29,-578117.5603556152
2026-05-19,2029.TW,FETF29,1401579.1663667862
2026-05-20,2029.TW,FETF29,64790.59499029018
2026-05-21,2029.TW,FETF29,129812.311979926
2026-05-22,2029.TW,FETF29,330842.2710864972
2026-05-25,2029.TW,FETF29,-720912.8915370665
2026-05-26,2029.TW,FETF29,-785720.7327385702
2026-05-27,2029.TW,FETF29,-346242.31826750725
2026-05-28,2029.TW,FETF29,-1462787.0053124845
2026-05-29,2029.TW,FETF29,518332.82083421707
2026-06-01,2029.TW,FETF29,210566.13712833263
2026-06-02,2029.TW,FETF29,299666.3873629942
2026-06-03,2029.TW,FETF29,-1847960.8574743615
2026-06-04,2029.TW,FETF29,1463208.9356897392
2026-06-05,2029.TW,FETF29,2607473.0085596894
2026-06-08,2029.TW,FETF29,703420.8346780421
2026-06-09,2029.TW,FETF29,-230216.2415313763
2026-06-10,2029.TW,FETF29,-280588.8980426431
2026-06-11,2029.TW,FETF29,532764.9158932492
2026-06-12,2029.TW,FETF29,99119.39793989302
2026-06-15,2029.TW,FETF29,1534068.3915061087
2026-06-16,2029.TW,FETF29,635293.0950116477
2026-06-17,2029.TW,FETF29,726906.2643702597
2026-06-18,2029.TW,FETF29,1081384.1717877244
2026-06-19,2029.TW,FETF29,-1239854.612532348
2026-06-22,2029.TW,FETF29,170655.72411425773
2026-06-23,2029.TW,FETF29,-637088.7235325425
2026-06-24,2029.TW,FETF29,1068965.136372362
2026-06-25,2029.TW,FETF29,130896.9434626889
2026-06-26,2029.TW,FETF29,231409.573290608
2026-06-29,2029.TW,FETF29,-1308633.8808212888
2026-06-30,2029.TW,FETF29,-672313.6644343011
2026-07-01,2029.TW,FETF29,1481187.6392080006
2026-07-02,2029.TW,FETF29,1456831.8970812557
2026-07-03,2029.TW,FETF29,-1150118.20985623
2026-07-06,2029.TW,FETF29,-994401.1630309126
2026-07-07,2029.TW,FETF29,-418396.54314351827
2026-07-08,2029.TW,FETF29,220451.09224832282
2026-07-09,2029.TW,FETF29,-1075415.3955031831
2026-07-10,2029.TW,FETF29,-378408.8983874979
2026-07-13,2029.TW,FETF29,-925747.7474553841
2026-07-14,2029.TW,FETF29,373051.3264583296
2026-07-15,2029.TW,FETF29,411191.44282331126
2026-07-16,2029.TW,FETF29,-129198.44907224504
2026-07-17,2029.TW,FETF29,1172366.3505893284
2026-07-20,2029.TW,FETF29,1707125.8693749662
2026-07-21,2029.TW,FETF29,-1337432.346009415
2026-07-22,2029.TW,FETF29,-873007.7032762874
2026-07-23,2029.TW,FETF29,-2211277.0944539323
2026-07-24,2029.TW,FETF29,-141236.42374144925
2026-07-27,2029.TW,FETF29,-454993.5325336179
2026-07-28,2029.TW,FETF29,992844.8311735971
2026-07-29,2029.TW,FETF29,-3984253.3512424743
2026-07-30,2029.TW,FETF29,-571317.267326489
2026-07-31,2029.TW,FETF29,-298696.8400080748
2026-08-03,2029.TW,FETF29,-1681400.3405970242
2026-08-04,2029.TW,FETF29,-730984.4732382068
2025-10-01,2049.TW,FETF21,0.0
2025-10-02,2049.TW,FETF21,-38245.307454240065
2025-10-03,2049.TW,FETF21,843623.7540132798
2025-10-06,2049.TW,FETF21,98597.88017700362
2025-10-07,2049.TW,FETF21,-51319.61619860827
2025-10-08,2049.TW,FETF21,554178.1540022478
2025-10-09,2049.TW,FETF21,1105896.0538965063
2025-10-10,2049.TW,FETF21,252359.91759794563
2025-10-13,2049.TW,FETF21,2246250.0488197957
2025-10-14,2049.TW,FETF21,-223061.34303596854
2025-10-15,2049.TW,FETF21,-514961.93443632586
2025-10-16,2049.TW,FETF21,515399.46764622256
2025-10-17,2049.TW,FETF21,-155797.45586291002
2025-10-20,2049.TW,FETF21,1156169.3085183944
2025-10-21,2049.TW,FETF21,-104144.56108604271
2025-10-22,2049.TW,FETF21,-185539.03573526005
2025-10-23,2049.TW,FETF21,426552.7436959137
2025-10-24,2049.TW,FETF21,1393429.7937586394
2025-10-27,2049.TW,FETF21,202584.90059838374
2025-10-28,2049.TW,FETF21,127562.28096383515
2025-10-29,2049.TW,FETF21,20378.554210663344
2025-10-30,2049.TW,FETF21,1013383.9558792842
2025-10-31,2049.TW,FETF21,-227583.9308844911
2025-11-03,2049.TW,FETF21,462890.86375096516
2025-11-04,2049.TW,FETF21,1887447.14833991
2025-11-05,2049.TW,FETF21,284595.91904187197
2025-11-06,2049.TW,FETF21,-941026.6067130461
2025-11-07,2049.TW,FETF21,-132359.30820081139
2025-11-10,2049.TW,FETF21,272563.33947222884
2025-11-11,2049.TW,FETF21,-280536.8200742829
2025-11-12,2049.TW,FETF21,-118693.92120159052
2025-11-13,2049.TW,FETF21,-70951.21312068359
2025-11-14,2049.TW,FETF21,529770.5402995402
2025-11-17,2049.TW,FETF21,1217035.3951679594
2025-11-18,2049.TW,FETF21,13083.46130856925
2025-11-19,2049.TW,FETF21,504133.7163076877
2025-11-20,2049.TW,FETF21,-285516.4948348725
2025-11-21,2049.TW,FETF21,-44080.806216352714
2025-11-24,2049.TW,FETF21,-1825543.2897373862
2025-11-25,2049.TW,FETF21,175001.9221869433
2025-11-26,2049.TW,FETF21,930803.5288721874
2025-11-27,2049.TW,FETF21,159919.8032075604
2025-11-28,2049.TW,FETF21,12621.251440270655
2025-12-01,2049.TW,FETF21,-671324.1587537997
2025-12-02,2049.TW,FETF21,-1518291.1842183282
2025-12-03,2049.TW,FETF21,301517.22099425446
2025-12-04,2049.TW,FETF21,786699.5481890526
2025-12-05,2049.TW,FETF21,354825.59913323406
2025-12-08,2049.TW,FETF21,-262340.5015847904
2025-12-09,2049.TW,FETF21,357920.29861337086
2025-12-10,2049.TW,FETF21,-131472.83196720466
2025-12-11,2049.TW,FETF21,-1119423.7385871662
2025-12-12,2049.TW,FETF21,-444221.05163570406
2025-12-15,2049.TW,FETF21,147350.3880203526
2025-12-16,2049.TW,FETF21,-348570.92327653524
2025-12-17,2049.TW,FETF21,1244544.2244801796
2025-12-18,2049.TW,FETF21,1094422.0498071408
2025-12-19,2049.TW,FETF21,-178762.04284204755
2025-12-22,2049.TW,FETF21,-597508.8423830043
2025-12-23,2049.TW,FETF21,-755296.2286468147
2025-12-24,2049.TW,FETF21,-1305442.9058832491
2025-12-25,2049.TW,FETF21,-249903.60137217678
2025-12-26,2049.TW,FETF21,-450583.6324269792
2025-12-29,2049.TW,FETF21,889989.8098869896
2025-12-30,2049.TW,FETF21,-1316292.235737788
2025-12-31,2049.TW,FETF21,-359493.205946288
2026-01-01,2049.TW,FETF21,-132528.9490338787
2026-01-02,2049.TW,FETF21,-325411.8795103646
2026-01-05,2049.TW,FETF21,158330.615594302
2026-01-06,2049.TW,FETF21,-896212.5399107852
2026-01-07,2049.TW,FETF21,387794.62863046484
2026-01-08,2049.TW,FETF21,-293384.7220367206
2026-01-09,2049.TW,FETF21,604772.9533938306
2026-01-12,2049.TW,FETF21,-388407.3349484941
2026-01-13,2049.TW,FETF21,607894.1190609469
2026-01-14,2049.TW,FETF21,-102437.25136322576
2026-01-15,2049.TW,FETF21,-214354.82703027336
2026-01-16,2049.TW,FETF21,-506874.0612187916
2026-01-19,2049.TW,FETF21,1434164.5082576256
2026-01-20,2049.TW,FETF21,-1464554.9725980114
2026-01-21,2049.TW,FETF21,-616477.6727828946
2026-01-22,2049.TW,FETF21,925878.3427001028
2026-01-23,2049.TW,FETF21,202143.36851835283
2026-01-26,2049.TW,FETF21,-255325.787035141
2026-01-27,2049.TW,FETF21,-215888.46949912573
2026-01-28,2049.TW,FETF21,621990.3020280066
2026-01-29,2049.TW,FETF21,1600030.1834687798
2026-01-30,2049.TW,FETF21,1537238.0914103372
2026-02-02,2049.TW,FETF21,2672161.627504953
2026-02-03,2049.TW,FETF21,89508.1655622303
2026-02-04,2049.TW,FETF21,464063.826272505
2026-02-05,2049.TW,FETF21,1326606.2131075354
2026-02-06,2049.TW,FETF21,-546919.3292041492
2026-02-09,2049.TW,FETF21,808712.7564695197
2026-02-10,2049.TW,FETF21,1094755.086641581
2026-02-11,2049.TW,FETF21,-157281.0452550725
2026-02-12,2049.TW,FETF21,-164434.53024042278
2026-02-13,2049.TW,FETF21,120444.41999868075
2026-02-16,2049.TW,FETF21,516797.9053815971
2026-02-17,2049.TW,FETF21,787803.03977415
2026-02-18,2049.TW,FETF21,464862.32325797
2026-02-19,2049.TW,FETF21,2069151.3463527125
2026-02-20,2049.TW,FETF21,332521.56852431985
2026-02-23,2049.TW,FETF21,1056033.1713424406
2026-02-24,2049.TW,FETF21,-184110.80260285505
2026-02-25,2049.TW,FETF21,-175867.462942576
2026-02-26,2049.TW,FETF21,110342.4515099713
2026-02-27,2049.TW,FETF21,325661.16618963715
2026-03-02,2049.TW,FETF21,370758.4871644466
2026-03-03,2049.TW,FETF21,828258.636831717
2026-03-04,2049.TW,FETF21,-1484844.4294907055
2026-03-05,2049.TW,FETF21,-1483109.331703285
2026-03-06,2049.TW,FETF21,455213.82500449516
2026-03-09,2049.TW,FETF21,298912.3988889712
2026-03-10,2049.TW,FETF21,-442009.1894319679
2026-03-11,2049.TW,FETF21,-1060294.7132269673
2026-03-12,2049.TW,FETF21,-163943.4279144233
2026-03-13,2049.TW,FETF21,257462.04311232796
2026-03-16,2049.TW,FETF21,-1348011.348543544
2026-03-17,2049.TW,FETF21,112156.25441562588
2026-03-18,2049.TW,FETF21,-656098.5067177
2026-03-19,2049.TW,FETF21,-1059353.5219381242
2026-03-20,2049.TW,FETF21,-871178.0714796439
2026-03-23,2049.TW,FETF21,926128.4006312485
2026-03-24,2049.TW,FETF21,1323091.7587073287
2026-03-25,2049.TW,FETF21,-346218.5221577243
2026-03-26,2049.TW,FETF21,180039.00192034896
2026-03-27,2049.TW,FETF21,-2262762.5850582714
2026-03-30,2049.TW,FETF21,-565790.4756486757
2026-03-31,2049.TW,FETF21,1415892.8937555596
2026-04-01,2049.TW,FETF21,-221407.31909709173
2026-04-02,2049.TW,FETF21,468357.7041590887
2026-04-03,2049.TW,FETF21,134437.0675737075
2026-04-06,2049.TW,FETF21,-843736.8322434559
2026-04-07,2049.TW,FETF21,423298.7068433318
2026-04-08,2049.TW,FETF21,-207258.99416055268
2026-04-09,2049.TW,FETF21,-209793.03867871757
2026-04-10,2049.TW,FETF21,719397.0267765427
2026-04-13,2049.TW,FETF21,846731.7804812778
2026-04-14,2049.TW,FETF21,417365.47653625923
2026-04-15,2049.TW,FETF21,-170039.23479323593
2026-04-16,2049.TW,FETF21,1257459.942262726
2026-04-17,2049.TW,FETF21,-731897.7452303311
2026-04-20,2049.TW,FETF21,-257697.77095159446
2026-04-21,2049.TW,FETF21,173336.0808867184
2026-04-22,2049.TW,FETF21,-149464.6513169872
2026-04-23,2049.TW,FETF21,893808.1792545845
2026-04-24,2049.TW,FETF21,-130412.31493155152
2026-04-27,2049.TW,FETF21,-488596.4055995954
2026-04-28,2049.TW,FETF21,597632.6851454204
2026-04-29,2049.TW,FETF21,357249.2271877476
2026-04-30,2049.TW,FETF21,511858.78522055777
2026-05-01,2049.TW,FETF21,519247.46515486576
2026-05-04,2049.TW,FETF21,632215.98299433
2026-05-05,2049.TW,FETF21,-74312.78813603852
2026-05-06,2049.TW,FETF21,793020.3054998065
2026-05-07,2049.TW,FETF21,-143795.13479428773
2026-05-08,2049.TW,FETF21,-65693.10334853042
2026-05-11,2049.TW,FETF21,526080.0153769011
2026-05-12,2049.TW,FETF21,493619.5152524352
2026-05-13,2049.TW,FETF21,-478002.6381121315
2026-05-14,2049.TW,FETF21,-293730.84057025006
2026-05-15,2049.TW,FETF21,2461426.033330001
2026-05-18,2049.TW,FETF21,452798.61879232543
2026-05-19,2049.TW,FETF21,-611034.176415164
2026-05-20,2049.TW,FETF21,641272.5545502404
2026-05-21,2049.TW,FETF21,823925.5797211499
2026-05-22,2049.TW,FETF21,261231.01777523576
2026-05-25,2049.TW,FETF21,-397734.52940824145
2026-05-26,2049.TW,FETF21,877951.3699433173
2026-05-27,2049.TW,FETF21,-428671.1294891079
2026-05-28,2049.TW,FETF21,176322.64996949345
2026-05-29,2049.TW,FETF21,-833403.1266904701
2026-06-01,2049.TW,FETF21,-231233.2637964789
2026-06-02,2049.TW,FETF21,591596.371996758
2026-06-03,2049.TW,FETF21,101219.50981091204
2026-06-04,2049.TW,FETF21,-433116.7947364856
2026-06-05,2049.TW,FETF21,1748668.3199217543
2026-06-08,2049.TW,FETF21,975283.6939157925
2026-06-09,2049.TW,FETF21,-1655657.7766089642
2026-06-10,2049.TW,FETF21,-929564.380824822
2026-06-11,2049.TW,FETF21,-68768.19796751194
2026-06-12,2049.TW,FETF21,-830098.4555189417
2026-06-15,2049.TW,FETF21,-158993.3678784095
2026-06-16,2049.TW,FETF21,-1115175.0492596475
2026-06-17,2049.TW,FETF21,-1564088.906130249
2026-06-18,2049.TW,FETF21,-643264.7518903492
2026-06-19,2049.TW,FETF21,-1172879.5344488157
2026-06-22,2049.TW,FETF21,337597.7380247856
2026-06-23,2049.TW,FETF21,-663532.4219887591
2026-06-24,2049.TW,FETF21,341581.0533340883
2026-06-25,2049.TW,FETF21,-81663.6440603392
2026-06-26,2049.TW,FETF21,-334136.2640150472
2026-06-29,2049.TW,FETF21,558242.8763400625
2026-06-30,2049.TW,FETF21,-154521.11124620787
2026-07-01,2049.TW,FETF21,-4759.7969327432
2026-07-02,2049.TW,FETF21,-73556.08352830102
2026-07-03,2049.TW,FETF21,1490806.2737294768
2026-07-06,2049.TW,FETF21,578611.4902227283
2026-07-07,2049.TW,FETF21,-230759.12414158066
2026-07-08,2049.TW,FETF21,-4231.240739187528
2026-07-09,2049.TW,FETF21,142119.0559344798
2026-07-10,2049.TW,FETF21,-1688391.1471224362
2026-07-13,2049.TW,FETF21,2970.6185358338735
2026-07-14,2049.TW,FETF21,71102.3530894896
2026-07-15,2049.TW,FETF21,-1340013.7661875798
2026-07-16,2049.TW,FETF21,-188065.02094421553
2026-07-17,2049.TW,FETF21,626174.0169378442
2026-07-20,2049.TW,FETF21,-1414298.810443994
2026-07-21,2049.TW,FETF21,338096.6811418666
2026-07-22,2049.TW,FETF21,207882.14911896572
2026-07-23,2049.TW,FETF21,470814.703530828
2026-07-24,2049.TW,FETF21,1523644.945607549
2026-07-27,2049.TW,FETF21,315849.2597381409
2026-07-28,2049.TW,FETF21,-110171.70100760968
2026-07-29,2049.TW,FETF21,-879093.480393923
2026-07-30,2049.TW,FETF21,408704.72399167
2026-07-31,2049.TW,FETF21,1667090.1432915092
2026-08-03,2049.TW,FETF21,2316392.1684131245
2026-08-04,2049.TW,FETF21,-651345.4127115923
2025-10-01,2231.TW,FETF15,0.0
2025-10-02,2231.TW,FETF15,-131614.8643892602
2025-10-03,2231.TW,FETF15,763453.5631307398
2025-10-06,2231.TW,FETF15,201011.31252760475
2025-10-07,2231.TW,FETF15,-758997.9269469358
2025-10-08,2231.TW,FETF15,-158405.88671211668
2025-10-09,2231.TW,FETF15,-2130597.7431278396
2025-10-10,2231.TW,FETF15,1121682.6437457863
2025-10-13,2231.TW,FETF15,2473468.312737906
2025-10-14,2231.TW,FETF15,-495830.72792258847
2025-10-15,2231.TW,FETF15,-542066.8660222798
2025-10-16,2231.TW,FETF15,-51135.29628154723
2025-10-17,2231.TW,FETF15,-371625.80556949513
2025-10-20,2231.TW,FETF15,334697.8963082044
2025-10-21,2231.TW,FETF15,772333.7275561845
2025-10-22,2231.TW,FETF15,640738.3687511245
2025-10-23,2231.TW,FETF15,-471465.54143424175
2025-10-24,2231.TW,FETF15,927147.1073480708
2025-10-27,2231.TW,FETF15,584997.8705733805
2025-10-28,2231.TW,FETF15,397926.15277849423
2025-10-29,2231.TW,FETF15,-812776.6784206796
2025-10-30,2231.TW,FETF15,337884.3154512134
2025-10-31,2231.TW,FETF15,-76633.07529050554
2025-11-03,2231.TW,FETF15,350181.69940641895
2025-11-04,2231.TW,FETF15,120122.51513482998
2025-11-05,2231.TW,FETF15,-211166.25969357605
2025-11-06,2231.TW,FETF15,-314575.9234724983
2025-11-07,2231.TW,FETF15,-626442.1540036428
2025-11-10,2231.TW,FETF15,-1367926.23939329
2025-11-11,2231.TW,FETF15,363123.6858347469
2025-11-12,2231.TW,FETF15,455262.455473902
2025-11-13,2231.TW,FETF15,238372.1207833232
2025-11-14,2231.TW,FETF15,44380.56540988186
2025-11-17,2231.TW,FETF15,-649649.5799115818
2025-11-18,2231.TW,FETF15,1206017.869819776
2025-11-19,2231.TW,FETF15,-839641.8023585376
2025-11-20,2231.TW,FETF15,-354384.87886962725
2025-11-21,2231.TW,FETF15,687280.2128597822
2025-11-24,2231.TW,FETF15,-551744.4441180661
2025-11-25,2231.TW,FETF15,277170.7945354416
2025-11-26,2231.TW,FETF15,171005.0654983764
2025-11-27,2231.TW,FETF15,100083.79398635989
2025-11-28,2231.TW,FETF15,136777.30250786737
2025-12-01,2231.TW,FETF15,-432841.092585842
2025-12-02,2231.TW,FETF15,209154.07005947584
2025-12-03,2231.TW,FETF15,770991.5847813421
2025-12-04,2231.TW,FETF15,427313.563708739
2025-12-05,2231.TW,FETF15,-482777.4756930886
2025-12-08,2231.TW,FETF15,-820807.4681242751
2025-12-09,2231.TW,FETF15,725014.4870620116
2025-12-10,2231.TW,FETF15,143453.67601876898
2025-12-11,2231.TW,FETF15,1182198.4497919665
2025-12-12,2231.TW,FETF15,-712661.0936804374
2025-12-15,2231.TW,FETF15,-1080841.8432087454
2025-12-16,2231.TW,FETF15,-130633.95381222214
2025-12-17,2231.TW,FETF15,944786.3120101964
2025-12-18,2231.TW,FETF15,-244944.20213205932
2025-12-19,2231.TW,FETF15,209443.64775444267
2025-12-22,2231.TW,FETF15,402516.7545786501
2025-12-23,2231.TW,FETF15,-338388.7972106788
2025-12-24,2231.TW,FETF15,-1204083.372987791
2025-12-25,2231.TW,FETF15,-182671.42250069245
2025-12-26,2231.TW,FETF15,-120622.29650213083
2025-12-29,2231.TW,FETF15,-719149.715323584
2025-12-30,2231.TW,FETF15,-468574.3724536004
2025-12-31,2231.TW,FETF15,371767.3188980118
2026-01-01,2231.TW,FETF15,9224.8805610955
2026-01-02,2231.TW,FETF15,-820045.0637316159
2026-01-05,2231.TW,FETF15,188671.39704909234
2026-01-06,2231.TW,FETF15,1541442.3956805647
2026-01-07,2231.TW,FETF15,-532812.7155341809
2026-01-08,2231.TW,FETF15,-704682.1402746937
2026-01-09,2231.TW,FETF15,2795588.7315593557
2026-01-12,2231.TW,FETF15,-930727.9776631591
2026-01-13,2231.TW,FETF15,291085.5551646541
2026-01-14,2231.TW,FETF15,129485.26282989212
2026-01-15,2231.TW,FETF15,1283291.9047516105
2026-01-16,2231.TW,FETF15,597346.016854546
2026-01-19,2231.TW,FETF15,1859571.9297244446
2026-01-20,2231.TW,FETF15,-270066.0492317464
2026-01-21,2231.TW,FETF15,-963350.772226212
2026-01-22,2231.TW,FETF15,1066934.3351415903
2026-01-23,2231.TW,FETF15,460836.42772538424
2026-01-26,2231.TW,FETF15,859067.508267432
2026-01-27,2231.TW,FETF15,1398113.2767401785
2026-01-28,2231.TW,FETF15,-944044.5368890406
2026-01-29,2231.TW,FETF15,324877.92103116045
2026-01-30,2231.TW,FETF15,898777.7757802324
2026-02-02,2231.TW,FETF15,644225.3516809681
2026-02-03,2231.TW,FETF15,148903.75375209254
2026-02-04,2231.TW,FETF15,710186.189173053
2026-02-05,2231.TW,FETF15,335804.1295623396
2026-02-06,2231.TW,FETF15,-44690.65176753867
2026-02-09,2231.TW,FETF15,1195128.0985476566
2026-02-10,2231.TW,FETF15,387756.73502696515
2026-02-11,2231.TW,FETF15,-72133.32983917941
2026-02-12,2231.TW,FETF15,-109923.02741532124
2026-02-13,2231.TW,FETF15,793709.379954536
2026-02-16,2231.TW,FETF15,-238560.89229822104
2026-02-17,2231.TW,FETF15,827483.2082137286
2026-02-18,2231.TW,FETF15,-660394.8414329079
2026-02-19,2231.TW,FETF15,1113569.0294711026
2026-02-20,2231.TW,FETF15,-217657.0163126479
2026-02-23,2231.TW,FETF15,-699640.9774755227
2026-02-24,2231.TW,FETF15,611605.7505142998
2026-02-25,2231.TW,FETF15,-878135.252019573
2026-02-26,2231.TW,FETF15,399639.06346087484
2026-02-27,2231.TW,FETF15,888639.0346669361
2026-03-02,2231.TW,FETF15,516463.9541418734
2026-03-03,2231.TW,FETF15,226983.38742589208
2026-03-04,2231.TW,FETF15,-1464476.643806188
2026-03-05,2231.TW,FETF15,-601485.6604311488
2026-03-06,2231.TW,FETF15,192207.5072914916
2026-03-09,2231.TW,FETF15,256932.30609082882
2026-03-10,2231.TW,FETF15,-684079.8828337374
2026-03-11,2231.TW,FETF15,464987.7706172479
2026-03-12,2231.TW,FETF15,303544.2707817954
2026-03-13,2231.TW,FETF15,-856354.3826545356
2026-03-16,2231.TW,FETF15,-994687.3912437456
2026-03-17,2231.TW,FETF15,-252891.35010761028
2026-03-18,2231.TW,FETF15,-843211.2553580408
2026-03-19,2231.TW,FETF15,-287402.74781983194
2026-03-20,2231.TW,FETF15,-166877.55554896718
2026-03-23,2231.TW,FETF15,-845128.9705911925
2026-03-24,2231.TW,FETF15,-208009.88323353184
2026-03-25,2231.TW,FETF15,-109003.27609640971
2026-03-26,2231.TW,FETF15,-737273.1731372605
2026-03-27,2231.TW,FETF15,312262.1128036263
2026-03-30,2231.TW,FETF15,-425971.9936915699
2026-03-31,2231.TW,FETF15,44492.790652223004
2026-04-01,2231.TW,FETF15,-315634.3000857794
2026-04-02,2231.TW,FETF15,-398014.7668998582
2026-04-03,2231.TW,FETF15,-689518.7882590237
2026-04-06,2231.TW,FETF15,55111.448701455614
2026-04-07,2231.TW,FETF15,-447953.271327686
2026-04-08,2231.TW,FETF15,-261579.25717456327
2026-04-09,2231.TW,FETF15,-496192.1452531345
2026-04-10,2231.TW,FETF15,-239876.8081012038
2026-04-13,2231.TW,FETF15,296556.8608993041
2026-04-14,2231.TW,FETF15,-737266.6399285402
2026-04-15,2231.TW,FETF15,200916.16676247065
2026-04-16,2231.TW,FETF15,731494.4916248767
2026-04-17,2231.TW,FETF15,-211899.59619499094
2026-04-20,2231.TW,FETF15,-209794.2626363053
2026-04-21,2231.TW,FETF15,-651011.7435815164
2026-04-22,2231.TW,FETF15,1233439.4443085776
2026-04-23,2231.TW,FETF15,-467360.62037349783
2026-04-24,2231.TW,FETF15,-379054.64866851014
2026-04-27,2231.TW,FETF15,-943030.2445398998
