Date,Ticker,MainForceNetAmount,BranchConcentration
2026-02-06,2017.TW,-237784.61893539625,0.11771072918502579
2026-02-09,2017.TW,673329.8077468569,0.12866828240051195
2026-02-10,2017.TW,-359706.23110803193,0.12376892587306262
2026-02-11,2017.TW,212598.1892642396,0.13159298500471872
2026-02-12,2017.TW,2003640.14039941,0.10625814442925528
2026-02-13,2017.TW,3891837.502955436,0.12481927997407788
2026-02-16,2017.TW,-505581.4111352062,0.08240974508040813
2026-02-17,2017.TW,119751.87815476797,0.11716366174879625
2026-02-18,2017.TW,-1069539.4125084502,0.11309917733162178
2026-02-19,2017.TW,-1700111.5058562187,0.09453526985183255
2026-02-20,2017.TW,-125850.24714133522,0.11612011243267627
2026-02-23,2017.TW,4198015.295336751,0.16848362597005345
2026-02-24,2017.TW,-1453341.9449027982,0.11836707850151221
2026-02-25,2017.TW,-2724699.6444748305,0.15548594708329203
2026-02-26,2017.TW,-227867.26622144092,0.08496382007183965
2026-02-27,2017.TW,-206145.28344009642,0.11787093426907239
2026-03-02,2017.TW,1268562.739140217,0.10889674232610902
2026-03-03,2017.TW,-359656.1598632622,0.09184333346699337
2026-03-04,2017.TW,2178048.0200968087,0.11822610708186496
2026-03-05,2017.TW,-2060044.9826462409,0.127610478788803
2026-03-06,2017.TW,379144.0032195385,0.11426383259401442
2026-03-09,2017.TW,-4690762.116973777,0.12500242516494042
2026-03-10,2017.TW,-1817180.5514445745,0.11324851077725191
2026-03-11,2017.TW,2379908.1727194786,0.10263573215785755
2026-03-12,2017.TW,978263.7994981746,0.14309365928067397
2026-03-13,2017.TW,174400.92914005718,0.13273558874147684
2026-03-16,2017.TW,1805927.5540379023,0.1055183787599556
2026-03-17,2017.TW,1709774.1910391247,0.14566145268453648
2026-03-18,2017.TW,-1842064.1605828253,0.1213596751212121
2026-03-19,2017.TW,-1002611.0485942557,0.1306432785311432
2026-03-20,2017.TW,-1974753.6754384034,0.10760514191949194
2026-03-23,2017.TW,-813875.7247120003,0.1191158368125647
2026-03-24,2017.TW,5549566.842238566,0.16093124520300012
2026-03-25,2017.TW,1239861.604959365,0.08444346186281883
2026-03-26,2017.TW,460698.91074744717,0.11152739168421578
2026-03-27,2017.TW,746387.8087626284,0.13771196277677708
2026-03-30,2017.TW,1778510.9732941817,0.10012495403101285
2026-03-31,2017.TW,1272827.7023820304,0.13765072944187504
2026-04-01,2017.TW,1148989.7855194623,0.09043941225211365
2026-04-02,2017.TW,-219395.44048212204,0.10311529462113812
2026-04-03,2017.TW,-1584405.1605158192,0.12784644140444956
2026-04-06,2017.TW,4489455.325283189,0.11230874471075958
2026-04-07,2017.TW,1267392.7117393748,0.10223087785172814
2026-04-08,2017.TW,-270047.10858691775,0.0856699651082473
2026-04-09,2017.TW,-1998263.8050853207,0.13127272597232542
2026-04-10,2017.TW,-45464.22840388841,0.10534050256884755
2026-04-13,2017.TW,-3934608.0573518667,0.13901333347163872
2026-04-14,2017.TW,1294114.4107826822,0.11785055188888147
2026-04-15,2017.TW,1914565.8000808258,0.12835267994512725
2026-04-16,2017.TW,-1473506.9687376814,0.13203762571290245
2026-04-17,2017.TW,-729872.370135787,0.08853350163907739
2026-04-20,2017.TW,-1191305.3743832859,0.10933171753748094
2026-04-21,2017.TW,-405536.03357490443,0.1095448392329631
2026-04-22,2017.TW,1170942.2006162358,0.11813705592653993
2026-04-23,2017.TW,1193193.1947985778,0.13073941291894597
2026-04-24,2017.TW,-2300923.966602613,0.13873364467506305
2026-04-27,2017.TW,3778031.3786243694,0.139093126313845
2026-04-28,2017.TW,492694.94731447205,0.12377935610656447
2026-04-29,2017.TW,1208395.0576098196,0.1432811367356088
2026-04-30,2017.TW,361684.61567776755,0.11155057022463348
2026-05-01,2017.TW,-2387808.0405669534,0.12501718795838007
2026-05-04,2017.TW,3784483.836719565,0.15967559400765083
2026-05-05,2017.TW,1205826.7732357902,0.14387950047333184
2026-05-06,2017.TW,879442.2846356784,0.13656338109152044
2026-05-07,2017.TW,141570.85887425026,0.1181360942064189
2026-05-08,2017.TW,1205551.774950501,0.11560405616082177
2026-05-11,2017.TW,538355.6911748309,0.11057700305516684
2026-05-12,2017.TW,-778862.1822304268,0.0696463421565428
2026-05-13,2017.TW,-961541.0187249908,0.125523690502006
2026-05-14,2017.TW,2177878.921861627,0.14281593504397452
2026-05-15,2017.TW,-5440588.941346332,0.16062749569565607
2026-05-18,2017.TW,4278017.169590374,0.1708117215301838
2026-05-19,2017.TW,-2146482.3066397686,0.11966085561819396
2026-05-20,2017.TW,2093871.8960454836,0.094683162953571
2026-05-21,2017.TW,1036532.6769702735,0.10309461081301609
2026-05-22,2017.TW,4825436.346612092,0.17703262154853466
2026-05-25,2017.TW,-3328516.57248752,0.14625259465108514
2026-05-26,2017.TW,2358905.3711877624,0.11191620694503199
2026-05-27,2017.TW,488725.8198571451,0.11100744384331608
2026-05-28,2017.TW,-744342.4002912596,0.07350849225163109
2026-05-29,2017.TW,-1718983.7762833266,0.107832441899665
2026-06-01,2017.TW,2399715.8807628364,0.20964016966994437
2026-06-02,2017.TW,-17962440.413012717,0.15046637566898635
2026-06-03,2017.TW,1036038.5652652123,0.08783291759368306
2026-06-04,2017.TW,2022912.4244676572,0.12814538884969306
2026-06-05,2017.TW,1129913.6853597541,0.1376855928259055
2026-06-08,2017.TW,599991.2057018398,0.12157093244473728
2026-06-09,2017.TW,391321.8351136006,0.11161639400020909
2026-06-10,2017.TW,-3058998.179602948,0.13331882024486053
2026-06-11,2017.TW,1545454.4289783826,0.12541705450075746
2026-06-12,2017.TW,2241484.0104139945,0.11157992414970047
2026-06-15,2017.TW,2738579.106706214,0.12615792346775798
2026-06-16,2017.TW,-175655.43059388167,0.10412829535746704
2026-06-17,2017.TW,1355965.566721347,0.11058902353259932
2026-06-18,2017.TW,2597213.968854746,0.13936427469121151
2026-06-19,2017.TW,-1239045.716290596,0.11814874544573922
2026-06-22,2017.TW,-845082.8541194948,0.14794355796575026
2026-06-23,2017.TW,-80086.92538616084,0.12472710116754424
2026-06-24,2017.TW,-3377252.7294593984,0.1203947767388393
2026-06-25,2017.TW,1731827.2403864455,0.09115118292632929
2026-06-26,2017.TW,679973.886934651,0.1078888558510096
2026-06-29,2017.TW,-3465701.87006324,0.1447893962189033
2026-06-30,2017.TW,-6250887.779027852,0.13149557433178188
2026-07-01,2017.TW,-970482.0244326072,0.10227587592348866
2026-07-02,2017.TW,-1952995.2125814974,0.09607535662581164
2026-07-03,2017.TW,-1777374.038334295,0.13465980190525312
2026-07-06,2017.TW,-1404237.5285426881,0.11833016768040867
2026-07-07,2017.TW,1544417.5326795112,0.1538019606419732
2026-07-08,2017.TW,-2223001.791661136,0.12209828599626991
2026-07-09,2017.TW,2823693.482101467,0.11360396070847652
2026-07-10,2017.TW,1140556.2059770206,0.12762573886336975
2026-07-13,2017.TW,-714120.2348405886,0.10542720168298339
2026-07-14,2017.TW,1777687.7272799797,0.11979144000995691
2026-07-15,2017.TW,2204889.6047596876,0.07269393214172398
2026-07-16,2017.TW,-1053150.2444808343,0.10587648936374155
2026-07-17,2017.TW,-1980012.5011301315,0.13359030128673585
2026-07-20,2017.TW,1289954.5550894514,0.12237865195050533
2026-07-21,2017.TW,-2182799.58047067,0.1154826091219997
2026-07-22,2017.TW,-1611159.9874244067,0.1416718054099019
2026-07-23,2017.TW,2982265.016878149,0.15571320402070088
2026-07-24,2017.TW,-612556.2566993086,0.11909309365434192
2026-07-27,2017.TW,-470533.9177637263,0.10534825687729625
2026-07-28,2017.TW,976687.6688746978,0.14450422590419548
2026-07-29,2017.TW,-2447382.477880893,0.1253436850600495
2026-07-30,2017.TW,1122438.8208882648,0.09635922274871525
2026-07-31,2017.TW,2068153.09470141,0.09430980297005837
2026-08-03,2017.TW,-4566606.446135981,0.14536890828192747
2026-08-04,2017.TW,-283726.6966789153,0.10864330852838684
2025-10-01,2023.TW,-643367.5716001171,0.11491349897769036
2025-10-02,2023.TW,-343047.1757452341,0.10507374078664695
2025-10-03,2023.TW,563726.5196193197,0.12594192156876985
2025-10-06,2023.TW,-1554890.7167086992,0.1395208598243938
2025-10-07,2023.TW,-1192916.3552093166,0.14042901567287475
2025-10-08,2023.TW,460554.00598829164,0.13881292008884497
2025-10-09,2023.TW,-670212.3968221146,0.14174445187469514
2025-10-10,2023.TW,990383.7266490689,0.10234161782833623
2025-10-13,2023.TW,-2014914.5282525425,0.12499579659091371
2025-10-14,2023.TW,114657.3030432022,0.08060517234195752
2025-10-15,2023.TW,2971055.2131805737,0.12087032905158848
2025-10-16,2023.TW,3123698.6226484748,0.13316786541307707
2025-10-17,2023.TW,-3118496.633073648,0.18637487979905898
2025-10-20,2023.TW,-566464.367583338,0.08753061269189927
2025-10-21,2023.TW,-1939533.850389336,0.10744870711056502
2025-10-22,2023.TW,-359362.76542604977,0.11131423835939798
2025-10-23,2023.TW,-1719616.189284781,0.11705157464084845
2025-10-24,2023.TW,3313707.080934193,0.16321364435412458
2025-10-27,2023.TW,3708003.7114977674,0.1538329554001535
2025-10-28,2023.TW,177548.6608211687,0.09100958723952787
2025-10-29,2023.TW,-1300172.894048657,0.12266451776059452
2025-10-30,2023.TW,2180422.1866639117,0.14710126313448263
2025-10-31,2023.TW,-928383.0512034756,0.10323590016357242
2025-11-03,2023.TW,3428679.2528371597,0.14672576183368105
2025-11-04,2023.TW,2835215.4950599284,0.13175790421052502
2025-11-05,2023.TW,-38651.11426952851,0.10741969978746745
2025-11-06,2023.TW,-1101911.7571514668,0.11737342604123327
2025-11-07,2023.TW,-3945.009924615806,0.09210508259309222
2025-11-10,2023.TW,1422749.7808704923,0.10021305785432824
2025-11-11,2023.TW,-2005612.2218043753,0.1255883491095247
2025-11-12,2023.TW,1104875.2595372188,0.13150822842242121
2025-11-13,2023.TW,-299904.4556643895,0.10300622949662305
2025-11-14,2023.TW,2482438.028523904,0.10662264451029393
2025-11-17,2023.TW,-64647.554791576375,0.10915906056177564
2025-11-18,2023.TW,335314.01013893064,0.10033855510205765
2025-11-19,2023.TW,-66311.35200560976,0.12232051601912511
2025-11-20,2023.TW,663009.9841604148,0.0882042055029176
2025-11-21,2023.TW,447523.01312281034,0.07305591276768875
2025-11-24,2023.TW,866661.3493626604,0.10161251128798227
2025-11-25,2023.TW,3494903.307765162,0.19633909210714004
2025-11-26,2023.TW,951076.9002726591,0.11651601454196145
2025-11-27,2023.TW,-1461683.8132856165,0.10370039373644134
2025-11-28,2023.TW,-81893.7477451439,0.10116264636326244
2025-12-01,2023.TW,-85301.91661213493,0.07301384269002464
2025-12-02,2023.TW,-252217.27941433317,0.10407085707249385
2025-12-03,2023.TW,367428.51544843346,0.13168710081641494
2025-12-04,2023.TW,-3744858.821392159,0.12594535814063634
2025-12-05,2023.TW,-14019.680509474434,0.08820135753814365
2025-12-08,2023.TW,995152.2125894934,0.10225980424162263
2025-12-09,2023.TW,-2792484.057374137,0.14696805810077274
2025-12-10,2023.TW,1257001.691226642,0.13240998737839282
2025-12-11,2023.TW,-633468.6036379478,0.1050772619452241
2025-12-12,2023.TW,-330391.88859327696,0.09764553691558335
2025-12-15,2023.TW,-1371252.9303882772,0.14649023448834386
2025-12-16,2023.TW,1860522.5426693808,0.12658954981385612
2025-12-17,2023.TW,239381.36742042162,0.07059846104732181
2025-12-18,2023.TW,2713449.439870573,0.19282079579835143
2025-12-19,2023.TW,-1938614.1981580858,0.08605621380607432
2025-12-22,2023.TW,482243.31013865763,0.1157308257559497
2025-12-23,2023.TW,-558366.5043241249,0.13096911110360124
2025-12-24,2023.TW,-496671.7090218739,0.12500694024946024
2025-12-25,2023.TW,370521.93591899425,0.09782508813148783
2025-12-26,2023.TW,-1714266.8169956242,0.13710121306314577
2025-12-29,2023.TW,-1436240.6492916318,0.11934771161811235
2025-12-30,2023.TW,-757278.1024238007,0.1260608493788698
2025-12-31,2023.TW,5313147.354995257,0.15462028896640942
2026-01-01,2023.TW,-46646.24821154669,0.06890405952897097
2026-01-02,2023.TW,-3159574.009730088,0.11471575002352156
2026-01-05,2023.TW,-629736.0631576094,0.11954389565879767
2026-01-06,2023.TW,-1616367.7394600564,0.14554600672033446
2026-01-07,2023.TW,-351787.8169479507,0.10698363134827063
2026-01-08,2023.TW,-193074.20158705208,0.10485918728987455
2026-01-09,2023.TW,-2062965.6591965577,0.14547549124959622
2026-01-12,2023.TW,4000951.438177749,0.13158958066603268
2026-01-13,2023.TW,503457.1690242296,0.11084405422073398
2026-01-14,2023.TW,-1585702.3311506605,0.12744120897208097
2026-01-15,2023.TW,388521.08512002416,0.11888476052149659
2026-01-16,2023.TW,-347740.58992706996,0.1343056076453764
2026-01-19,2023.TW,1056038.4973193987,0.1170818118629198
2026-01-20,2023.TW,1863202.9552836618,0.12769347028215006
2026-01-21,2023.TW,-2254275.632827216,0.14347087148707893
2026-01-22,2023.TW,1218372.4075278407,0.12422923892309846
2026-01-23,2023.TW,-1064116.0859094588,0.1503257672893789
2026-01-26,2023.TW,337924.8243538214,0.12416293843021238
2026-01-27,2023.TW,-706221.9226955264,0.12465589237490812
2026-01-28,2023.TW,239976.9780588809,0.10622241782445774
2026-01-29,2023.TW,1877210.5518060501,0.17820112484549772
2026-01-30,2023.TW,-2728623.6588987005,0.11840549004191865
2026-02-02,2023.TW,1503717.53171156,0.14299506821563795
2026-02-03,2023.TW,2519331.640408088,0.16596632667812822
2026-02-04,2023.TW,-206651.591278693,0.1187376808667614
2026-02-05,2023.TW,3680607.5349972337,0.084903216575792
2026-02-06,2023.TW,-1741252.6658923454,0.13625138209134977
2026-02-09,2023.TW,1099665.7882802929,0.11627884691112929
2026-02-10,2023.TW,-1334498.5873114467,0.09435369299948497
2026-02-11,2023.TW,-672183.1469282715,0.11967812568281332
2026-02-12,2023.TW,3012596.2516890657,0.13592339061935899
2026-02-13,2023.TW,-1393417.7473521836,0.10241869688216498
2026-02-16,2023.TW,688700.7999103452,0.10231670595987111
2026-02-17,2023.TW,1305058.269935768,0.13384075360786185
2026-02-18,2023.TW,892955.2886443213,0.1105928267328727
2026-02-19,2023.TW,-7476873.254936552,0.16797014701076798
2026-02-20,2023.TW,1117030.7895765798,0.10435465851665249
2026-02-23,2023.TW,-905483.1715379604,0.1347101207383664
2026-02-24,2023.TW,1041693.2946034957,0.1377698455709059
2026-02-25,2023.TW,-4069263.986825569,0.1215895598428235
2026-02-26,2023.TW,1877530.9590176174,0.1287174176412265
2026-02-27,2023.TW,703342.4197724047,0.13321791182957193
2026-03-02,2023.TW,67319.59068581153,0.0867134986956065
2026-03-03,2023.TW,3300810.38638158,0.1101872433943917
2026-03-04,2023.TW,-1385620.1141762563,0.1209807235180663
2026-03-05,2023.TW,-1560911.7471125326,0.13576478563465813
2026-03-06,2023.TW,446780.4570736004,0.1091137356820272
2026-03-09,2023.TW,-3272082.2963008783,0.15346269542140653
2026-03-10,2023.TW,-308411.23783667485,0.12473228507655627
2026-03-11,2023.TW,1562973.8846805992,0.14524405381468522
2026-03-12,2023.TW,-2585060.8559004897,0.17176559089614665
2026-03-13,2023.TW,276931.75071648316,0.10252885963919055
2026-03-16,2023.TW,-955005.4959578164,0.104917617518607
2026-03-17,2023.TW,1899074.9055996677,0.12610234614788843
2026-03-18,2023.TW,1803064.2351754047,0.12225845792158431
2026-03-19,2023.TW,1303384.5057149162,0.09864427509289089
2026-03-20,2023.TW,-810481.9196622362,0.1224016633862175
2026-03-23,2023.TW,-533364.6734416786,0.10532546340248453
2026-03-24,2023.TW,-1466365.9840411742,0.11556727564395991
2026-03-25,2023.TW,-28354.715162802866,0.07966773485380649
2026-03-26,2023.TW,-304871.99748945097,0.06166535552771009
2026-03-27,2023.TW,968784.7131090157,0.11215387503063338
2026-03-30,2023.TW,-1121238.0244708245,0.13098822949083913
2026-03-31,2023.TW,-442883.6795712105,0.08950841721343716
2026-04-01,2023.TW,134388.3267062612,0.0916201649860248
2026-04-02,2023.TW,-1040994.893364791,0.11136072256336121
2026-04-03,2023.TW,-184171.2257761679,0.11893031537215633
2026-04-06,2023.TW,-64361.916229910596,0.11981431854151124
2026-04-07,2023.TW,-658341.1300915455,0.09490079992213238
2026-04-08,2023.TW,-626000.0242980758,0.10201663262329597
2026-04-09,2023.TW,-3654722.8438142743,0.148834794053664
2026-04-10,2023.TW,1202948.3934129598,0.08865792582018403
2026-04-13,2023.TW,3693445.25118828,0.11727718442631335
2026-04-14,2023.TW,852916.6002703664,0.09024918070396984
2026-04-15,2023.TW,1705515.2177355145,0.17437130331677822
2026-04-16,2023.TW,2213028.683774987,0.1048343388397401
2026-04-17,2023.TW,-1626493.404732008,0.1162646909401869
2026-04-20,2023.TW,1406.4793952321897,0.08064495713774496
2026-04-21,2023.TW,2046118.0334976981,0.12429260123622564
2026-04-22,2023.TW,-181090.68815950144,0.06954520583522934
2026-04-23,2023.TW,-48278.42640645427,0.08112347535398658
2026-04-24,2023.TW,-245231.2161157013,0.10030291744221584
2026-04-27,2023.TW,-5792251.117308622,0.17055481698626898
2026-04-28,2023.TW,297191.95349721966,0.11313222052180055
2026-04-29,2023.TW,3015710.9701698776,0.11463598308008738
2026-04-30,2023.TW,345975.12748898356,0.12140291262619474
2026-05-01,2023.TW,-1226771.4989576363,0.1050925073006876
2026-05-04,2023.TW,-1669829.7624100004,0.12754505283812262
2026-05-05,2023.TW,386076.74908008275,0.10622793365368402
2026-05-06,2023.TW,-1130817.2448289758,0.11223202062259188
2026-05-07,2023.TW,-1149255.1930606123,0.10719678115639653
2026-05-08,2023.TW,-98863.07816752957,0.13525709626197163
2026-05-11,2023.TW,2510409.5229503983,0.09800203391903371
2026-05-12,2023.TW,-2033912.525212058,0.13402003032224075
2026-05-13,2023.TW,-3103463.2698201616,0.1633312521855067
2026-05-14,2023.TW,4193986.7922510235,0.13805829797117897
2026-05-15,2023.TW,456417.5644843627,0.10580340836739789
2026-05-18,2023.TW,465601.23807041463,0.1177369977204881
2026-05-19,2023.TW,266137.37141266913,0.1127949177015346
2026-05-20,2023.TW,1022682.7210762143,0.10928451346005573
2026-05-21,2023.TW,899817.0113802657,0.11239058129987768
2026-05-22,2023.TW,-2054.797881401071,0.08178446852692449
2026-05-25,2023.TW,2116406.0181153105,0.10168860121433035
2026-05-26,2023.TW,381682.24258912704,0.11826857657910889
2026-05-27,2023.TW,-1895149.2591969243,0.16358555705194483
2026-05-28,2023.TW,3535071.3313117083,0.1419730934096084
2026-05-29,2023.TW,-2462162.3171532718,0.146543570368612
2026-06-01,2023.TW,-436124.9474728415,0.08999466665887948
2026-06-02,2023.TW,-4465897.595210847,0.16699114673752546
2026-06-03,2023.TW,-4680224.052137781,0.1385848990123225
2026-06-04,2023.TW,1201159.7410736994,0.09502212899924962
2026-06-05,2023.TW,-158007.53461510077,0.07993173395203218
2026-06-08,2023.TW,-5144306.260685364,0.11728078161136682
2026-06-09,2023.TW,-3868285.5990042286,0.13759311614613587
2026-06-10,2023.TW,-38568.02059259092,0.09355143959219082
2026-06-11,2023.TW,-3140401.598445756,0.15576916076863428
2026-06-12,2023.TW,-900983.4934532868,0.08955845960909195
2026-06-15,2023.TW,-1130529.7833539685,0.11482632236198918
2026-06-16,2023.TW,2400245.36154546,0.123525064778041
2026-06-17,2023.TW,4244007.738009608,0.14465063087438898
2026-06-18,2023.TW,598176.2761178492,0.0957144489842344
2026-06-19,2023.TW,-3385833.455007853,0.13580257292923464
2026-06-22,2023.TW,-2481348.36030341,0.14032938201089507
2026-06-23,2023.TW,1295703.7489439212,0.13654456830622733
2026-06-24,2023.TW,-1513104.2920768112,0.15621244915951346
2026-06-25,2023.TW,1434288.417125791,0.1111779677983948
2026-06-26,2023.TW,-1522933.6674377942,0.09846704556250421
2026-06-29,2023.TW,-1092876.2306517656,0.1218702143573923
2026-06-30,2023.TW,-564049.6251891414,0.12038349337899361
2026-07-01,2023.TW,-734716.133711575,0.09218215186739363
2026-07-02,2023.TW,268854.5275123987,0.106095886713125
2026-07-03,2023.TW,-135157.95303153453,0.10149149892695522
2026-07-06,2023.TW,699920.4194440745,0.10490243475987669
2026-07-07,2023.TW,-308926.9503280543,0.08239339489287664
2026-07-08,2023.TW,1526177.191060144,0.09185483311652567
2026-07-09,2023.TW,-6196872.139350576,0.16648126168333863
2026-07-10,2023.TW,-1040176.3594576607,0.12676086354672972
2026-07-13,2023.TW,-598469.5562473275,0.12588856905247142
2026-07-14,2023.TW,-889994.417467376,0.12652672353975702
2026-07-15,2023.TW,2705180.972517201,0.15117700216092161
2026-07-16,2023.TW,-860511.0268272854,0.09773744445820023
2026-07-17,2023.TW,-709326.6661884198,0.11113395049709456
2026-07-20,2023.TW,-68585.4126033,0.10687837001624367
2026-07-21,2023.TW,-2218087.421029326,0.1409758699335315
2026-07-22,2023.TW,-471017.101595319,0.13711190885345542
2026-07-23,2023.TW,902569.5290471216,0.08702025432540039
2026-07-24,2023.TW,-336773.391017392,0.11015026367166099
2026-07-27,2023.TW,1522787.7419324624,0.10595050599746159
2026-07-28,2023.TW,-1155135.1941621453,0.1308197225329157
2026-07-29,2023.TW,2098744.2091707145,0.13903251966232605
2026-07-30,2023.TW,-1785122.9135842077,0.1382619255294591
2026-07-31,2023.TW,1311979.4354399482,0.14194480574498733
2026-08-03,2023.TW,2674559.4015300446,0.1448250739086937
2026-08-04,2023.TW,-1202281.4489510066,0.12391075430575647
2025-10-01,2028.TW,1004256.5116491863,0.13168501631586338
2025-10-02,2028.TW,1020839.7538881697,0.158878453582252
2025-10-03,2028.TW,-3377357.1634438187,0.17606545777701238
2025-10-06,2028.TW,1318547.926296836,0.13017044429078367
2025-10-07,2028.TW,730345.2345345811,0.10924022847033918
2025-10-08,2028.TW,1122881.465026288,0.10259547137433743
2025-10-09,2028.TW,-1492750.4869185134,0.1507792783031933
2025-10-10,2028.TW,-496570.4163475879,0.1408043542413094
2025-10-13,2028.TW,792367.4713198585,0.1441244528333679
2025-10-14,2028.TW,-1495903.5099240884,0.10633211166235369
2025-10-15,2028.TW,-1580018.021330539,0.11649485573878125
2025-10-16,2028.TW,522879.8789848191,0.1328975691072156
2025-10-17,2028.TW,1179298.4880453725,0.11973697643024986
2025-10-20,2028.TW,467867.7304995377,0.1119383453642893
2025-10-21,2028.TW,-693437.8553417493,0.11650025658515445
2025-10-22,2028.TW,-1279668.738553019,0.13306375100262385
2025-10-23,2028.TW,-308107.8258313096,0.13510180774796451
2025-10-24,2028.TW,97636.09515016689,0.11773245024388826
2025-10-27,2028.TW,-988869.8448209373,0.14200012308952886
2025-10-28,2028.TW,-397621.739381272,0.11526619022761254
2025-10-29,2028.TW,-620308.489952883,0.10296951302536904
2025-10-30,2028.TW,2325424.8189899083,0.1823106613094613
2025-10-31,2028.TW,1102777.6529181767,0.14551174109695278
2025-11-03,2028.TW,1529570.8257793332,0.15041407518321948
2025-11-04,2028.TW,474018.3173040895,0.1264830305942093
2025-11-05,2028.TW,-619442.0139190338,0.1262818566083364
2025-11-06,2028.TW,-479022.54562687554,0.13355412913937623
2025-11-07,2028.TW,-64612.07878746062,0.09160976803796998
2025-11-10,2028.TW,692971.3456520296,0.11943498476705543
2025-11-11,2028.TW,-2127614.0311440327,0.14243603970755908
2025-11-12,2028.TW,-92992.83855148373,0.1293381743520868
2025-11-13,2028.TW,-1161301.0481042732,0.11554667817113756
2025-11-14,2028.TW,-824756.4745174778,0.12006920978738402
2025-11-17,2028.TW,-166514.51052897,0.11894064089504981
2025-11-18,2028.TW,1383957.0723245726,0.11089726189001448
2025-11-19,2028.TW,673312.3157626376,0.09990033277015288
2025-11-20,2028.TW,946217.7389874803,0.1550864723739752
2025-11-21,2028.TW,-857231.9127566321,0.1002472896245873
2025-11-24,2028.TW,-787740.4531257271,0.13221427278735823
2025-11-25,2028.TW,-1039790.811233157,0.11343440549690037
2025-11-26,2028.TW,-820335.8622570548,0.10068046509361239
2025-11-27,2028.TW,-1713526.0769443882,0.12576625340271488
2025-11-28,2028.TW,-480352.40272117243,0.11545041467263424
2025-12-01,2028.TW,741283.7101464993,0.12608434939913835
2025-12-02,2028.TW,-89420.14178499245,0.0944167971519313
2025-12-03,2028.TW,460904.44724642346,0.09298670311728789
2025-12-04,2028.TW,443861.3107607773,0.11109215672314796
2025-12-05,2028.TW,16566.39554252819,0.08908148910792703
2025-12-08,2028.TW,-542406.9456036281,0.13373277601343347
2025-12-09,2028.TW,-1835760.7281044836,0.14185132171279663
2025-12-10,2028.TW,-1017456.0104675456,0.09037117022439346
2025-12-11,2028.TW,884880.4329193042,0.11222254215678465
2025-12-12,2028.TW,-6109909.319883075,0.13973248076919836
2025-12-15,2028.TW,-2525523.120071522,0.12310810744761935
2025-12-16,2028.TW,939993.2850638404,0.10705170838911289
2025-12-17,2028.TW,207235.96969504445,0.12908439529270416
2025-12-18,2028.TW,830436.4006414297,0.10727746920093362
2025-12-19,2028.TW,-1214724.7313802806,0.09100384098621256
2025-12-22,2028.TW,-415763.36029952695,0.10562018626142315
2025-12-23,2028.TW,21829.477450888022,0.10619622685116648
2025-12-24,2028.TW,-2382966.5571445585,0.17919715106074177
2025-12-25,2028.TW,-1084939.9212286463,0.11201818589811292
2025-12-26,2028.TW,2054803.632687468,0.14083291181947202
2025-12-29,2028.TW,1015131.566587314,0.10782124137638013
2025-12-30,2028.TW,-1110935.270561591,0.12475904378732533
2025-12-31,2028.TW,694379.3881420589,0.07518977400947632
2026-01-01,2028.TW,-582657.5454417791,0.11216899003198358
2026-01-02,2028.TW,2903734.5998418243,0.1571449943662767
2026-01-05,2028.TW,1751713.2676114794,0.10901015640804759
2026-01-06,2028.TW,-97105.86101409188,0.08438095861535855
2026-01-07,2028.TW,-573231.0129425338,0.09795044573817015
2026-01-08,2028.TW,-634213.4366112509,0.1223990409705103
2026-01-09,2028.TW,157543.92861991635,0.1071797939970496
2026-01-12,2028.TW,1960380.0408870005,0.13300241303423346
2026-01-13,2028.TW,347358.6296238693,0.1300373284827441
2026-01-14,2028.TW,1807426.8699570694,0.11636879545236953
2026-01-15,2028.TW,-878393.7075015603,0.12120551174066357
2026-01-16,2028.TW,1742556.0082744057,0.11779909954764027
2026-01-19,2028.TW,1601304.030331515,0.12232653949239423
2026-01-20,2028.TW,-1185318.6050546262,0.14486233825137412
2026-01-21,2028.TW,-506171.07377424126,0.09988276832940204
2026-01-22,2028.TW,873990.3299405178,0.163998467837604
2026-01-23,2028.TW,2487395.983506957,0.13714477070195458
2026-01-26,2028.TW,-746327.643284898,0.10033631155333182
2026-01-27,2028.TW,-662336.4249278763,0.13344241263754728
2026-01-28,2028.TW,1224213.266999391,0.12389571505557953
2026-01-29,2028.TW,-2988087.556687061,0.14473468757185254
2026-01-30,2028.TW,1038026.5217135053,0.1455765328992945
2026-02-02,2028.TW,-1250551.6601993141,0.12858242844536544
2026-02-03,2028.TW,1310767.349059141,0.11765815802252051
2026-02-04,2028.TW,-960090.4417349265,0.13832364444049947
2026-02-05,2028.TW,2306960.5983603303,0.1374373141231366
2026-02-06,2028.TW,-1504839.7609143974,0.16937661736539134
2026-02-09,2028.TW,-120647.72071911862,0.12183450907807197
2026-02-10,2028.TW,-146177.38010199938,0.08496842704492283
2026-02-11,2028.TW,-3909974.1668479536,0.1407025301681347
2026-02-12,2028.TW,1986533.866612689,0.1493051962646213
2026-02-13,2028.TW,1946824.1400807286,0.14679009277667737
2026-02-16,2028.TW,-233979.21373758803,0.13345457992376772
2026-02-17,2028.TW,-781344.5796124008,0.12637394469632807
2026-02-18,2028.TW,692196.9070013365,0.11190850168886962
2026-02-19,2028.TW,93236.62891745656,0.08856256483430737
2026-02-20,2028.TW,3037916.908058527,0.12143384724190119
2026-02-23,2028.TW,4013607.373270157,0.1502990024361217
2026-02-24,2028.TW,-1307425.9894737615,0.09807016950322198
