Date,Ticker,Adj_Close,Volume,TurnoverValue,DayTradeTurnover,MarketCap
2026-04-20,1519.TW,75.64484845718728,1406538.59824084,106397399.11311297,15757090.522444857,6641617694.541043
2026-04-21,1519.TW,75.65433485994264,1498576.6642555036,113373820.7708817,27086775.814684954,6642450600.702964
2026-04-22,1519.TW,77.28027309119162,944581.4680921198,72997513.81103772,9722296.756800923,6785207977.406624
2026-04-23,1519.TW,77.89915294728509,717202.3434867044,55869455.04942208,7253596.14059089,6839545628.771631
2026-04-24,1519.TW,78.52759825554692,2242619.3044997426,176107507.78388983,43681899.42134414,6894723126.83702
2026-04-27,1519.TW,79.43178702828969,722496.5801381586,57389194.48220185,11869599.807275707,6974110901.083835
2026-04-28,1519.TW,80.01476418424815,879726.1002935183,70391076.4617141,10700391.950435642,7025296295.376987
2026-04-29,1519.TW,81.44626420841946,697622.5962531328,56818754.29219619,21298477.25192574,7150981997.4992285
2026-04-30,1519.TW,81.56379771051911,733776.8687514599,59849628.087502204,9092314.770248443,7161301438.983578
2026-05-01,1519.TW,82.05506190489575,802836.7480224484,65876819.0585072,14228772.24246074,7204434435.249847
2026-05-04,1519.TW,83.10228055928415,448150.3420187636,37242315.45518244,10654313.2855101,7296380233.105148
2026-05-05,1519.TW,84.4849953200603,1634235.9440036104,138068416.08101937,28849336.310984932,7417782589.1012945
2026-05-06,1519.TW,85.63987064365759,612864.0521973529,52485598.15232911,13488640.906019595,7519180642.513136
2026-05-07,1519.TW,85.30546542990483,958942.6676001229,81803050.580223,22430918.29928087,7489819864.745644
2026-05-08,1519.TW,85.7769834120353,976817.7119937912,83788476.67827371,13346086.612314377,7531219143.5767
2026-05-11,1519.TW,84.29159254186901,777069.9266443178,65500461.633242875,11085556.442421608,7400801825.176099
2026-05-12,1519.TW,86.60540061183048,1083317.0206831614,93821104.56587984,9672883.872151187,7603954173.718716
2026-05-13,1519.TW,85.61696613483618,1424933.899598796,121998517.42633016,8484573.771371497,7517169626.638617
2026-05-14,1519.TW,84.05845957650112,511605.44285735115,43004765.43754261,11918013.064068303,7380332750.816798
2026-05-15,1519.TW,84.08809118040638,855211.4805856141,71913100.95801346,11609012.160464328,7382934405.63968
2026-05-18,1519.TW,84.29703046857286,923455.0372943147,77844517.41515593,17731117.838133607,7401279275.140697
2026-05-19,1519.TW,83.85612912578401,1431267.4899527165,120020551.45101176,23140029.23381071,7362568137.243835
2026-05-20,1519.TW,81.40912619953043,775848.1057110745,63161116.349499494,12990966.712860504,7147721280.318772
2026-05-21,1519.TW,81.95652358324254,1202490.5596980348,98551945.9145185,16650972.228377935,7195782770.608695
2026-05-22,1519.TW,82.6202238434547,1148698.863311366,94905757.21550702,23425040.580899134,7254055653.455322
2026-05-25,1519.TW,82.47739142433748,845570.3180092387,69740434.0952495,17442476.51058126,7241514967.056831
2026-05-26,1519.TW,81.331841267929,894079.9056097234,72717164.96389496,15195959.28176969,7140935663.324165
2026-05-27,1519.TW,81.55715162522114,750147.2963635236,61179876.79076959,6791786.632927096,7160717912.694416
2026-05-28,1519.TW,81.0896898005038,1001597.7274049104,81219249.02015375,18649823.419258907,7119674764.484234
2026-05-29,1519.TW,80.9454285996693,854300.0436714488,69151683.18770163,14689895.896233173,7107008631.050964
2026-06-01,1519.TW,80.0704496623489,554927.6043259181,44433302.8084263,7587471.009379914,7030185480.354234
2026-06-02,1519.TW,79.1577834733362,727176.8933197221,57561711.06821586,17649077.304696716,6950053388.958918
2026-06-03,1519.TW,78.46947328676315,440854.114743606,34593590.18023301,10570167.060846476,6889619754.577805
2026-06-04,1519.TW,79.25315968504721,982784.006942414,77888737.83811767,24621494.250697274,6958427420.347145
2026-06-05,1519.TW,80.07983228983481,857242.3575630178,68647824.22538906,21314142.537482534,7031009275.047497
2026-06-08,1519.TW,80.76093611632811,,,,7090810191.013608
2026-06-09,1519.TW,80.29727598609111,1175761.2057696944,94410422.03342842,23653218.215459805,7050100831.578799
2026-06-10,1519.TW,79.04216943139025,1404774.7602996274,111036444.61654377,25034347.62816398,6939902476.076064
2026-06-11,1519.TW,78.4571482562976,1535285.279673924,120454104.80308838,27478121.57147876,6888537616.902929
2026-06-12,1519.TW,79.20744787303029,1693485.8492638886,134136692.12928389,50326029.4454862,6954413923.25206
2026-06-15,1519.TW,79.71574788598465,632348.4383690984,50408128.68912715,12564775.70441372,6999042664.389453
2026-06-16,1519.TW,80.04114018813902,540280.9667493817,43244704.600570545,9181473.513321908,7027612108.518606
2026-06-17,1519.TW,80.39350827675,716918.2854233037,57635576.11293179,13494367.373984937,7058550026.698649
2026-06-18,1519.TW,80.1298723781247,786204.9595284059,62998503.070059866,7399275.539499498,7035402794.799349
2026-06-19,1519.TW,80.67551077043764,591432.0127394804,47714079.71374556,5297145.495365027,7083309845.644424
2026-06-22,1519.TW,81.32548763603356,874920.1973955884,71153311.69581096,21098336.716766514,7140377814.443747
2026-06-23,1519.TW,81.9163294660606,781031.2808627883,63979215.72645548,19961323.676145695,7192253727.120121
2026-06-24,1519.TW,82.06739686264105,761341.3476173825,62481302.52285369,9593206.6016437,7205517444.539884
2026-06-25,1519.TW,82.31443133560987,649729.8809349547,53482145.67091431,14045076.806587333,7227207071.266546
2026-06-26,1519.TW,82.82268179951384,1433634.942750264,118737490.68006936,27664639.808882706,7271831461.997315
2026-06-29,1519.TW,84.12179036767002,1040587.6610651811,87536097.08330923,21722507.043259874,7385893194.281427
2026-06-30,1519.TW,82.85790641705914,1194139.515690738,98943900.2400155,25592626.80375235,7274924183.417792
2026-07-01,1519.TW,83.07922030453294,713432.7364892534,59271435.487256475,12918159.091800226,7294355542.737992
2026-07-02,1519.TW,83.75303821269371,1558319.1632527024,130513964.42747648,28004583.524859462,7353516755.074508
2026-07-03,1519.TW,82.7162094258058,631295.948249639,52218407.8650798,11047692.833215917,7262483187.58575
2026-07-06,1519.TW,82.14720233744414,1468187.9843454405,120607535.41942917,26149463.663628556,7212524365.227595
2026-07-07,1519.TW,83.25987593496045,1683018.5054018665,140127911.95600197,33257620.246080913,7310217107.089527
2026-07-08,1519.TW,84.89397478413304,1000770.2394254527,84959363.47049516,23293433.610509943,7453690986.046881
2026-07-09,1519.TW,85.60869241884812,472007.8766457503,40407977.13103964,8653519.967080422,7516443194.374866
2026-07-10,1519.TW,84.57879595954226,1120005.0656339529,94728679.91990784,20404019.074461658,7426018285.24781
2026-07-13,1519.TW,83.85319701156995,971517.5758590143,81464854.68870878,20327475.99069241,7362310697.615841
2026-07-14,1519.TW,85.48097091184552,1035020.2560760764,88474536.40280999,20491804.03040685,7505229246.060037
2026-07-15,1519.TW,85.37434442881627,1118958.5317761486,95530351.09341946,24389762.390129652,7495867440.850069
2026-07-16,1519.TW,86.0460477461156,716319.6219623057,61636472.39284804,14019358.69258325,7554842992.10895
2026-07-17,1519.TW,87.61262506993049,890424.8014236089,78012454.28009395,15072753.247572783,7692388481.139896
2026-07-20,1519.TW,87.59147270382262,856581.7730462172,75029258.99236971,24836994.290462766,7690531303.395626
2026-07-21,1519.TW,86.9609075699858,1017375.0825154745,88471860.51463486,23173286.113489926,7635167684.644753
2026-07-22,1519.TW,86.17115155224602,1082234.0595204262,93257355.15793708,21395673.16980221,7565827106.2872
2026-07-23,1519.TW,84.53261864895552,795873.5845740003,67277278.21757121,14632863.464074815,7421963917.378295
2026-07-24,1519.TW,83.52889387376169,717037.0075371416,59893308.10612956,10593977.114048177,7333836882.116277
2026-07-27,1519.TW,84.4110966007991,1495409.8650374725,126229186.57546602,33607054.19157634,7411294281.55016
2026-07-28,1519.TW,83.84202341084159,676260.9514293947,56699086.521581315,16877032.123846278,7361329655.471891
2026-07-29,1519.TW,83.65403138799206,836390.4064372053,69967429.31271341,22824637.746908233,7344823955.865704
2026-07-30,1519.TW,83.26309958245969,1383327.441140183,115180130.4868042,19566729.117453016,7310500143.339961
2026-07-31,1519.TW,84.8547243373708,1087472.074593188,92277143.11419371,19112281.82609922,7450244796.821156
2026-08-03,1519.TW,86.21859799357476,967507.3276095192,83417125.33500297,22964560.88805099,7569992903.835864
2026-08-04,1519.TW,86.69597861595922,1494223.3360775765,129543154.39204882,27341361.56725904,7611906922.481219
2025-10-01,1536.TW,69.05,636842.9325742805,43974004.49425407,9572320.203624459,6759995000.0
2025-10-02,1536.TW,68.73031664273441,994006.7580264108,68318399.2241731,11432201.208166514,6728697999.323699
2025-10-03,1536.TW,70.90229564946215,734599.4426263841,52084786.86502599,15072372.51968298,6941334744.082344
2025-10-06,1536.TW,70.74773101023128,1317820.9460682168,93232841.81208271,22179513.349804536,6926202865.901642
2025-10-07,1536.TW,70.0730643553874,1400730.2205020783,98153458.88577811,18907137.17064167,6860153000.3924265
2025-10-08,1536.TW,69.76679963411053,707211.6528687945,49339893.684605315,17773002.070104606,6830169684.17942
2025-10-09,1536.TW,68.73160828209808,745088.996361725,51211165.033235684,13342942.060022296,6728824450.817402
2025-10-10,1536.TW,69.17334300551224,1434077.5373328752,99199937.38642725,29853412.40274254,6772070280.239648
2025-10-13,1536.TW,69.4619549668233,961884.0639426456,66814347.53288903,21288688.334396638,6800325391.252001
2025-10-14,1536.TW,68.53303778362461,635257.6906077395,43536139.31275832,5632142.231634351,6709384399.0168495
2025-10-15,1536.TW,68.5912718677561,958160.6302288783,65721456.281009525,8978199.09036122,6715085515.853323
2025-10-16,1536.TW,67.97787848993903,686835.1188782906,46689594.25373127,9095641.695686245,6655034304.165031
2025-10-17,1536.TW,67.05761973165987,1508271.6298899879,101141105.40921365,33799199.80020263,6564940971.729501
2025-10-20,1536.TW,66.99793805829174,541847.0211393575,36302633.159364566,7223917.750503469,6559098135.906761
2025-10-21,1536.TW,67.11028915213272,863691.2071299752,57962566.64864719,12872804.244127668,6570097307.9937935
2025-10-22,1536.TW,67.79190088271662,1592615.727425203,107966447.53786498,23980735.304831244,6636827096.417957
2025-10-23,1536.TW,66.34932002585953,1013565.6397324962,67249390.99782643,9412864.235320808,6495598430.531648
2025-10-24,1536.TW,66.90217912121912,,,,6549723335.967352
2025-10-27,1536.TW,67.0658529369622,903843.5167173597,60617036.37019318,16041572.435241308,6565747002.5286
2025-10-28,1536.TW,67.86420801794065,287326.059428703,19499155.46604468,4326808.584993094,6643905964.95639
2025-10-29,1536.TW,68.9129634384308,972143.9078744474,66993317.580245025,11294751.547247007,6746579120.622375
2025-10-30,1536.TW,69.7895659428203,861355.6251285526,60113635.200128324,14469077.711859463,6832398505.802108
2025-10-31,1536.TW,69.87576491543514,1611251.8231397467,112587453.61327922,18757728.862540588,6840837385.2211
2025-11-03,1536.TW,69.60443192124205,570499.5822973086,39709299.33711004,8214547.834226103,6814273885.089597
2025-11-04,1536.TW,70.36607598263636,1682236.1670893347,118372357.95414709,40538580.3436297,6888838838.7001
2025-11-05,1536.TW,68.87924978573136,417373.86449502665,28748398.666588932,8217772.277922438,6743278554.0231
2025-11-06,1536.TW,67.70596057688249,1070416.9569409916,72473608.28747329,3623680.4143736647,6628413540.476796
2025-11-07,1536.TW,66.8690057627875,1744753.0300375214,116669900.42021996,28280752.84064848,6546475664.176896
2025-11-10,1536.TW,66.98130926770139,1044443.4583252679,69958190.29471236,16266190.708181437,6557470177.307966
2025-11-11,1536.TW,66.99842677168951,1442656.8715660712,96655740.76629409,31594631.811884183,6559145980.948403
2025-11-12,1536.TW,68.48203398173489,1190322.4931422058,81515705.42458792,11246291.363364726,6704391126.811846
2025-11-13,1536.TW,69.11849442036606,1456028.1671781805,100638474.74900089,17580618.105227754,6766700603.753838
2025-11-14,1536.TW,70.00785549628293,829806.9299439065,58093003.64132718,10678213.031613274,6853769053.086099
2025-11-17,1536.TW,70.15577277284783,1488254.055716032,104409613.36108315,19830597.263344247,6868250154.4618025
2025-11-18,1536.TW,70.2845338409406,762822.8564766919,53614648.87067902,16806826.301360957,6880855863.028085
2025-11-19,1536.TW,69.27600875178571,587836.406977505,40722960.0743919,11037921.425613163,6782121256.799821
2025-11-20,1536.TW,68.4777438291465,1838790.8383016612,125916247.98060271,30070637.379285533,6703971120.873443
2025-11-21,1536.TW,69.75778187269889,803659.6965246344,56061517.810044825,12573469.987143314,6829286845.337221
2025-11-24,1536.TW,68.7455707326976,710952.183703181,48874813.63233285,8187715.406760346,6730191374.731095
2025-11-25,1536.TW,69.40031405830797,1676537.7225424168,116352244.47504412,19781218.092092603,6794290746.308351
2025-11-26,1536.TW,68.54742793634273,812004.8552636327,55660844.30014427,19546060.084793407,6710793194.967953
2025-11-27,1536.TW,67.70379614094368,905086.3388790147,61277780.97741788,12578920.322012454,6628201642.198386
2025-11-28,1536.TW,66.75069702715408,1172623.7716122465,78273454.10572778,19373049.862757865,6534893238.958384
2025-12-01,1536.TW,66.11833089436404,1389191.6887988786,91851035.75570464,24733328.00098805,6472984594.558239
2025-12-02,1536.TW,66.96010657933901,647539.2477257557,43359297.04202161,11406501.960359877,6555394434.11729
2025-12-03,1536.TW,67.74981137251264,1585814.8377491166,107438656.12923439,27928391.79377113,6632706533.368987
2025-12-04,1536.TW,69.44621829334794,583871.3438156466,40547656.7978518,9922938.227052873,6798784770.918763
2025-12-05,1536.TW,69.6629082825142,1098137.962852988,76499484.18777467,27677481.829931322,6819998720.85814
2025-12-08,1536.TW,69.24263409055058,581651.700602116,40275095.8729388,10480099.04392591,6778853877.464902
2025-12-09,1536.TW,69.80176588589957,1453691.573769849,101470238.9025879,25173671.665894598,6833592880.229568
2025-12-10,1536.TW,69.81400195778491,836041.5963178714,58367409.642125495,14085384.481952293,6834790791.667143
2025-12-11,1536.TW,68.42812119466917,1198613.6866327738,82018882.61449666,22269321.77981342,6699113064.958112
2025-12-12,1536.TW,67.65667457216581,1021228.0226414427,69092891.99182847,14171809.876871055,6623588440.615033
2025-12-15,1536.TW,67.11104925112528,837506.9401067718,56205969.50566479,9440885.715319293,6570171721.685164
2025-12-16,1536.TW,66.82182060554311,1125322.4813826308,75196096.97433478,14803705.508608516,6541856237.28267
2025-12-17,1536.TW,68.44206304443314,630895.4935978035,43179789.14726964,9095197.857297119,6700477972.050005
2025-12-18,1536.TW,68.34717077132852,1407935.9212745177,96228436.8464372,29298848.738229994,6691188018.5130625
2025-12-19,1536.TW,68.15375958219806,1039723.8312512918,70861088.02698241,14026283.722058011,6672253063.09719
2025-12-22,1536.TW,68.64736915061314,1223396.5868718752,83982957.11659378,10292261.544316472,6720577439.845027
2025-12-23,1536.TW,69.63676867602634,582571.3646365141,40568387.35646992,11172259.744861245,6817439653.382978
2025-12-24,1536.TW,68.9106462836208,1578333.4612286366,108763978.8643295,44405434.63959026,6746352271.166477
2025-12-25,1536.TW,68.41880169292153,2489074.674118725,170299506.52740234,26780193.633868065,6698200685.737019
2025-12-26,1536.TW,67.8691666971927,1118999.0743328459,75945534.70990023,10560762.794900967,6644391419.655165
2025-12-29,1536.TW,67.64504566881678,1085708.4327891478,73442796.51904139,12426215.052683374,6622449970.977162
2025-12-30,1536.TW,67.7892198499732,1329069.6392121888,90096593.96847962,22497811.095759187,6636564623.312376
2025-12-31,1536.TW,68.97704018063685,677617.4141697986,46740043.60428944,12973389.43990389,6752852233.684347
2026-01-01,1536.TW,68.54507425382721,918229.8739555713,62940134.892367035,13855477.382243302,6710562769.449684
2026-01-02,1536.TW,68.27477814681758,644157.1737398646,43979688.128770284,8250904.495412766,6684100780.5734415
2026-01-05,1536.TW,67.8719787360323,1989724.8557982775,135046563.10329562,25368355.454347495,6644666718.257563
2026-01-06,1536.TW,68.19355096695804,732825.4121061503,49973967.09034279,14715730.062497495,6676148639.665193
2026-01-07,1536.TW,68.4439706740873,542745.997929509,37147691.16576556,7952257.412733197,6700664728.993146
2026-01-08,1536.TW,68.10188791197696,1866820.2278310673,127133981.90756263,35132351.22958042,6667174826.582544
2026-01-09,1536.TW,69.56510409767692,1038883.2103182222,72270018.67111592,20219085.07600809,6810423691.162571
2026-01-12,1536.TW,69.2548932541117,1715297.8205976083,118792767.46449782,26961819.48807752,6780054049.577536
2026-01-13,1536.TW,70.23903761846678,918053.3199985008,64483181.67913301,13689841.843290145,6876401782.847898
2026-01-14,1536.TW,69.71606744908844,2223955.3408536566,155045420.546714,29297487.37750901,6825203003.2657585
2026-01-15,1536.TW,70.89042974461357,780161.6329940084,55305993.43320475,11214709.12049413,6940173071.997668
2026-01-16,1536.TW,69.92440561735437,1224765.325942871,85640987.43730053,22386684.58918516,6845599309.9389925
2026-01-19,1536.TW,69.76897837152086,1248632.282881366,87115798.73833275,22148832.9415559,6830382982.571892
2026-01-20,1536.TW,68.89559794571232,574518.0723898921,39581766.12791965,11866635.744158398,6744879038.885237
2026-01-21,1536.TW,68.86313462110571,1269788.3744007202,87441607.76667178,27512889.977399644,6741700879.406249
2026-01-22,1536.TW,70.2620318887001,2049437.5226260172,143997644.56864774,43700824.54265753,6878652921.903739
2026-01-23,1536.TW,69.75376714426407,1088252.1890825855,75909689.79150231,8966286.683350189,6828893803.423453
2026-01-26,1536.TW,68.16254499366744,1281806.678420875,87371205.3910463,22274635.314053874,6673113154.880042
2026-01-27,1536.TW,70.57391421359596,1379174.6061508995,97333750.34006357,23063462.8522602,6909186201.5110445
2026-01-28,1536.TW,69.94900281851405,1978973.3597542343,138427213.11921313,32942856.436005507,6848007375.932525
2026-01-29,1536.TW,70.45276622823921,1847898.2739851894,130189545.11064528,32908579.654185683,6897325813.744619
2026-01-30,1536.TW,70.23207730148556,728565.8219120916,51168691.12375038,8432895.64112564,6875720367.815436
2026-02-02,1536.TW,70.81962716071115,889152.8837077824,62969475.7130563,12389297.017024124,6933241499.033622
2026-02-03,1536.TW,71.34040691895332,412731.07434277306,29444402.791710205,6615500.471185093,6984225837.36553
2026-02-04,1536.TW,71.30304887336668,1931408.293169288,137715299.92227545,35681932.538831696,6980568484.702598
2026-02-05,1536.TW,71.28791919537447,1330612.5797748438,94856602.06733783,24697041.206075903,6979087289.22716
2026-02-06,1536.TW,70.93727610548864,1119914.312273604,79443670.78424108,15220314.966832181,6944759330.727338
2026-02-09,1536.TW,71.15570753881494,746040.0278452013,53085006.0336025,14417931.924690573,6966143768.049982
2026-02-10,1536.TW,70.63132494666581,1444693.0579219088,102040584.82227464,22288882.06832758,6914806712.278584
2026-02-11,1536.TW,70.79823875604801,848072.9281131905,60042069.6470984,16153478.570889458,6931147574.2171
2026-02-12,1536.TW,69.85522025151768,1032192.8563473006,72104059.32218383,19041683.738395967,6838826062.623581
2026-02-13,1536.TW,70.19932827679679,898453.1754000142,63070809.40123608,18849874.775259655,6872514238.298406
2026-02-16,1536.TW,70.8900558278898,1188826.0883277177,84275947.77120376,24151921.159874037,6940136465.550411
2026-02-17,1536.TW,71.46505518391038,1137424.09444827,81286075.67725492,21056111.026445724,6996428902.504827
2026-02-18,1536.TW,71.26999351666517,1260618.2989418118,89844257.9925724,29338661.171407674,6977332365.28152
2026-02-19,1536.TW,72.7077914565271,1161870.5968868427,84477045.05791923,16321266.54772247,7118092783.594004
2026-02-20,1536.TW,73.15282292737204,1495105.6517751398,109371199.00201997,21127585.086647354,7161661364.589723
2026-02-23,1536.TW,72.80542684688238,1114470.9487775464,81139533.13419926,21496417.758075356,7127651288.309785
2026-02-24,1536.TW,72.54943492634975,917863.2945007253,66590463.35566536,20811935.76032886,7102589679.28964
2026-02-25,1536.TW,72.66577053088268,814996.7230250727,59222364.85876128,7703061.675670378,7113978934.973414
2026-02-26,1536.TW,74.20454404578282,886090.4407556308,65751937.139598325,15933895.32580009,7264624862.082139
2026-02-27,1536.TW,73.5408283326855,806986.3104004295,59346441.71998525,5588488.179059526,7199647093.769911
2026-03-02,1536.TW,74.22748610752316,1270567.4843027361,94311030.289752,29865862.224866275,7266870889.9265175
2026-03-03,1536.TW,74.16446160297465,1866397.1258091184,138420337.9729726,34008585.17010684,7260700790.931219
2026-03-04,1536.TW,72.13923345922247,2140583.598917747,154420059.98130998,32152560.047103424,7062430955.65788
2026-03-05,1536.TW,71.34915756810423,1317357.5162464136,93992349.0001918,22243149.751769163,6985082525.917404
2026-03-06,1536.TW,72.10155299545463,1340071.1747223835,96621212.82192707,27808030.25875266,7058742038.255008
2026-03-09,1536.TW,71.06063405130945,1057402.8109397835,75139714.1930179,17553082.852166794,6956836073.623195
2026-03-10,1536.TW,70.96819694775562,809602.2658050241,57456013.04900014,8470102.908453811,6947786481.185275
2026-03-11,1536.TW,71.55792650466267,706634.5548009322,50565303.53810013,11627219.725812212,7005521004.806476
2026-03-12,1536.TW,71.74741131700236,1099203.4159043836,78864999.60194583,13746403.991300847,7024071567.934531
2026-03-13,1536.TW,72.27730101824719,723251.371526908,52274657.09171046,8871109.615202617,7075947769.686399
2026-03-16,1536.TW,70.40067941404332,1072526.045446858,75506562.28871591,17947258.790899444,6892226514.634842
2026-03-17,1536.TW,71.1324009035471,565919.4728506726,40255210.821938075,9300127.70335934,6963862048.45726
2026-03-18,1536.TW,71.02084710418659,770645.6725940919,54731908.484808035,8161657.966558238,6952940931.4998665
2026-03-19,1536.TW,70.73971537004994,1350331.9293364822,95522096.33635314,17983901.6062689,6925418134.727889
2026-03-20,1536.TW,70.44087563198305,1137141.6642581364,80101254.5479536,21127388.19461581,6896161724.3711405
2026-03-23,1536.TW,71.24459487452894,1029484.2134184941,73345185.7147237,23432694.008665014,6974845838.216384
2026-03-24,1536.TW,70.89873972148531,1010556.6343527142,71647191.79279329,18111152.774510585,6940986618.733412
2026-03-25,1536.TW,69.92942411402313,1071891.5893805858,74956761.55804932,14608086.51909895,6846090620.762865
2026-03-26,1536.TW,69.77586729112511,1047466.7037207776,73087897.71069324,22099831.69889767,6831057407.801148
2026-03-27,1536.TW,69.15763337979597,686886.1254155694,47503418.835158505,8838728.622677516,6770532307.882025
2026-03-30,1536.TW,69.86685992999058,1147949.7518623865,80203644.5200368,11337255.70056852,6839965587.146078
2026-03-31,1536.TW,70.31905077119836,907835.7457245354,63838147.895512335,16860994.228981733,6884235070.5003195
2026-04-01,1536.TW,70.35766035115097,1638650.1916644233,115291593.61947393,28641756.01798872,6888014948.37768
2026-04-02,1536.TW,69.82057415751407,646851.057727411,45163512.24492312,12631789.601070212,6835434210.020628
2026-04-03,1536.TW,69.6130027141927,1267835.0410018365,88257804.15040946,23778077.82776084,6815112965.719465
2026-04-06,1536.TW,69.72248666833622,1012933.7823352609,70624262.1347776,11778299.58986034,6825831444.830115
2026-04-07,1536.TW,68.99945966587687,976409.0267228717,67371695.25676288,13249140.990469206,6755047101.289346
2026-04-08,1536.TW,70.13107271459546,854067.7604879659,59896688.21397324,12723760.540866429,6865832018.758896
2026-04-09,1536.TW,70.02614127523756,1583256.178121594,110869320.80403543,32159062.477825496,6855559230.8457575
2026-04-10,1536.TW,70.66500784180391,979964.2581631733,69249181.9877882,16358208.481621126,6918104267.712603
2026-04-13,1536.TW,71.03134908159038,1631306.642685061,115873911.59567979,20847173.57467715,6953969075.087698
2026-04-14,1536.TW,70.93294240986225,1393306.7830139683,98831349.79880024,23466786.753970906,6944335061.925514
2026-04-15,1536.TW,71.4958205157982,796967.6305378639,56979854.6698361,20137263.94959105,6999440828.496644
2026-04-16,1536.TW,71.0767540672325,949559.9416732684,67491638.44640654,12137293.406903792,6958414223.182062
2026-04-17,1536.TW,71.55219607970918,1808676.5310189696,129414777.7922375,35166446.41671771,7004959996.203528
2026-04-20,1536.TW,72.02698249948548,830601.965866101,59825753.259475894,9257828.782714,7051441586.699629
2026-04-21,1536.TW,72.04390621139385,614890.3957418171,44299106.001110315,10137231.788153114,7053098418.095457
2026-04-22,1536.TW,72.62116579683347,1472842.2875240373,106959523.95487058,31794969.668433707,7109612131.509996
2026-04-23,1536.TW,72.45885258545198,1562295.2973220393,113202124.6436025,27867630.764682703,7093721668.115748
2026-04-24,1536.TW,72.12757564985634,1666335.8802315586,120188767.2594717,29840188.91443759,7061289656.120935
2026-04-27,1536.TW,71.5518492948876,1395826.235717004,99873948.45987332,24258904.363999806,7004926045.969497
2026-04-28,1536.TW,72.26356065383051,890010.9813207027,64315362.531243816,17881790.304282222,7074602588.010007
2026-04-29,1536.TW,73.0110980455396,889239.6269732565,64924361.59092349,20989223.232465524,7147786498.658326
2026-04-30,1536.TW,73.13344500304044,1414447.4178681087,103443412.44434988,22960289.90569176,7159764265.797659
2026-05-01,1536.TW,73.82659998929023,457250.0959303954,33757219.92731789,10032635.866128631,7227624138.951513
2026-05-04,1536.TW,74.56323261942929,1123807.0045083174,83794683.09649768,27542728.669452347,7299740473.442127
2026-05-05,1536.TW,74.6452199586209,1175794.7297658802,87767456.22956134,23870083.0619379,7307767033.948986
2026-05-06,1536.TW,75.48583365212933,1185456.3625816563,89485161.78769723,25430534.111810554,7390063114.543462
2026-05-07,1536.TW,75.43538275692815,1592852.3306549087,120157425.23821811,26613519.30210851,7385123971.903266
2026-05-08,1536.TW,75.62089039735525,1304730.5914363218,98664889.05308259,22997702.4416377,7403285169.901079
2026-05-11,1536.TW,76.4064365592778,353143.5728602121,26982441.996060494,8206152.061416329,7480190139.1532955
2026-05-12,1536.TW,77.54157706023133,870594.1727770718,67507245.13658166,18836089.50712359,7591320394.196648
2026-05-13,1536.TW,79.03271190362082,755467.3307145378,59706631.9009595,10751888.205530716,7737302495.364478
2026-05-14,1536.TW,78.89682808976112,1072803.5489520787,84640797.17575778,27413365.62079418,7723999469.987613
2026-05-15,1536.TW,78.77501391152678,1234814.4385788774,97272524.5772052,16121278.171605669,7712073861.938472
2026-05-18,1536.TW,78.44430517401297,868291.8548195802,68112551.2395769,7827090.73609835,7679697476.53587
2026-05-19,1536.TW,79.6561892536571,1179164.7919966395,93927773.83253352,21774046.75183071,7798340927.93303
2026-05-20,1536.TW,80.33069942357237,667458.2836843552,53617390.76442143,13697938.379798396,7864375473.567735
2026-05-21,1536.TW,79.94637092467974,1108044.0935407458,88584104.103109,13743429.701348627,7826749713.526147
2026-05-22,1536.TW,78.63658019271153,845027.1151405144,66450042.50476275,15053993.230131987,7698521200.866459
2026-05-25,1536.TW,78.25475455452363,935667.233422692,73220409.69620293,12682863.151818082,7661140470.887863
2026-05-26,1536.TW,77.16537423282836,1391157.5232349792,107349190.89724179,15601537.378697762,7554490137.393896
2026-05-27,1536.TW,76.20711274041936,1378163.0781902813,105025829.07433015,33458790.51096149,7460676337.287056
2026-05-28,1536.TW,75.42688415997581,876535.20525256,66114319.38872547,14124028.85724173,7384291959.261632
2026-05-29,1536.TW,74.98736202993533,989235.7504135134,74180179.34921287,21188718.007904988,7341262742.730668
2026-06-01,1536.TW,74.3042653203545,1737139.1457920477,129076847.9873063,23582821.058683336,7274387574.862706
2026-06-02,1536.TW,73.16125571421543,861292.9655780555,63013274.89951106,8670284.450183649,7162486934.421691
2026-06-03,1536.TW,74.00839064304215,1487543.8934271033,110090729.56342492,31574747.24003012,7245421443.953826
2026-06-04,1536.TW,72.58161248199319,1118008.6587717226,81146871.22248213,19698636.31776312,7105739861.987133
2026-06-05,1536.TW,72.16765898703183,883965.2436899501,63793702.26300481,21591422.234223425,7065213814.830416
2026-06-08,1536.TW,72.15492824873378,704836.0315803827,50857393.28580477,8024844.71118262,7063967475.551037
2026-06-09,1536.TW,71.63903635595426,1357152.1366940716,97225071.2611876,25423363.564061742,7013461659.247922
2026-06-10,1536.TW,70.6344783040718,1076150.3458543462,76013318.25616819,17091125.556085385,6915115425.96863
2026-06-11,1536.TW,69.9878350973738,855152.5727402597,59850277.24404025,16630638.696071854,6851809056.032895
2026-06-12,1536.TW,69.05017199905852,660531.7058205316,45609827.89773923,7193446.37911258,6760011838.707829
2026-06-15,1536.TW,67.85802786292257,1028779.944135127,69810978.11393738,20189215.91461423,6643300927.78012
2026-06-16,1536.TW,66.93240598139539,1348391.0137880826,90251054.75652926,28205758.70565148,6552682545.5786085
