CandidateGroupId,GroupName,TickerCode,Ticker,Name,Market,MarketLabel,CandidateRole,SizeTier,SizeBucketPolicy,CapitalControlStyle,SourceReportedMemberScore1,SourceReportedMemberScore2,SourceReportedChange1D,EvidenceTier,CandidateIdPolicy,SourceVersion,CanonicalMutation,VerificationIssue
C49-015,矽智財 IP,6643,6643.TWO,M31,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-015,矽智財 IP,6531,6531.TWO,愛普,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2881,2881.TW,富邦金,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.58,0.62,0.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2882,2882.TW,國泰金,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.48,0.31,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2886,2886.TW,兆豐金,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.39,0.42,0.18,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2884,2884.TW,玉山金,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.27,-0.22,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2891,2891.TW,中信金,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.46,0.26,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2885,2885.TW,元大金,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.44,0.22,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-016,金融,2883,2883.TW,開發金,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.26,0.29,-0.2,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-017,封裝測試,3711,3711.TW,日月光投控,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.7,0.64,0.96,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-017,封裝測試,2449,2449.TW,京元電子,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.68,0.62,1.05,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-017,封裝測試,6147,6147.TW,頎邦,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.52,0.47,0.5,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-017,封裝測試,6510,6510.TWO,精測,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.38,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-017,封裝測試,2441,2441.TW,超豐,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.28,0.22,-0.35,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-018,軍工航太,2634,2634.TW,漢翔,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.68,0.62,1.18,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-018,軍工航太,8033,8033.TW,雷虎,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.49,0.44,0.4,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-018,軍工航太,8222,8222.TW,寶一,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-018,軍工航太,8383,8383.TW,千附,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.18,-0.52,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-019,重電,1519,1519.TW,華城,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.83,0.76,1.92,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-019,重電,1503,1503.TW,士電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.57,0.52,0.71,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-019,重電,1504,1504.TW,東元,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.55,0.5,0.6,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-019,重電,1513,1513.TW,中興電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.46,0.48,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-019,重電,2371,2371.TW,大同,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-019,重電,1514,1514.TW,亞力,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.26,0.2,-0.5,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-020,面板,2409,2409.TW,友達,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-020,面板,3481,3481.TW,群創,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.26,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-020,面板,6116,6116.TW,彩晶,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.35,0.18,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,DUPLICATE_GROUP_TICKER_CONFLICT
C49-020,面板,6116,6116.TW,瀚宇彩晶,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.18,-0.4,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,DUPLICATE_GROUP_TICKER_CONFLICT
C49-021,食品與內需,1216,1216.TW,統一,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.5,0.18,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-021,食品與內需,1210,1210.TW,大成,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.38,0.44,0.14,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-021,食品與內需,1215,1215.TW,卜蜂,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.46,0.16,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-021,食品與內需,1227,1227.TW,佳格,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.34,0.4,0.1,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-021,食品與內需,1218,1218.TW,泰山,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.23,0.28,-0.22,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-022,航空,2618,2618.TW,長榮航,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.63,0.58,0.88,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-022,航空,2610,2610.TW,華航,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.51,0.46,0.44,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-022,航空,2646,2646.TW,星宇,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.3,0.24,-0.38,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-022,航空,6757,6757.TW,台灣虎航,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.28,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-022,航空,2607,2607.TW,榮運,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.36,0.2,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-023,記憶體,2408,2408.TW,南亞科,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.69,0.63,1.22,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-023,記憶體,2344,2344.TW,華邦電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.55,0.5,0.56,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-023,記憶體,2337,2337.TW,旺宏,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.49,0.44,0.38,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-023,記憶體,3260,3260.TW,威剛,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.45,0.4,0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-023,記憶體,8299,8299.TWO,群聯,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.31,0.25,-0.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-024,條鋼,2015,2015.TW,豐興,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.58,0.62,0.46,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-024,條鋼,2006,2006.TW,東和鋼鐵,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.47,0.26,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-024,條鋼,2028,2028.TW,威致,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.36,0.39,0.12,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-024,條鋼,2012,2012.TW,春雨,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.27,-0.28,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-024,條鋼,2022,2022.TW,聚亨,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.22,0.25,-0.32,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-024,條鋼,2031,2031.TW,新光鋼,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.43,0.2,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-025,被動元件,2327,2327.TW,國巨,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.69,0.63,1.05,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-025,被動元件,2492,2492.TW,華新科,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.47,0.44,0.36,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-025,被動元件,6173,6173.TWO,信昌電,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.36,0.22,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-025,被動元件,3026,3026.TWO,禾伸堂,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.26,0.19,-0.58,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-025,被動元件,8043,8043.TWO,蜜望實,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.18,-0.6,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-025,被動元件,5345,5345.TWO,天揚,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.36,0.33,0.16,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-026,貨櫃航運,2603,2603.TW,長榮,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.71,0.66,1.24,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-026,貨櫃航運,2609,2609.TW,陽明,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.55,0.47,0.88,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-026,貨櫃航運,2615,2615.TW,萬海,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.28,0.21,-0.74,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-026,貨櫃航運,2636,2636.TW,台驊投控,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.46,0.41,0.32,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-026,貨櫃航運,5609,5609.TW,中菲行,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.37,0.24,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,2637,2637.TW,慧洋-KY,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.64,0.59,0.96,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,2606,2606.TW,裕民,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.49,0.44,0.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,2612,2612.TW,中航,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.46,0.41,0.38,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,2605,2605.TW,新興,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.43,0.38,0.28,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,2617,2617.TW,台航,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.37,0.26,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,2641,2641.TW,正德,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.18,-0.5,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-027,散裝航運,5608,5608.TW,四維航,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.22,0.16,-0.66,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,3324,3324.TW,雙鴻,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.81,0.74,1.78,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,3017,3017.TW,奇鋐,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.79,0.71,1.66,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,2421,2421.TW,建準,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.54,0.49,0.62,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,3483,3483.TW,力致,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.45,0.48,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,6591,6591.TW,動力-KY,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,6275,6275.TWO,元山,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.45,0.4,0.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,6125,6125.TW,廣運,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.28,0.22,-0.38,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-028,散熱,3338,3338.TWO,泰碩,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.27,0.2,-0.55,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
