date,ticker,sector,att_share,size_tier,role,capital_style,foreign_pattern,valid_member,rolling_corr,consistency,momentum_z,vwsp_z,z_foreign,z_sitc,z_dealer,z_margin_buy,z_margin_short,daytrade_ratio
2025-10-20,2605,航運,0.026361227424589125,Small,LAGGER,Foreign,Neutral,false,0.25855910861661136,0.5371579513891609,1.3875129017172216,0.38713726605666904,-1.7452891323373172,-1.7452891323373156,-1.745289132337315,1.0976585116345863,-0.2808933010477191,0.23168892266395194
2025-10-21,2605,航運,0.011455134999033407,Small,UNRELATED,Foreign,Neutral,false,0.22304246378680198,1.0477800594232733,-0.872281108389397,-1.201195405180702,0.3210555740711073,0.3210555740711069,0.32105557407110685,-1.0340190413842372,-0.34119808385506495,0.27719773622690663
2025-10-22,2605,航運,0.008018145597676453,Small,UNRELATED,Foreign,Neutral,false,0.22240889162527164,-0.8814012586427733,-1.3427688675918827,0.6564057894963528,-1.299407311090386,-1.299407311090385,-1.2994073110903845,1.2769002137713181,-0.6808807216599934,0.5661740944617096
2025-10-23,2605,航運,0.009694710605909977,Small,UNRELATED,Foreign,Neutral,false,0.2096256889704019,-2.2999092774484216,-1.2924478771921646,1.779498669180347,-0.24654978423597956,-0.2465497842359793,-0.24654978423597926,0.6439447330960767,-0.4131717104551632,0.6467358735586938
2025-10-24,2605,航運,0.010213448959812927,Small,LAGGER,Foreign,Neutral,false,0.2567306294658191,-0.6393258312046556,-0.7756230465402746,0.8242738970385382,0.5947064219450643,0.5947064219450637,0.5947064219450635,1.5548214653588583,0.7957361576555507,0.6164909626795368
2025-10-27,2605,航運,0.013594130697383959,Small,UNRELATED,Foreign,Neutral,false,0.23489985935263338,-0.05875822568220283,-0.2767868941382003,0.2122868781961357,0.4708628765807669,0.4708628765807663,0.4708628765807663,-1.0002850334916455,0.26491432784061986,0.41268669562152677
2025-10-28,2605,航運,0.014245514467960184,Small,UNRELATED,Foreign,Trend_Following,false,0.22579740860680958,-1.321057438234041,0.7099596210823119,-1.8607501032525329,0.24184399155549086,0.24184399155549058,0.24184399155549052,0.5342516338921522,-0.9140140690377065,0.2510375610659172
2025-10-29,2605,航運,0.014563431667194288,Small,UNRELATED,Foreign,Neutral,false,0.22481743422109068,-0.12051657733904224,-0.10630669821512943,1.1336687091452764,-0.32909051331043615,-0.3290905133104357,-0.3290905133104357,-1.250989089422473,-1.172372197734774,0.3621471986230967
2025-10-30,2605,航運,0.014376575851125024,Small,UNRELATED,Foreign,Trend_Following,false,0.21800389233193182,-0.43418981002475954,0.6682656522969648,-0.6497263603663618,1.5559855222359986,1.5559855222359968,1.5559855222359966,-0.30493300282705915,0.5005600835274528,0.19847302773640074
2025-10-31,2605,航運,0.01880143927819505,Small,LAGGER,Foreign,Neutral,false,0.2978282494367054,0.03404791984703323,0.5288691747239866,0.06437871873474686,0.06984850539102994,0.06984850539102987,0.06984850539102985,-1.265407223065746,0.22614080454015836,0.31098898224591204
2025-11-03,2605,航運,0.01591615295279502,Small,LAGGER,Foreign,Neutral,false,0.26356191073197727,-0.011757022799743989,0.19250802006523274,-0.06107289865513155,-0.44745165198835474,-0.44745165198835424,-0.4474516519883541,-0.873137245457717,0.28979542740341546,0.2195537136616379
2025-11-04,2605,航運,0.010007027241843507,Small,LAGGER,Mixed,Neutral,false,0.291216539711746,-1.214997581322342,-1.1399503424303152,1.0658337789802579,-0.4042150171793436,-0.40421501717934333,-0.40421501717934305,-0.8729164312534505,-0.5543299533300413,0.21051195597195274
2025-11-05,2605,航運,0.00918698019149215,Small,UNRELATED,Foreign,Contrarian,false,0.2430253812128197,1.6817347470275585,-1.0290505983592715,-1.6342585580426592,0.43820034973329647,0.4382003497332961,0.43820034973329586,-0.3801155061792718,-1.1455576555995337,0.32303386635956927
2025-11-06,2605,航運,0.012052686298217015,Small,UNRELATED,Foreign,Contrarian,false,0.15513598792684286,0.08711871689633585,-0.09213903430119705,-0.9455136746012545,1.2033704636863944,1.2033704636863933,1.2033704636863927,0.5016316912750718,1.3381037472926107,0.41905135761847007
2025-11-07,2605,航運,0.020853761152391063,Small,UNRELATED,Foreign,Contrarian,false,0.15618847677655587,0.08396711361530149,1.7204060447734688,0.04880656742074962,0.35769788338454606,0.3576978833845458,0.35769788338454556,0.6387086298140896,-0.5516794312307844,0.17518105543608972
2025-11-10,2605,航運,0.020872251621541122,Small,UNRELATED,Foreign,Contrarian,false,0.15761364541605996,-1.0348943294878996,1.2088059956610409,-0.8561293815571813,-0.8282196591837739,-0.8282196591837732,-0.8282196591837727,-0.524063261930229,0.5623674944963404,0.1787098047019941
2025-11-11,2605,航運,0.013791969808339613,Small,UNRELATED,Foreign,Contrarian,false,0.09134643811812156,-0.25820284657402515,-0.29666464913257506,0.870352592831639,1.9032301464385601,1.903230146438559,1.9032301464385577,-0.745754366828502,0.44020768848317227,0.5165813697549354
2025-11-12,2605,航運,0.013759501723159139,Small,UNRELATED,Foreign,Contrarian,false,0.09104174489233774,-0.044540616530854775,0.22567325385031325,-0.197367724224857,0.28302706634944547,0.2830270663494453,0.2830270663494451,1.4681931397195274,0.8454221104588004,0.22283127408710673
2025-11-13,2605,航運,0.015119594807859522,Small,UNRELATED,Foreign,Neutral,false,0.0694221031338671,0.5184630911202662,0.3344988877415606,1.5499695518295398,-1.7285954630599238,-1.728595463059923,-1.7285954630599216,-0.9493897998566835,-1.111115294910038,0.29744504598693094
2025-11-14,2605,航運,0.014208685307931814,Small,UNRELATED,Foreign,Neutral,false,0.07504443724234065,-0.009071914720349877,0.2768210361065252,-0.03277176781051733,0.05838662957466412,0.05838662957466408,0.05838662957466404,1.7424116520171713,-0.9158675559109881,0.11461319513062591
2025-11-17,2605,航運,0.012483535131776155,Small,UNRELATED,Foreign,Neutral,false,0.12107062944080225,-0.6059979095862493,-0.612349141816836,0.989628086663529,-0.6337356504108067,-0.6337356504108064,-0.6337356504108058,-0.8937218301362345,-1.0680537908869299,0.46525895991246335
2025-11-18,2605,航運,0.01184612214727007,Small,UNRELATED,Mixed,Neutral,false,0.12236903058588766,-0.522088549519651,-0.9801653331594983,0.5326535553310512,-1.5389300431703943,-1.5389300431703934,-1.5389300431703923,-1.132086063842188,-0.09088192614957394,0.2976943684579427
2025-11-19,2605,航運,0.013062767398106958,Small,UNRELATED,Foreign,Neutral,false,0.1565636960455639,0.015874519054439255,-0.08807681218768328,-0.18023494107180188,0.4374339120538815,0.4374339120538813,0.4374339120538809,0.45440510837339193,0.6835254278783718,0.5174934194983819
2025-11-20,2605,航運,0.011570097499893423,Small,UNRELATED,Mixed,Neutral,false,0.1553087716629753,0.5838754102641557,-0.4316979863105322,-1.3525089965190575,-0.25967170551626,-0.2596717055162598,-0.2596717055162596,-0.1576362124458607,-0.7055525317118506,0.3519031227746333
2025-11-21,2605,航運,0.014472592777148217,Small,UNRELATED,Mixed,Neutral,false,0.19225657731502094,0.06098059290909722,0.04939787708016749,1.234478008237727,-0.35182778525192254,-0.3518277852519223,-0.35182778525192204,1.339329197109646,0.2603382825379929,0.34663557463217753
2025-11-24,2605,航運,0.009501886139214091,Small,LAGGER,Mixed,Neutral,false,0.2583334171525187,2.221992059297507,-1.3553981278134142,-1.6393648579713762,0.7227930138179858,0.7227930138179852,0.7227930138179848,-1.0658910130871422,-0.09860446294419531,0.49438303441823106
2025-11-25,2605,航運,0.01327980173246491,Small,LAGGER,Mixed,Neutral,false,0.3002293471224018,-0.6901768283129646,-0.561545180307133,1.2290673173180429,-0.0992232547852577,-0.09922325478525762,-0.09922325478525756,-0.636124208054486,0.9615636429655968,0.21894864168791467
2025-11-26,2605,航運,0.011238389102763311,Small,LAGGER,Mixed,Contrarian,false,0.3037415934401461,0.7438783832738302,-0.906629628085736,-0.8204876172472546,0.6009633439479304,0.6009633439479302,0.6009633439479296,-0.7765019448045608,-1.2408042733629738,0.41319588813526464
2025-11-27,2605,航運,0.0067690543013912904,Small,LAGGER,Mixed,Neutral,false,0.27781723353597065,1.8390486169400375,-1.8295793600648003,-1.0051756469721553,-0.356540849372505,-0.35654084937250463,-0.35654084937250446,0.7556121520484697,0.8117304212435659,0.5245050016683669
2025-11-28,2605,航運,0.011173074976700283,Small,LAGGER,Domestic,Neutral,false,0.2818818051594346,-0.19503425034723695,-0.5214808424722376,0.37400079631423877,-0.17925946104825438,-0.1792594610482542,-0.17925946104825413,-0.709827720624223,-0.700467238592629,0.5190817513244292
2025-12-01,2605,航運,0.009722645681369926,Small,LAGGER,Domestic,Neutral,false,0.28244419141051597,0.1907850152072055,-0.7186555524423293,-0.2654749059668827,-0.7495733334789487,-0.7495733334789482,-0.7495733334789476,-0.7704543334039746,-0.9077673644381115,0.33494488328423877
2025-12-02,2605,航運,0.016759013270117046,Small,LAGGER,Domestic,Neutral,false,0.31422187527450857,-1.2541258041555807,1.0881999562305325,-1.1524773521401404,1.6406655762991833,1.6406655762991822,1.640665576299181,-1.0275289033186341,0.03199151288203002,0.36520530070198826
2025-12-03,2605,航運,0.013612257896834689,Small,LAGGER,Domestic,Neutral,false,0.3142969486022707,-0.04118563565495046,-0.18922521677005466,0.21765405455975245,0.03717128937298042,0.037171289372980414,0.037171289372980365,-0.6085204136157373,-1.1390195543655948,0.3141419520869962
2025-12-04,2605,航運,0.01850313977029062,Small,LAGGER,Domestic,Neutral,false,0.30593019912833846,0.932947001025181,1.4352044076460095,0.6500446877496565,1.5064501273417896,1.506450127341789,1.5064501273417876,0.19905826343276342,-0.9506831886069524,0.3919941483225749
2025-12-05,2605,航運,0.016926167278932116,Small,LAGGER,Domestic,Neutral,false,0.3379329917810784,2.397146652821929,1.5637463755218093,1.5329510528982178,-1.8282550765694052,-1.8282550765694043,-1.8282550765694028,-0.02523716246762874,-0.6170201770260509,0.3363734486377777
2025-12-08,2605,航運,0.01434034016518879,Small,PEER,Domestic,Neutral,false,0.3483206408729803,-0.049059100040772394,0.06711902037812506,-0.730926937914031,-0.4819414656867023,-0.48194146568670204,-0.48194146568670165,0.08968908785528121,0.15672524889775524,0.3216353839534674
2025-12-09,2605,航運,0.013585064010548998,Small,LAGGER,Domestic,Sudden_Withdrawal,false,0.34968640520522215,0.7943275930176449,1.1002136444585284,0.721975769904739,-1.5269804245980039,-1.5269804245980034,-1.5269804245980019,-0.36425111481979733,-0.3105532851638336,0.309929800751355
2025-12-10,2605,航運,0.015693295406406776,Small,LAGGER,Domestic,Neutral,false,0.35862356465273176,-0.342482196223995,0.8031957652755893,-0.4263994047658903,1.6516035699877043,1.6516035699877034,1.651603569987702,-0.3944692549806595,-0.4376802868587134,0.24685517400490475
2025-12-11,2605,航運,0.01624436613075811,Small,LAGGER,Domestic,Neutral,false,0.335309823766375,-0.9383684251646183,0.4006736244349228,-2.341977030527068,1.8151854658829951,1.8151854658829945,1.815185465882993,-0.7109735179683104,-0.4933748625715228,0.3589085474728024
2025-12-12,2605,航運,0.019905840010397195,Small,LAGGER,Domestic,Neutral,false,0.34852200677610645,-0.33274834303675094,0.5414891316595773,-0.6145060419161704,-0.6600857034036782,-0.6600857034036778,-0.6600857034036773,-0.5151257852134743,1.373663111342168,0.2176151052366436
2025-12-15,2605,航運,0.014420264471817231,Small,LAGGER,Domestic,Neutral,false,0.36177988506152153,1.0520118453036884,0.5705297017691187,1.843921257809318,-0.07711687780958329,-0.07711687780958326,-0.0771168778095832,1.1988112792692427,-0.9247772162906418,0.27489384249367066
2025-12-16,2605,航運,0.013720286299883321,Small,LAGGER,Domestic,Neutral,false,0.3701338804961614,0.03738725688661446,-0.037231618887817945,-1.0041802640724666,0.3171959084950107,0.31719590849501056,0.3171959084950103,2.4825343900185217,0.44459347056988313,0.2640211385948531
2025-12-17,2605,航運,0.01431060984324631,Small,LAGGER,Domestic,Neutral,false,0.3680842232417497,-0.20214447082566225,-0.3450907582104887,0.5857719049733691,0.41146439648133526,0.411464396481335,0.4114643964813347,-0.4077731614817617,-0.936059342797472,0.3264198976485358
2025-12-18,2605,航運,0.0213840987951382,Small,LAGGER,Mixed,Trend_Following,false,0.30807831288844145,0.5059640205837715,2.0259680557755,0.2497393871247879,0.4137044888035605,0.41370448880356026,0.4137044888035599,2.3974836412083316,-0.3443909087691044,0.22870581298679898
2025-12-19,2605,航運,0.020846655827033652,Small,PEER,Domestic,Neutral,false,0.2515187586098099,-0.23448952494787448,1.1206431416420846,-0.20924549148114688,-2.468360110994139,-2.4683601109941375,-2.4683601109941358,0.3786223305238528,1.1570158286308443,0.27378123498331025
2025-12-22,2605,航運,0.010501691163950458,Small,LAGGER,Mixed,Neutral,false,0.25079665173013677,-0.8970189004198237,-1.1997832167155533,0.7476508155160254,0.7550867352597136,0.7550867352597134,0.7550867352597127,-0.22172389954245256,-1.1219922531618907,0.5316600155873812
2025-12-23,2605,航運,0.01205804327185992,Small,LAGGER,Mixed,Contrarian,false,0.29598226379878756,-1.5704491617523308,-1.04887966431434,1.4972634280014803,0.8598944334571962,0.859894433457196,0.8598944334571952,0.7961378672616105,-0.2894921758010035,0.3893616614532849
2025-12-24,2605,航運,0.010396040744905476,Small,LAGGER,Mixed,Contrarian,false,0.2828682851177693,-0.7981860854927808,-1.2562576036679358,0.6353681626780138,-0.0535656539597059,-0.05356565395970589,-0.05356565395970583,-0.2318177492223388,-0.11234347172399757,0.42594944894557557
2025-12-25,2605,航運,0.007307938598321846,Small,LAGGER,Mixed,Contrarian,false,0.32476881120585266,-3.559427167205955,-1.5709630391683025,2.2657612422825575,0.5217028005309603,0.5217028005309601,0.5217028005309596,-0.8425328421087643,-0.6939458800900394,0.40998204282091955
2025-12-26,2605,航運,0.00923714905140005,Small,LAGGER,Domestic,Contrarian,false,0.3543813195165771,-1.0080349081851727,-1.3183737025656845,0.7646048356573237,-0.15398479508604876,-0.15398479508604876,-0.15398479508604856,-0.9710385707239126,-0.2652232236394004,0.6539597618960952
2025-12-29,2605,航運,0.02216910151326739,Small,PEER,Domestic,Neutral,false,0.35240625883853866,-1.4107817338897082,1.475309450023226,-0.9562615720162967,-0.40623841015282575,-0.40623841015282564,-0.40623841015282525,0.5512118920241907,0.17924955058679135,0.12013341465954624
2025-12-30,2605,航運,0.014985290537471607,Small,LAGGER,Mixed,Contrarian,false,0.34498368497445564,0.013941962673834352,0.030769255781309807,0.4531134185670857,1.4635883271215175,1.4635883271215178,1.4635883271215158,0.4168951116552072,-0.05995293815467207,0.3277390199823578
2025-12-31,2605,航運,0.014347576730434167,Small,LAGGER,Mixed,Contrarian,false,0.3345858669695456,0.004389060341141509,0.5028623466127687,0.008728154674347339,0.6870507137588442,0.687050713758844,0.6870507137588433,-0.8518973448749445,0.731696095165082,0.09771066128574382
2026-01-01,2605,航運,0.011517192287569285,Small,LAGGER,Mixed,Contrarian,false,0.3162400902733117,-0.4758845677351139,-0.549770003139805,0.8656066446282589,-0.742570200996512,-0.7425702009965118,-0.7425702009965112,1.7823452048200434,-1.137993538977853,0.16836070144486398
2026-01-02,2605,航運,0.03324908170289317,Small,PEER,Domestic,Neutral,false,0.31139383244547864,1.164109835575276,2.3576214963367166,0.49376451537453114,-0.5442262720858599,-0.5442262720858598,-0.5442262720858593,0.6030640388643154,-0.6142066837230943,0.16072320188591438
2026-01-05,2605,航運,0.010194056655391798,Small,LAGGER,Domestic,Neutral,false,0.2922838383581733,0.5624758836493944,-0.7751521607023548,-0.725632865603758,-1.553861264072954,-1.5538612640729537,-1.5538612640729523,0.2902785949518453,3.245422557814088,0.7204115615007989
2026-01-06,2605,航運,0.021511354932014715,Small,PEER,Domestic,Contrarian,false,0.3454880659711857,-1.757709726939721,1.33999830145674,-1.3117253395238473,1.6954895791590519,1.6954895791590516,1.6954895791590499,0.603602517665587,0.4680619961437161,0.13424286642227284
2026-01-07,2605,航運,0.019494497113908306,Small,PEER,Mixed,Contrarian,false,0.37559503296280033,-0.3404744993355922,0.7177752669143331,-0.4743469370284502,0.9589074270127318,0.9589074270127316,0.9589074270127306,-0.045782351542575546,0.5986023567553488,0.29270632917466394
2026-01-08,2605,航運,0.01039757307134405,Small,LAGGER,Domestic,Neutral,false,0.363513525203818,0.8181070038385474,-0.8444206135122323,-0.9688382670287529,-1.5767528274558638,-1.5767528274558629,-1.576752827455862,-0.8322797981341646,-1.1156657488483797,0.554492782654281
2026-01-09,2605,航運,0.014238796922659329,Small,LAGGER,Domestic,Neutral,false,0.39000635085429985,0.1295873517212136,-0.2249499494144229,-0.5760719309275159,-0.3119119225751841,-0.3119119225751839,-0.3119119225751837,-1.3084057182084496,0.1665650610906078,0.2802296534722649
2026-01-12,2605,航運,0.014546761753986668,Small,PEER,Domestic,Contrarian,false,0.347026825721331,0.21089764542387135,-0.30844893353761393,-0.6837360175153705,0.9121038726665294,0.9121038726665288,0.9121038726665284,-0.3898519061521266,-1.1596415898655994,0.376919477867006
2026-01-13,2605,航運,0.020197350308608114,Small,PEER,Mixed,Contrarian,false,0.3511836250055949,0.27851186105704895,1.2237581771688204,0.22758733404453285,1.292118886569384,1.2921188865693833,1.2921188865693825,-0.5833126432449652,0.6118664402518823,0.3511651607254553
2026-01-14,2605,航運,0.013239750366207151,Small,LAGGER,Foreign,Trend_Following,false,0.3090736434130461,0.5915996899562237,-0.633143724361977,-0.93438451206696,0.884297609441424,0.8842976094414235,0.884297609441423,0.049184329959618564,-0.8772349912432261,0.22280586049749082
2026-01-15,2605,航運,0.013410962217413093,Small,LAGGER,Foreign,Trend_Following,false,0.2501426669096756,0.36352207615406457,-0.37840261923659013,-0.9606753697621164,0.6759706618168944,0.6759706618168939,0.6759706618168936,-1.12703248486267,-0.5362594064470039,0.29618590835373965
2026-01-16,2605,航運,0.005611416182253788,Small,LAGGER,Foreign,Trend_Following,false,0.2741211792496153,-0.812506183157057,-1.4717832244056037,0.5520556082470616,-0.0033661660027093517,-0.00336616600270935,-0.003366166002709348,1.2843594009567612,-0.05834763723528464,0.6778044497367941
2026-01-19,2605,航運,0.01964019686982436,Small,LAGGER,Foreign,Trend_Following,false,0.2781867632677152,-0.0386233795316338,0.7608755759779533,-0.050761754945269695,1.1278487688110652,1.1278487688110648,1.127848768811064,-0.7327019200506569,-0.9910392448690026,0.14457872579732728
2026-01-20,2605,航運,0.012342255714998532,Small,LAGGER,Foreign,Trend_Following,false,0.314047708860975,-0.07643937731625296,-0.150374975989054,0.5083251173507558,1.5806909414129424,1.5806909414129418,1.5806909414129406,1.9254216762724126,-0.7587949208334818,0.3654730896856676
2026-01-21,2605,航運,0.008235582727116669,Small,LAGGER,Foreign,Trend_Following,false,0.32603145088209934,0.4041957067854325,-1.0125813061702735,-0.39917358173849576,-0.5149379388897728,-0.5149379388897726,-0.5149379388897722,0.7085323709929227,0.34374625466015907,0.6777212304492255
2026-01-22,2605,航運,0.009671942017302926,Small,LAGGER,Foreign,Trend_Following,false,0.32598808912789495,-0.013308481676814093,-0.6320884450730665,0.021054777666874917,-1.2798104158818158,-1.2798104158818153,-1.2798104158818144,0.7510889022424622,0.7226127824545503,0.5806552956854518
2026-01-23,2605,航運,0.012838345300223571,Small,LAGGER,Foreign,Neutral,false,0.3319041750407561,-0.04593003372524057,0.07049887083905852,-0.6515002748071524,-0.32347696992086444,-0.32347696992086433,-0.32347696992086405,1.290347135234246,2.3224316930721653,0.36085570623986885
2026-01-26,2605,航運,0.025180035405238714,Small,LAGGER,Mixed,Neutral,false,0.2900333521250089,2.1581950432593793,1.526392362168279,1.4139189219956583,-2.489994138948312,-2.4899941389483113,-2.489994138948309,3.614867882667929,0.4178845839273579,0.16102323991752748
2026-01-27,2605,航運,0.012910545356978805,Small,LAGGER,Foreign,Neutral,false,0.34173870034332976,0.8176377912810474,-0.33301228454995135,-2.4552781660473637,0.5859205304705382,0.5859205304705379,0.5859205304705376,-0.6395423389812973,-0.7326909965690237,0.28855349425555465
2026-01-28,2605,航運,0.014493562785699476,Small,LAGGER,Mixed,Neutral,false,0.3750960474567582,0.18799963075918202,-0.24295985397280584,-0.773788869580999,-0.47654871785780856,-0.47654871785780833,-0.47654871785780806,-0.3971939724560487,-0.24633308964522863,0.2497648180358067
2026-01-29,2605,航運,0.01379862647526089,Small,LAGGER,Mixed,Neutral,false,0.3865542743262671,-0.0028325722401588717,-0.004741495181405102,0.5974006366741604,-0.37079509443683695,-0.3707950944368368,-0.3707950944368365,0.025461199830233754,0.23111564479129623,0.36533241321785
2026-01-30,2605,航運,0.012699854979401305,Small,LAGGER,Domestic,Neutral,false,0.4030958736191919,-0.16643062413782284,-0.23638180088137623,0.7040754555438171,-0.118380506726428,-0.11838050672642794,-0.11838050672642787,0.4350704032793272,0.15566580462300775,0.27969700817329307
2026-02-02,2605,航運,0.015393309493162196,Small,LAGGER,Domestic,Sudden_Withdrawal,false,0.384826557150528,-0.3391639129847206,0.4721501767181439,-0.7183390575901211,-0.4368956398887309,-0.43689563988873065,-0.4368956398887305,-0.0816454917881275,0.3608734390696374,0.2777616766846965
2026-02-03,2605,航運,0.014085586347100672,Small,PEER,Domestic,Neutral,false,0.37211023690688916,0.007092951640954292,0.015120819542738884,0.46908513264814233,0.8495367413259313,0.8495367413259308,0.8495367413259304,-0.7063429096538689,-1.2123187276178364,0.2590085035747837
2026-02-04,2605,航運,0.0159944212045405,Small,LAGGER,Domestic,Neutral,false,0.38210074121977033,-0.03702463805845082,-0.1448741271736633,0.25556418375565915,-0.2887867849826318,-0.28878678498263155,-0.28878678498263144,0.18512168347053573,1.3877927427991201,0.3013367299238358
2026-02-05,2605,航運,0.015829517684923442,Small,PEER,Domestic,Sudden_Withdrawal,false,0.3812303140254994,0.5733193030221697,0.3136138734641077,1.8281056787743948,-0.18808878910652552,-0.18808878910652543,-0.18808878910652532,1.4756863858588816,-0.7973184655499463,0.36537889737423224
2026-02-06,2605,航運,0.01230991874149516,Small,LAGGER,Domestic,Neutral,false,0.4024002641397044,0.2625049220652387,-0.5191006183006076,-0.5056917923245929,0.34671616109929365,0.34671616109929343,0.34671616109929326,-0.3500993035845265,-1.1354502381567606,0.32619521069890867
2026-02-09,2605,航運,0.017671428082354657,Small,PEER,Domestic,Neutral,false,0.39894023723426597,-0.12599902213284472,0.6591851748563938,-0.1911435920267687,0.16380021811385356,0.16380021811385345,0.16380021811385337,1.6895157424385627,-0.6519656164642658,0.2972111457774126
2026-02-10,2605,航運,0.032022201077994666,Small,LAGGER,Domestic,Neutral,false,0.3961568135371119,0.6324816027440688,2.463969112707503,0.2566921798987464,-0.25993664268782635,-0.2599366426878262,-0.25993664268782607,-0.8743782950130177,-0.9835276986625975,0.31263965716379194
2026-02-11,2605,航運,0.012616168724210862,Small,PEER,Domestic,Neutral,false,0.38918381514462713,-0.19218963861600488,-0.4788548287749987,0.4013526168414389,-1.0372858172408679,-1.0372858172408672,-1.0372858172408665,-0.4419447020673166,0.476797455525343,0.2866811429727029
2026-02-12,2605,航運,0.02058640934035415,Small,LAGGER,Domestic,Sudden_Withdrawal,false,0.36427693903070946,-1.3269127289690044,1.2650745580872471,-1.0488810485409292,-1.478552866530358,-1.4785528665303573,-1.4785528665303562,0.1262392656807645,1.371494898224243,0.2922200700927125
2026-02-13,2605,航運,0.016996302506394237,Small,LAGGER,Domestic,Neutral,false,0.39266002476906375,0.05604180483774496,0.047900295645374985,1.169967827602669,1.1350149533738023,1.1350149533738016,1.135014953373801,-0.504140453594139,-0.8374722187414171,0.3511331764956519
2026-02-16,2605,航運,0.018413737256857673,Small,LAGGER,Domestic,Neutral,false,0.4221310555155115,0.21460544979092497,0.3564677110774669,0.6020333486650277,-1.6439072266144406,-1.6439072266144397,-1.6439072266144386,0.8189134471068363,-1.0540975168911864,0.46096264500438
2026-02-17,2605,航運,0.016170773860079698,Small,LAGGER,Domestic,Neutral,false,0.42173928438763225,-0.15915590023881085,-0.23177555207618283,0.6866811396333015,0.8223579252924301,0.8223579252924296,0.8223579252924292,1.6767069238252612,0.18475337715163692,0.361886494783293
2026-02-18,2605,航運,0.022138559643143728,Small,LAGGER,Mixed,Neutral,false,0.47999075548386316,-2.1034409785444232,1.1224938879647726,-1.873899716601785,0.15528287129281224,0.15528287129281215,0.15528287129281207,-1.183699106010845,0.9863649834254228,0.19134754210248456
2026-02-19,2605,航運,0.018405458584374524,Small,LAGGER,Mixed,Trend_Following,false,0.4900477355893112,-1.011945588834525,0.8337786368631632,-1.2136861561261156,0.8259174851337665,0.8259174851337662,0.8259174851337656,-0.008323374036643063,2.7369410192092403,0.4621412727106149
2026-02-20,2605,航運,0.008338410492376993,Small,LAGGER,Foreign,Trend_Following,false,0.4862082906551005,-0.9208511989341386,-1.6681525562306592,0.5520185761756016,0.15002916093838686,0.15002916093838675,0.15002916093838667,-0.9935052461635403,-1.0271585482756,0.6241464074632963
2026-02-23,2605,航運,0.011967774555810577,Small,LAGGER,Foreign,Trend_Following,false,0.48557934054621127,0.2971944500311813,-0.9091734251528186,-0.3268842245155013,0.7568876059371629,0.7568876059371623,0.756887605937162,-0.3561655372981967,-0.8005569224967286,0.17001851927292203
2026-02-24,2605,航運,0.022582909277352306,Small,PEER,Foreign,Trend_Following,false,0.4027340792667251,1.300950186305474,0.9687879745079769,1.342863681773294,-0.42030912489358463,-0.42030912489358446,-0.42030912489358413,0.9802130742123046,0.9161649208180446,0.2523243422932791
2026-02-25,2605,航運,0.012338460241716129,Small,PEER,Mixed,Neutral,false,0.40041453180536685,-0.08658056192714747,-0.743918113225646,0.11638453263590016,-1.1478825940732014,-1.147882594073201,-1.1478825940732,-1.1772289756814849,-0.5365040804158979,0.4973125702235788
2026-02-26,2605,航運,0.012414113378092844,Small,LAGGER,Foreign,Trend_Following,false,0.4146152110602251,-0.9337824805240127,-0.9288791419873031,1.005278769126217,1.7350464679705566,1.7350464679705555,1.7350464679705546,0.21071065052243906,2.735299335777115,0.5177481135267419
2026-02-27,2605,航運,0.013687860701153002,Small,LAGGER,Mixed,Neutral,false,0.3957353203046844,0.13084099222916518,-0.4922633560092902,-0.26579470243301206,-0.030147050479074056,-0.03014705047907406,-0.03014705047907402,-0.09912121159143192,-0.4645840437876388,0.43427390811784805
2026-03-02,2605,航運,0.01771754836271045,Small,LAGGER,Domestic,Neutral,false,0.36628143816990083,-0.3352988667604416,0.4395338784733265,-0.7628510182766026,-0.5799600194003137,-0.5799600194003134,-0.579960019400313,0.9150663617320745,0.292404082693078,0.18559363888953465
2026-03-03,2605,航運,0.008481920182987704,Small,LAGGER,Mixed,Neutral,false,0.3719713211114191,1.2228433751984984,-1.6210642201822512,-0.7543460400729948,0.08294184487960447,0.08294184487960443,0.08294184487960438,-1.1943816175976614,-0.6553229521870362,0.5543232679232578
2026-03-04,2605,航運,0.01668434728762924,Small,LAGGER,Domestic,Neutral,false,0.2913689482857024,-0.26407523161770385,0.18838325899156919,-1.4017977660611667,-1.2676744100114468,-1.2676744100114463,-1.2676744100114452,0.7941867185398541,-0.766845275158903,0.38661560197997674
2026-03-05,2605,航運,0.016704136030635346,Small,LAGGER,Mixed,Neutral,false,0.28376992232433995,0.04354608187343276,0.7489199812930243,0.05814517299732027,0.5172065774861885,0.5172065774861881,0.5172065774861878,0.5422556635571846,-0.8399064824110569,0.1543824704004462
2026-03-06,2605,航運,0.011282799178367914,Small,UNRELATED,Domestic,Neutral,false,0.22557541944395487,-0.40979517277963556,-0.7722852894940262,0.5306266717162498,-0.4258796709972495,-0.42587967099724927,-0.425879670997249,-0.9970349579591244,0.08849884399598894,0.5065424847389285
2026-03-09,2605,航運,0.018315181871443768,Small,UNRELATED,Domestic,Neutral,false,0.1881816008985535,0.4916706191186293,0.5804229945270314,0.8470901803593711,-0.8737284095539477,-0.8737284095539471,-0.8737284095539466,-1.092579413311466,0.29264579064409685,0.06124221760328794
