ticker,yyyymm,revenue,mom,yoy,cum_revenue,cum_yoy,name,market,industry,report_date,source,updated_at
1618,11504,184696.0,-47.96460276720487,-76.95655211649982,1350866.0,,合機,L,電器電纜,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1623,11504,477372.0,-26.148448160100497,-8.680631276901003,2339708.0,,大東電,L,電器電纜,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1626,11504,960282.0,8.029766960473841,-10.141149256636373,2795497.0,,艾美特-KY,L,電器電纜,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1702,11504,1966990.0,-4.776958133599527,-3.170672034396,7782636.0,,南僑,L,食品工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1707,11504,806388.0,-5.981086340354931,-6.014289210829963,3084349.0,,葡萄王,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1708,11504,696728.0,22.670939230410326,42.0001508194182,2250352.0,,東鹼,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1709,11504,756074.0,-17.437989003729122,3.2895033436020737,3179586.0,,和益,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1710,11504,2424134.0,8.714628215626954,12.9044938534726,7769959.0,,東聯,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1711,11504,721650.0,-13.801958910654562,-1.3651559924443508,2767100.0,,永光,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1712,11504,1913828.0,2.071479924138181,9.40329828568946,6709054.0,,興農,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1713,11504,40629.0,-23.685643982794566,29.56502327954589,153064.0,,國化,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1714,11504,3183676.0,13.719772251552019,71.71403036691967,10463710.0,,和桐,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1717,11504,4233389.0,8.0754257839216,12.99161381931544,14476425.0,,長興,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1718,11504,4445457.0,40.60044291702801,4.2277901572189025,15867594.0,,中纖,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1720,11504,677305.0,18.778760627402566,3.8048734135504745,2328497.0,,生達,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1721,11504,153252.0,10.135970333745364,7.651781763007608,546472.0,,三晃,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1722,11504,1222432.0,-11.03089091962422,8.34819418494581,4972025.0,,台肥,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1723,11504,731327.0,38.38938341129631,40.89803042884363,2009134.0,,中碳,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1725,11504,1051121.0,9.795423802286532,45.182859621159174,3250894.0,,元禎,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1726,11504,950560.0,-8.368807452649763,16.225981378117147,3601636.0,,永記,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1727,11504,186542.0,-19.36457162617792,12.072238777275786,705879.0,,中華化,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1730,11504,194229.0,9.593964768149142,8.66687553849769,845778.0,,花仙子,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1731,11504,133142.0,-3.0862849572724227,6.704815028531128,585489.0,,美吾華,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1732,11504,63836.0,6.969184107780217,9.6160450580397,234175.0,,毛寶,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1733,11504,151037.0,6.832794584691994,-19.344554688084074,670760.0,,五鼎,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1734,11504,291461.0,-8.105457973509392,7.556137793604812,1117697.0,,杏輝,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1735,11504,266012.0,1.2854292633150064,29.218602753300754,865725.0,,日勝化,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1736,11504,3998082.0,-6.3080919511677855,6.39676824448933,15790030.0,,喬山,L,運動休閒,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1737,11504,263275.0,-11.519964510524176,2.824525567971005,1052775.0,,臺鹽,L,食品工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1752,11504,196744.0,21.612817485582184,10.1509968479338,726371.0,,南光,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1760,11504,144626.0,-3.4726254596907142,6.984554385134335,663917.0,,寶齡富錦,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1762,11504,130981.0,-0.3454178871685624,75.98113638501123,492206.0,,中化生,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1773,11504,1185595.0,5.641640232384075,31.805710270794282,4229912.0,,勝一,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1776,11504,98792.0,-23.109492232495874,9.00103713838074,374111.0,,展宇,L,化學工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1783,11504,61270.0,-12.39508714737128,15.835444473853368,252138.0,,和康生,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1786,11504,63232.0,-15.495743515041362,0.12033694344163658,268554.0,,科妍,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1789,11504,254998.0,-21.598661940002522,12.513347276273176,914706.0,,神隆,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1795,11504,3085755.0,-29.13278140090766,19.91240181538319,11730164.0,,美時,L,生技醫療業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1802,11504,3930044.0,-5.034791190033646,6.457567924179223,14173860.0,,台玻,L,玻璃陶瓷,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1805,11504,114.0,-99.8898231371412,-98.59519408502773,103808.0,,寶徠,L,建材營造,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1806,11504,280410.0,10.157806036463919,-10.176821064770325,944321.0,,冠軍,L,玻璃陶瓷,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1808,11504,2246357.0,2.0202336736797837,6493.744863214747,7638573.0,,潤隆,L,建材營造,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1809,11504,215794.0,13.657742688148824,-10.67611533780931,808084.0,,中釉,L,玻璃陶瓷,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1810,11504,370499.0,1.3846360131239412,-6.2165555437429445,1402970.0,,和成,L,玻璃陶瓷,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1817,11504,223250.0,-1.9754203092000404,-2.2141433608549965,834778.0,,凱撒衛,L,玻璃陶瓷,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1903,11504,13487.0,-3.2149264442052385,10.803483404535,52675.0,,士紙,L,造紙工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1904,11504,3958958.0,-4.56897453586861,16.521300460968924,14381162.0,,正隆,L,造紙工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1905,11504,1584513.0,-13.75682945600573,-5.446973462712877,5978825.0,,華紙,L,造紙工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1906,11504,245637.0,-31.345273431604365,-20.6993291450635,1069709.0,,寶隆,L,造紙工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1907,11504,6791204.0,-3.4193995031602853,8.238277713131438,24755565.0,,永豐餘,L,造紙工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
1909,11504,4351139.0,4.976792932351362,7.011369502561821,15110352.0,,榮成,L,造紙工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2002,11504,30891428.0,7.927519522046784,2.1484641602111205,110053317.0,,中鋼,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2006,11504,5390636.0,0.5768211772256759,-3.1974995937109143,19003068.0,,東和鋼鐵,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2007,11504,397408.0,7.562806861795131,-21.68976450257055,1447999.0,,燁興,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2008,11504,150287.0,16.19619758928088,-21.900837183198135,500268.0,,高興昌,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2009,11504,292477.0,7.824429591562121,12.717890217630078,1091546.0,,第一銅,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2010,11504,2142700.0,-9.86435694168968,0.5016404745767482,8571680.0,,春源,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2012,11504,700361.0,18.21236876751173,-0.2799265869032516,2481738.0,,春雨,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2013,11504,1856866.0,25.414092239029358,-9.143860064597163,6480785.0,,中鋼構,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2014,11504,2029450.0,20.727152886755796,-9.991001095923705,6543581.0,,中鴻,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2015,11504,2425948.0,-8.328631894535611,-9.639470146676981,8830522.0,,豐興,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2017,11504,253481.0,13.632940332631012,6.847161277541025,923612.0,,官田鋼,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2020,11504,408757.0,16.04041401942916,1.3915519649160233,1427879.0,,美亞,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2022,11504,1131640.0,-8.665421043498613,58.72797685088429,4598616.0,,聚亨,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2023,11504,5990255.0,-3.0410471768583887,-6.912790788021942,22304573.0,,燁輝,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2024,11504,92039.0,-4.397910109791946,0.8624468504799895,325471.0,,志聯,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2025,11504,200797.0,23.809670616961192,112.02365239427697,579584.0,,千興,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2027,11504,12404843.0,9.036742023538347,37.67014769569108,43622009.0,,大成鋼,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2028,11504,598841.0,-39.94215264760953,-31.985053182729384,2949105.0,,威致,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2029,11504,1242285.0,-0.43814796530079697,2.1362293246249697,4354069.0,,盛餘,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2030,11504,1008239.0,2.499041840804264,9.073216431966022,3645519.0,,彰源,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2031,11504,1701791.0,-4.7308455811964185,-10.717755812977419,6290864.0,,新光鋼,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2032,11504,313465.0,2.7127718833760395,12.508703798086241,1097180.0,,新鋼,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2033,11504,63722.0,-5.836978366237144,12.18069468161893,239240.0,,佳大,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2034,11504,1085586.0,-2.5388175407253124,2.2803267058168446,3919134.0,,允強,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2038,11504,734047.0,-5.853268760164374,-14.723537236359835,2671545.0,,海光,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2049,11504,2474152.0,4.961702362341682,20.68680916656098,8853440.0,,上銀,L,電機機械,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2059,11504,2595892.0,35.33197856702704,79.13810010482361,8045882.0,,川湖,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2062,11504,620113.0,-8.059489496969482,23.177112301164804,2249802.0,,橋椿,L,居家生活,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2069,11504,858279.0,-2.5845298223710347,-14.324773254061263,3161142.0,,運錩,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2072,11504,1637460.0,14.065310341849024,78.33000624034136,5585664.0,,世紀風電,L,綠能環保,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2101,11504,2058841.0,-52.18658194747317,150.64504386931364,7482590.0,,南港,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2102,11504,13161.0,-7.596714175384399,-29.931320875259544,54284.0,,泰豐,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2103,11504,3907129.0,1.948650053438429,18.978463386173008,14237994.0,,台橡,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2104,11504,1409917.0,42.303165977650025,-15.599253637976107,4923255.0,,國際中橡,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2105,11504,8639892.0,-6.798980687407101,9.939844084519857,31987970.0,,正新,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2106,11504,3379609.0,-2.855097075657615,8.928847695985024,12069374.0,,建大,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2107,11504,107022.0,-16.34527447961042,3.476882021928722,434526.0,,厚生,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2108,11504,1309892.0,33.48211192226013,47.29654814126791,3905576.0,,南帝,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2109,11504,408821.0,10.9298854941119,7.4255968804031935,1497107.0,,華豐,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2114,11504,140110.0,-0.22289795831167258,6.388148553118143,528472.0,,鑫永銓,L,橡膠工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2115,11504,337194.0,18.07918309602684,16.397816984303965,1132957.0,,六暉-KY,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2201,11504,5824010.0,-2.540306642743566,3.9251668706265943,22872671.0,,裕隆,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2204,11504,2819361.0,-11.431756838264121,-5.227517275527393,12235406.0,,中華,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2206,11504,5248208.0,-5.810007218314346,-8.897772701313535,20261021.0,,三陽工業,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2207,11504,30160251.0,25.00981190366184,30.02541682585594,100781222.0,,和泰車,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2208,11504,1937449.0,45.8663219488103,132.18748539427372,6688912.0,,台船,L,航運業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2211,11504,1295218.0,-2.85447274232792,-7.128598429984598,4626596.0,,長榮鋼,L,鋼鐵工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2227,11504,1232355.0,3.6657842471716733,4.582837231288077,4391535.0,,裕日車,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2228,11504,408229.0,-8.384202447103602,-7.661388826057453,1631163.0,,劍麟,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2231,11504,273665.0,12.127457327116435,8.160716473596636,1033020.0,,為升,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2233,11504,297582.0,-1.7615328240645984,8.315225106192468,1110759.0,,宇隆,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2236,11504,954692.0,-0.3888695862665494,5.1965109770234,3684525.0,,百達-KY,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2239,11504,1715526.0,49.13545345010145,-6.663235393330562,5794117.0,,英利-KY,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2241,11504,95473.0,37.434502216848045,65.61372467388287,312908.0,,艾姆勒,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2243,11504,91838.0,-38.194103276779884,15.412069268856662,650887.0,,宏旭-KY,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2247,11504,3606350.0,26.45349550723408,-29.099312471628224,12560753.0,,汎德永業,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2248,11504,232847.0,-9.086046275544867,58.99419597132127,826573.0,,華勝-KY,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2250,11504,279563.0,1.6999527083560697,-8.53672101970843,1081940.0,,IKKA-KY,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2254,11504,27356.0,101.38398115429918,-63.05240410588871,57754.0,,巨鎧精密-創,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2258,11504,489724.0,17.7648617647271,3.5140636526392997,1308879.0,,鴻華先進-創,L,汽車工業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2301,11504,16694759.0,1.279998679913396,24.511773673632142,60103114.0,,光寶科,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2302,11504,98375.0,36.622456773835154,26.94367378540551,314693.0,,麗正,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2303,11504,22663945.0,8.801074917287652,10.801592605647746,83701847.0,,聯電,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2305,11504,119663.0,33.74351752503576,81.07437391238557,366597.0,,全友,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2308,11504,58691652.0,-1.820569117544821,43.91500166592435,218044304.0,,台達電,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2312,11504,12122634.0,2.577772723338049,-3.4864704216072,47754230.0,,金寶,L,其他電子業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2313,11504,6315284.0,-9.043859915696164,-2.861974380401858,25863346.0,,華通,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2314,11504,195164.0,22.956541461386287,89.93139019999026,578746.0,,台揚,L,通信網路業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2316,11504,429719.0,6.392423867293885,74.29425507406266,1451680.0,,楠梓電,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2317,11504,832097956.0,3.5285441301848772,29.738476758365948,2961688439.0,,鴻海,L,其他電子業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2321,11504,59495.0,-12.965563650194564,8.545729871741074,227084.0,,東訊,L,通信網路業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2323,11504,601758.0,-8.186721390264184,-1.5277518679613937,2677221.0,,中環,L,光電業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2324,11504,71979261.0,-19.30370852146452,15.539312646715004,273282797.0,,仁寶,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2327,11504,14039098.0,2.9999715337915904,22.042956491063908,52204746.0,,國巨*,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2328,11504,1735748.0,15.052908159071807,-16.55013560167866,5969019.0,,廣宇,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2329,11504,1796132.0,1.7945929280626953,4.8104826121334305,6656608.0,,華泰,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2330,11504,410725118.0,-1.075787644781405,17.495412466636576,1544828558.0,,台積電,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2331,11504,1925310.0,6.052969473230206,13.042737953345819,6928180.0,,精英,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2332,11504,1205410.0,-0.7658599191743235,18.530252791642575,4646299.0,,友訊,L,通信網路業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2337,11504,5912524.0,33.709762005504864,153.71283899759698,16381392.0,,旺宏,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2338,11504,487127.0,-10.217430971149895,-6.587955097203738,2025787.0,,光罩,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2340,11504,318886.0,-8.683077134544455,-8.907672487423907,1272915.0,,台亞,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2342,11504,171630.0,4.061067591492251,-3.463132849983407,657834.0,,茂矽,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2344,11504,19245022.0,32.711485284971474,182.2232686329836,57498086.0,,華邦電,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2345,11504,27360301.0,9.39384521652886,53.86862868005451,97481042.0,,智邦,L,通信網路業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2347,11504,57336402.0,2.2785319444604495,83.27774880652615,183694050.0,,聯強,L,電子通路業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2348,11504,139604.0,-59.80953258328631,-82.39284029653845,1447816.0,,海悅,L,其他,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2349,11504,755281.0,10.105691293953,-1.1452414888924665,2365396.0,,錸德,L,光電業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2351,11504,1175359.0,11.122676945447395,23.772420975702733,3990797.0,,順德,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2352,11504,16813651.0,-13.813672918816371,-1.8420153734217057,68355147.0,,佳世達,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2353,11504,31311752.0,4.735467429042012,68.39241034251229,103742700.0,,宏碁,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2354,11504,6527105.0,39.193030352207934,-49.36089622401442,31809795.0,,鴻準,L,其他電子業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2355,11504,1390749.0,-1.3376097116637014,-3.0921348314606742,5424040.0,,敬鵬,L,電子零組件業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2356,11504,84786839.0,-3.1709968473841044,36.53265747336117,285097344.0,,英業達,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2357,11504,81915499.0,-4.842103558575808,45.71152506304789,290285226.0,,華碩,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2359,11504,357176.0,27.86516693038541,20.738950392968817,1240854.0,,所羅門,L,其他電子業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2360,11504,4865716.0,11.439729139388183,128.89343838145112,16725385.0,,致茂,L,其他電子業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2362,11504,1892545.0,13.597389212916362,11.410717544489643,6833771.0,,藍天,L,電腦及週邊設備業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
2363,11504,345124.0,36.0679070024168,87.15138632062427,1395142.0,,矽統,L,半導體業,1150517,TWSE_OpenAPI_MOPS_MonthlyRevenue,2026-06-09 23:33:57
