"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P0_DOMAIN_REVIEW","ticker_regex","5","5","SCHEMA_FIELD;PATH_IO","""^[0-9A-Z]{4,8}$"" || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\parquet\\VRN_TickerRegexSSOT_v029SSOT1B.par... || os.path.join(parquet_dir, ""VRN_TickerRegexSSOT_v029SSOT1B.parquet"") || ticker_regex = [ || ""^(?!202[1-9])(?!2030)[1-9]\\d{3}$""","VDF_Extraction_Params_SSOT.json; VRN_ACTIVE_STAGE_POINTER.json; vrn_ssot_verifier_active_pointer_v029ssot1c.py; vrn_unified_ssot_builder_v029ssot1b.py; VRN_MDL239_vrn_new_report_format_system_default_installer_v06155__REPORT__v06155.py"
"P0_DOMAIN_REVIEW","schema_gate","7","5","SCHEMA_FIELD","""OK_SCHEMA_GATE_REVIEW_WITH_MAPPING_REQUIRED; risk=MEDIUM; count=1"" || { || {} || schema_gate = { || result[""schema_gate""]","VDF_AkShare_CandidateToCanonicalMergeGateReviewPlan_v0276.json; VDF_AkShare_CandidateToCanonicalMergeGateReview_Matrix_v0276.json; VDF_Top10_LocalFreeLibs_AkShareMergeGateReview_v0276.json; vdf_akshare_candidate_to_canonical_merge_gate_review_result_v0276.json; vdf_akshare_candidate_to_canonical_merge_gate_review_v0276.py"
"P0_DOMAIN_REVIEW","factset_tw_ticker","18","5","SCHEMA_FIELD","""1101"" || ""1102"" || ""1103"" || ""1104"" || ""1108""","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
"P0_DOMAIN_REVIEW","factset_tw_yfinance_ticker","18","5","SCHEMA_FIELD","""1101.TW"" || ""1102.TW"" || ""1103.TW"" || ""1104.TW"" || ""1108.TW""","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
"P0_DOMAIN_REVIEW","yf_tw_ticker","18","5","SCHEMA_FIELD","""1101"" || ""1102"" || ""1103"" || ""1104"" || ""1108""","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
"P0_DOMAIN_REVIEW","vrn_merge_ticker","18","5","SCHEMA_FIELD","""1101"" || ""1102"" || ""1103"" || ""1104"" || ""1108""","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
"P0_DOMAIN_REVIEW","schema_id","9","5","SCHEMA_FIELD","""VDF_VRN_SourceFallback_AllDataRegistry"" || ""VRN_BROKER_LIST"" || ""VRN_IO_Summary"" || ""VRN_S05_FieldRegistry"" || f""SCH_{row.get('asset_id', '')}""","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_BROKER_LIST_v01.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json; VRN_S05_FieldRegistry_v0101.json; VRN_S05_FieldRegistry_v0102.json"
"P0_DOMAIN_REVIEW","yf_tw_yfinance_ticker","18","5","SCHEMA_FIELD","""1101.TW"" || ""1102.TW"" || ""1103.TW"" || ""1104.TW"" || ""1108.TW""","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
"P0_DOMAIN_REVIEW","schema_rows","5","4","SCHEMA_FIELD","schema_rows = [] || 149 || len(schema_rows) || []","vdf_akshare_execution_readiness_review_v0279.py; VRN_MDL044_VRN_v141A_ReadOnly_Consumer_Loader__MODULE__v141A.json; VRN_MDL084_VRN_v141A_ReadOnly_Consumer_Loader__MODULE__v141A.py; VRN_MDL092_vrn_post_commit_production_seal_v0615721__GOVERNANCE__v0615721.py"
"P0_DOMAIN_REVIEW","ticker_summary_csv","7","4","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_BUSINESS_VALIDATION_REPORT_V061574_20260524_014947\\vrn_business_validation_by_t... || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_BUSINESS_VALIDATION_REPORT_V061574_20260524_014406\\vrn_business_validation_by_t... || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_BUSINESS_VALIDATION_REPORT_V061574_20260524_013646\\vrn_business_validation_by_t... || str(run_dir / ""vrn_business_validation_by_ticker_v061574.csv"")","VRN_MDL197_vrn_financialdata_business_validation_report_v061574__FINANCIALDATA__v061574.json; VRN_MDL198_vrn_financialdata_business_validation_report_v061574__FINANCIALDATA__v061574.json; VRN_MDL199_vrn_financialdata_business_validation_report_v061574__FINANCIALDATA__v061574.json; VRN_MDL200_vrn_financialdata_business_validation_report_v061574__FINANCIALDATA__v061574.json; VRN_MDL227_vrn_business_validation_report_v061574__REPORT__v061574.py; VRN_MDL228_vrn_business_validation_report_v061574__REPORT__v061574.py; VRN_MDL229_vrn_business_validation_report_v061574__REPORT__v061574.py"
"P0_DOMAIN_REVIEW","missing_unit","32","4","SCHEMA_FIELD","0 || missing_unit = sum(1 for r in financial_rows if not str(r.get(""Unit"", """")).strip()) || missing_unit || missing_unit = sum(1 for r in fin_rows if not str(r.get(""Unit"", """")).strip())","VRN_MDL031_vrn_canonical_english_system_seal_fix_v0569__GOVERNANCE__v0569.json; VRN_MDL032_vrn_canonical_english_system_seal_fix_v0569__GOVERNANCE__v0569.json; VRN_MDL049_v0569_canonical_english_system_seal_fix__GOVERNANCE__v0569.py; VRN_MDL164_vrn_data_trust_granular_calibration_v05692__MODULE__v05692.json; VRN_MDL165_vrn_data_trust_granular_calibration_v05692__MODULE__v05692.json; VRN_MDL166_vrn_duckdb_empty_safe_data_trust_calibration_v05691__MODULE__v05691.json; VRN_MDL167_vrn_duckdb_empty_safe_data_trust_calibration_v05691__MODULE__v05691.json; VRN_MDL168_vrn_final_integration_resolver_v0567__MODULE__v0567.json"
"P0_DOMAIN_REVIEW","unit_band_yellow","6","4","SCHEMA_FIELD","5 || 360 || 11 || 59","VRN_MDL181_vrn_unit_consensus_ui_seal_v055__GOVERNANCE__v055.json; VRN_MDL182_vrn_final_display_unit_sanity_v054__MODULE__v054.json; VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL185_vrn_unit_precision_polish_v0521__MODULE__v0521.json; VRN_MDL186_vrn_unit_precision_polish_v0521__GOVERNANCE__v0521.json"
"P0_DOMAIN_REVIEW","before_missing_ticker","6","4","SCHEMA_FIELD","before_missing_ticker = sum(1 for r in basic_rows if not r.get(""ticker"")) || before_missing_ticker || 0 || before_missing_ticker=sum(1 for r in basic_rows if not r.get(""ticker""))","vrn_parquet_unified_stage_repair.py; VRN_ParquetUnifiedStageRepair_PythonRuntime_v029VRN1C3.json; vrn_parquet_unified_stage_repair_v1c3.py; vrn_staging_identity_repair_rekey_hotfix.py"
"P0_DOMAIN_REVIEW","ticker_tokens","6","4","SCHEMA_FIELD","ticker_tokens = [] || list(dict.fromkeys(ticker_tokens)) || ticker_tokens || "" | "".join(ticker_tokens)","VRN_MDL218_vrn_financial_data_confirm_verify_v06125__FINANCIALDATA__v06125.py; VRN_MDL250_vrn_one_row_file_validation_matrix_v06129__GOVERNANCE__v06129.py; VRN_MDL251_vrn_input_file_coverage_reconcile_v06128__MODULE__v06128.py"
"P0_DOMAIN_REVIEW","def_PARAM_HARDGATE_DIR","4","4","PATH_IO","$def_PARAM_HARDGATE_DIR = Join-Path $def_PARAM_OUT_ROOT """"_supportive_hardgate"""" || $def_PARAM_HARDGATE_DIR = Join-Path $def_PARAM_OUT_ROOT &quot;_supportive_hardgate&quot; || $def_PARAM_HARDGATE_DIR = Join-Path $def_PARAM_OUT_ROOT """"_supp"" || $def_PARAM_HARDGATE_DIR = Join-Path $def_PARAM_OUT_ROOT &quot;_supp</td></tr>","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_SignalScan_v02863.csv; VIA_TestDebug_VDF_VRN_Report_v02863.html"
"P0_DOMAIN_REVIEW","unit_band_green","6","4","SCHEMA_FIELD","1337 || 982 || 1240 || 969","VRN_MDL181_vrn_unit_consensus_ui_seal_v055__GOVERNANCE__v055.json; VRN_MDL182_vrn_final_display_unit_sanity_v054__MODULE__v054.json; VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL185_vrn_unit_precision_polish_v0521__MODULE__v0521.json; VRN_MDL186_vrn_unit_precision_polish_v0521__GOVERNANCE__v0521.json"
"P0_DOMAIN_REVIEW","unit_review_rows","6","4","SCHEMA_FIELD","30 || 120 || 91 || 349","VRN_MDL181_vrn_unit_consensus_ui_seal_v055__GOVERNANCE__v055.json; VRN_MDL182_vrn_final_display_unit_sanity_v054__MODULE__v054.json; VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL185_vrn_unit_precision_polish_v0521__MODULE__v0521.json; VRN_MDL186_vrn_unit_precision_polish_v0521__GOVERNANCE__v0521.json"
"P0_DOMAIN_REVIEW","after_missing_ticker","9","4","SCHEMA_FIELD","after_missing_ticker = sum(1 for r in basic_rows if not r.get(""ticker"")) || after_missing_ticker || 0 || after_mt,""after_review_required"":after_review","vrn_parquet_unified_stage_repair.py; VRN_ParquetUnifiedStageRepair_PythonRuntime_v029VRN1C3.json; VRN_ParquetUnifiedStageRepair_Runtime_v029VRN1C3.json; vrn_parquet_unified_stage_repair_v1c3.py; vrn_staging_identity_repair_rekey_hotfix.py; vrn_staging_identity_repair_rekey.py"
"P0_DOMAIN_REVIEW","unit_review_csv","6","4","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_integrated_trust_runs\\VRN_UNIT_CONSENSUS_UI_SEAL_V055_20260520_150731\\vrn_unit_review_v055.csv"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_integrated_trust_runs\\VRN_FINAL_DISPLAY_UNIT_SANITY_V054_20260520_145942\\vrn_unit_review_v054.csv"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_integrated_trust_runs\\VRN_FINAL_INTEGRATED_SEAL_V053_20260520_145013\\vrn_unit_review_v053.csv"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_integrated_trust_runs\\VRN_UNIT_PRECISION_POLISH_V0521_20260520_132408\\vrn_unit_precision_review_v0521...","VRN_MDL181_vrn_unit_consensus_ui_seal_v055__GOVERNANCE__v055.json; VRN_MDL182_vrn_final_display_unit_sanity_v054__MODULE__v054.json; VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL185_vrn_unit_precision_polish_v0521__MODULE__v0521.json; VRN_MDL186_vrn_unit_precision_polish_v0521__GOVERNANCE__v0521.json"
"P0_DOMAIN_REVIEW","required_fields","12","4","SCHEMA_FIELD","[ || [""family"",""symbol"",""date"",""value"",""source""] || required_fields = @(""symbol"",""date"",""value"",""source"") || required_fields = @(""family"",""symbol"",""date"",""value"",""source"")","VDF_AkShare_NarrowSource_CanonicalKeyContract_Hotfix_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; VDF_AkShare_NarrowSource_CanonicalKeyContract_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py; VDF_AkShare_CanonicalKeyContract_Hotfix_v0278121.json; vdf_akshare_raw_column_profile_contract_hotfix_v0278121.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt; VDF_AkShare_CanonicalKeyContract_Hotfix_v02801.json"
"P0_DOMAIN_REVIEW","policy_id","12","4","GOVERNANCE_POLICY","""COAXIS_TW_BASE"" || ""COAXIS_US_PLUS_1"" || ""COAXIS_MACRO_FFILL"" || ""COAXIS_EVENT_MATRIX""","vap_warehouse_v5_next3_builder.py; vap_warehouse_v5_next3_payload.json"
"P0_DOMAIN_REVIEW","tw_bloomberg_ticker","6","4","SCHEMA_FIELD","""{TW_TICKER} TT"" || f""{code} TT"" || None || canonical[""tw_bloomberg_ticker""]","VRN_ACTIVE_STAGE_POINTER_CANDIDATE_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py; VDF_MDL007_SSOTResolver.py"
"P0_DOMAIN_REVIEW","write_policy","26","4","GOVERNANCE_POLICY","""ADD_OR_REPLACE_AFTER_SEAL_ONLY"" || ""SELECTOR_REQUIRED_BEFORE_SEED"" || ""DEFER_TO_YFINANCE_OR_FUTURE_GATE"" || ""staging_first""","VDF_FredAkshare_SmallScope_SchemaMap_v025.json; VDF_DataCatalog_Draft_v029DUAL0B.json; VDF_SourceRouter_Draft_v029DUAL0B.json"
"P0_DOMAIN_REVIEW","MACRO_CHINA","12","4","MACRO_SENTIMENT","2 || 343 || 30 || {","vdf_akshare_sample_call_gate_result_v0272.json; VDF_AkShare_SelectorMap_v027.json; vdf_akshare_selector_gate_result_v027.json; VDF_AkShare_SignatureDocMap_v0271.json; vdf_akshare_signature_doc_probe_result_v0271.json; vdf_akshare_signature_doc_probe_v0271.py; VDF_AkShare_SmallScopeSeedPlan_v02731.json; vdf_akshare_small_scope_seed_plan_gate_hotfix_result_v02731.json"
"P0_DOMAIN_REVIEW","VDF_Global_Macro","4","4","MACRO_SENTIMENT;SCHEMA_FIELD","[ || [""symbol"",""date"",""value"",""source"",""unit"",""frequency"",""description""] || VDF_Global_Macro = 10 rows || ""^TNX""","vdf_akshare_candidate_to_canonical_merge_gate_review_v0276.py; vdf_akshare_canonical_mapping_gate_v0277.py; VDF_FredCandidateToCanonical_MergeDryRun_Report_v0261.html; vdf_production_fetch_controller_v016.py"
"P0_DOMAIN_REVIEW","text_fields","3","3","SCHEMA_FIELD","text_fields = None || text_fields = list(reader.fieldnames or []) || text_fields=list(reader.fieldnames or [])","vrn_parquet_unified_stage_repair.py; vrn_parquet_unified_stage_repair_v1c3.py"
"P0_DOMAIN_REVIEW","recommended_fields","4","3","SCHEMA_FIELD;PATH_IO","[ || recommended_fields = @(""family"",""unit"",""frequency"",""original_function"",""source_table"",""record_hash"",""seeded_at"") || recommended_fields = @(""unit"",""frequency"",""original_function"",""source_file"",""source_file_name"",""record_hash"",""seeded_at"")","VDF_AkShare_CanonicalKeyContract_Hotfix_v02801.json; VDF_AkShare_CanonicalKeyContract_v0280.json; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P0_DOMAIN_REVIEW","fred_keys","4","3","DATA_SOURCE","fred_keys = [""FRED_API_KEY"",""VDF_FRED_API_KEY"",""VIA_FRED_API_KEY""] || fred_keys = [ || fred_keys = [""FRED_API_KEY"", ""VDF_FRED_API_KEY"", ""VIA_FRED_API_KEY""]","vdf_fred_akshare_small_scope_gate_probe_v025.py; vdf_three_deferred_flow_capability_probe_v024.py; vdf_fred_akshare_capability_seal_probe_v0241.py"
"P0_DOMAIN_REVIEW","VRN_TickerRegexSSOT","9","3","PATH_IO;SCHEMA_FIELD","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\parquet\\VRN_TickerRegexSSOT_v029SSOT1B.par... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\json\\VRN_TickerRegexSSOT_v029SSOT1B.json"" || ticker_regex","VRN_ACTIVE_STAGE_POINTER_CANDIDATE_v029SSOT1B.json; VIA_UnifiedInput_SSOT_v029SSOT1B.json; VRN_UnifiedSSOTBuilder_PythonRuntime_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py"
"P0_DOMAIN_REVIEW","VDF_Global_Commodity_AkShare_Candidate","15","3","DATA_SOURCE","VDF_Global_Commodity_AkShare_Candidate=150 || 150 || 3","VDF_AkShare_CandidateToCanonicalMergeGateReview_Report_v0276.html; vdf_akshare_candidate_to_canonical_merge_gate_review_result_v0276.json; VDF_AkShare_CanonicalMappingGate_Report_v0277.html; vdf_akshare_canonical_mapping_gate_result_v0277.json; VDF_AkShare_SmallScopeCandidateSeedStaging_Report_v0274.html; vdf_akshare_candidate_seed_staging_result_v0274.json; VDF_AkShare_SmallScopeSeedPlan_v02731.json; vdf_akshare_small_scope_seed_plan_gate_hotfix_result_v02731.json"
"P0_DOMAIN_REVIEW","schema_warn_count","6","3","SCHEMA_FIELD","0 || schema_warn_count = 0 || int(sum(1 for x in schema_rows if str(x[""status""]).startswith(""WARN"")))","VDF_AkShare_v0279_ExecutionReadinessSeal.json; VDF_AkShare_ExecutionReadinessReview_Report_v0279.html; vdf_akshare_execution_readiness_review_result_v0279.json; vdf_akshare_execution_readiness_review_v0279.py"
"P0_DOMAIN_REVIEW","has_yfinance_data","3","3","DATA_SOURCE","False || has_yfinance_data = bool(yf_data and yf_data.get(""_yf_error"") is None) || has_yfinance_data","VDF_MDL007_SSOTResolver.py"
"P0_DOMAIN_REVIEW","schema_role","3","3","SCHEMA_FIELD","role || schema_role = str(row.get(""schema_role"", """")) || schema_role","vap_warehouse_v4_builder.py"
"P0_DOMAIN_REVIEW","akshare_import","19","3","ENGINE","true || False || result[""akshare_import""]","VDF_AkShare_SampleCallGatePlan_v0272.json; VDF_AkShare_SampleCallGate_Matrix_v0272.json; vdf_akshare_sample_call_gate_result_v0272.json; vdf_akshare_sample_call_gate_v0272.py; VDF_AkShare_SelectorGatePlan_v027.json; VDF_AkShare_SelectorGate_Matrix_v027.json; VDF_AkShare_SelectorMap_v027.json; vdf_akshare_selector_gate_result_v027.json"
"P0_DOMAIN_REVIEW","EQUITY_FLAT_SCHEMA","3","3","SCHEMA_FIELD","EQUITY_FLAT_SCHEMA        = True   # Long format (Dat"" || EQUITY_FLAT_SCHEMA        = True   # Long format (Dat</td></tr> || EQUITY_FLAT_SCHEMA        = True   # Long format (Date, Ticker, Market, Open, High, Low, Close, Volume, ...)","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VDF_MDL001_TWEquityEngine.py"
"P0_DOMAIN_REVIEW","consensus_by_ticker","3","3","SCHEMA_FIELD","Dict[str, Dict]) -> ""pd.DataFrame"": || consensus_by_ticker = {} || consensus_by_ticker = self.yf_consensus.fetch(yf_tickers)","VDF_MDL004_TWFullMarketEngine.py"
"P0_DOMAIN_REVIEW","akshare_version","19","3","VERSION_RELEASE","""1.18.55"" || """" || result[""akshare_version""]","VDF_AkShare_SampleCallGatePlan_v0272.json; VDF_AkShare_SampleCallGate_Matrix_v0272.json; vdf_akshare_sample_call_gate_result_v0272.json; vdf_akshare_sample_call_gate_v0272.py; VDF_AkShare_SelectorGatePlan_v027.json; VDF_AkShare_SelectorGate_Matrix_v027.json; VDF_AkShare_SelectorMap_v027.json; vdf_akshare_selector_gate_result_v027.json"
"P0_DOMAIN_REVIEW","schema_run","7","3","PATH_IO;SCHEMA_FIELD","schema_run = def_find_latest_dir(run_root, [""VRN_DB_SCHEMA_COMPATIBILITY_AUDIT_V06156971""]) || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_DB_SCHEMA_COMPATIBILITY_AUDIT_V06156971_20260523_214019"" || str(schema_run) if schema_run else """"","VRN_MDL035_vrn_real_commit_argfix_backup_postcheck_v0615711__MODULE__v0615711.py; VRN_MDL036_vrn_real_commit_backup_postcheck_rollback_v061571__MODULE__v061571.py; VRN_MDL037_vrn_real_commit_backup_postcheck_rollback_v061571__MODULE__v061571.py; VRN_MDL048_vrn_final_handover_commit_blocker_seal_v0615702__GOVERNANCE__v0615702.py; VRN_MDL079_vrn_commit_candidate_pack_approval_gate_v061570__MODULE__v061570.json; VRN_MDL094_vrn_commit_candidate_pack_approval_gate_v061570__MODULE__v061570.py"
"P0_DOMAIN_REVIEW","duplicate_after_collision_policy","18","3","GOVERNANCE_POLICY","30 || duplicate_after_collision_policy = 30 || dup_after","VDF_ACTIVE_POINTER_before_v02831_20260611_031152.json; VDF_ACTIVE_POINTER_before_v02832_20260611_031541.json; VDF_ACTIVE_POINTER_before_v0283_20260611_024903.json; VDF_AkShare_CollisionResolver_ExecutionGateReview_v027841.json; VDF_AkShare_CollisionResolver_Audit_v027841.json; VDF_AkShare_CollisionResolverGate_Report_v027841.html; vdf_akshare_collision_resolver_gate_result_v027841.json; vdf_akshare_collision_resolver_gate_v027841.py"
"P0_DOMAIN_REVIEW","missing_yfinance_csv","3","3","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_213605_VRN_CLEAN_CONSENSUS_DECONTAM_V132\\CleanConsensus_Missing_YFin... || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_213223_VRN_LOCAL_CONSENSUS_EXPANSION_V131\\LocalConsensus_Missing_YFi... || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_212835_VRN_BASICINFO_COVERAGE_EXPANSION_V130\\BasicInfo_Missing_YFina...","VRN_MDL136_VRN_CleanConsensus_Decontam_Audit_v1_0_32__MODULE__v1_0.json; VRN_MDL137_VRN_LocalConsensus_Expansion_v1_0_31__MODULE__v1_0.json; VRN_MDL138_VRN_BasicInfo_Coverage_Expansion_Audit_v1_0_30__BASICINFO__v1_0.json"
"P0_DOMAIN_REVIEW","schema_audit_csv","6","3","PATH_IO;SCHEMA_FIELD","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_EXECUTION_READINESS_REVIEW_v0279_20260611_020210\\registry\\VDF_AkShare_v0279_SchemaAudi... || schema_audit_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_EXECUTION_READINESS_REVIEW_v0279_20260611_020210\\registry\\VDF... || str(schema_audit_csv)","VDF_AkShare_v0279_ExecutionReadinessSeal.json; vdf_akshare_execution_readiness_review_result_v0279.json; vdf_akshare_execution_readiness_review_v0279.py"
"P0_DOMAIN_REVIEW","dedup_policy_required","2","2","GOVERNANCE_POLICY","true || duplicate_rows > 0","VDF_AkShare_KeyDedupGateReview_v0276.json; vdf_akshare_candidate_to_canonical_merge_gate_review_v0276.py"
"P0_DOMAIN_REVIEW","financialdata_fields","7","2","SCHEMA_FIELD","76 || [","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json; VRN_S05_FieldRegistry_v0101.json"
"P0_DOMAIN_REVIEW","OUT_SCHEMA_CSV","2","2","PATH_IO","OUT_SCHEMA_CSV = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260526_220104_VRN_V141A_READONLY_CONSUMER_LOADER\VRN_v141A_Consumer... || OUT_SCHEMA_CSV = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_staging\VRN_v140B3_BasicInfo_Consensus_Staging_20260526_182456\BasicInfo_Consensus_Schema...","VRN_MDL084_VRN_v141A_ReadOnly_Consumer_Loader__MODULE__v141A.py; VRN_MDL135_VRN_v140B3_CSV_CaseSafe_Auditor__GOVERNANCE__v140B3.py"
"P0_DOMAIN_REVIEW","fred_api_key_sources_checked","8","2","DATA_SOURCE","[ || fred_keys","vdf_fred_akshare_small_scope_gate_probe_result_v025.json; vdf_fred_akshare_small_scope_gate_probe_v025.py; vdf_three_deferred_flow_capability_probe_result_v024.json; vdf_three_deferred_flow_capability_probe_v024.py; vdf_fred_akshare_capability_seal_probe_result_v0241.json; vdf_fred_akshare_capability_seal_probe_v0241.py"
"P0_DOMAIN_REVIEW","fred_id","2","2","DATA_SOURCE","fred_id = meta.get(""fred_id"") || fred_id = meta.get(""fred_id"", """")","VDF_MDL003_SentimentMacroEngine.py; VDF_MDL201_GenerateFullRegistry.py"
"P0_DOMAIN_REVIEW","operating_income_wrong_unit_rows","6","2","SCHEMA_FIELD","0 || 28","VRN_MDL181_vrn_unit_consensus_ui_seal_v055__GOVERNANCE__v055.json; VRN_MDL182_vrn_final_display_unit_sanity_v054__MODULE__v054.json; VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL185_vrn_unit_precision_polish_v0521__MODULE__v0521.json; VRN_MDL186_vrn_unit_precision_polish_v0521__GOVERNANCE__v0521.json"
"P0_DOMAIN_REVIEW","output_schema","3","2","PATH_IO","{ || OUTPUT_SCHEMA = [","UnifiedSpec.json; VDF_MDL005_TWStockFilter.py"
"P0_DOMAIN_REVIEW","output_unit","2","2","PATH_IO","""million"",   # 全部輸出為百萬元 || ""million""","VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P0_DOMAIN_REVIEW","coaxis_policy_registry","3","2","GOVERNANCE_POLICY","coaxis || [","vap_warehouse_v5_next3_builder.py; vap_warehouse_v5_next3_payload.json"
