report_id,file_id,report_date,ticker,company_name,broker,analyst,rating,target_price,currency,identity_score,source_confidence,review_required,file_name,path
517a9e18dfd65500,f076f1152b4b,2026-05-19,4771,,兆豐,,,,,85,0.85,False,20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf
1eb63a0d806a85fe,8837f1ff87a8,2025-08-22,3706,,國泰,,買進,,,90,0.9,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf
7ac7606fd4866328,7f6338fb959d,2025-11-13,3017,,華南,,買進,,,100,1.0,False,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\華南投顧-3017-奇鋐-1141202.pdf
ccc5c019dddb23d2,f79edee33434,2026-05-19,3665,,凱基,,,,,85,0.85,False,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf
9a9d42d20071aef6,2ffbf03c7485,2026-05-19,6147,,凱基,,持有,,,100,1.0,False,凱基投顧_6147 頎邦_劉宇程_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_input_30pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf
fa908e89c78b3684,ce36e08fe808,2025-12-02,3017,,華南,,,,,85,0.85,False,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf
f5b43493ced94600,13ebbb01df60,2026-05-19,2891,,凱基,,,,,85,0.85,False,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf
397b36f48509bb3a,a4cfa1c72212,2025-12-02,2637,,華南,,,,,85,0.85,False,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf
acce6de8c0bd1a16,4f916ed039a2,2026-05-19,6147,,凱基,,,,,85,0.85,False,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf
3dac424a61e86cfe,fc9e9d1ffdf9,2025-11-28,3706,,兆豐,,買進,,,100,1.0,False,20251128兆豐訪談速報-神達(3706).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251128兆豐訪談速報-神達(3706).pdf
72a83771e5ba28c0,8a93ba4e9f95,2026-05-19,1476,,凱基,,,,,85,0.85,False,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf
7dcf3246e506ffbb,4c4bcf631547,2023-10-05,3014,,,,,,,65,0.65,False,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf
c2b777e897c2328f,e6d8af42762f,2025-11-28,6143,,華南,,,,,85,0.85,False,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf
6651dd825926b214,77e934d7e175,2025-12-02,2606,,華南,,,,,85,0.85,False,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\smoke_output_30pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf
2cf78d2783736269,a647dd1af7a3,2025-12-04,6768,,兆豐,,買進,,,100,1.0,False,20251204兆豐個股報告-志強-KY(6768).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20251204兆豐個股報告-志強-KY(6768).pdf
650b2d77cd95cd86,144913c917d9,2025-08-19,6873,,兆豐,,買進,,,100,1.0,False,20250819兆豐個股報告-泓德能源(6873).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20250819兆豐個股報告-泓德能源(6873).pdf
f6122b1c603b9188,dc367a89b6fb,2026-05-19,4771,,兆豐,,買進,,,100,1.0,False,20260519兆豐個股報告-望隼(4771).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\20260519兆豐個股報告-望隼(4771).pdf
b49c22e4ac8a2438,aaf37d8b44ad,2026-05-19,1476,,凱基,,持有,,,100,1.0,False,凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_1476 儒鴻_劉昃恩_20260519.pdf
c3b657104541af37,e337b0a2e05d,2025-08-22,3706,,國泰,,買進,,,100,1.0,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf
a3394c0f7f4d9226,bec2e8821841,2025-09-12,2606,,華南,,買進,,,100,1.0,False,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2606-裕民-1141202.pdf
3d74d4a63b622a51,e6270450a0cb,2025-12-06,6533,,,,Neutral,,,80,0.8,False,"晶心科(6533,N,中立)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\晶心科(6533,N,中立)-CTBC251208.pdf"
6ccc261ef835def2,9db99ee86da3,2025-12-01,2026,,華南,,,,,95,0.95,False,第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf
d170e4b7e87097fd,cd1804f88763,2025-08-14,2637,,華南,,買進,,,100,1.0,False,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-2637-慧洋-KY-1141202.pdf
9a9d42d20071aef6,2ffbf03c7485,2026-05-19,6147,,凱基,,持有,,,100,1.0,False,凱基投顧_6147 頎邦_劉宇程_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_6147 頎邦_劉宇程_20260519.pdf
7ac7606fd4866328,7f6338fb959d,2025-11-13,3017,,華南,,買進,,,100,1.0,False,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-3017-奇鋐-1141202.pdf
63599359bfd4ec19,513089807e2e,2026-05-19,2891,,凱基,,持有,,,100,1.0,False,凱基投顧_2891 中信金_施志鴻_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_2891 中信金_施志鴻_20260519.pdf
3ffaefe3e51bf439,b94683a9c9e6,2023-10-05,3014,,國泰,,買進,,,100,1.0,False,3014TT-20231005.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\3014TT-20231005.pdf
ede46dd062be6786,a9762ff02efe,2025-12-08,4171,,GS,,,,,95,0.95,False,"瑞基(4171,NR_未評等)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\瑞基(4171,NR_未評等)-CTBC251208.pdf"
1d489cab23abc675,c0e1841bbcfd,2026-05-21,6278,,Daiwa,,Hold,,,100,1.0,False,Daiwa-6278 20260521.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-6278 20260521.pdf
20e610218fae9c70,482e52f26cf4,,6933,,,,,,,45,0.45,True,6933_AMAX-KY_個股介紹報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\6933_AMAX-KY_個股介紹報告.pdf
a4d2f2b9ae3493b6,8bc5fab0f44d,2025-12-03,1590,,Goldman,,,,,95,0.95,False,GS-1590 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20251203.pdf
8d2bd5a5c8b87d14,8578b17590da,2026-05-19,3665,,凱基,,持有,,,100,1.0,False,凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\凱基投顧_3665 貿聯-KY_李承泰_20260519.pdf
f7dffa467cb93ad0,0e3a7ffea317,2025-06-04,3231,,Citi,,Buy,,,100,1.0,False,Citi-3231 20250604.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Citi-3231 20250604.pdf
4f74e5e567c0b63d,857093b8833a,2025-10-01,6669,,GS,,Hold,,,100,1.0,False,CLST-6669 20251001.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\CLST-6669 20251001.pdf
e24e1a849b0bf2f4,1ce8f7a19d5b,2025-09-09,6143,,華南,,買進,,,100,1.0,False,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\華南投顧-6143-振曜-1141128.pdf
793fe61ac7f49533,c8bcf1de430d,2023-10-12,1590,,Goldman,,Buy,,,100,1.0,False,GS-1590 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-1590 20231012.pdf
6d6f973872095581,9015d064e179,2025-11-30,3706,,Goldman,,Buy,,,100,1.0,False,GS-3706 20251130.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-3706 20251130.pdf
a40792e841722321,73c0ed880dcd,2025-10-02,3653,,GS,,Hold,,,100,1.0,False,Daiwa-3653 20251002.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-3653 20251002.pdf
c15bda4dd19ee51e,d04a4946c88f,2023-10-11,1319,,GS,,Buy,,,100,1.0,False,Daiwa-1319 20231011.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\Daiwa-1319 20231011.pdf
8e20915ae91de7e5,60182f2345d3,2025-07-18,2330,,GS,,Overweight,,,100,1.0,False,JP-2330 20250718.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-2330 20250718.pdf
dbe74d23dbf27807,2bdd74d5ad28,2025-12-02,1590,,GS,,Overweight,,,100,1.0,False,MS-1590 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-1590 20251202.pdf
568b37420b9e60cd,da66bcad430c,2026-05-17,6415,,Goldman,,Buy,,,100,1.0,False,GS-6415 20260517.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-6415 20260517.pdf
e9f290c4edbc253d,002075ad1390,2025-12-05,2317,,Goldman,,Buy,,,100,1.0,False,GS-2317 20251205.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2317 20251205.pdf
f50d71ff8e4ce4b7,55c6a90bffa6,2025-10-07,8210,,GS,,Overweight,,,100,1.0,False,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-8210 20251007.pdf
2f6ecc09c8c0e5d2,6ad043d05d31,2026-05-19,2383,,Goldman,,Buy,,,100,1.0,False,GS-2383 20260519.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2383 20260519.pdf
b1ef29be25141dfe,9fa64d802d5c,2025-11-28,2308,,GS,,Overweight,,,100,1.0,False,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-2308 20251128.pdf
22b7951d4862a6af,d7fc40eba962,2026-05-20,1560,,,,,,,65,0.65,False,MQ-1560 20260520.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MQ-1560 20260520.pdf
e5c78bcc7b718f99,ee80f5489c73,2025-10-03,3653,,JPM,,Buy,,,100,1.0,False,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-3653 20251003.pdf
7f2b3f146aeeda29,3635a2681a48,2023-10-12,2382,,Goldman,,Buy,,,100,1.0,False,GS-2382 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2382 20231012.pdf
adad68980797ecdf,1c6725421e5f,2025-11-28,3706,,兆豐,,,,,85,0.85,False,20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf
71f1cc55ced26185,12548b012a8b,2025-12-04,6768,,兆豐,,,,,85,0.85,False,20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf
1eb63a0d806a85fe,8837f1ff87a8,2025-08-22,3706,,國泰,,買進,,,90,0.9,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf
18957c38378fbd39,f411c84d8859,2025-08-19,6873,,兆豐,,,,,85,0.85,False,20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf
b95e9dcf3934e81f,012d1f99030a,2025-10-07,6669,,Morgan Stanley,,Equal-weight,,,100,1.0,False,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-6669 20251007.pdf
111bdc28b6000db4,bb3578cff8f2,2025-12-03,3661,,GS,,Overweight,,,100,1.0,False,MS-3661 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3661 20251203.pdf
517a9e18dfd65500,f076f1152b4b,2026-05-19,4771,,兆豐,,,,,85,0.85,False,20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf
acce6de8c0bd1a16,4f916ed039a2,2026-05-19,6147,,凱基,,,,,85,0.85,False,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf
93153a7a7f704799,415d87f21003,2025-12-02,3665,,Morgan Stanley,,Hold,,,100,1.0,False,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3665 20251202.pdf
7dcf3246e506ffbb,4c4bcf631547,2023-10-05,3014,,,,,,,65,0.65,False,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf
397b36f48509bb3a,a4cfa1c72212,2025-12-02,2637,,華南,,,,,85,0.85,False,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf
f5b43493ced94600,13ebbb01df60,2026-05-19,2891,,凱基,,,,,85,0.85,False,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf
6651dd825926b214,77e934d7e175,2025-12-02,2606,,華南,,,,,85,0.85,False,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf
fa908e89c78b3684,ce36e08fe808,2025-12-02,3017,,華南,,,,,85,0.85,False,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf
72a83771e5ba28c0,8a93ba4e9f95,2026-05-19,1476,,凱基,,,,,85,0.85,False,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf
24aa791b3208bcf2,21ed3184655d,2025-06-04,3231,,Citi,,,,,85,0.85,False,Citi-3231 20250604__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Citi-3231 20250604__COVER_FIN.pdf
ccc5c019dddb23d2,f79edee33434,2026-05-19,3665,,凱基,,,,,85,0.85,False,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf
daacd528b1cf27ea,59819ed7f346,2023-10-11,1319,,Daiwa,,,,,85,0.85,False,Daiwa-1319 20231011__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-1319 20231011__COVER_FIN.pdf
9a2b2aff74576d22,b1e34f85bb6a,2025-10-02,3653,,Daiwa,,,,,85,0.85,False,Daiwa-3653 20251002__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-3653 20251002__COVER_FIN.pdf
c2b777e897c2328f,e6d8af42762f,2025-11-28,6143,,華南,,,,,85,0.85,False,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf
3fce2b49d0251972,0d53c37028e9,2026-05-21,6278,,Daiwa,,,,,85,0.85,False,Daiwa-6278 20260521__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-6278 20260521__COVER_FIN.pdf
